a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql,target
-0.2336804080061214,-0.23143383567158743,-0.3214465309263817,-0.2751055790333243,5.284726370458693,15.208109859617084,0.6004331677675478,7.0,N
0.31322895635008813,-0.02024597022629157,0.4036598141904481,0.058985211588804196,0.35039801002230647,0.6383097863171184,0.5718160344516577,7.0,P
-0.002528256979568313,-0.20283893668380026,-0.03948296872033953,-0.3878567632687322,3.0425958311800967,6.727266359676561,0.558263488279461,5.0,N
0.3934099585826428,-0.3674433325314791,-0.26941693899034913,-0.4148004831774455,4.379033474823558,0.8400010161529508,0.5595984694216418,5.0,P
-0.11499687770040501,0.03606037231822379,-0.25163260762604445,0.11014175559725863,5.63348141017935,2.4194312837926093,0.6816353758375185,5.0,N
-0.4864112437379357,0.14099336352210184,-0.4471446865504238,-0.4840189114122029,3.2155100039684763,1.5986810195845738,0.43582258608019087,5.0,P
0.41792280706041673,-0.03201164808069744,-0.19900481704534131,0.07132775179206563,1.8832773069516198,0.9809571466380775,0.39463709244105927,7.0,P
0.162184391142064,0.18443280968573206,0.2801856386762836,-0.03754272271513989,2.918305341292951,0.738842694407646,0.6253258615030166,5.0,P
-0.37802264402446134,-0.33246209236309093,-0.3289234669975395,-0.43999008395580974,0.1829853169957782,0.3411884495387161,0.8087100279959889,5.0,P
0.46399169794652984,0.044522482905502425,-0.4429015501948232,-0.17591576702124917,8.62228224677114,9.652248063025784,0.36395937381379084,8.0,N
-0.023242083897369537,-0.40485610830815305,-0.28080916385656907,0.2881714262322764,0.38458117380894374,5.482359785731194,0.8900769621038472,5.0,N
-0.2862411209590857,0.3634356579615633,-0.2447223886696752,0.050816834105026215,4.339716307586933,0.5415710446863289,0.5966986125706035,5.0,P
-0.05806918859140063,-0.2625720411999629,-0.26809401337482514,-0.3606230685928367,2.8673741428094197,1.4176494872038943,0.3103901076940537,8.0,P
0.010108878087740143,0.25161693685393427,0.12041832105387196,0.40584013432674704,0.5321168606542457,4.791742876978548,0.3895561777517496,6.0,P
-0.01931259536247014,0.39420621238746234,0.42499182610581643,0.1763544541679264,1.1804567372116046,6.216150033106089,0.5525981398007784,5.0,N
0.11499591509631615,0.00978122592993078,-0.39269614995767566,-0.2755015062037024,0.8303533352828586,3.6511005380865047,0.7981619158308747,6.0,P
0.07507249283476258,-0.37100467305981627,0.17062756678194746,0.3560484486466025,1.215401186933616,5.629457103506327,0.7043278163209569,7.0,N
-0.3344120115477311,0.37512212662733707,0.2156216129607901,-0.059186181682504946,1.503873040239001,1.3262132000390459,0.8577857117774036,5.0,P
-0.20580483756180154,-0.403301142516352,0.42131378654627627,0.1034322980831311,4.06860332588383,0.25733256249029013,0.6143922747933114,7.0,P
-0.24167499728806402,-0.10190980680676717,0.0392560866401124,0.2836922689865487,2.492290637391575,1.6662263178501857,0.8472094079432121,7.0,P
0.11756338623282803,-0.10808330141683478,0.20754525422401093,-0.2145285505890271,2.436967350122789,1.050577325677103,0.5826936124925896,7.0,P
0.42338619811387374,-0.36612773660704534,-0.3469272298121221,0.4645201139297258,0.7721070197286882,2.7458338257696493,0.5959035426365498,5.0,P
-0.4455936587080499,-0.35745605230762906,0.08933387726842032,0.3208954454949172,2.6138530134977023,2.9113861155107226,0.7367694862740548,5.0,P
-0.03838097985673852,-0.18302870810820562,-0.23756255973790324,-0.45502811400045595,3.082274106932487,1.4295499141387713,0.5756752984034981,7.0,P
0.001252524853579351,0.23835003410305733,0.1627725576105352,0.10333123350518571,3.224152176367733,4.0734548378440385,0.2646392101905529,6.0,N
0.05434522206655017,0.2801090292689282,0.3022792738554939,-0.006697119646060873,0.5310934848994178,11.966429286048442,0.31506491044340246,5.0,N
0.21829701247539093,0.29283081393032917,0.25645309475137085,0.38801111418369494,3.6006001972172266,1.7151407654679733,0.679249706423391,7.0,P
0.05865607588579308,0.15667703326093835,-0.3616665353651987,-0.4704749099324418,0.5203736385762523,0.012735704476876093,0.7667240404411689,7.0,P
0.0688252347532298,-0.26402672455030923,0.04462613933187918,-0.4122371863556611,0.7347259529248644,0.49079869584099867,0.5451923226143531,6.0,P
-0.3359583780388927,-0.20321717455102767,0.311676879567093,-0.06667301563903656,5.194316020203844,4.533727142889187,0.8674729046445203,7.0,N
-0.31118143458469955,-0.19169547165591572,0.404485596507625,-0.08089948583815909,1.499813376568224,8.424851119361685,0.39289949354687226,8.0,N
0.21475949485531412,-0.2739969861459143,-0.42263230974127086,-0.22476205367797042,5.031357485543573,1.9366545977376404,0.48916160484177895,5.0,N
0.344015829180259,0.2614064323156038,0.34338566854275254,0.06837592744938825,2.883723593344468,5.553174099784443,0.6118226918714442,6.0,N
0.4137693852188082,0.2544020045819343,0.21006099760525213,-0.4259420537442532,8.793728229038601,1.9147621890289352,0.32618300596946365,6.0,N
-0.3460945436445926,0.04763220461915109,-0.11307504058145906,-0.28168515176102943,3.540842285342313,4.307608486284973,0.7258709062413902,7.0,N
0.24913020354125265,-0.306325493784343,0.41256209745226957,-0.07218530540493188,2.5193352006049543,0.3113729484515075,0.16115768005069456,5.0,P
-0.38173624129733663,-0.3915117343139056,-0.04332879926201405,0.008317591464231139,0.2901845709567182,0.30086687823907843,0.6185730512113682,5.0,P
-0.2670343245445115,-0.1124347898170491,0.43965669353781345,-0.4561980238826223,0.3666236651309096,5.353734249669963,0.46279969526365616,6.0,P
0.2210118689838798,-0.014049349074232664,-0.10824795395825039,0.1905069329280399,0.6422939818155362,3.8571320463255487,0.6928737854647574,5.0,P
-0.37312302819714716,-0.2910734654431471,0.20999508815107787,-0.0863241977088705,1.5117124205991412,2.4508366399189914,0.40838914201744664,5.0,P
-0.27195550189433687,0.20408069880547194,-0.13452284406854156,0.10703750731991588,4.276529326547297,3.235835569834243,0.3761758355658718,8.0,N
0.12489646416412065,0.4534236376745243,0.059833964763747936,-0.07007975939141822,2.40871964350797,1.6136564870405108,0.7424287984028223,8.0,P
-0.006731919823009996,-0.28311074828245403,0.38143932714641937,0.36299149236826955,0.02065124147604628,0.22500531341117722,0.5942196949435183,7.0,P
-0.18345399966406725,0.2909640151208892,0.3898446864655664,-0.11852606361660241,1.704906680633649,1.2125914999946212,0.65449555162163,6.0,P
9.232341281928793e-05,-0.17922431827099633,0.07807177402454119,0.0021777341042070377,5.35171002040532,1.4661567112526024,0.5259284441817754,5.0,N
0.08316974292512391,0.04542108560772279,0.4515394368364716,-0.3206071542860627,0.42852899652907167,9.679018010847562,0.9294510801162017,6.0,N
0.40744048037387093,-0.1614424154553068,0.4917787290493411,-0.2336218242394438,1.495865466778533,2.3812823835782617,0.5950594233862679,7.0,P
0.3662505211998833,-0.46042681302169114,0.041488926547093005,-0.27025080550705877,10.279132680867766,0.19815039853258049,0.8661986070115587,8.0,N
0.06519296345989783,0.2653707429578869,-0.08576295524632742,-0.17825632373402062,9.684796406921917,3.9279467555971923,0.7419396117485116,8.0,N
-0.28286462606819635,0.05967693657434281,0.1572044878457578,-0.3543551428892127,1.8829531796411372,3.145619598300225,0.5377845526307001,6.0,P
0.01701391255383297,0.21736644265496613,0.043543121392257696,0.24521085640051415,2.534887920578618,0.8168360057688722,0.6928936295303447,8.0,P
0.41476341649333287,0.15038238693663647,0.3844283313281971,0.1552043251627461,1.264622372580415,4.7948762968009975,0.5240873937711625,7.0,P
-0.3752519624390009,0.18123311315478388,-0.19415683474441253,-0.38002594269384005,4.763542371288824,5.521869139021154,0.6906989827364842,5.0,N
-0.2257995662254042,0.07329480126614796,0.25956296916479404,-0.23641967036815636,3.6046881165403346,8.75134431150177,0.5746297895138425,8.0,N
-0.39580591928045455,-0.13419359207157822,-0.26440850171088576,0.11874633318645235,1.844519629107659,3.656369423820849,0.6798022583643304,5.0,P
0.4285548789433052,0.27074129750402454,0.3371416615115168,0.12878856505281286,0.5299432754092241,0.12484969324798487,0.757022974477333,7.0,P
0.1580353737192472,0.26283652809333286,0.08830459105024242,-0.45985035906970245,1.6003755602882155,8.162268784587466,0.88348054358451,6.0,N
-0.02959763757245157,0.243592289373642,-0.06672423041395457,-0.14991139416721863,1.1091544296854445,1.7934281894657904,0.512983806351599,6.0,P
-0.05724851169914971,-0.3774219599814337,-0.32214466557365734,-0.19872790150680725,1.508265126925946,4.037307120142763,0.2975540196490536,8.0,N
-0.28220978220979287,0.46332050368157995,0.07388588443698446,0.26786035623525206,4.633704040456841,1.6624287566122482,0.6597861998077177,5.0,P
-0.07007228973530459,0.2767650754070377,-0.39198914099115245,-0.46941361214106253,0.37010206974769166,2.878286203458875,0.6450895275985424,8.0,P
0.3342613046401228,-0.04934611388275424,0.4029085665113481,0.06491950832754764,3.4107372725816334,2.4975810638147387,0.49385528496648967,5.0,P
-0.2894899213400994,-0.12349242258541979,0.37228752181160496,-0.11970608851296183,1.8919935784772057,4.1174486022284755,0.7327841210438952,7.0,P
0.47270699482062073,0.45524049347918893,0.08206746225637684,-0.29716848769082055,0.432683902828837,2.6667961276846155,0.7814212215439684,5.0,P
0.23823775384174417,-0.3284337231098046,0.04221033303966901,0.19799167559852943,2.2404831386125705,2.0667936864545142,0.8526818733831645,8.0,P
-0.09370165183599644,0.005510390312968461,-0.1230706549304024,0.14865573001546778,3.3441264297817406,3.5057580206373733,0.8938746739347224,8.0,N
0.08260296038609165,-0.14871327764916342,0.29568869590142216,0.32282751671703636,3.055719378343681,0.7390048316588942,0.42454644578272116,8.0,P
-0.3872922337713992,-0.4620683594700287,-0.46553454298688957,-0.008413480923077437,0.5394107450549644,3.2029326369041415,0.5467224853393872,5.0,P
0.4326374077439574,-0.41098313285753574,-0.3151873939585343,0.08016561152586157,0.6818546177275812,1.3494867401141757,0.5621695763592205,7.0,P
-0.22231345125760876,0.2243858316367935,0.18643458595113443,0.4537646069332475,1.5083696334090189,0.1513062873151771,0.8086009674980644,6.0,P
0.055924210438455906,-0.14474862410762188,-0.2606668988107913,-0.27909810579862615,0.23892470462537893,0.11520391535227509,0.4375004044053161,5.0,P
0.25277661056935724,-0.12618289260051366,0.12412545095148775,-0.4001963340832924,5.340983271377943,1.536638064826134,0.5628384050504629,5.0,N
0.4584074109045957,-0.2735097931615868,-0.3866394446180136,0.4765079623101862,1.9073601073965167,6.276371736823217,0.3141238304212112,5.0,N
-0.3199066253087884,-0.385576069643224,0.3400508015372174,0.37071657699817817,1.636901726104319,3.023004771663243,0.49843229195506367,6.0,P
0.35604071841843077,-0.15249652807610858,0.4833562689636644,-0.38958916046573877,3.7326703307079327,3.164677351173583,0.49820462813081323,5.0,N
0.31212192440665937,-0.12269305251643117,-0.4374381814736431,0.10559936420061153,3.625003423550016,0.40715681375036805,0.5046126095941574,7.0,P
0.275594457854856,0.3891913244348695,-0.0679643160500912,0.07626757955037262,0.6366668306199361,2.317921025792019,0.7275044791591662,8.0,P
-0.21117887432174368,-0.2088326448228869,0.3137624218562787,0.18695478035071106,1.2602434409720058,2.3776924138309132,0.9074830236914232,5.0,P
0.22931484344990355,0.3491584733207297,0.2829700890290825,-0.36986956015387634,0.5164209216435685,0.9635844751583073,0.42040616674129894,7.0,P
-0.31899250244770305,-0.03287387699385602,-0.05596394164487689,-0.113029929225769,2.795767971783269,1.4572881743774815,0.5193935295395119,6.0,P
0.26172303378799305,-0.4634050895329014,0.3383990932474103,0.2594483140341818,0.950854432295439,0.23206033775083007,0.49859448175215293,5.0,P
0.41630928963831815,0.42789332872780217,-0.22776920153369778,1.7232081218732098e-05,6.815617684728049,1.1778194464497307,0.8244379324914162,7.0,N
0.04374415173418809,0.3119977928908001,0.012466720325157443,-0.2055292875614835,4.08851263850291,1.25564870509131,0.6538747872744859,5.0,P
-0.05988484868102306,-0.31939514558664656,-0.20685530880858843,0.07791371273216943,4.692502311060463,0.9700593631736426,0.7595336929089966,8.0,P
0.27820714293206017,-0.4282577681556944,-0.2928133665248879,0.025860162286605648,1.4817917257654538,5.087293813247879,0.6498596201427305,8.0,N
0.3006707187002747,0.2390728466787244,0.18456908675684433,0.0126320779308296,3.0741238770509733,0.7287280337534879,0.6945763105095657,5.0,P
-0.25530671769781305,0.03647579764681477,-0.4404585797641442,0.26492534394824774,0.17725589500225647,1.288584162684388,0.605627993787534,7.0,P
-0.1613815549883312,0.1987409557044046,0.24178353722913148,0.3577817481559053,2.624557852240803,1.1287309651793604,0.4243255139730066,6.0,P
-0.37625071964024076,0.34696323157921116,-0.2592691753349186,0.04344776246310993,4.199375506398481,3.5476019055277526,0.46875676952081824,8.0,N
-0.1380113518375069,-0.08283799563310093,-0.31686723620952395,-0.29559942652202986,0.3690457270163499,3.519392924251141,0.7685544597378831,8.0,P
0.31109609065432786,0.013155927837433218,-0.22179703481840685,0.24405857426527397,0.2089783239715779,4.6202381927466245,0.6750107368659981,5.0,P
-0.0039178564125353635,-0.2226134084765776,-0.4794840501855408,-0.3080364166673545,2.3017661933501725,3.6364601716914833,0.3359488862545338,8.0,N
0.4640912859354902,0.06130529167187724,0.28168552373448275,0.2840304771188863,3.5116757276390977,1.6659150737734558,0.42296841702357757,8.0,P
0.3916291107215865,-0.06854791285043385,0.35884358194885907,0.12203510054909318,1.180345261838328,3.4005660705229195,0.6731747115424596,8.0,P
-0.2636518069305169,-0.23954743426598712,0.10156165632276229,0.21646501206943813,2.4618330033664226,2.565105325050236,0.4467357024659806,5.0,P
-0.3207519265326067,-0.03935464793962844,-0.4888210196375508,0.31938177991110556,6.48235981930473,0.394793817819537,0.7368242965721479,8.0,P
0.165270418851724,0.06314046456044309,-0.07593831268806692,-0.2843130929192973,1.9637504913902104,2.43882265131538,0.6662533090115464,8.0,P
-0.32888318858636456,0.1753631964785796,0.3165556261145633,0.34701094221443146,0.6415562232815758,1.66779272225244,0.3168307901443993,5.0,P
0.3200525303312988,-0.07283518368641609,-0.16175998539535189,0.08143245925608641,1.5332203976610779,0.044617907174183964,0.6025858496360577,7.0,P
-0.2779856821956595,-0.2328551617829592,-0.39506197520357916,0.329869639196395,2.0376679499819184,3.8572414780007,0.5280424210376994,6.0,P
-0.21620108679174904,-0.03324055042037777,-0.33235677625430143,0.2964081981662844,3.6409462462540416,3.938113034751374,0.7265698832652331,6.0,N
-0.32295479921543896,0.2295140504147954,-0.28089344742398603,0.024479639745913773,12.1865217275376,6.005835695642859,0.7201812171387367,5.0,N
0.18309213325599638,-0.37494568591727195,0.2582628942692484,0.21721815138685743,4.988800786038431,2.105611107837111,0.5137792038120699,5.0,N
-0.21281082610974356,0.2724511177835583,0.23736293848710827,0.19702751626756143,0.6117560191099748,0.4549652913101311,0.5426984999184193,5.0,P
-0.14613331940978172,-0.3998494009587679,-0.2217528447347303,-0.2213924999033659,1.8053497629528943,1.8190678121392703,0.959410530073603,6.0,P
-0.41737452565043776,-0.28860365778258473,0.34622095127312624,0.10749835517284162,8.392022041010582,5.0724131110231845,0.6766935402749694,7.0,N
0.3804740120019856,0.09574842489358092,-0.16067555929669666,0.1746268035901034,5.785596726631557,2.113856876878589,0.44956597174899676,5.0,N
-0.4259194913740991,0.38067757805163716,0.34468788521758587,-0.23591890452505507,3.4601316538979634,0.5728537380607642,0.5548700178845608,6.0,P
0.30756456119908204,0.4702906925947522,0.2940286346036243,-0.3961379640926751,0.8749633871721249,3.64468203994986,0.5106029274865433,8.0,P
-0.2284851183936071,-0.19364586034437162,0.015701223852867763,-0.22539341413329494,9.843438713338653,2.2807188140985963,0.723861073331455,5.0,N
0.1115063588253572,-0.407859182141209,0.3217052169456272,-0.26012814156827835,2.6174852803712554,1.498749470906505,0.4823502191769146,7.0,P
0.061428709641868806,-0.236100565455205,-0.34212275282120175,-0.3468431623147239,3.5896981152896954,0.04818632254246026,0.8248132663536738,8.0,P
-0.11566109180589541,0.39998418093732047,0.2958225865053493,-0.18626563769933477,2.800863655508951,6.641102555915203,0.6653116601388418,6.0,N
-0.39588827717644676,0.40586654914644243,-0.07579186857659714,0.3836894886498093,12.155142410928933,0.41439397081794715,0.7033103211019529,8.0,N
0.0016699303221425765,0.061623026106291,-0.2765157565628735,-0.24883408571546795,3.2442554102253456,7.5461801423541095,0.24974894270920917,8.0,N
-0.16921868864310233,0.2871171350576399,-0.32411032518305166,0.09015813630717989,0.27154121850451995,7.7519574718626485,0.7276851628063201,6.0,N
0.3092358824345554,-0.16184905743827321,0.23899377321479212,0.28410449917213354,0.7863192877187563,0.4571458095635362,0.6349256847228165,6.0,P
-0.13841619651910006,-0.25550786919170054,0.3290454309260702,-0.04093615043663379,5.459588841644744,2.5720812901533985,0.6750239967655685,7.0,N
-0.1607611180005596,0.21408700449479295,-0.22112578157223248,-0.04505975788870353,6.39609311946909,1.2618028888989046,0.5720517627365445,7.0,P
-0.10006308750470148,-0.37596085163983967,-0.41525980971708265,0.0879169439845592,0.24113323367521464,2.360877080604667,0.7161491710874155,8.0,P
-0.4372705065186947,0.16861914098809233,-0.4715020045083642,0.15613523936806536,2.0711631826976498,0.4223750214016473,0.8412399956785616,7.0,P
-0.24755589836187353,0.07996266239609359,-0.16742605140733918,-0.368341879130853,0.06278440823193873,0.2274829743591663,0.3339108962460747,8.0,P
0.07440189397604384,0.2660593417986541,-0.34346762500599926,-0.16418446179119373,6.107038131228811,3.1109464262276822,0.7983755044108326,5.0,N
0.24450815160834458,0.043246917167822335,-0.04703668168343161,-0.33018671146707107,0.18436459266344934,1.4308324560242975,0.8145287784171985,8.0,P
-0.3098831520365322,0.13556014122046822,0.11580330473815348,0.3589728206659401,3.567946573513036,3.3552581010337263,0.5325323068783251,5.0,N
0.04806988586024097,-0.06369748423428583,-0.029351812844876563,0.22210897588692818,5.618450659675536,1.6226698469656,0.2688557117472406,8.0,N
-0.1638456831999517,0.35913444238850606,0.24070368582858578,-0.2231661679418355,4.37378637153718,2.3733821212328783,0.2613282301931032,8.0,P
0.41664636528565485,-0.13609565055761708,0.15929005774703028,0.3258499524686702,1.9110965249164824,2.1871064568650094,0.8077717882445223,5.0,P
-0.3475406504588358,0.3115633021511547,-0.214115858341869,0.014584567814483904,1.4145990618263007,1.6031128687415064,0.6854987032290697,7.0,P
-0.12740586230276368,0.13340845403993462,-0.3654580333138779,-0.31147284401073877,1.8327839030045001,1.1062442195758542,0.6828786381759597,6.0,P
-0.4605644720307062,0.46057095699627526,0.4201361211063332,-0.09581318455455862,2.8600083154947504,0.671919340853967,0.6698611207280124,5.0,P
0.050401768906944644,0.06428628474183379,-0.0445691780006512,0.18052803523618238,0.7421294373713035,2.2515019838226906,0.8538220471186466,6.0,P
0.295030401748392,0.30975029485685773,0.29760551238162347,-0.2703317419033488,5.330500756046558,1.1905676333106492,0.4125611654078212,7.0,P
0.20497472951909732,0.2980586337847768,0.1398190574167644,0.12131144908094149,0.4405170858061936,3.7561616334948793,0.7572124200395843,5.0,P
0.15756190728440142,-0.1754673337364948,0.1989011172704483,-0.04913094788481855,5.130001646263669,2.560682891653212,0.5052696139672016,7.0,N
-0.29306275856233954,0.14848052603049977,0.021722040375081436,-0.33370382216948746,4.611784265903971,11.839064118830962,0.8235643798587281,7.0,N
-0.00637917733259441,0.009499539287862582,0.31416225986570734,0.0755257912942815,3.054242744997304,7.9013498492271,0.4590120757913698,7.0,N
-0.07032720619578328,0.09274842870438568,-0.0786927075415282,0.05954544841127502,3.381386141206182,4.179023200611528,0.785795769521418,6.0,N
0.2847967618617092,-0.10494947311022013,-0.23668570221297866,0.0979137960595397,2.5337031779888344,2.4513932809313634,0.4922995941682423,7.0,P
-0.35442391648721483,-0.32183534694013105,0.325943582758282,-0.3721263260654744,1.1469502950077215,3.3698101324298446,0.7675472415695292,7.0,P
-0.17787898613974157,0.17814068040701223,-0.07210086037270776,-0.10416937430284379,11.652051434222367,0.28883499221918524,0.7215883258948587,8.0,N
-0.32075121969120796,-0.08867720376238844,-0.4298560244992149,0.021976081768627725,2.0301585723894116,0.7232065638674542,0.8638694250839687,8.0,P
0.3127175321234595,0.2405574916908128,-0.07009920745588087,0.32839166001792564,8.724089033116293,1.7471319351196324,0.6303300560696781,8.0,N
-0.08300567205210686,0.026555774121106202,0.37340561096842984,0.0010385065216906436,4.645124155411497,2.093819644490182,0.7148458858269455,7.0,N
0.17808244787209637,-0.10014374860624471,-0.015173399426039624,-0.34177804380616533,6.452696278035694,5.975545600045763,0.5853879438142116,6.0,N
0.34151554422696195,-0.15787185841961407,0.19874160008652053,-0.003320966936562697,5.30422200519389,3.3247340109425476,0.6691545846219074,7.0,N
-0.42306547902837727,0.03169822525671051,-0.10818725098492701,0.28560523847520103,0.8912760974049735,0.6619857977641345,0.6643002140586893,5.0,P
-0.1971439464572352,0.039512130059854184,0.043724722044891584,-0.1520091376943221,10.06393210296989,2.7556520966769287,0.8043107515618672,8.0,N
0.09469363602273845,-0.3266125106533719,-0.008661986652682085,-0.12555216203824462,10.978291847573372,1.2188091025583976,0.7180147600536194,7.0,N
-0.17013244744237527,0.3893538222923583,0.024084382611384896,-0.07219201318208152,0.28239904046342856,4.243081958913797,0.26995277711706994,7.0,N
-0.40545481930003163,-0.008228593224720394,0.17424627490680955,-0.16932786408208655,1.461817805242586,0.15084884102940235,0.6989150971017374,6.0,P
-0.31863160835821286,0.2590953301506388,0.12286715154395161,0.05849443970751231,4.65167299590132,0.80331488560803,0.6834412073080266,5.0,P
0.03509580138224516,0.07283339119536814,-0.027007155915341474,-0.03083602655650114,2.641780736103814,5.26753454032123,0.7197541584265795,8.0,N
-0.23277961251277007,0.1761491173916034,-0.07241913444437764,-0.27177998738951553,20.482906176510532,1.0833808231164692,0.6772921009771253,6.0954693208155835,N
0.07541175094250638,-0.012494781407588583,-0.30943396939218737,-0.28063945156855513,1.1470560469405235,1.147282639615994,0.4119448231237122,6.0,P
0.1658754967079314,-0.23497274231522736,0.17204737564130995,-0.3795043996312154,1.1125956272667132,0.31017920228087936,0.5067048148655381,7.0,P
0.3694554090967191,0.15464403713840252,-0.31308068851914006,-0.01666444554957483,0.15790482015848223,11.546547050386978,0.9006065624726753,7.0,N
-0.024200955179993586,-0.35956394629247396,0.442421352022673,-0.048109401230621636,8.940915474232526,0.49961122952896725,0.3396269554833264,8.0,N
0.47586396621317206,-0.4577171309477905,-0.2227842715302466,0.27277696468524937,1.3750620073167843,4.484492334674897,0.6945838688854065,6.0,N
-0.05028556468739789,-0.3052793902355869,-0.05642502765383872,0.008515891151881338,8.79329554797955,2.0264123144130592,0.5393290140073338,6.0,N
0.29980793935754513,0.08971705913518031,-0.09706530965401172,0.26295250177149576,2.944557511545829,4.233359759518441,0.7899636275161338,5.0,N
0.39375376415633523,-0.4162812023523755,-0.12339187236118486,0.18560715303753691,2.0265722464659017,8.507463357085088,0.5727560538648054,8.0,N
0.27007482689265333,-0.35734103938417705,0.2695109097665024,-0.3094880124888875,0.799593116191056,0.5766190924545427,0.7184167226407657,8.0,P
0.42466893608186235,-0.32921469220121913,0.07513093506635221,-0.1203347612627714,2.8084912671184163,2.476137565172043,0.6877778313712921,8.0,P
-0.37053445058910484,0.19520829897419173,-0.2839057661740819,0.17727022704310388,0.8122748837697573,3.0819940265610737,0.12484261855664573,8.0,P
-0.18929888840055678,-0.1796564703758283,0.19314848906366527,0.17240522454646812,5.3113775389654245,1.8534080836084605,0.7625611937408668,7.0,P
-0.44159903525749716,-0.22753562593141483,-0.17836412416312003,-0.37246702560183903,7.432795853218243,2.236624226406429,0.148701985786432,7.0,N
-0.20418813505349054,-0.36946841663821384,0.13143067675190054,-0.16623499271170605,0.8541457703076202,2.216625201792469,0.5924680963785185,7.0,P
-0.2927964465623118,-0.0380577343613104,-0.044569278733378626,-0.3885482709230657,8.808557472544424,1.0239661129074806,0.475221987518635,8.0,N
-0.31060752862485064,0.01300877993161026,-0.4778965355972987,0.30000497293772854,6.535257470997367,0.26509952507293616,0.6993904925207279,8.0,P
-0.1304521927491099,-0.20179979302290058,0.2419334299221496,-0.16684672498241604,0.12321203070859021,1.9428564098252101,0.7717069218490633,7.0,P
0.08338991588797785,-0.25865972194823944,0.044317896437241544,-0.18374569749149403,1.3204066298108854,3.3938714314961866,0.5127797066562179,7.0,P
-0.046871306206669155,0.37574130999272026,0.06485235943413062,0.00944048503653748,9.832698273926892,0.44776121490840104,0.6076628760359675,5.0,N
0.22149512398794163,0.29671758303616647,0.19154075780953664,-0.36429235760809797,2.1597591765191297,1.4453925834668229,0.452050788019896,6.0,P
-0.23122278729429319,0.14655857154463847,-0.14177892049401122,-0.09125043302077236,0.7823737788521177,1.6682893341294769,0.31248881867103706,6.0,P
0.05246717386615912,0.20503679587096207,-0.23015429011434885,-0.0036499913206481244,2.2054315961954285,7.428176873965242,0.6395800568904749,6.0,N
-0.12406615424791514,-0.2139322087235671,-0.3213763197383716,0.324064728148212,5.713492723229869,1.64260817144401,0.4569887678124878,6.0,N
0.3168851166798369,0.026840597664597288,-0.15475862029325044,0.26556017642414675,4.8798012658434375,0.7893610774664646,0.6240511927596225,8.0,P
-0.07287056356261593,0.22309716616446507,0.11441668837907154,-0.02968333633104414,2.0884467086741125,4.159756467532883,0.5549587564205053,6.0,N
-0.21557616863550277,0.1516515499320867,-0.16697358914543672,-0.1434088256790113,0.764256776666553,1.7157397724284233,0.3078876370301447,6.0,P
0.17847570250739667,-0.3501342998155196,-0.021787687239667654,-0.09630821755842642,1.9925085423613063,1.318051789176986,0.8771286742779828,8.0,P
0.36667576720433753,-0.24646832926419238,-0.05872119230231712,-0.1729038896385126,5.7231454087151254,4.087476238318667,0.5973018914892927,5.0,N
0.3981897153226507,-0.19785666416611136,0.34970827345644534,-0.38533613537336686,1.2499331221623498,3.8340042220328114,0.5650793188619494,8.0,N
0.024247884102583106,0.19529412654663406,-0.4728841215322295,0.18194546498851974,6.369975257112462,0.4651177894613906,0.7982426098471994,8.0,P
0.284660763079283,0.03700449734167467,0.37035281052821556,0.056861912141164705,0.7175838781398127,9.14920977749417,0.4062306392335361,6.0,N
0.3196237101642177,0.25905368684092267,0.3502968805737323,-0.28012381132453446,5.302450990532329,0.4036987034186662,0.38998050416685637,8.0,P
0.17013415652921526,-0.4088012682255197,0.3721185744480973,0.32984774912400183,2.757010628990464,0.08478805615997957,0.2620530736204796,6.0,P
0.32756347163631494,-0.29032634497672427,-0.4390733828655571,0.3729222433054853,3.6541281224266866,5.140180590917773,0.7384268757335665,6.0,N
-0.31456315915344235,0.3037216788252953,-0.21895785029208892,-0.04799347811344662,3.3822504389902024,3.991562735598282,0.5023988851259611,5.0,N
-0.3057795358050973,-0.18202367610974615,0.08581322160129501,0.01608132634521743,0.5543571003470077,2.659513312541307,0.30653990460881875,6.0,P
0.21778868998531836,-0.345117055782358,0.3072030275335951,0.38672250670495134,1.3661735112712836,1.1692119406927417,0.8813777255127493,6.0,P
0.42035858774168006,0.24308553050113008,0.01836175866317152,-0.05522388746627059,0.49127909610921666,10.394030449513865,0.8960339923193114,7.0,N
0.2399673551813268,0.011232447125197314,-0.057965199610846015,-0.35193369456151574,1.3492775997664066,0.1887578853111547,0.5280965595973165,5.0,P
0.12836595864244,0.0011554245905649602,-0.2746957232264083,-0.24866307438137358,6.05732520184007,2.553153389860001,0.3191464120294426,7.0,N
0.2665506827800808,0.20494017555141752,0.13865550907964003,-0.34465421603224866,0.029001959151284114,8.83826540467097,0.6613455879377802,7.0,N
0.011572492073795043,0.4453559581190002,-0.09705084496245382,-0.4281776167831666,3.495836437288455,1.0316573930771071,0.6841524568866815,7.0,P
0.46402260711493637,-0.057800967640893486,-0.31276878334226604,-0.029098041955877896,0.4530663964765838,1.8529913723392726,0.6671795481009793,5.0,P
0.4010229135835067,0.09657212630277295,0.1152621206479876,0.07702102947551803,1.2155543821326598,0.45509829068647073,0.5780451526279157,6.0,P
-0.028608000848711346,0.4440000723445881,-0.26988338417047975,0.10232142904301977,1.2137166964265718,3.6199718408099777,0.7757256627872705,8.0,P
