Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,target
24.973323568751045,43.47403026947731,1.8691645306642912,8.14927499068195,15.412005980442757,8.324284144977845,1.1665947760212547,10.04107469796282,274.43312583595974,Hazardous
27.399081944215403,67.2342262843633,14.658343195915506,31.66019006666525,23.70001075918055,8.60833781632523,1.4168517123809927,7.099071185034851,624.8889725714043,Moderate
26.749007596699574,63.489125767581825,9.409839625231227,13.276879296884555,20.21190883960512,5.428990715144966,0.9959016037476878,10.827005908544113,452.6410466563857,Good
28.853170787251376,71.31082707841932,10.599845327451153,19.95626423822833,30.85672825587487,9.608971007833158,1.325038668137212,12.199071964706915,388.40332965697024,Good
24.51770414352672,62.14295331530279,7.658690331770985,12.32131491765902,24.93837210121624,7.240986188244265,1.635246547061066,8.831474032936393,394.41633148213765,Good
24.246660172495915,68.68192917299893,9.334503094866077,16.082258751886325,27.266156062908706,6.727930187720071,1.2877547234901598,8.644139624559857,461.0427519023517,Moderate
32.71208562056688,51.46347104395039,5.332863208325918,17.404345983596073,19.84546430295838,12.008011731319764,1.3648750623790968,6.6131452833303666,495.66757364782984,Good
31.927958467462453,78.78387540238735,114.69320890931824,124.66619333461666,39.17487021082016,28.14485290559618,2.7100769840521086,9.181989616865613,767.9064870395324,Hazardous
32.47775029137614,58.868501960166725,30.198257761200686,42.42950842341917,25.80100010595496,6.380750609241009,1.4772749761601345,6.823249814578823,527.9375198665547,Moderate
35.17925771522256,66.11235721599526,10.12129212535332,25.583518979685635,30.258652890589094,20.42156704564126,1.7439285207251354,3.7597525717408535,681.6016495217277,Poor
30.408671178691517,61.29907790687894,6.940405633389422,19.589298464765353,35.14298793204757,13.339667520973377,1.359151280201349,5.324723481543485,336.7693672399361,Good
26.67567900595661,42.77521979806548,8.51437531451992,13.904429634996449,26.02649381310454,6.145298762620908,1.0555244442144378,14.270706166194874,496.1880494951637,Good
36.06290732761614,81.23306305303862,8.531018361515008,33.13682903250048,50.5745087483531,1.7257947339982784,2.7870155725422485,3.8121685429717047,643.098602115647,Good
30.186775535593373,72.1446269606103,7.357851425016928,13.085126482372594,28.083471021423733,9.991735510711868,1.673388408569494,5.383471021423736,556.9834774291518,Moderate
28.26130781666813,59.82429690068062,21.22652048473696,31.333423719452,29.515394743756026,11.356403504162646,1.5508855660415386,5.256721159027839,560.6357789723367,Moderate
31.184809901918385,60.71825007782816,7.235125992535751,16.912130118335075,21.73143383155447,11.012130118335076,1.4369830530915009,9.314768643925126,530.3818597228229,Moderate
24.77565878338877,65.56865888678132,6.402123515423359,12.62209996898223,18.77204110287941,9.94482928830182,1.2512111742202796,9.362917690848615,310.7054693779341,Good
20.82622886789644,69.06843183107995,14.550699081099125,20.266970331939348,24.862902519229294,4.675105957359463,1.0271038144649407,11.19319919983579,336.4754226420712,Good
38.764865692019086,77.55807263580803,64.20817048843695,81.49481818139995,29.421301690131237,14.272126359000392,1.8518729830894864,9.445668250353972,608.3231594331698,Hazardous
25.907805759914588,49.213191269227686,9.577360196061232,18.042542941627737,24.974238667142014,6.833567092772576,1.2022716001426037,11.670492057392334,604.1381635005814,Good
29.229643086330654,72.90470768803152,2.184001534826793,14.34211078548022,23.993636947023482,5.336704618377936,1.4585876935905437,7.071533835677226,344.0706153204728,Good
26.421607083462135,78.21265806466768,3.05407149984544,9.544342933168469,19.942192983060277,5.776242966429675,1.0222171466584236,12.397850049891808,280.7715656791345,Good
29.82377990139606,72.26269191335543,2.566534021819763,11.842996537293718,25.41521291618665,8.261249599287307,1.1519135830274323,11.504563265498396,450.44196434491823,Good
28.059615468056705,63.507703412052635,20.827600699891942,28.0516828696205,32.766444549424705,9.962259667535442,1.563817749780688,7.062336062996629,438.60642589663723,Hazardous
30.65320101864075,88.77223682387654,34.35211613527751,53.012881858002864,31.662176479577024,13.227515086074877,1.9414214831414691,5.835327880208061,487.9176880920949,Poor
28.32188922552643,58.879781645073166,2.6672810853560507,10.4673385471789,21.207258100626913,5.198214205754696,1.0443663527407165,6.7999425381771506,513.4227996592181,Good
25.07576105297225,45.30390145117516,11.12456294281788,15.868990887457837,19.998521768442934,9.956044549390558,1.0386284171421432,8.992905838695458,531.0647316903364,Poor
33.058881228227726,87.25183780226361,14.556395588185328,18.256965311425546,33.83045025928534,11.320041349416309,1.73697564877962,5.1938892734347775,480.45623702157627,Good
29.25117550572694,63.60722872239667,6.068663021691609,20.878746127224595,31.88251248403533,16.09605795515425,1.7533383998537468,5.570710041920687,570.1511281208817,Hazardous
24.887795858864582,50.921281785738174,5.751488145098092,11.714646115220317,17.692906548861362,7.903432638494691,1.034706340987134,10.874980866127371,251.49275777484718,Poor
30.80657501932653,74.20077702362528,18.47148835790794,30.549372397993917,30.07435744022927,15.376449498925313,2.3134787818180196,9.42612074015762,414.0209205869605,Moderate
26.43877278712315,63.808074703740395,25.52649177762389,31.40419742502808,32.00209871251404,12.436024901246798,1.6330208983178325,10.012601155815025,587.6138728603472,Good
29.841094644311845,64.90556356540687,3.815552736572903,15.84364159515017,23.649295504404684,9.00471458179409,1.3041094644311844,9.673609108648282,346.2630054750407,Good
29.742207188783816,57.06338165690616,13.36928528748495,20.568073082880307,34.145229877803644,5.913161213223088,1.470226701676487,9.80892631959862,456.43104608499635,Good
34.746876454358706,81.65321125546484,36.076234203265734,50.1794016038188,33.700742848933366,12.396177460337107,2.1328702609797205,5.185648695101396,511.2730462175401,Hazardous
40.84358414854199,79.29781661402073,29.79750588620034,35.29386967331373,38.88940208916056,20.451687945581764,2.0989662410883647,5.725142762385868,590.9272757422679,Poor
21.408167043383962,40.59163264961759,2.551991684096377,7.00936129478258,15.636851848727066,6.553386242493447,1.0454780800890517,15.208367350382417,462.26496609544324,Good
36.19525661077943,86.0117104823276,4.9176206964139855,17.989270306935747,34.328502568992846,21.3812885684775,1.8052447784367585,9.375564389993583,532.71387485162,Good
31.440303943617415,76.69615740543162,35.014149226725166,48.259636343074845,27.714388079956127,13.898719135143871,1.3893535962411612,6.30262144302,462.6651837381741,Poor
45.84496926151552,96.81699439936438,149.52516053068808,160.27806275794006,34.545574024222866,18.888810055139537,3.039288127904458,3.303966482868214,776.1780864414537,Poor
28.653850407471488,62.112834691571635,13.39058789284747,20.25727299189059,27.538504074714893,5.546149592528511,1.3465829452938345,10.820480209385249,451.77863795534563,Good
27.712471735258088,50.18425182167337,12.430117490646623,15.745413433102675,16.300474394265475,3.6494125467668788,1.0743764132370957,10.713646641724331,280.039991136642,Good
31.128030135195974,68.8865145137447,18.402821294163797,36.577480057795945,21.660511300698488,6.197708287178893,1.8969942942654263,6.3,699.7465876363216,Poor
23.26051965217419,63.66373078262124,3.014110608692538,4.5245036521762945,14.963984000002107,4.139480347825812,1.0603464347827918,13.738614260868832,403.1905391305355,Good
20.62731699718098,65.81347060367484,19.37613403810733,28.563901983085877,29.188254913969317,14.005441163604303,1.4546228764460118,7.949568620588961,681.1298363468406,Moderate
30.883145575509953,82.8760296277776,26.93670263730083,35.438200443536495,25.543445501587204,8.76329553854858,1.3116104609296921,6.260299926077251,576.9213423707453,Good
25.123295307685247,57.92729471844304,13.489645984323026,19.76799980358593,21.04682269754041,10.996000589242211,1.052800078565628,9.704705477971032,354.8682662582181,Good
22.70095960758942,60.90523348052648,26.210547513909653,35.55832593979744,27.40235465775822,3.220401587521904,1.0874106934233583,11.0328683166104,324.04709315516436,Poor
25.823286199723604,59.72340801747316,5.915131609289376,11.815212821122415,20.59975636450088,6.392292074647493,0.9523042564224482,16.384624755211505,471.4701906452892,Good
29.99233777243969,70.23778678980385,23.652077048386584,34.65624564461728,19.420422940522485,3.6057879497604564,1.6304168596230695,8.671150059106925,509.88169176208993,Good
23.248780333565477,82.3232639154704,23.122132394311997,36.35928077014228,22.260412291300685,13.391556804049767,1.5564352589940023,4.8874296751660555,406.1125618930802,Moderate
25.744624630628387,72.35445898633698,26.281894189853222,39.76458721397094,24.50448837352952,8.108741649518752,1.6427258880361029,8.249970612807465,564.0569862848951,Good
25.574516561792795,55.2895780662347,9.16492337923985,17.216976361872938,16.167390737479117,9.113422897415,1.2183833493941618,12.545755909531765,391.56158947899263,Moderate
31.61983650453319,60.85980273916505,21.679825841785355,30.519720991431633,17.639930692139068,5.679985783002886,1.3339895149646284,7.300079970608767,516.3973520842875,Good
24.220575228146036,64.84207584918867,3.445810741455202,7.3560900253581885,15.141133795952008,5.9635598098912475,1.0495323054496808,12.79626510773347,452.13997515829453,Good
24.244469529949942,64.13830866492783,13.35582778194878,24.267186033947617,24.072383420924332,14.686191710462165,1.4311952875796274,6.0766888722048895,541.6139402317345,Moderate
33.24743835543655,62.87407400011183,24.280810299844067,36.66141423018571,38.825629094105885,12.085830404219761,1.7152161554029959,5.78673377003796,648.2331908718478,Moderate
27.79625605381287,78.57043432443504,3.8745641645542843,14.207101998442159,16.592898001557842,6.788896792749302,1.6388896792749303,7.251000302202136,489.3292372781998,Good
28.56001600539246,58.615973002892545,1.6386576676308469,9.595197801657,17.23244911534887,4.8165561394186085,0.8308278069709304,10.71034758713663,372.87502868473763,Good
27.61304521090426,67.77141071119284,5.8446842426211045,5.436636765714135,24.069843254311905,3.4628123583748307,1.2028123583748305,9.249767147470571,504.5467971061569,Good
29.728323181783047,60.91132927271322,19.023770561818658,22.656906941931563,23.637393570246658,4.259200677646344,1.1666568190056454,11.766863619887094,446.8952216531353,Good
22.349434696925144,73.51236734016635,10.17753230925677,16.35169013193453,15.5235925196029,6.488763265983365,1.0131460544330562,14.033710202049903,309.0111905156963,Good
23.033392400639443,57.86687340223806,14.066806951518682,19.033503151838403,24.566629749600345,6.658331487480018,1.049167958763988,13.658220736281057,376.0033225359688,Good
27.438346836722662,54.4634400318855,14.624720414511485,21.750167131663527,35.04765396041481,8.617200159427494,2.175841368938807,5.503946517867672,470.94247354862017,Poor
31.741756023335036,71.92487774314426,12.051707120592743,22.99307281706694,20.212130049281782,9.596032422812694,1.2396032422812695,7.058243976664963,362.2107317509794,Moderate
31.003368683725952,61.91291105965911,30.858408341572705,33.179197486915264,26.437068888727627,8.787639247843401,1.3866850102500838,7.544946974411074,405.01691025734067,Good
30.563477327834452,71.51016717095283,16.512389965389737,27.412989119845907,19.406194982694867,10.982188029759357,1.762725423289699,7.539170797670852,689.163621536477,Good
24.869206462917514,55.52842928642736,11.19329941818143,16.19844922892142,19.95509714706127,4.16158707416497,1.1765396768541243,10.832028326088764,402.65396768541245,Good
31.83557189203083,56.0680303006094,21.875470889999484,30.41220142873067,23.079561791827693,8.521234398223855,1.4708725488629613,6.385173797005053,579.2043820817231,Poor
40.07841647176119,65.7824896795887,30.857327300842517,45.99751768209094,36.35174735120131,15.147240264305132,2.2790118068070306,3.811990849021561,641.0603749856316,Hazardous
31.90397252266948,52.959884164194875,24.767936963771163,30.94388631927962,15.66795043305083,6.207971983898295,0.9347966596186429,13.48804202415256,426.4788578050843,Moderate
48.26564353516009,87.69953671999733,11.362718997892205,32.569639489685166,38.63435646483991,15.040741248004275,2.2659186323369798,3.907456200421559,708.770232614808,Hazardous
27.174158789338207,62.93373659387201,26.17931626255936,35.32202577015717,20.480349709374764,9.840466279166353,1.3827545673835457,10.277523631985378,438.09555762683726,Moderate
34.80913600580339,80.05842463942787,18.220294353654978,26.02488961152472,26.866028892608,12.95536113418137,1.5279978196025557,7.487691469077906,505.27844096899,Moderate
33.14209960761571,85.41506004227034,19.958852230614788,33.232619136754565,27.53629503170275,17.655692073661072,1.3179426115307393,7.75672354965001,575.595133353546,Poor
31.015133716119028,89.02407774094186,18.5004273457799,34.56721532116794,35.35299971622447,13.609925555614133,1.905257237044457,6.002390407362498,531.4399227178588,Poor
25.168258743766444,56.72218879363492,13.850051035387438,20.600499643796578,14.911443611971173,3.9217912206132177,0.9112039971503726,10.273432548087463,546.7323376157661,Moderate
40.214167603544254,75.85559865089627,20.388503774278277,31.06857055872384,27.033467972941704,12.437932894339264,1.7143733504648093,8.280699630602552,720.7783432374679,Hazardous
32.04676381763213,80.1815056067301,27.375958634566587,41.40303942203663,28.05046269628611,22.7188906055673,1.6050858908583507,5.35244375777308,596.1902357354473,Moderate
26.742455501271863,72.31009810433223,16.319564119594578,21.129545905842694,28.002179402027103,7.9127932773450675,1.0961387531796591,10.361503849880693,271.2994535874434,Good
30.101771078092455,76.37003020968393,0.9377284794445437,10.772589179462821,26.03522626712955,18.13235848770328,1.6020269750703457,6.046275060259451,616.0030880964738,Good
30.797430353598592,95.37341796153237,16.510202763952087,29.18522897577875,32.34366621847657,12.804102075042163,1.7380555868202938,6.5537641351220195,421.67107578009154,Good
38.94862089368981,78.70053996130343,0.8665339970748269,13.967984079648978,29.577736648892525,15.80039800877552,1.8398947926201368,4.901052073798633,670.5706533288713,Moderate
25.698778217291192,55.18291986635965,20.60405605950738,28.284947896113344,23.234550978661645,9.22885760078153,1.1655284048286931,6.33943810949688,605.7844827118835,Good
29.4,61.995303591196055,37.28982444759144,51.535309342993656,25.361168350403382,12.794129488995065,1.4901174102200987,8.717248924602492,361.4391942580089,Moderate
30.27113925073765,73.4072687556541,31.413417752212943,40.2122979931177,28.835345673549774,5.172930865290045,1.3044629995575319,7.573490744837669,506.5726391642159,Hazardous
33.71617413165128,59.26599017264425,4.910251845486742,12.652961143082269,32.17490802049649,10.800925728025081,1.4030755536460224,7.197631085534184,557.1895131572652,Hazardous
28.387568937450744,78.83020706151399,94.07289720011748,106.85574205347903,26.878706945238502,8.03372411731075,1.3205913774201523,6.290534493641547,518.7691374097996,Moderate
31.11862956169415,71.60713777327585,8.354556265329837,20.199738290498495,29.848750911806583,10.025101125093698,1.3470806569265366,9.925362834595203,464.7213898901797,Good
20.02787450573593,53.76574459551203,19.74288996159531,25.28061863940071,18.96152010274283,6.314547060349026,0.97,10.758939460847877,401.7273530174513,Good
22.19709271457094,58.62583767465951,6.0473940618735975,12.715413922153909,25.56511257485125,5.009599351295783,1.1279649001996561,10.305814570858125,485.76192115760944,Good
25.743334545680234,50.90147272927226,8.544040000914636,15.970181819369659,31.107080000740417,9.01088000052265,1.171088000052265,8.785963636126068,397.3644000135018,Good
41.11864997625489,85.13230379196628,70.41304559857592,88.20579939845723,40.56502687619556,17.091838426225223,2.4070023036739046,6.8940884658004045,636.0190753644237,Poor
32.407064439892,80.74862509504173,7.916052705498272,26.558439344850264,28.203303936809036,-1.6985327405596495,1.75970654811193,6.1045864872852205,497.8981633226313,Poor
33.424793310353536,79.69655135909753,92.56703665723464,105.35404711039186,26.903046132518906,11.120985644704902,2.0043494355669256,7.51489337966709,535.0797435604342,Hazardous
38.37044296396461,87.8269227682774,43.28900822846295,61.61671500755812,43.922657783787656,20.184296353512195,1.8108020383422287,4.6963543711716875,608.9416699387469,Hazardous
18.833934829817522,71.62421744190387,6.191586975561764,11.473239169297297,25.550326090868857,3.361782630083076,0.8781000011997823,9.678608678959549,428.2769574450499,Good
34.00623513518478,77.81952443695968,3.818605022484876,13.93703038288578,33.607793918980974,15.514668423487135,1.9348581238780522,5.490007927901452,610.3419286044682,Good
36.40004214821613,78.16709632411462,28.76162087136609,41.53875846257904,21.57937835017172,9.492199491860442,1.5813444553752602,9.018423039085636,533.3697252281966,Hazardous
40.63047695122699,69.68914775313256,9.433823285285374,28.62839716185165,38.06430023651236,14.967646570570748,1.6944675532152815,4.080375295640453,559.9416725422013,Poor
23.782354776579073,76.81119706870635,5.105173724172485,10.442239413741271,17.784054017301848,2.736640879388092,0.9505173724172484,11.446988327733063,504.75754617856194,Good
25.517788271196956,80.53757344272172,13.550221677859488,22.93557654239391,25.475110838929744,6.905547345264464,1.8807692030831935,8.49345420457163,494.93342465845683,Good
31.770356505081104,74.94343359362176,12.405956991297396,25.54530970972983,18.558091019594613,8.60647281567569,1.4185178252540551,5.630323640783784,543.4226048329708,Moderate
35.41230139499307,82.49788000014163,27.803933951205547,52.715956276760586,36.59603906972132,23.481757209588913,1.9668033488332561,3.4859972093056193,720.9944186112394,Poor
23.67468772794342,51.32781044850922,9.53025711183471,14.006193928004448,20.120315919151302,5.290874361758424,0.995062454411316,12.540249817645265,554.8592952198029,Good
28.19361115679397,79.86594913879146,15.94608039411391,23.99075635810889,25.77020836759548,10.888649712930487,1.3063117309329983,6.907091058265495,371.69483183312406,Moderate
23.301632523191664,90.89654289206472,39.80960307759803,55.414308585621065,30.804225354143135,5.509507046822049,1.441354033941322,5.4992317537921585,695.9846350758431,Moderate
26.75809689705291,73.00060711630638,27.59821832031419,38.92935200667966,25.449109160157096,7.4568826644401165,1.43,6.216761241178837,575.1202331842779,Moderate
25.94149124437284,66.12174896362484,14.873644164119643,16.945058680598347,23.226975537848094,4.177087020230142,1.1062125384177213,18.546271889067903,370.4760967765247,Moderate
31.376779530332712,75.7917414807568,10.438527995216337,16.530787838660576,29.23828609262887,8.86924671885192,0.9684519686888473,9.015514870624022,472.2318591215479,Good
29.778098484284456,72.38122727224382,13.38717196936661,19.87747272669258,13.002815909163425,3.9003128787959365,1.059405530287721,10.500625757591871,568.0344166675529,Good
27.512235064973737,76.93861022216828,14.524067679201764,25.211430163482312,24.841024926642554,10.69729007126152,1.4104212505239817,10.17432251781538,422.11644616445346,Moderate
23.79009450313924,69.89060947241903,12.282145889541683,18.154489276078568,25.61816309202619,6.127244638039284,1.2663364834379747,9.782248883397642,523.5428328836665,Moderate
28.770482824164713,74.94944012535923,39.112855209313736,45.13735151731176,22.68797560068258,6.168979774250035,1.2953981379468285,10.274512360180534,625.8346645093854,Good
24.521551434365133,44.99109610743309,3.679021926005488,9.201146720741242,23.631332174310252,3.706610451084423,0.9028735245820178,11.365227663466019,527.7902192600549,Good
27.997999315270878,66.02161312656571,8.922985024665671,17.122356238036517,27.54991425636875,7.623728136136487,1.2898227964954208,9.700457299366656,467.7547158997187,Good
31.77195121077938,80.6953095550452,29.16663226768336,40.11793620421989,31.487176344976305,4.591866789931101,1.4171116318738335,8.365797375642316,409.71013121788417,Moderate
32.55520068203719,79.34150489699451,33.84711546857093,41.78346996317974,38.580175542211435,17.529506602087476,1.798764209520524,6.107466552993802,515.0720750240907,Poor
29.64066057956287,60.08374936009332,31.78275393382122,39.4780710311444,15.333443936252456,3.479119227249508,1.2983085742578584,9.286335870559922,459.6077219513261,Moderate
26.028217925497245,72.21735453469043,9.136373689616205,17.675144199028846,23.29056812425997,10.241089627486222,1.142230357772901,9.314147813610049,390.8600758983566,Moderate
32.84223225310645,88.24226472786773,37.67902838143871,50.74458011260646,34.85406897489032,10.513863090538708,1.8264876274916126,6.8483113593709675,523.4766837788063,Moderate
29.083153540083977,68.7563568285519,5.710107875949614,7.579863060267552,22.855435693389317,7.061331954359925,1.3817609970745044,8.82021575189923,575.3421999416073,Moderate
27.742484426679447,81.89156627919562,8.920311583734726,29.532455340837924,33.00422934252336,22.984702959186034,2.2810294980014376,4.928757786660277,573.8075199295671,Good
28.307139474950098,52.99666066891151,25.51094908895143,33.46142410693413,23.349515511877577,11.604279896914171,1.6417138527936128,8.699049964034597,511.0951929993347,Good
23.23994373946301,65.88574442528767,11.548483019156153,16.59851818199177,15.434227444443827,5.458504116857526,1.085285814750959,10.771418524904108,522.6563190421368,Good
38.921968729107675,76.22986844630165,12.067805364640574,25.254376870337207,36.52666585825004,7.653095835116561,1.7569940423341652,5.414282517783797,429.9212265831943,Poor
32.89006315398505,83.72151114256059,4.0802510982466895,25.64088061450581,34.85584954341111,10.95044056020182,1.749358510611046,5.085660081455988,483.10817966418597,Poor
28.490187491096332,58.95839212158012,34.412411817629824,42.81595805123834,29.4354623360852,15.407152833697278,1.764426755362627,6.428309502387929,447.0272004168663,Moderate
20.909524035672504,73.69222459855595,31.147910034359732,36.66102954019575,21.222157282098106,5.457920329442653,0.9963799794098341,12.356559752918011,500.3483962937701,Good
30.250353024584523,68.99548732491661,15.110862587905943,21.701835727839526,18.217207971029605,6.060790473089408,1.3105501143920062,13.111424407441923,242.32581724119314,Good
32.192866507404915,66.47516387958595,8.763677018680767,20.31348036317763,23.86024137605198,13.585208600134788,1.1138840898266715,5.542932059239289,394.98295652306143,Poor
29.897125614844853,68.88300358918518,23.902395320962622,31.010768576312,31.108602419425836,10.448323275326166,1.4338991891591737,7.767944171180066,457.2918144366478,Moderate
31.24615323094071,67.38846102578391,32.83698088400953,45.40266078949326,22.829290011814532,0.924556757244756,2.0377809870040133,5.588757853915882,449.93787936617616,Moderate
25.239748976115756,63.4767213155826,11.31468237666413,15.501879100234564,26.46714344400913,5.604206968676303,1.0395344263116522,10.597314548551415,362.5621926781413,Poor
29.22160405811675,75.17196861677965,1.770510382128057,11.923746499817952,22.3503645586629,11.619416706139363,1.5384183970213428,6.476982617507844,601.2661805884495,Moderate
25.658579670809793,63.60698197863653,16.178343186832393,19.89810670285499,19.62615428471563,8.696804615653484,1.08,11.278343186832393,566.2165681316761,Good
23.417500929079367,41.698220258367364,1.8960697031383158,7.59499442552379,21.51965148430842,5.016425651464843,0.9303930296861684,10.944642193514737,257.1750092907937,Good
20.65542606082619,84.09943297940879,7.65287446816574,23.505465426035876,37.38850212733704,16.79510159455534,1.8295101594555339,5.24137659550278,691.2356276591713,Poor
24.23405671891399,60.40802663155831,3.500434031348396,7.866377312434403,20.398697905954812,3.7537963001049555,1.03,11.572667818599127,519.3991319373032,Good
25.51780971521033,82.6925886770229,19.892588677022896,26.356969246602237,21.381084221359426,9.273672898382323,1.205752227831736,14.656969246602237,387.7643805695793,Moderate
30.535096736361837,75.77564346665913,50.922439115141586,61.711539127270676,25.459133700002827,10.305609778785396,1.3076122821208953,6.852724996967727,362.6474347878822,Moderate
21.18659246377043,76.04296500000498,8.996263913043045,13.445495507243919,16.341428188406738,4.586592463770428,0.9605604130435433,12.6831876086937,511.66043985507173,Good
40.45243137262693,97.83020788116761,9.661458595113483,32.397222920302625,39.67256919852976,21.612500285578346,2.3861458595113483,2.919097277751345,825.8090272224865,Hazardous
29.230812420528082,61.80877398821779,8.082097480231003,11.237518452475221,20.705849325478525,7.56041359125413,0.8810841944488437,12.2,378.0791728174917,Good
33.42115970291924,63.613538494252076,3.393932979957737,23.077435842913207,28.31861930003019,13.597041357207544,1.9831739554378864,10.24471007427019,547.9196055142943,Poor
22.87534304204291,59.82779350410672,28.34223480328538,40.4523197254617,34.484469606570755,11.478610324794664,1.4419211486704169,5.250272273562646,496.21389675205336,Moderate
35.39611974074116,81.35621508074092,3.748059870370579,10.71757650444492,27.433492233332956,13.631354757777201,1.4296991132592702,5.942913527407525,583.0815521037035,Moderate
28.52933907535358,50.17703826355837,14.628428026937588,32.68437303239677,28.3596355806336,10.027516978521593,1.4360546629049595,8.188974655987181,530.137584892608,Moderate
28.25856299276866,83.21384169030007,23.000088063668887,35.56228760635034,26.293079154849963,9.020586408112338,1.2610293204056169,7.35173021128751,420.9653957742498,Moderate
28.3295319556134,78.89567857296161,7.110444550768323,19.161224624745987,30.339375940817867,10.173229323469645,1.755786278009909,7.307683271685278,560.7322932346965,Moderate
24.0,55.93991826745845,5.460174610429675,8.40003715115525,11.259914552342925,4.91997770930685,0.878002229069315,11.2600445813863,454.60026005808675,Good
36.9841619671502,111.63689792561239,31.457914705097114,43.69481263070949,33.93687205764567,21.55263248659532,2.1984239571050344,3.052632486595323,571.2105127010701,Hazardous
22.351598726211016,65.34393396760434,5.763984761754848,10.675989841169898,22.791573329135765,5.331928888189294,1.0703959364679596,13.227969523509698,549.8799492058495,Good
29.547919014217232,89.08987314165334,19.32621860347441,30.705786776198085,35.39565991785143,24.584264476038292,1.747522809057511,15.233630184305046,747.9565991785144,Poor
22.43622450058833,60.62755099882334,25.650382623382093,30.027550998823344,23.195586724441085,6.618418348999841,0.9790867350176499,10.895433675088249,338.72755099882335,Good
25.70607162612642,54.69653049935633,3.2086737516091723,7.649566312419541,25.485254622264407,6.49392837387358,1.0299132624839082,10.906939001287338,296.52168437902293,Good
23.440809535459717,61.21433325178199,10.240809535459716,14.477571393620854,13.584273655158768,2.025547554971564,0.98,11.251095109943128,207.55607151594788,Good
25.964133347804072,55.309574088142845,4.536170364742861,9.35417961897756,31.335487011512264,15.681762961355103,1.4055166684755087,5.636170364742862,729.0911851932245,Poor
21.42405275202777,41.7568443497841,20.505182026229782,25.4384379687664,18.724052752027767,7.6193350705782725,0.8847873331665395,11.566511885073238,315.5235884072475,Good
30.523196763916925,45.933626697685355,7.5059939323442375,14.386014157863446,17.84161860747767,8.551608494718067,1.2912427911216509,7.866373302314645,596.3840161804154,Moderate
36.20248238050619,63.00081241543839,2.4499322987134677,13.548939346510991,21.450428774814704,5.900767281247368,1.4948758809746905,5.9502933722416405,450.5006770128653,Moderate
28.894865919972624,74.95482466457959,15.463243946648413,18.474948430758698,16.551745739503325,6.8383986543723125,1.0131621973324207,11.761601345627689,316.1334708513101,Good
30.52976256134751,65.45952512269501,28.606350081796677,38.551187193262464,23.81783547553224,14.846824959101662,1.5198012152364122,7.901987847635878,383.2341247955083,Moderate
33.44233472721231,79.29025400003908,16.673806545340824,29.02060890904471,23.95375609085756,10.11893354536037,1.73,7.3793910909552904,441.445685454581,Moderate
32.82800344782268,97.17199655217732,75.30531551958283,95.874632763077,48.595937939191806,23.61264052067803,1.959401465324638,3.2740060336896857,555.5466724130378,Hazardous
26.666280124146564,80.06628012414656,3.4039845017881563,16.069432002600955,21.943027121870728,10.068272375040639,1.809235800065024,6.192358000650239,526.586381247968,Moderate
26.36720647505406,67.20798518299713,9.359789820695218,13.605512964877512,13.33498147874641,4.05646480961818,0.9091730552683731,12.397243517561243,247.4325092606268,Good
33.269898455023586,57.12280228679911,19.781672497079704,33.38971755257015,26.716994623248063,15.588971755257015,1.7344858776285075,5.47645191588776,531.6616946845791,Moderate
27.06992943475303,86.08811290439516,40.40559435478024,50.40559435478024,29.957343953103823,21.653848389669342,1.9818881855686488,9.710490323516126,581.2797177390121,Moderate
34.56206228321684,66.29336772186946,47.98747782453895,57.12983706007581,29.90939163159579,8.359851523839993,1.2950459892244208,6.879005977431581,436.3259641354105,Moderate
36.97183186462488,56.31455457641659,4.283128135643201,10.467342373085826,31.93157152511475,8.410065084877532,1.7861766779747348,5.351701694869817,609.4829830513019,Poor
27.880334447052842,73.40081103824315,1.3204933107829426,3.559013378434115,23.852458194118395,4.837709029408025,1.0372951504901338,12.149180601960534,514.762290970592,Good
39.71122677352349,88.65275747734505,47.468380707313955,66.49120708710916,38.570814567946606,9.165201181184859,1.8833581888498814,3.659587794423113,680.5799803135857,Poor
22.47255600592846,48.67135582702688,7.736878092415019,11.524185335309486,21.254887988143082,3.8356779135134405,1.0690565901656521,11.418868196686958,583.14751236966,Good
26.42313685567321,63.534875790378216,15.469865252002027,23.337246311568336,29.79762947880988,11.6998863287544,1.4702256849944522,5.883747365405953,393.41873682702976,Moderate
29.243919684964048,86.47625241868442,0.4306628421411451,11.53867431571771,22.03175905489214,17.781210948516645,1.8625417472894807,7.696137682918778,654.8536010501199,Moderate
30.386433452141286,59.31843452585183,36.22504490209441,46.128350090215704,29.41808873047828,10.271304114410754,1.528973864026258,7.475826297030323,407.0573917711785,Moderate
24.446388604719324,56.59803175926694,15.924070060664377,22.61115927202747,15.711159272027473,7.385337694753666,1.0411159272027473,10.455579636013736,327.79649696678115,Good
39.50812063335783,66.76099505747408,33.10296473140665,46.79306525920484,36.59703526859335,17.597215883174147,2.197326631480121,4.87445220736387,594.3604021111928,Poor
27.22363920046971,50.35600312051668,1.750907199686859,5.863633999608574,15.473452559671202,6.235272159906057,1.0190181439937371,12.08327111973383,585.6472784009394,Good
25.428934743791075,79.68170905344229,27.523688418736306,33.51934021156866,16.693553262810447,5.064467371895537,0.9318290946557708,10.754872839673123,367.1829094655771,Good
