credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,target
602.8611592752882,Spain,Male,41.53471018117796,9.232644909411022,145535.7219651459,1.8081612273527554,1.0,0.0,174622.39311263632,No
807.4551726410882,Spain,Female,48.2075357432142,2.622607229642612,22856.440616325493,1.4150714864284082,0.7924642567857959,0.2075357432142041,173215.85941086756,Yes
544.5301403077424,Germany,Male,38.709547095861076,3.911306613017366,72961.39633015468,1.955653306508683,0.955653306508683,0.955653306508683,100395.33163085527,No
663.115470731083,France,Female,54.91801431412977,6.494226463445858,56309.20527419222,1.0,0.8117783079307322,0.8117783079307322,41392.96253582665,No
565.6257859416962,Germany,Male,35.24050300268556,4.060125750671389,127989.86962708959,1.0,0.2650314376678473,0.7349685623321527,142912.76732309326,No
605.9352460487218,Spain,Male,39.19784153495739,5.128296914900579,32307.119349899578,1.732613844985797,1.0,0.7326138449857971,32796.637901563605,No
705.2896077431856,Spain,Male,33.76070971509952,9.65994930606432,0.0,2.0,0.65994930606432,1.0,48853.986501839674,No
541.410274298268,France,Male,42.41802191534209,7.83862636970888,39076.42838417014,1.0,0.16137363029111962,1.0,149399.82816785478,Yes
623.3835328742995,Spain,Female,40.12223245509228,6.877767544907719,0.0,2.0611162275461403,0.06111622754614032,1.0,134812.0011630794,Yes
648.9168810714174,France,Male,39.49995850230631,4.916715080642634,0.0,2.0,1.0,1.0,49050.469263866966,No
774.9518017352304,Germany,Female,58.301206059786665,1.0,69879.79669720764,1.0,1.0,1.0,162554.1347159334,No
735.502484173685,France,Female,62.605696589912384,8.671544272807008,32066.98108295613,1.6642278635964955,0.0,0.6642278635964955,104965.49150121529,No
581.7691176768454,France,Male,51.038480387192415,6.56461764646309,52903.782142937285,2.0,1.0,0.5215392154876968,153862.8469590475,No
490.7254897231782,France,Female,33.88795474295123,5.649860079091928,144591.1889843504,1.837534980227018,0.8375349802270179,0.1624650197729821,62437.706445299045,No
732.1955321229693,Spain,Male,38.487629090156034,2.512370909843962,0.0,2.0,1.0,0.17079030328132072,129930.1441225773,No
665.3499225696723,France,Male,41.18929124502341,5.783936867535109,59026.3619454852,1.405354377488297,1.0,1.0,97254.71251428283,No
696.60128064984,France,Male,53.049039512620084,8.634967983754002,0.0,2.0,1.0,1.0,114316.50786907645,No
604.9366148566954,Germany,Female,40.0,4.83175380775967,28330.36736553339,1.2920615480600828,1.0,0.0,154959.79072957629,No
822.1640792545273,France,Male,29.1134368298189,3.0945306915157533,149001.57103856106,1.9810938616968494,0.0,1.0,70511.9057868815,No
643.3638568671196,Germany,Female,32.70311387696387,6.296886123036128,9679.986885899067,2.0,0.0,0.0,178444.3885421003,No
758.3620011799792,Germany,Male,33.27240023599583,8.469833235001735,115530.40800474618,2.0,0.10603335299965277,0.8939666470003472,108395.83397774336,No
720.7035239926763,France,Male,37.02655771847063,2.2433605703823423,33232.731141557655,1.6216802851911711,0.6216802851911711,0.0,156918.66805998216,No
562.6460401701088,France,Male,29.949509039996386,2.8686886299995487,0.0,1.1313113700004516,1.0,0.8686886299995484,39408.29367814727,No
564.7500061259269,France,Male,26.360002940444893,6.909999264888777,81486.6530151999,1.9699997549629256,0.030000245037074436,0.0,180850.7431348972,Yes
570.1142081148018,France,Male,33.93919321591528,5.581757964774583,25479.205103402033,2.0,1.0,0.0,82216.47820205777,No
620.8797658004033,France,Male,33.06011709979832,5.236070259878989,61727.03957092085,2.0,0.7939882900201685,0.20601170997983154,79842.68264402986,No
619.7451498142896,Spain,Male,33.375808364285064,9.475161672857013,110967.33893131826,1.0,1.0,1.0,158288.7174284617,Yes
765.2726201187389,France,Female,26.036192189982298,6.575793293753689,107002.36439668863,1.0,0.0,0.0,114254.12605611316,No
615.2100783181832,France,Female,36.194969071079974,7.194969071079972,134291.52762974106,1.3610061857840057,1.0,0.3610061857840057,143515.9231205774,No
758.8233228009701,Germany,Male,36.99286673264681,6.1489713720170185,103593.19534778244,1.0,0.1418381046638303,0.8581618953361697,106701.41776030007,Yes
500.16371084321884,France,Male,33.10477084575851,2.523854228792545,186355.85136413173,1.104770845758509,0.0,0.0,59147.23477666791,No
483.85630873706623,France,Male,28.87049008811166,5.086339941258895,146591.22268979822,1.0,1.0,0.521584985314724,69172.36976074104,No
664.857338042815,Germany,Female,35.5939644165458,4.234567974891223,139045.87776588078,2.281207116690839,1.0,0.6406035583454196,116967.16933618866,No
680.4724461902492,Germany,Male,34.0,7.756333276404913,45722.58125412741,1.0812222411983623,1.0,0.0812222411983623,27390.548943487745,No
652.3938144472426,Spain,Male,56.34597932158158,5.527422663309023,12886.174231320198,1.921237110551504,0.0,1.0,160115.33517535805,No
699.9819259796442,Germany,Female,35.59728289534944,3.298641447674717,68390.2601458483,1.0,1.0,0.0,41235.97969029182,Yes
707.866163927244,Spain,Female,47.51086412006762,9.32796083172647,40856.42572811319,1.67203916827353,0.6720391682735302,1.0,79711.21939855294,No
693.6547719477137,Germany,Male,42.28664878021284,6.4288829267376135,83671.10443564123,2.07166219505321,1.0,1.0,165710.7000916373,No
754.2821555301568,France,Female,29.95941365449714,4.549144213227533,104373.94056917934,1.4508557867724674,0.0,0.4508557867724675,94475.12922288057,No
508.2554232901339,Spain,Female,44.20923721502231,6.5581525569955375,52385.43284260904,1.558152556995538,0.4418474430044622,0.0,109248.02608185579,No
575.4056069366482,Spain,Female,39.0,7.028444956316207,48183.8323432639,1.6571850145612643,0.6571850145612644,0.6571850145612644,42962.392508225654,No
618.8644394699605,Spain,Male,33.34538060226217,5.215862876413855,71154.97966243738,1.1295177258483133,1.0,0.043172575282771075,14522.932084251972,Yes
716.6394288258468,Germany,Female,36.31730749742892,2.39663437178615,7631.429351514032,1.0,0.92067312564277,0.0,192492.30754772204,No
644.9732910336642,Spain,Female,47.15533932692358,5.777912920672765,106611.29599447594,1.0,0.6444174158654469,0.0,132179.6918842998,No
770.2856889709185,France,Male,31.398814797725308,3.720237040454938,0.0,2.0,0.27976295954506203,1.0,134980.46326263182,No
583.2004915492821,Spain,Male,35.82067270519717,1.0896636474014159,146762.73829115048,2.0,0.9103363525985843,0.08966364740141575,133640.90340217057,No
832.5993687764911,Germany,Female,46.70658951712669,5.080021040783629,109270.3902404206,1.9733263197387902,0.9733263197387904,0.9733263197387904,44798.441924897605,Yes
449.5406325201354,Germany,Female,29.145996261610165,8.883202990711869,96136.07782876214,2.0,1.0,0.0,15404.680695336168,No
821.4886867278907,France,Female,40.46948382671813,4.775501470298352,0.0,2.0,0.7755014702983519,0.22449852970164808,32987.928906580215,No
718.0793895791743,France,Male,41.00751558963391,1.5692812601045962,0.0,2.0,1.0,0.0,41805.493890967475,No
629.0791763630199,Spain,Male,44.88455161236736,9.480758602061227,86640.27054775634,1.0,1.0,0.5192413979387728,166110.46163617543,No
590.7667442108029,France,Male,36.08519380120033,5.531844959039738,0.0,2.0,0.30851938012003277,0.6914806198799672,56180.41934121576,No
601.6259340179336,Spain,Female,26.18550925036826,5.945438455774041,109076.07723410054,1.0,1.0,0.010912308845191676,83470.54565097141,No
692.4472499352152,Spain,Male,33.59620736305965,6.801264212313449,0.0,1.600158026539181,1.0,1.0,140034.01024903436,Yes
654.596688256652,France,Female,37.84955418839546,3.700382124232463,129748.66256268692,1.4500636873720771,1.0,0.45006368737207714,133624.16529640614,Yes
728.0054743305743,France,Male,56.907364650084446,0.7547686257601346,102789.25216596502,1.0,0.7547686257601346,1.0,120498.07817516233,No
614.1690127422429,Spain,Female,58.0459049307345,5.374021939061269,104780.00929231162,1.4580073130204227,1.0,0.5419926869795771,131780.3667349348,No
743.3187702777558,France,Female,36.08060690449116,7.953938911719338,143400.70520184372,1.0,0.01151527207016545,0.0,7970.058082196063,No
636.3675139983553,France,Male,23.97549906677631,8.780626166529615,26292.789742915542,1.7561252333059227,0.7561252333059227,1.0,168246.41584751842,No
590.012467916135,France,Male,35.533723914778136,7.23313804261093,17384.67369780843,2.0,1.0,0.11656902130546498,85204.5803830895,No
678.5766790007531,Germany,Female,67.11656138489674,4.214724461488811,105484.50303222112,2.0,0.7975459230851982,1.0,32751.39883936198,No
722.0502379350096,Spain,Female,31.730653976799488,4.932663494199872,69453.07536683996,1.4663317470999357,1.0,0.46633174709993575,66053.08062269501,No
667.8051596363842,Germany,Female,36.02883142044487,1.931411238637009,81167.58391442514,1.0,0.06858876136299108,0.9314112386370089,196714.85782492737,No
659.2218760048102,France,Male,27.933281400721526,6.103697933413503,107187.84996701642,1.9481510332932483,1.0,1.0,37566.42927326961,No
641.8311379555408,Germany,Male,44.432070455556754,5.519979277777425,73115.3037202951,1.0,0.496004144444515,0.496004144444515,48401.58099782468,No
722.9559398797699,Spain,Female,60.04480993615285,3.321135163349908,0.0,2.0,1.0,0.6788648366500919,146268.832969514,No
695.8050839079795,France,Male,41.1460865901207,1.9511704981001348,63393.01827660288,1.6097659003799731,0.609765900379973,0.0,115209.18511169059,No
576.8531277598852,Spain,Male,41.29399099442317,6.413924591766396,84181.54664010443,2.603481147941599,0.3965188520584012,0.3965188520584012,119870.78394732984,No
502.54894081002686,France,Male,64.43816966452314,5.640457583869212,103102.7127736831,1.3595424161307883,1.0,1.0,117428.4979377946,No
695.3586394167215,Spain,Male,30.57542461189255,7.856143847026862,123559.13144653257,1.0,0.856143847026862,0.856143847026862,144477.59023756802,No
628.9399834952136,Spain,Female,43.4199988329949,6.820000500145044,70006.9416894244,1.4700000833575073,1.0,0.5299999166424928,119497.78054558506,No
701.0906441598621,Germany,Female,29.63645194671261,5.817740266436948,74068.67369950788,1.3635480532873896,1.0,0.6364519467126104,103974.58491698964,No
662.8356740518103,France,Female,23.65101657636289,4.0,154676.83665099856,1.0,0.0542513813635741,1.0,26427.807971988677,No
649.3112661151713,Spain,Male,25.8136947658469,3.2205421487703534,0.0,1.4068473829234511,0.5931526170765489,0.5931526170765489,118096.57843306786,No
538.691561290737,France,Female,67.85440814931852,8.971690473478603,355.1425653469575,1.9959557819255145,1.0,0.0,110554.29568243153,No
748.1073621752314,France,Female,37.86117435994712,8.0,103733.48010874167,1.758676602503305,0.24132339749669507,0.0,66200.79997575536,Yes
540.9963050326626,France,Male,20.154055693838913,0.012837974486576087,83647.907312406,1.006418987243288,0.993581012756712,0.993581012756712,146825.96642544508,No
714.3473588929264,Spain,Female,36.90444726936961,7.258413505534174,15906.111001334672,2.0,1.0,0.8707932472329131,90498.98598748937,No
703.2301584636358,Spain,Male,40.52210890064946,0.318594066233695,142235.54865361188,1.1592970331168475,0.1592970331168475,1.0,108018.88281342297,No
703.9384202284293,Germany,Female,39.43245488384148,2.7905686048018485,117524.42727017344,1.3581137209603695,0.6418862790396304,0.0,132136.4239431117,Yes
593.3719700573849,France,Male,37.65121197704602,8.730242395409203,19332.25426512875,2.0,1.0,1.0,107652.73534234293,No
609.857370786765,Germany,Male,55.563498729566895,8.900930946866682,139902.55210515752,2.0,1.0,1.0,103924.21705664095,No
769.6855578028874,France,Male,46.218192134871906,2.781146691642946,112432.13673239887,1.0,1.0,0.1562293383285892,154086.97313715308,No
651.5718646486042,Germany,Female,32.95438058957561,5.5228097052121985,124081.49368253739,2.0,1.0,0.8807024263030494,34670.17244797407,No
719.8365807816926,Germany,Male,30.434617135794177,4.971152386838186,95680.15386670202,1.4057695226323625,0.40576952263236266,0.0,119101.63626025872,No
623.0083397790863,Spain,Female,53.112219568711915,4.962048030655732,51599.275684664375,1.5660068615222476,0.5660068615222474,0.5660068615222474,30259.58492538215,No
756.4522893896246,France,Male,28.07144051439679,3.0317513397319074,75879.49727876429,1.0079378349329768,1.0,1.0,199046.64257040332,No
671.7636133881584,France,Male,54.975658015353204,2.196988843201308,205829.02985720447,1.9606022313597384,0.9606022313597384,1.0,151203.87806197486,No
617.4468329708417,Germany,Female,50.851330212367145,5.009966226371729,132289.79889426864,1.0,1.0,0.6237542217035339,71761.2793055041,Yes
676.4364388952791,Spain,Female,30.645883862129566,5.129176772425913,0.0,1.9354116137870436,0.06458838621295637,0.9354116137870436,84618.4343420328,No
632.1697147888192,Spain,Female,27.0,4.1567857279570415,87103.97007222766,1.0,0.0,0.3686428544085917,47082.89057179682,No
567.3645851332453,Spain,Female,37.91583098004177,1.4234626245961073,90978.74845254351,1.0,0.23724377076601788,0.0,104762.17192502592,No
606.3406785258846,France,Male,39.25001906928773,2.6363705706500844,31348.643995930306,2.977277927987563,0.3409073573374789,0.3409073573374789,32649.735889972057,No
525.6564202197889,France,Male,53.27347490656202,4.753353558080288,103798.87786204716,1.2466464419197112,0.2466464419197112,0.7533535580802888,79415.77829738523,No
656.6303418666595,France,Female,35.684776299587995,4.521736836213814,78917.44739390152,1.1195657909465462,0.8804342090534537,0.8804342090534537,163840.2856035987,Yes
663.8657861385241,France,Female,32.98428004169547,3.3385733194348446,57955.688119422164,1.5846433298587113,0.41535667014128885,0.5846433298587111,86791.87627887582,No
729.4774377427744,France,Female,29.887068308596348,6.225863382807305,136804.88983531148,2.0,0.11293169140365256,0.8870683085963474,57849.82906017489,No
623.6833584105409,France,Male,32.0,1.0,0.0,2.0496918224174228,1.0,0.9503081775825772,164661.0922587963,No
573.7089867654768,France,Male,33.16405293809326,5.749215881427979,0.0,1.4582026469046632,0.0,0.5417973530953368,60140.29299458521,No
610.3505380680169,France,Male,32.48309573864979,3.147686931814347,11639.56449866366,1.0,1.0,0.07384346590717339,42719.6496028437,Yes
748.0433408657133,Germany,Female,35.66745452504153,7.583136368739618,50223.78829330869,2.0,0.6457840921849045,0.0,80507.12342950396,No
690.9651299461574,Germany,Female,30.773903327350816,6.226096672649183,78282.15197328746,1.3547806654701633,1.0,0.3547806654701634,113444.4349038011,No
688.5766119041614,Spain,Female,40.17025981521988,7.758229057312706,44126.501011470784,1.6208854713436471,0.37911452865635287,0.0,60890.75031910895,Yes
626.7788265456667,Germany,Female,41.830498053641264,2.772526725549207,125182.88718870828,1.6931316813873019,0.6931316813873017,0.30686831861269825,101408.00012909138,Yes
516.706142198853,Germany,Male,54.39389138193549,8.71829227340502,85014.83959124768,1.7182922734050183,1.0,0.0,148873.34087642687,Yes
530.899708908294,Germany,Female,61.13008732751181,6.834302348097489,131475.25331592435,1.0,0.04142441297562793,0.0,169458.83008877467,Yes
733.8091022910066,France,Female,32.47347745874315,6.40356907453325,51103.837675641036,1.2280615607809642,1.0,1.0,74315.39794224188,No
618.8567497662295,France,Female,38.942360608392185,8.151091341658258,85580.45980460482,2.0,0.8489086583417408,0.0,138920.77799840574,No
641.2232425138377,Germany,Male,33.28154950092251,0.3941693012915163,132284.8020866274,2.0,0.056309900184502326,1.0,73717.14718600927,No
623.1412655092038,France,Male,37.70174820601889,8.298251793981105,30180.644833731116,1.7017482060188938,0.29825179398110613,0.29825179398110613,74699.99292217888,No
708.5889265892831,Germany,Female,50.60545706440331,2.232423822599448,163014.16681556078,1.0,1.0,0.691894044350138,59230.449582439054,No
652.9433180470025,Germany,Male,29.381761710493457,8.12725390349782,132194.4954599869,1.5636269517489096,0.43637304825109025,1.0,84886.00837997832,No
693.9667470784389,France,Female,41.841038012067514,0.06358479517299243,1304.028771805315,1.9841038012067518,0.0,0.9841038012067519,140813.687485362,No
721.337132252585,Germany,Female,37.24728119151141,6.236405957557057,113349.10915095496,1.7527188084885885,1.0,0.7527188084885885,111096.7427491378,No
652.0312770007716,France,Male,37.9145375101096,6.064096867417804,0.0,2.3262114591757994,0.6737885408242005,1.0,86884.16645038361,No
587.3467910079987,Germany,Male,37.76353490868955,3.184372103724093,165498.97991363733,1.6052092987586357,1.0,0.3947907012413643,29729.539881758996,No
631.8741940610637,Spain,Male,35.0121629608301,8.602432592166021,0.0,2.0,1.0,0.8012162960830103,87466.31073225004,No
687.2692952873276,France,Male,46.98741605353432,5.273489936149435,122007.68644650532,1.0,1.0,1.0,77901.79492440565,No
571.1253509069685,Germany,Female,39.14733396096317,4.803554718715783,5728.676394773138,1.9508886796789457,0.04911132032105425,0.0,162442.2335863623,Yes
734.0126277846992,France,Female,34.22899469791353,4.819329798609017,0.0,1.0,0.7951675503477457,1.0,58280.57304598668,No
729.8708771722195,France,Female,53.55298245317421,5.065894735952262,49684.52095619218,2.0,0.3552982453174207,1.0,133221.0399903173,No
522.2735494506152,France,Male,33.07772632128209,7.0,113505.57741316296,1.0,1.0,0.0,103610.80474276532,No
588.6489341129309,France,Male,32.757419164893406,8.403275448854354,67430.42326604511,1.4032754488543535,1.0,1.0,94540.82240369545,No
548.503670768733,France,Female,39.29595510482723,8.0,82662.40908596061,1.2159925174712047,0.21599251747120474,0.21599251747120474,69096.77253016343,No
538.030045985982,France,Female,39.803004598598214,3.098497700700895,149016.63524981934,1.0984977007008951,0.09849770070089514,0.9015022992991049,185730.87906991568,No
662.014793836764,France,Male,45.98341860036224,7.462244960096598,14931.27013949268,2.0,0.13443875997585064,0.8655612400241494,50153.68097449165,Yes
698.7984046580848,France,Male,35.39982550947803,9.0,13657.982510310278,1.9000124636087121,1.0,0.09998753639128777,133391.28434252721,No
667.9577686745724,Germany,Female,48.397075958902846,2.3453927489816193,84896.97086722852,2.0,0.6649438930026258,0.0,93232.28988803149,No
606.6013916621412,France,Male,34.51911932633742,5.0382386526748455,143708.44429230868,1.5191193263374227,1.0,0.5191193263374227,128356.02832725234,No
620.6180692262828,Spain,Male,34.32944553810263,3.443148512700876,0.0,2.0,1.0,1.0,75816.25225482616,No
719.5479023697609,France,Female,29.48952681136559,2.755236594317206,156936.32718165038,1.0,0.8776182971586028,0.12238170284139716,46095.036387282344,No
647.2314098555557,France,Female,38.47766734190595,3.477667341905949,20145.636863240383,1.7611663290470254,1.0,0.0,86483.20914738247,No
662.9888023729133,Germany,Female,36.288494810386915,8.60471933910384,133738.8238242244,1.0,1.0,0.0,160342.59832109252,No
691.8195122895208,Spain,Male,32.5849755757725,8.138341474742498,34521.895007618514,1.0,0.7127804915808327,0.7127804915808327,105855.41842837416,No
605.6913994241693,Spain,Male,38.98148037256689,9.950614326845049,105683.43226781843,1.993826790855631,0.9938267908556311,0.0061732091443689185,137677.6071328832,No
599.7255885593532,Spain,Male,27.72582556496901,4.0,131067.644533714,1.145165112993802,1.0,0.8548348870061979,178681.8795307018,No
676.4802207903953,France,Female,60.03937155015007,5.8031422492496265,4105.18097958295,1.9606284498499251,1.0,0.9606284498499252,76761.4286062245,Yes
575.3516488819796,Spain,Male,33.03813830106002,2.9618616989399733,5239.825377850138,2.0,0.03813830106002636,0.9618616989399736,183230.56374131906,No
776.1215973925451,France,Male,56.53773148885477,0.7537731488854766,145863.1359545938,1.0,0.7537731488854766,0.7537731488854766,47199.44963028932,No
787.9960343618487,France,Male,27.211898013882635,6.105949006941319,99550.92408274698,1.105949006941319,1.0,0.10594900694131892,47381.371617633726,No
707.5991352919706,Spain,Male,39.845875367751425,4.637481985249387,112282.1623461443,1.1208393382502042,0.8791606617497958,0.0,131839.8388309424,No
816.7099941139596,France,Male,37.500405962193,3.11914427671262,105876.59035748169,1.0,0.976171144657476,0.0,178421.15247662936,No
677.5507977214507,France,Female,52.039616503405576,3.0971245954002655,0.0,1.0971245954002655,1.0,0.09712459540026552,176001.89228397614,No
783.1390137426625,France,Female,36.94476151980298,7.861903799507456,137631.98823240693,1.0,0.0276192400985088,0.0276192400985088,65518.75993469425,No
560.1664385097037,France,Male,30.421720628640855,4.265161885922561,118813.85722759954,1.0,0.21086031432042696,0.21086031432042696,165959.00805379482,No
653.9341717981208,France,Male,37.97134248917534,3.7020039239322875,147327.18524944416,2.0,0.28366732065538125,0.28366732065538125,101077.21864813921,No
545.0962121738348,Germany,Female,56.32921210437285,1.2096212173834848,101688.56081087,2.0,1.0,1.0,119755.07548325941,Yes
594.1730934406245,France,Male,42.41392320244467,3.771401718699605,53524.5375088197,1.6142991406501974,0.6142991406501974,1.0,102265.1518950567,No
640.8491530703918,Spain,Male,43.716974038941785,0.3396311532698597,156243.59544019564,1.0,1.0,1.0,118054.8021309752,No
742.0006384565389,Spain,Female,39.90945148896398,2.0,0.0,2.0,1.0,0.3969817162987993,40993.05557379644,No
765.9554989079403,Spain,Female,33.72996976315513,6.094954644732697,73962.92870736776,2.0,1.0,1.0,63351.87847016117,No
679.2665684094521,France,Male,46.69536362483787,3.173840906209467,149170.4079025376,1.0,1.0,0.0,171423.62611458538,Yes
648.3479216821221,France,Male,39.53857559239498,3.706695127376571,137213.36688878978,1.6586609745246859,1.0,0.0,41998.16841644534,Yes
686.3990601772504,Spain,Male,38.11136972679998,6.94431513660001,122732.95142476572,1.0,0.9860787841500025,1.0,158114.01815150128,Yes
815.0266071588683,Germany,Female,45.389034106192554,4.0,106911.73188363489,1.0,0.36242694732416403,1.0,97423.021528174,Yes
589.7272131190709,Germany,Male,41.0,8.002445725229638,146724.28085339328,1.8574922464613768,0.1425077535386231,1.0,85771.78111111915,No
670.4718655588842,France,Male,38.21448434494739,9.914206262021047,92191.70147487576,1.0,0.0,0.0,143004.97434469263,No
503.8881085586851,France,Female,37.555243423474025,6.71448637062384,87407.93020199197,1.0,1.0,0.7460540411804266,108199.92453620525,No
632.3492217932758,France,Female,40.04766537982729,1.4497405977585882,0.0,2.8994811955171764,0.4497405977585882,0.0,118703.85278146737,Yes
655.7982602504303,France,Male,40.115181905631886,5.7050606352106294,82869.95747920177,1.2589878729578743,1.0,0.0,95624.28931808913,No
564.5582258977615,Spain,Female,38.67755739199272,9.464488521601455,57372.04365868726,2.0,0.5355114783985451,1.0,172453.20444456825,No
721.3750055006303,Germany,Male,35.71749966996219,8.809166703337535,116745.24870448478,1.0,0.19083329666246518,0.0,155549.6646523919,Yes
488.7142250009768,France,Male,39.03573958292633,5.5892781251220995,14249.035775994103,1.0,1.0,0.8035739582926333,85176.01361722907,No
521.1722300166165,Germany,Male,31.026641591286733,5.053283182573475,119172.90127442704,1.0,1.0,0.0,68491.9584191296,No
693.87797994795,Germany,Female,40.17626582659997,2.318644514450002,124561.76579479569,2.0,0.3186445144500021,0.6813554855499979,70349.02613673492,No
709.4363472449259,France,Female,30.234715586726455,1.229201598638611,91880.38508174566,1.0573003996596526,0.0,1.0,75852.17270780429,No
688.1769185195584,Spain,Female,35.45327517173735,7.817093004346304,60444.25301141771,1.3638178326089494,0.6361821673910506,1.0,95783.93491199012,No
689.1733771653535,Spain,Male,32.67999319847963,6.813334089057819,24173.700265130687,2.0,0.0,1.0,134128.82836092732,No
605.3424768717545,Germany,Female,54.45134592863808,5.591442345226987,122932.32980225199,1.1478605863067468,0.0,1.0,141177.0621708092,No
649.501538873584,France,Female,53.00055959039417,6.0713286445724695,23705.35748348829,1.7857342710855062,1.0,0.7857342710855061,177215.77825902187,No
587.0362792356208,Germany,Male,30.66934475965524,3.2661310480689516,67046.33634143932,2.0,0.6330655240344758,1.0,159087.196544134,No
703.2119911176369,France,Male,49.11660498395598,2.9187268689834918,50869.07833616238,1.639575622994497,1.0,0.6395756229944972,144132.23751991993,No
597.226244267995,France,Female,40.84524885359899,7.783348395038585,0.0,1.9690497707197978,1.0,1.0,158703.13781683258,No
630.5869832371935,France,Female,38.58698323719349,7.5869832371934915,134668.45835585127,1.0,1.0,0.4710055876021696,60858.97263739293,Yes
621.3699491384838,Germany,Female,41.6099970081461,3.2199940162922123,90984.89643005966,1.203332336048702,1.0,0.20333233604870204,166349.7536772868,No
699.1799416675767,Spain,Female,41.25284464305217,3.373577678473912,48107.25973523347,2.0,0.4578592261579708,0.4578592261579708,115615.73933146177,No
569.7930470462647,Spain,Female,40.0,4.1671766196675355,0.0,2.0,0.8328233803324648,0.0,119545.29771200904,No
707.3703958432021,Germany,Female,40.446443692626794,5.611610923156698,125798.71293739346,1.0,1.0,0.6941945384216507,128846.38972805375,Yes
694.1327063449986,Spain,Male,40.369789852051255,5.260420295897484,39702.3633286651,1.684894926025629,1.0,0.31510507397437104,55621.653630144916,No
675.4475830954179,Germany,Female,29.11114617983707,3.7778654495926793,138717.5016876553,2.0,0.0,1.0,61038.97063785064,No
555.4176554488002,Spain,Male,23.601456119488677,5.0,92432.66722970433,1.0,0.10009100746804234,0.10009100746804234,54983.69275839587,No
759.3159672137116,Spain,Female,32.440312398937834,8.799858000482804,175911.63932881624,1.0400283999034392,0.0,0.0,51557.055960868165,No
718.0417761268519,Spain,Male,37.12532838055572,7.832895492592369,5363.600163524783,1.9582238731480923,1.0,1.0,7493.256855402859,No
518.6894844821871,Spain,Male,39.72966656117311,8.90988885372437,120664.94307515917,1.0300370487585435,1.0,0.030037048758543627,198719.7362357139,No
697.6939299056373,Germany,Male,41.413258761795326,8.638398583429092,161161.4722240632,1.0,1.0,0.0,55585.7968747262,No
634.7635730566791,France,Female,51.51182134716605,4.6824284628880575,50983.05370462155,1.4146964421389927,0.5853035578610072,0.5853035578610072,94504.46115274433,No
693.3948795994638,France,Male,57.9794423030829,4.0,104030.28598021236,1.3487198998659609,1.0,1.0,100130.81286351879,No
620.1728449802521,Spain,Female,48.70160391223632,3.2983960877636775,133919.31316610976,1.2596792175527356,1.0,0.7403207824472645,105048.08862243248,No
618.3501679635435,Germany,Female,29.18078215104181,3.6506517925348425,154238.72137636482,1.0,0.5301303585069684,0.0,62906.952691218896,Yes
629.2240140335928,Germany,Female,48.83260077269086,6.715470815497312,111988.22971197582,1.6715470815497313,0.6715470815497312,1.0,181711.09479830755,No
514.733891483625,France,Female,30.70276211822642,0.7233669342219752,113238.61747038792,1.0,0.2766330657780248,0.7233669342219752,103392.00315809988,No
702.3839288661566,France,Male,46.963268958445305,4.3055096562332045,91715.5528327846,1.0,1.0,1.0,34749.38552678912,No
728.1533228711637,Germany,Male,33.491993722698254,2.830664574232753,153775.95816440973,1.169335425767247,0.830664574232753,0.16933542576724703,21053.119063520717,No
762.6998042473215,Spain,Female,37.79474027636278,3.0596537018170418,73826.09724092578,1.2649134254542604,1.0,0.26491342545426044,73942.38856676233,No
635.1200700451454,France,Male,41.520038206443026,2.479961793556974,10394.723747844495,2.0,0.9200063677405043,0.9200063677405043,66945.38818570375,No
799.5661009261396,Spain,Male,31.5401164218189,4.6934109478792685,9240.689073525018,1.0,1.0,0.846705473939634,26892.344202032826,No
518.061269024083,Spain,Female,34.246148347430264,3.261554957709204,68078.54857663962,1.2461483474302653,1.0,0.7538516525697346,145064.95055211373,No
702.36509444198,France,Female,27.057718687092734,7.628187541938177,0.0,2.0,1.0,1.0,138716.52955912752,No
624.63771893269,Spain,Female,39.79723523325866,9.259837066620715,11210.14788473629,1.9074796333275894,1.0,1.0,61804.03456354519,No
726.1840157571362,France,Female,34.70920078785681,1.7418401575713616,123255.66352023039,1.0,0.7418401575713617,0.0,133054.79568111285,No
838.6237969861089,France,Female,33.76463028247122,5.764630282471218,9398.67921311785,1.0,0.0,0.9215434274904063,62974.64826416904,No
627.7875753836233,France,Female,43.57515076724677,5.808283077584411,0.0,1.0,1.0,0.3989646153019486,38080.079984043135,No
839.8637898747436,France,Female,33.94665152565654,2.1066969486869094,0.0,1.9466515256565453,0.05334847434345469,0.0,50731.7915763609,No
608.7676793848342,Spain,Male,45.8880062255372,2.0,10411.623316148316,2.0,1.0,0.0,168371.23221451204,No
741.0886825339853,France,Male,29.454346654820117,3.7273920071079303,0.0,1.9091306690359766,0.0,0.09086933096402328,54851.38875412191,No
540.4169207229857,France,Female,23.729178682843916,5.0,5544.5460563918205,2.0,0.9479158083682916,0.05208419163170841,158538.85827516206,No
721.9412088793517,Spain,Female,51.784449980611626,4.443110003877676,109343.81621700978,1.0,1.0,0.44311000387767585,49118.29482143885,No
668.6003638767398,France,Male,37.79791563649032,3.5319437576602133,54546.1770898849,2.0,1.0,1.0,120697.31577947852,No
525.493485505934,France,Female,38.744299677909645,8.372149838954822,35830.42296609545,2.3721498389548223,1.0,0.37214983895482234,141332.05364306163,No
