lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,target
9567.0,295.0,179.0,139.0,139.0,179.0,248.0247,50.5668,348.5183,104.9405,117.6403,159.0,159.0,0.0,318.0,0.1521,0.1856,0.0314,3,1,1
5918.0,176.0,139.0,159.0,159.0,139.0,215.0052,628.7394,161.0124,60.2536,66.6521,159.0,159.0,0.0,0.0,0.1121,0.0591,0.0207,2,6,0
2613.0,78.0,199.0,339.0,339.0,179.0,369.3812,129.501,323.7484,55.509,36.7049,259.0,259.0,12432.0,1016.0,0.904,1.2395,0.0065,7,4,0
6622.0,197.0,99.0,139.0,139.0,99.0,200.8015,292.1823,135.4289,68.4635,73.6156,139.0,139.0,0.0,139.0,0.0205,0.1191,0.0261,6,2,0
745.0,22.0,199.0,159.0,159.0,119.0,176.5453,143.014,101.5972,74.0827,72.5603,159.0,159.0,0.0,477.0,0.0321,0.1671,0.0095,7,2,0
5121.0,155.0,139.0,179.0,179.0,199.0,256.4888,118.2381,205.2925,54.171,65.4905,179.0,179.0,0.0,0.0,0.0593,0.0443,0.0161,4,5,0
2449.0,77.0,179.0,199.0,199.0,279.0,610.2368,56.573,612.3079,27.6632,45.2134,199.0,199.0,0.0,199.0,0.6205,0.4105,0.0176,3,2,1
9137.0,287.0,99.0,159.0,159.0,139.0,418.0108,197.7321,353.2039,72.2772,81.4877,159.0,159.0,398.0,259.0,0.0952,0.1342,0.0163,1,6,0
629.0,21.0,179.0,199.0,199.0,99.0,157.8171,226.4757,117.0043,38.9005,40.7063,199.0,199.0,2881.0,199.0,0.0571,0.1611,0.0184,1,4,1
3212.0,98.0,279.0,179.0,179.0,179.0,121.6481,119.5377,47.634,108.538,93.9415,179.0,179.0,0.0,179.0,-1.1764,-0.4489,0.0126,3,2,1
660.0,21.0,258.0,179.0,179.0,179.0,78.8432,156.0008,118.4441,80.5248,75.5993,179.0,179.0,0.0,0.0,0.0971,0.2221,0.0166,6,1,1
5627.0,167.0,99.0,179.0,179.0,159.0,97.0155,275.1404,30.4631,68.1487,78.0256,179.0,179.0,0.0,0.0,0.017,0.052,0.012,3,3,0
8638.0,274.0,80.0,199.0,199.0,119.0,605.3173,108.9082,708.8653,106.8796,109.983,199.0,199.0,0.0,0.0,0.1063,0.0663,0.0432,8,1,0
8650.0,275.0,80.0,179.0,179.0,80.0,283.004,122.4949,236.7826,59.7516,34.7311,179.0,179.0,80.0,0.0,0.0073,0.0918,0.0242,1,7,1
10869.0,335.0,159.0,119.0,119.0,179.0,267.5565,88.5692,396.7266,130.1586,112.4911,139.0,139.0,0.0,139.0,0.0955,0.123,0.0587,2,1,0
3395.0,103.0,119.0,139.0,139.0,119.0,423.5425,104.9381,364.9274,58.2344,39.702,139.0,139.0,119.0,0.0,0.3965,0.361,0.0194,2,5,1
3183.0,97.0,279.0,199.0,199.0,80.0,243.7263,197.2777,159.3895,111.2048,89.0688,199.0,199.0,0.0,0.0,-0.1684,1.7931,0.0384,3,3,1
2970.0,91.0,179.0,179.0,179.0,179.0,83.5733,148.9505,30.0167,73.27,71.0229,179.0,179.0,0.0,0.0,1.1076,0.2931,0.016,2,4,0
10461.0,319.0,99.0,139.0,139.0,99.0,119.3838,70.9366,66.4831,86.954,65.073,80.0,80.0,99.0,0.0,-0.0873,0.2312,0.0142,2,3,1
3677.0,115.0,80.0,119.0,358.0,80.0,462.4722,599.8687,565.7464,106.5129,113.2486,358.0,179.0,0.0,0.0,0.1895,0.2135,0.0729,5,1,1
904.0,28.0,179.0,139.0,139.0,238.0,335.6285,24.0468,234.2413,113.5011,121.6069,139.0,139.0,0.0,0.0,0.1159,0.1529,0.0149,4,4,0
7842.0,241.0,119.0,159.0,159.0,99.0,265.993,329.5186,190.704,82.5136,90.2441,159.0,159.0,0.0,0.0,0.1398,0.5383,0.0747,5,3,0
7391.0,226.0,139.0,179.0,318.0,179.0,406.6414,24.8697,502.4868,91.8491,83.8004,119.0,119.0,3341.0,318.0,-0.0562,0.0143,0.0145,4,2,1
2991.0,91.0,199.0,239.0,239.0,299.0,173.6491,231.9925,200.04,29.6015,23.0217,319.0,319.0,0.0,319.0,0.6906,0.6906,0.0285,5,3,0
2471.0,77.0,219.0,259.0,259.0,339.0,253.5178,279.732,212.4618,46.1979,49.023,259.0,259.0,0.0,0.0,0.205,0.9995,0.0228,7,3,1
7164.0,219.0,238.0,80.0,80.0,179.0,487.0657,479.3071,448.135,37.3162,54.6717,80.0,80.0,0.0,0.0,0.0886,0.0781,0.0127,6,6,0
2729.0,83.0,379.0,20.0,20.0,179.0,125.036,128.1181,63.3246,53.4439,55.0295,20.0,20.0,0.0,0.0,0.19,0.19,0.002,4,4,0
3485.0,107.0,100.0,199.0,199.0,80.0,423.5003,171.2921,285.8479,133.6507,145.5378,199.0,199.0,0.0,0.0,0.3018,0.2753,0.0599,6,4,1
3492.0,108.0,0.0,159.0,159.0,119.0,0.0,846.7628,0.0,42.9331,53.612,159.0,159.0,0.0,0.0,0.3198,0.2633,0.0305,4,8,1
7021.0,213.0,80.0,159.0,159.0,99.0,113.2089,198.5057,111.2205,49.0433,46.5027,159.0,159.0,0.0,0.0,0.0693,0.0703,0.0324,2,1,1
6261.0,184.0,119.0,99.0,99.0,99.0,153.8059,132.8053,91.6788,79.8279,76.7366,99.0,99.0,0.0,0.0,-0.023,0.3695,0.0306,8,2,0
5612.0,167.0,338.0,80.0,199.0,199.0,395.1433,133.7171,463.5224,68.4854,108.1677,1351.0,270.2,1708.0,1947.0,0.1745,0.0895,0.0908,2,1,1
4734.0,146.0,239.0,179.0,179.0,219.0,164.0191,526.0271,78.0897,84.4038,85.5132,179.0,179.0,0.0,179.0,-0.0629,0.0246,0.0204,5,5,0
5073.0,154.0,159.0,99.0,99.0,80.0,134.0755,303.9215,81.2527,55.4707,71.5,99.0,99.0,0.0,0.0,0.1818,0.2253,0.0115,5,3,1
5019.0,153.0,80.0,99.0,198.0,99.0,204.0098,172.529,174.7341,38.1084,37.4066,198.0,99.0,0.0,0.0,0.0191,0.3651,0.0165,6,3,1
2250.0,72.0,0.0,159.0,159.0,279.0,726.0062,150.5033,833.3097,111.0552,117.1676,359.0,359.0,0.0,0.0,-0.4286,-0.1566,0.0541,3,1,0
10123.0,309.0,179.0,179.0,179.0,219.0,282.1099,654.4435,252.0179,39.6011,58.4829,179.0,179.0,0.0,0.0,0.0882,0.2387,0.0212,2,6,1
2198.0,70.0,239.0,199.0,199.0,239.0,388.6811,60.7063,378.0119,28.324,31.8512,179.0,179.0,0.0,996.0,0.5974,1.8894,0.0145,8,2,1
2227.0,71.0,259.0,299.0,299.0,578.0,251.0841,62.6997,330.4905,86.8159,84.5355,299.0,299.0,0.0,598.0,2.2779,1.4619,0.0443,2,1,1
2635.0,79.0,518.0,219.0,398.0,199.0,381.147,64.5949,463.1069,77.429,86.8864,199.0,199.0,398.0,199.0,0.3675,0.3085,0.0211,3,1,0
2684.0,81.0,120.0,279.0,279.0,219.0,230.0804,92.0666,298.6855,77.1897,91.5874,279.0,279.0,0.0,0.0,0.3405,0.9595,0.0298,4,1,0
8082.0,252.0,0.0,99.0,99.0,119.0,0.0,67.6018,0.0,59.1122,66.6802,99.0,99.0,219.0,0.0,0.0103,0.0558,0.0309,2,2,1
2839.0,86.0,199.0,239.0,239.0,279.0,309.0344,174.8607,277.0271,39.3192,54.8179,239.0,239.0,0.0,0.0,-0.4743,0.5597,0.0271,7,3,0
10754.0,331.0,199.0,139.0,139.0,179.0,127.9932,149.3829,57.7062,84.4541,89.6674,139.0,139.0,0.0,0.0,0.201,0.0775,0.0397,1,2,1
8133.0,254.0,139.0,139.0,139.0,179.0,38.1477,113.5099,93.1933,56.2228,59.439,139.0,139.0,0.0,139.0,0.2284,0.1764,0.0274,3,1,0
9031.0,284.0,179.0,139.0,139.0,199.0,490.4921,210.4335,478.9259,11.4018,21.095,139.0,139.0,0.0,0.0,0.2257,0.2477,0.0163,2,2,0
8923.0,281.0,99.0,99.0,99.0,99.0,212.0312,157.0072,69.5845,141.6272,149.2716,99.0,99.0,0.0,0.0,0.1982,0.1737,0.0118,6,2,1
768.0,23.0,99.0,199.0,199.0,238.0,253.7504,184.017,327.2323,83.7929,94.0479,199.0,199.0,0.0,0.0,0.1296,0.1351,0.0307,3,1,1
8453.0,266.0,179.0,159.0,298.0,119.0,297.056,130.501,375.6927,87.7055,38.4708,298.0,149.0,0.0,0.0,-0.0593,0.2122,0.0545,6,1,0
5053.0,154.0,179.0,179.0,179.0,139.0,216.9453,582.3257,145.0034,77.0016,72.0694,179.0,179.0,0.0,0.0,0.1213,0.2423,0.0208,1,7,1
3459.0,106.0,258.0,119.0,119.0,159.0,471.255,116.2755,562.8001,81.1942,80.946,99.0,99.0,0.0,378.0,0.5288,0.3328,0.0272,3,1,0
62.0,2.0,179.0,119.0,119.0,139.0,158.2024,167.6343,113.0708,49.135,40.0312,119.0,119.0,0.0,0.0,0.1745,0.203,0.0111,7,3,0
9254.0,289.0,219.0,199.0,358.0,139.0,303.4555,53.6004,344.3719,38.513,36.0902,99.0,99.0,12364.0,2640.0,0.0732,0.2227,0.0048,3,2,1
779.0,23.0,219.0,119.0,218.0,219.0,425.0238,514.3953,429.0186,5.2202,77.682,218.0,109.0,0.0,0.0,0.1396,0.1396,0.0336,5,5,1
5577.0,166.0,239.0,239.0,239.0,80.0,157.7862,464.2933,113.565,48.7545,53.6493,239.0,239.0,179.0,0.0,0.494,0.275,0.0179,7,5,0
3184.0,97.0,199.0,80.0,80.0,20.0,197.2777,575.3438,46.3249,148.9874,126.0258,80.0,80.0,0.0,0.0,0.3171,1.7931,0.0154,3,4,1
7248.0,222.0,139.0,99.0,99.0,159.0,266.8019,113.3678,338.0429,72.111,63.5079,99.0,99.0,0.0,219.0,0.0508,0.0818,0.0125,6,1,1
8765.0,277.0,139.0,259.0,259.0,338.0,205.7942,281.064,26.0768,172.6854,173.5115,259.0,259.0,0.0,0.0,0.1963,0.1658,0.0274,10,2,1
5930.0,176.0,259.0,179.0,338.0,199.0,110.269,451.2084,151.1192,41.6473,80.5559,676.0,338.0,0.0,676.0,0.0366,0.0961,0.0881,5,4,0
17.0,1.0,159.0,99.0,99.0,139.0,99.5753,368.7058,79.3095,47.1699,50.0,99.0,99.0,2326.0,0.0,0.17,0.1975,0.0129,6,2,0
686.0,22.0,139.0,298.0,298.0,99.0,365.9535,88.3091,459.0044,98.6027,100.005,298.0,298.0,0.0,1690.0,0.1466,0.1301,0.0179,4,1,0
9673.0,298.0,119.0,80.0,80.0,179.0,124.2266,651.553,32.0624,94.0651,106.3038,139.0,139.0,318.0,139.0,0.0761,0.2531,0.0206,2,5,1
10704.0,329.0,179.0,219.0,219.0,179.0,181.0,125.4442,142.1724,57.5196,43.3042,219.0,219.0,0.0,179.0,0.089,0.152,0.0385,2,2,0
10410.0,318.0,0.0,179.0,278.0,179.0,0.0,135.0037,0.0,64.158,38.2099,278.0,139.0,914.0,338.0,0.3512,0.3157,0.0593,1,2,1
10490.0,321.0,99.0,258.0,357.0,99.0,464.7349,426.6418,519.824,82.5651,28.6575,357.0,178.5,0.0,119.0,0.0372,0.1837,0.0356,1,2,0
6511.0,193.0,80.0,139.0,139.0,80.0,147.7168,110.0284,87.0919,73.5697,74.1485,139.0,139.0,0.0,0.0,0.0319,0.5514,0.0588,4,4,1
634.0,21.0,258.0,179.0,179.0,179.0,75.3293,86.7943,97.7446,52.5095,59.6825,179.0,179.0,0.0,0.0,0.1611,0.1391,0.0166,6,1,1
4259.0,134.0,179.0,179.0,179.0,179.0,108.1665,124.0363,73.5459,39.2237,49.98,179.0,179.0,0.0,0.0,0.2525,0.409,0.0092,9,5,0
1504.0,45.0,258.0,239.0,239.0,318.0,152.618,79.6273,119.0504,46.9814,57.2931,239.0,239.0,9184.0,438.0,0.1741,0.1111,0.0377,7,5,0
6197.0,183.0,199.0,179.0,179.0,179.0,125.03,301.5933,123.3288,11.7047,16.0078,179.0,179.0,0.0,0.0,0.1536,0.1946,0.0172,1,4,0
1459.0,44.0,219.0,199.0,199.0,179.0,808.5303,79.5692,837.0006,40.1123,25.1446,199.0,199.0,8329.0,477.0,0.2966,0.0916,0.0133,10,2,0
2819.0,86.0,0.0,239.0,239.0,279.0,0.0,132.1637,0.0,116.0711,87.5571,239.0,239.0,0.0,0.0,0.6462,1.5692,0.0271,1,1,1
10339.0,315.0,99.0,139.0,139.0,139.0,144.2437,217.1848,161.4001,65.0308,66.3495,139.0,139.0,0.0,0.0,0.1268,0.3363,0.0185,6,1,1
5320.0,160.0,258.0,179.0,179.0,239.0,93.9601,197.7758,101.1187,33.7083,22.2036,179.0,179.0,0.0,179.0,0.1937,0.3512,0.0441,2,1,0
3511.0,108.0,119.0,139.0,139.0,99.0,180.3607,193.9001,93.723,98.5723,81.4125,139.0,139.0,0.0,0.0,0.0383,0.3008,0.0267,6,2,1
8897.0,280.0,258.0,139.0,139.0,139.0,120.0521,826.4581,91.2688,33.738,49.3584,139.0,139.0,3717.0,139.0,0.1327,0.1327,0.0177,10,6,0
7619.0,235.0,119.0,80.0,160.0,119.0,180.2471,253.6632,157.7466,37.7525,51.6962,160.0,80.0,0.0,0.0,0.3301,0.3061,0.0321,3,4,0
1804.0,57.0,179.0,99.0,99.0,99.0,279.2535,670.9257,283.0071,3.8079,4.6098,99.0,99.0,0.0,0.0,0.1129,0.2743,0.011,7,8,0
7249.0,222.0,99.0,159.0,159.0,100.0,113.3678,184.0679,84.6936,28.1514,35.7561,159.0,159.0,0.0,0.0,0.0373,0.0818,0.0201,6,2,1
6865.0,206.0,179.0,80.0,80.0,80.0,121.9067,98.0306,126.657,24.4131,4.5,80.0,80.0,0.0,0.0,-0.1201,-0.1201,0.0347,9,2,1
10908.0,336.0,99.0,139.0,258.0,159.0,320.8415,322.0314,413.5372,102.5305,69.8033,258.0,129.0,0.0,0.0,0.0005,0.1465,0.022,6,1,1
8522.0,269.0,119.0,139.0,139.0,219.0,132.0237,466.7917,30.8058,109.6586,116.2336,139.0,139.0,0.0,0.0,-0.0208,0.4327,0.0311,5,4,1
3883.0,125.0,179.0,99.0,99.0,99.0,121.9529,232.2848,158.2561,42.547,43.5115,99.0,99.0,0.0,99.0,-0.0122,0.2923,0.0155,5,1,0
3988.0,129.0,199.0,239.0,239.0,199.0,69.3055,93.8416,79.177,49.6236,50.2892,239.0,239.0,0.0,676.0,0.0941,0.1591,0.0209,2,1,0
9952.0,306.0,199.0,139.0,139.0,99.0,179.0698,246.6577,33.121,155.6767,158.0902,139.0,139.0,0.0,1431.0,0.16,0.1755,0.0093,1,2,0
9228.0,289.0,159.0,139.0,139.0,99.0,207.7703,187.5167,283.6512,80.5062,84.6537,139.0,139.0,0.0,1074.0,0.2037,0.2952,0.0067,4,1,0
6986.0,212.0,199.0,199.0,457.0,179.0,286.0358,218.0694,325.0138,40.0656,80.3508,379.0,94.75,0.0,1215.0,0.3973,-0.0592,0.0549,1,5,1
734.0,22.0,139.0,199.0,199.0,139.0,186.1511,171.0117,69.2604,116.0097,118.0011,298.0,298.0,2306.0,3040.0,0.0361,0.0756,0.0179,3,2,1
6570.0,194.0,179.0,139.0,139.0,80.0,250.72,206.8846,197.0406,52.3689,50.1124,99.0,99.0,80.0,337.0,0.249,0.2701,0.01,8,4,0
9776.0,301.0,99.0,139.0,139.0,119.0,232.0005,1202.4376,139.0144,92.9368,86.8692,139.0,139.0,0.0,0.0,0.198,0.289,0.016,5,3,1
4807.0,148.0,99.0,179.0,179.0,259.0,231.0779,783.0704,173.2888,62.5799,71.353,179.0,179.0,438.0,0.0,0.2671,0.3161,0.0102,4,8,0
7878.0,243.0,99.0,119.0,119.0,179.0,548.3833,344.1693,580.4248,46.6744,42.9564,119.0,119.0,0.0,0.0,0.1328,0.1348,0.0272,1,4,1
926.0,28.0,239.0,258.0,258.0,298.0,219.4203,138.5009,188.5206,32.2684,42.8515,258.0,258.0,3897.0,0.0,0.0314,0.0954,0.0276,4,8,0
1559.0,47.0,159.0,199.0,199.0,99.0,117.0684,127.0089,63.6396,54.0948,63.6592,119.0,119.0,913.0,119.0,0.0681,0.0841,0.0147,5,4,0
3420.0,104.0,139.0,417.0,417.0,99.0,708.5134,97.9617,724.1395,98.718,90.7772,417.0,417.0,0.0,0.0,0.1578,0.4803,0.092,9,1,1
4589.0,142.0,179.0,219.0,318.0,199.0,177.4965,824.8674,78.5175,97.9005,212.5376,318.0,159.0,0.0,0.0,0.2337,0.3452,0.0229,8,6,0
3787.0,121.0,179.0,219.0,219.0,159.0,117.0438,177.5028,112.3788,31.3249,28.0045,219.0,219.0,0.0,0.0,0.2923,0.2908,0.066,2,2,0
995.0,30.0,139.0,100.0,100.0,278.0,190.5151,934.2292,145.4166,46.8241,41.9672,100.0,100.0,0.0,0.0,0.0989,0.0989,0.0103,1,7,1
10315.0,315.0,258.0,139.0,139.0,159.0,109.638,136.5586,34.176,75.5017,64.6568,99.0,99.0,357.0,0.0,0.2533,0.2023,0.0132,2,2,1
4257.0,134.0,238.0,179.0,179.0,179.0,77.5065,122.001,29.0689,59.3401,60.7289,179.0,179.0,0.0,0.0,0.2625,0.409,0.0092,9,3,0
8591.0,273.0,0.0,258.0,258.0,99.0,0.0,231.6948,0.0,20.6155,40.7462,258.0,258.0,0.0,179.0,-0.0778,0.1907,0.0434,5,2,0
8042.0,250.0,199.0,119.0,119.0,179.0,80.6489,242.8482,42.107,37.0473,27.0416,119.0,119.0,0.0,0.0,0.2028,0.1913,0.0209,3,2,0
5914.0,176.0,159.0,219.0,219.0,358.0,606.7967,200.1125,671.193,66.4267,71.8766,219.0,219.0,0.0,0.0,0.1201,0.1201,0.0285,2,1,0
81.0,3.0,99.0,159.0,159.0,239.0,135.7765,769.5474,94.6414,40.5123,29.6522,159.0,159.0,0.0,0.0,0.053,0.2915,0.0281,2,7,1
4524.0,140.0,318.0,238.0,238.0,139.0,409.1314,306.9287,337.926,72.8577,88.7764,238.0,238.0,0.0,0.0,0.1942,0.1052,0.0472,3,5,1
8307.0,259.0,80.0,139.0,139.0,99.0,106.6677,154.5979,101.0198,10.6301,2.9155,139.0,139.0,238.0,0.0,0.1319,0.1054,0.026,5,3,1
7005.0,212.0,99.0,139.0,139.0,80.0,121.7395,359.5125,183.962,90.312,86.5231,139.0,139.0,0.0,0.0,0.1268,0.4548,0.0201,8,1,1
5355.0,161.0,139.0,358.0,358.0,179.0,113.6101,187.8224,47.0106,66.0019,51.5873,358.0,358.0,0.0,0.0,0.1332,0.1332,0.0431,5,2,1
10024.0,306.0,119.0,80.0,80.0,80.0,156.5799,251.584,127.1928,32.7758,29.2746,218.0,109.0,159.0,1744.0,0.191,0.2265,0.0146,7,4,0
2303.0,73.0,438.0,319.0,319.0,239.0,86.0131,292.6555,102.0196,55.1838,52.1728,319.0,319.0,0.0,0.0,1.0497,1.8132,0.0197,8,4,0
3.0,1.0,278.0,159.0,159.0,159.0,165.0068,141.1471,148.8624,24.6982,20.2299,159.0,159.0,0.0,0.0,0.037,0.183,0.0208,1,3,1
7030.0,213.0,99.0,139.0,139.0,278.0,163.6956,82.8387,191.8802,54.0786,62.6777,139.0,139.0,0.0,0.0,-0.0847,0.3253,0.0283,7,1,1
962.0,30.0,497.0,298.0,298.0,119.0,246.7919,241.2494,167.5858,87.1321,85.6519,298.0,298.0,934.0,0.0,0.0309,0.2074,0.0306,1,2,1
3369.0,103.0,80.0,119.0,119.0,119.0,254.0177,159.4091,352.1491,104.7294,113.9496,119.0,119.0,0.0,0.0,0.0955,0.248,0.0166,3,1,0
2149.0,69.0,259.0,259.0,259.0,120.0,394.1427,258.9947,362.2154,43.2261,54.8293,259.0,259.0,0.0,0.0,0.5989,1.5359,0.0752,1,5,1
10649.0,328.0,0.0,238.0,238.0,199.0,0.0,54.811,0.0,105.5959,109.6928,238.0,238.0,0.0,0.0,0.1592,0.1687,0.0237,1,1,1
9820.0,303.0,139.0,159.0,159.0,139.0,353.6909,290.0349,339.3287,46.8028,52.1177,159.0,159.0,0.0,99.0,0.0465,0.128,0.0312,1,3,1
3732.0,118.0,199.0,238.0,238.0,119.0,82.0686,107.3709,89.8944,14.1598,13.6473,238.0,238.0,0.0,0.0,0.3093,0.3768,0.074,1,2,0
579.0,18.0,139.0,139.0,139.0,119.0,437.0309,561.1,486.3517,53.584,57.2385,219.0,109.5,0.0,0.0,0.1128,0.7263,0.0361,8,1,0
2532.0,78.0,179.0,379.0,379.0,279.0,54.5573,314.4344,65.2534,7.6322,40.2616,259.0,259.0,0.0,0.0,1.9765,1.9765,0.0065,8,2,1
2426.0,76.0,20.0,120.0,120.0,219.0,114.0537,337.7965,15.5242,99.2472,84.0015,120.0,120.0,0.0,0.0,0.1707,1.2217,0.0134,6,3,1
2922.0,89.0,219.0,179.0,179.0,239.0,77.1038,283.1855,39.2046,80.22,71.6886,179.0,179.0,0.0,0.0,0.6412,0.7562,0.0272,4,4,0
1586.0,48.0,159.0,80.0,179.0,139.0,306.8355,128.8507,336.2648,53.7587,79.6053,179.0,89.5,0.0,0.0,0.1556,0.2496,0.0368,6,1,1
4282.0,135.0,80.0,199.0,199.0,199.0,106.0389,159.3047,160.3278,63.502,51.2372,199.0,199.0,0.0,199.0,0.068,0.211,0.0123,7,1,0
6859.0,206.0,0.0,80.0,80.0,80.0,196.4701,216.6893,255.1549,64.8999,61.7454,80.0,80.0,179.0,0.0,0.0029,0.2544,0.0347,4,4,0
9387.0,291.0,139.0,119.0,119.0,219.0,252.5124,275.5367,205.4069,60.7824,55.1113,119.0,119.0,0.0,0.0,0.2122,0.2497,0.0186,3,3,1
3108.0,94.0,180.0,139.0,139.0,20.0,97.7164,83.1039,18.868,73.1642,75.1083,139.0,139.0,0.0,0.0,1.2976,3.2536,0.0234,7,2,0
1921.0,61.0,159.0,139.0,139.0,139.0,232.6414,140.4226,280.0875,73.7835,76.9367,139.0,139.0,2566.0,139.0,0.0284,0.1029,0.0112,4,2,0
5570.0,166.0,179.0,139.0,537.0,139.0,271.0018,191.0,338.5912,72.2721,169.7771,417.0,208.5,0.0,417.0,0.106,0.106,0.0312,6,1,0
6431.0,190.0,80.0,139.0,238.0,258.0,219.7755,174.5029,183.2212,46.4462,50.3438,238.0,119.0,258.0,0.0,0.1794,0.5989,0.0485,9,2,1
8285.0,258.0,80.0,159.0,278.0,278.0,449.273,104.9976,436.7711,32.6841,173.0563,278.0,139.0,0.0,0.0,-0.0591,0.1494,0.0454,4,2,1
3972.0,128.0,0.0,159.0,159.0,238.0,0.0,246.224,0.0,91.6365,59.1354,159.0,159.0,1850.0,0.0,0.0921,0.6741,0.0791,4,3,1
5131.0,155.0,119.0,219.0,219.0,99.0,265.4642,174.4484,304.1085,42.1545,39.8779,219.0,219.0,0.0,0.0,-0.0102,0.2938,0.0197,7,1,0
7256.0,222.0,119.0,179.0,179.0,199.0,179.9472,198.5157,138.7552,44.9806,59.5063,179.0,179.0,0.0,0.0,0.0803,0.0818,0.0227,10,3,0
5129.0,155.0,99.0,159.0,159.0,159.0,194.0103,106.5106,96.7729,113.0011,100.7795,159.0,159.0,0.0,0.0,0.0443,0.1538,0.0143,6,2,0
7432.0,227.0,119.0,99.0,99.0,80.0,492.503,101.0371,536.4066,54.0833,54.1225,99.0,99.0,219.0,0.0,0.1387,0.2347,0.0094,5,2,0
6614.0,196.0,99.0,80.0,80.0,0.0,55.3195,0.0,121.4907,75.6257,52.1464,80.0,80.0,0.0,0.0,0.356,0.356,0.0672,7,1,1
1006.0,31.0,338.0,159.0,159.0,159.0,243.6847,216.3805,222.2724,22.1923,39.5885,159.0,159.0,0.0,0.0,0.0159,0.1274,0.0136,1,3,0
1381.0,43.0,119.0,199.0,199.0,179.0,52.9009,125.2557,11.6619,67.4036,70.0161,199.0,99.5,1511.0,398.0,0.0467,0.0362,0.0165,2,2,0
10606.0,325.0,179.0,119.0,119.0,179.0,229.0851,122.7609,276.74,43.5029,64.0176,119.0,119.0,0.0,0.0,0.1852,0.1397,0.0434,2,1,0
10619.0,326.0,139.0,80.0,80.0,99.0,96.7471,120.2341,118.0042,51.7929,69.9893,80.0,80.0,0.0,338.0,0.1592,0.0267,0.0296,3,1,0
2878.0,87.0,359.0,179.0,179.0,199.0,109.3446,92.0054,161.2979,50.7666,127.343,418.0,209.0,638.0,796.0,1.9487,1.8317,0.0537,2,3,0
254.0,7.0,100.0,139.0,139.0,139.0,85.0368,67.5666,96.0469,15.9138,2.9155,139.0,139.0,139.0,0.0,0.5104,0.2924,0.0249,9,3,1
1963.0,61.0,80.0,179.0,358.0,139.0,81.9421,176.0575,10.2956,79.3426,75.208,219.0,219.0,0.0,0.0,0.0144,0.0979,0.0176,4,5,0
154.0,5.0,139.0,80.0,219.0,139.0,620.942,108.0567,713.3253,99.169,121.1487,219.0,109.5,0.0,219.0,0.0745,0.132,0.0196,5,1,1
9256.0,289.0,179.0,80.0,80.0,179.0,151.758,312.6024,59.6825,93.094,95.1972,80.0,80.0,10396.0,2426.0,0.1062,0.2227,0.0039,2,2,1
27.0,1.0,119.0,239.0,239.0,139.0,208.5599,116.3873,215.3927,18.8481,27.7218,239.0,239.0,0.0,239.0,0.1825,0.3045,0.0312,9,2,0
2504.0,78.0,219.0,219.0,378.0,199.0,141.8185,347.1041,291.2902,151.5206,149.5535,20.0,20.0,896.0,1654.0,0.175,0.2085,0.0005,5,5,0
8954.0,282.0,159.0,179.0,179.0,219.0,119.877,247.0233,158.978,42.0595,46.0435,179.0,179.0,0.0,358.0,0.1757,0.0847,0.0258,3,1,0
4450.0,137.0,139.0,100.0,378.0,119.0,392.3684,108.334,485.372,97.3088,110.9471,159.0,159.0,0.0,159.0,0.1432,0.1617,0.0198,3,1,0
4761.0,147.0,119.0,179.0,179.0,258.0,131.6435,52.1009,95.7706,46.3303,47.7938,179.0,179.0,496.0,119.0,0.5071,0.4981,0.0406,5,3,0
9027.0,284.0,159.0,139.0,139.0,80.0,195.1442,184.34,67.082,132.035,129.6862,139.0,139.0,0.0,139.0,0.1387,0.2257,0.0163,1,2,1
3703.0,116.0,199.0,239.0,477.0,139.0,258.0484,749.3659,164.5509,118.9033,225.3908,477.0,159.0,0.0,0.0,0.3121,0.2776,0.1177,3,5,0
4260.0,134.0,179.0,179.0,278.0,219.0,124.0363,753.9513,27.2029,109.8954,215.0285,278.0,139.0,0.0,0.0,0.254,0.409,0.0144,9,6,0
9245.0,289.0,119.0,139.0,139.0,199.0,301.6061,567.5731,191.2616,113.853,119.8593,139.0,139.0,15964.0,0.0,0.3877,0.3152,0.0067,10,5,1
10374.0,316.0,139.0,139.0,139.0,139.0,513.1335,377.2218,578.2534,63.2653,58.4059,139.0,139.0,0.0,0.0,0.1333,0.6683,0.0258,10,1,0
10475.0,320.0,80.0,119.0,119.0,139.0,154.5032,154.0422,89.0898,68.0165,53.7587,119.0,119.0,0.0,0.0,0.3167,0.0542,0.0367,2,3,1
4148.0,133.0,119.0,139.0,139.0,99.0,116.4989,153.0033,50.1597,69.5072,54.2333,139.0,139.0,0.0,139.0,0.128,0.0395,0.0099,1,7,0
7710.0,238.0,99.0,80.0,80.0,99.0,70.3438,97.8902,95.1893,55.0136,49.5707,80.0,80.0,0.0,0.0,-0.0574,0.1206,0.0183,4,4,1
4214.0,134.0,219.0,199.0,378.0,179.0,142.8863,543.5301,54.3415,90.1388,193.9826,378.0,189.0,0.0,0.0,0.2075,0.2075,0.0195,1,5,1
