CountryID,Gender,ageRDATE,p2sumstake,p2sumbet,p2sumday,p2intvday,p2bpd,p2net,p2bpd1m,p2stakeSD1m,p2totalactivedays1m,p2stakeSlope1m,target
280.2435135416848,1.0,22.36722713341503,1066.670534884815,187.2642411859114,37.264893459540666,144.16321205929557,5.0633384269629875,171.03495652336434,3.0204015074119464,25.873167653608483,6.489636177886709,0.032379462711512194,1.0
270.74715766670363,1.0,42.07302782353594,794.9041394646973,175.97339061266084,58.14605564707187,331.7598172402118,3.2066899583133996,-79.27626497442272,4.563246423504719,8.41744353462896,5.081467539208076,-0.10530211620580485,0.0
276.0,0.7302985332873848,23.854626400827073,31202.917986971093,1438.0127006416246,101.41507506588555,348.9838688209525,14.071597657588036,3370.1338448053593,8.597114425178116,85.43262320159394,5.921194133149539,0.4604247762542155,0.7302985332873848
747.7153747099658,1.0,23.697511020881347,189.96007884631345,16.206442865423554,6.4412885730847105,114.84333671694952,1.887741299145006,88.00264428880976,1.6103221432711776,17.94804642095095,3.348755510440673,0.19225282475992733,0.348755510440673
276.0,0.11224897996363459,29.55100408014546,11.242244979599272,11.438755100181828,5.77550204007273,224.96927754098186,1.9719377550090913,2.5615441236796306,1.8877510200363654,0.9998663136713916,4.6632530601090965,-0.11824454762079603,1.0
350.4307726070901,1.0,29.814703371573636,6454.07680700793,1926.9961373675237,114.55889885279096,399.3151302040558,17.08155077085945,764.7963060062424,16.35829979374448,21.60426502675296,13.66766965583729,0.12723514451587797,0.0
380.0,1.0,29.287719890616597,38857.66082312537,1330.1036877430638,108.03788905008068,326.6048715255782,11.350274732834233,775.9468210460612,5.1405186609215106,323.0642376405965,16.45754397812332,0.2297682394253806,0.45754397812331926
276.0,0.2928425282551821,26.07157471744818,179.94903872751257,30.670347090883475,6.7570551695310925,454.0433540393238,3.482513434933027,15.121586883217347,5.041226889921513,14.182676706368202,2.8785275847655463,-0.43118961177533993,0.0
276.0,1.0,24.222314759555083,21954.209927905773,2405.18400430375,116.83201467634004,457.2741456874629,20.397293630250754,2454.280492155589,10.48812002623,43.734428940477244,6.722106550556145,0.6939769068390682,0.0
276.0,1.0,29.088948611258168,108.61455601788127,77.31806064702072,9.940700925827889,32.049415895143426,7.745148356390796,65.57417781025822,8.494060219813827,9.68679134113602,8.940700925827889,-0.22723775768895232,0.9901168209713147
599.4978375526489,1.0,27.88837354957722,14895.680860530852,552.8489500922346,64.995361946195,661.7012221452718,8.496627341327306,239.91001378936846,6.394474043251536,127.00704652099513,3.2779066126056944,0.7504741014323134,0.7220933873943055
276.0,1.0,21.921123328551978,1397.9256360149031,134.62564040163386,51.81416344330451,658.9880356960515,2.587142218993667,105.02456739260211,3.3481000499245144,19.6711838552837,11.078876671448022,-0.14621684187291503,0.0
276.0,1.0,25.044495501633243,2145.0589066092084,179.87849042774906,44.46890888163003,268.8516816612225,4.643690297330231,542.1543834657332,7.374731828320325,99.40724981998208,8.691386389796246,-0.13371647305477957,0.3382772779592492
223.4553145275628,1.0,32.81827229736033,698.3830498570185,421.0505326893485,40.54568074340082,248.86084281899986,9.964160226951815,55.37632926256043,13.720888348130398,23.641150338934786,20.50012440887045,-0.06901006708733559,0.0
43.57233119901547,1.0,20.013739735380828,7271.629022717739,99.16787750737045,17.824384122849725,351.7342073407849,5.718154524932885,301.65765726812805,4.959639527318815,133.35844561622125,2.192356295331602,-2.583536144043148,0.9862602646191713
376.0863490289441,1.0,21.0,6381.0605217234715,221.99425387733385,74.86007143356095,490.93523822829195,3.024859525807927,281.33587810533186,3.0367619223315576,70.32216597052474,18.139928566439053,-0.05810807740734187,0.23776984071545026
276.0,1.0,21.949534648697238,215.85348611648183,88.77984600579005,22.050465351302762,651.6697690086851,4.016283169283508,7.335832006740519,7.13073652550663,14.628072897315944,6.105503849855249,-0.04181367878789828,0.0
276.0,1.0,21.528211015365777,1655.845598022833,80.21633019102545,34.88715593853689,312.76495394517303,2.1907860485941297,22.640332648986792,3.2219449501659034,61.341230605695074,11.026651360048984,0.38004147650258857,0.0
590.9975930508683,1.0,28.26366462086984,32.40790983978172,48.09728222130005,9.130628835869052,44.73633537913016,3.1807366408305078,4.821305285735331,3.727626789738891,2.464392738646707,6.0783773015214315,-0.46694518235392524,0.6579580776087298
276.0,0.6287378942239856,23.94019369241623,1545.1171246580423,306.4477756422839,39.54485473068783,492.7483505093915,7.36340704841229,429.8422756803162,8.070507132895942,40.81413442025567,14.65864104801587,-0.024640007133184823,0.6287378942239856
308.8366078467084,1.0,21.957148812055465,6325.056663548932,363.95875133175275,50.91269510441363,245.72146727836054,7.208801701154841,1936.9310830051602,9.052980409198813,143.04518075410294,6.652382937351822,-0.4018567991738665,1.0
208.0,1.0,26.28506386612293,77.232322189672,8.286885040978728,6.428961680326243,244.58560771852012,1.2540477500135323,-44.15026990290579,1.5,14.288981940460403,2.2859744535508284,-1.3775441193342888,1.0
276.60718704439654,1.0,19.25299460183188,191.46864420387664,81.9374226723061,11.0,431.2649730091594,7.448856606123336,18.070344871740286,14.536253127590264,22.472951129537485,5.075898380549565,0.7144427615932553,0.0
228.84017788837275,0.6935267957592243,27.210044472093188,1253.6691826535116,110.19955077893566,18.597098063611636,379.0528996863221,4.440557288516798,503.8645304573752,1.8185825732522103,196.03704310962405,5.758258838166982,0.756794233686089,0.6935267957592243
273.9390230960138,1.0,29.9695115480069,3048.732681791889,132.11586754662113,20.378050273830226,160.95732269809383,6.2690973213568215,309.07327702971156,12.00720621287894,233.11124144942295,3.5853668492201507,-1.7996302814724894,0.9207316575389924
481.4824557184878,1.0,33.330670433598435,10323.55028131781,725.1441497355377,146.1653352167992,490.84247690747895,4.947228190110767,905.1163139529193,7.288722116157243,55.46777319339973,15.909343692395689,-0.3971318528142145,0.541333804199804
276.0,0.022588572688651887,18.429182881084387,1062.8200976968262,427.72711449362754,76.33272578863046,399.1398116037226,5.624921179040285,7.218652071399743,4.580970803438928,21.29168518165534,22.570817118915613,-0.06464799476859412,0.0
474.10933788520856,1.0,29.62494044497496,75861.77481117263,3771.9990471195993,253.49976177989984,526.2839446506846,15.013692937131315,2216.7437315147035,10.992367900039932,192.84578285209673,24.392806095692826,0.07586268312763031,0.0
276.0,1.0,40.73117527707157,1790.8565753409082,312.66929532878754,53.406003562926166,571.625858570727,6.0181694489580515,349.01016917059405,6.1527222558770065,46.95726568170674,14.86466547902461,-0.06717147270232927,0.21616636975615267
276.0,1.0,30.932756367667835,68.40665498270769,32.0,11.0,46.76681090808304,2.909090909,37.45827735050396,2.9620089899412525,3.556775954098244,7.849783637875439,-0.01920070969544444,0.0
681.8088418536527,0.3739138741684811,20.0,1078.8801666799507,69.49565549667392,31.00868900665215,477.90432539745103,2.2876260569663898,1.0326435569620855,2.6173911485934096,75.31156927584827,12.260861258315188,0.08797979600831832,0.0
276.0,1.0,31.033349743377237,811.0201154795658,228.83889162389622,28.161108376103794,99.31351009037546,8.129279937732,149.0254597369138,11.3061190669136,25.612006603608176,17.436120683636723,0.011020080476000005,0.08055418805189696
276.0,0.07293384172595685,35.72933841725957,322.9483143542815,126.23987530934127,49.85413231654809,423.6353307913702,2.533428010766752,92.54756672435812,1.36372243374346,3.716782280985496,3.3646692086297847,-0.5722191138944137,0.0
309.68551253326604,1.0,30.108324668237074,5627.681748915382,68.26680530820678,11.486125552938207,564.6961961662951,5.649669092893619,75.66608304389706,5.682516920718742,131.13079794003326,4.495375184312736,0.012780152102338405,0.09907503686254715
775.723056840289,1.0,22.164961169943798,116.71853144430091,57.64358807002409,13.026489590088321,516.1222149701043,5.412870630639388,36.8736606048639,4.184025725776362,6.507269704371237,9.026489590088321,-0.5797626611404413,0.0
355.97864016789066,1.0,29.597864016789067,38258.4254229972,699.7393729045134,115.62990376495306,301.5436448709352,6.281970759423233,-58.488535737187924,5.340420183879649,576.0529273943216,17.9008009937041,0.27835452040997427,0.6997330020986334
276.0,0.006806099087408701,18.0,1059.9547096471176,422.61155578616865,74.65969504562956,395.32619619034654,5.674749858130648,3.973442774811632,4.681765648162942,21.79632571993611,22.891102414601463,-0.07582363098172679,0.006806099087408701
205.41577067557301,0.9846176825926966,59.400089621115164,73.28110891190445,57.553763426662925,18.09229390444382,82.01508358035676,3.1775624751583793,14.960268715480112,3.528667046082841,2.5526863812206413,11.984617682592697,-0.16819055051991766,0.015382317407303447
295.98482742427126,1.0,28.807838197843544,2143.6561536389977,234.5511929488399,22.611883251754904,223.67129951052942,9.431400774415607,234.5594406438923,12.526548383964155,84.74104112923027,5.458912438816178,0.3038773685827249,0.0
276.0,0.732842071503776,27.66421035751888,8805.43195531673,957.2427397791715,100.3896835015793,611.916195604669,9.666344732286063,469.76180036778055,24.20882599036084,60.89513260139498,10.870105499473567,0.0859245644455963,0.0
578.7900418661548,1.0,42.635520578327316,83646.49655128522,3567.020857904246,243.61206835792433,436.86893093257555,11.426027080762022,8671.437286146742,4.955186771614703,40.83203021422034,13.156335018631438,-3.415956352492911,0.5868024067173542
228.83155529805663,1.0,20.75711761297808,772.6199147694064,34.21886249517261,12.35231363460822,255.0,2.7873235972873465,-1.468235222479315,3.9792111175485845,6.040773415473264,2.919039204326028,-0.09305421489306173,0.0
276.0,1.0,22.87553952434571,1550.4714958731224,72.65659554554674,22.416306983769527,288.6050375992087,3.1988620616932373,34.111421368769555,5.957074443193341,7.178911910611417,2.708153491884763,0.07545810123261965,0.7081534918847631
276.0,1.0,39.639827185162254,47560.027848769736,6683.333167140665,218.56274509428377,350.90818876167276,32.412800495268506,5547.580299396071,18.461958740390312,65.51973724335096,18.909956796290565,0.10537584377749716,0.9099567962905635
276.0,0.06555234006197852,24.0,134.5654740019261,176.29563915838855,34.1645344782646,652.6876459425412,5.865819001566944,18.345009780112324,2.3059835454270954,2.3014071177406565,8.54113361956615,-0.11273746411673202,0.0
