a1cx,a1cy,a1sx,a1sy,a1rho,a1pop,a2cx,a2cy,a2sx,a2sy,a2rho,a2pop,a3cx,a3cy,a3sx,a3sy,a3rho,a3pop,temp,b1x,b1y,b1call,b1eff,b2x,b2y,b2call,b2eff,b3x,b3y,b3call,b3eff,mxql,target
-0.08262985957546967,-0.15407840810193807,1.062961106505719,0.5674259156103428,-0.07479848287237138,0.7564263023928476,0.7928730452395099,-0.6278010461490721,0.5361177636647002,1.8885265627303383,-0.07062343392820927,0.9132625433112527,-0.5847531622624901,-0.5030777874232424,1.9952688958300793,1.1486946327408534,0.06326815953900053,5.172901978579999,0.7559695545789241,-0.03818934875929514,0.0745781299414327,3.8112403689388947,0.9047352952725192,-0.23707774758723643,0.004881364167260663,2.3962532103537018,0.7724239969393434,-0.4195529121058641,0.4656545347252076,2.3962532103537018,1.1599547802440895,6.396253210353702,N
0.3708847045354942,0.2834464077662241,0.6998028544243656,0.4953385637933026,-0.067981102951804,0.7265436331671358,0.33247892912428206,-0.16966443054593175,1.8608278521919168,0.38540359418982695,0.09404862065042374,2.7315363046435452,0.2700476388791088,0.27841496654416265,0.8204651871949237,1.3523760263300206,-0.34730449572879907,3.9364698031768945,0.455019706950231,-0.7472465360580647,-0.5002740734595512,2.634904752824518,1.9112137127522528,0.8504762526605323,-0.2664093970214051,6.365095247175482,1.750257860839108,-0.05691137697130627,-0.476641649896127,3.634904752824518,1.7135448209297786,9.0,P
0.8424318893599176,0.9039200581724675,0.5269241835236306,0.3391809587525825,-0.013621450571996731,1.3526249719623322,0.5412961664689347,0.00022305147760029453,0.18730405265884856,3.5125681946396,-0.14029697079774192,1.826916832356155,-0.10460541149348562,-0.8395086890632154,1.2419987394681755,0.13685211865009086,-0.3603272636664555,1.5132739678791323,0.35970050169218315,-0.662767175237805,0.08046716837894757,5.985498104703811,1.8747280641988633,-0.3026440431564017,-0.8215430679145616,5.985498104703811,0.7968466573168176,0.01841799232145638,0.7589212496135259,3.9854981047038116,0.8079049581026936,7.029003790592377,P
-0.27702039240562487,-0.2655286961785552,0.6546283865367343,2.3944639569160326,-0.049681282844287133,8.89782746956145,0.37686612576045875,-0.6925305874267008,1.2751446961854984,0.25978109675621736,-0.26725456572230727,0.3056688439468079,0.44482647988257606,0.3542701859111733,0.9921390028434645,1.1758889608701977,0.11324568302350667,6.849563845541758,0.6365260453524859,-0.41969261217477366,0.786664970788994,2.2478216382986513,1.039909914628164,-0.7803009344608883,-0.03850352710127315,2.8760891808506743,0.908100184068477,-0.25613418627826284,0.06440115424204543,2.2478216382986513,1.4587424616932285,5.123910819149326,P
0.15938502700916718,0.5105310843977959,1.1797362855353535,3.1163947725194485,-0.3648863728777975,1.122840322462092,0.6329638646907616,-0.4639094885404617,0.4202964033804434,1.634930311870032,-0.12545136500186452,2.1423581813888917,0.658408054591826,0.10222488572655031,0.44318825190853717,3.34535822998284,-0.2671320307843824,8.703588324100552,0.6526543496435214,0.44335400922953466,-0.8226239749268502,4.9045402852298485,1.3449928728171183,-0.27967610733784254,-0.714071590741172,4.9045402852298485,1.0376329439262775,0.009359391072247134,0.8068426236567919,4.603026856819899,0.8922616544713924,6.206053713639799,P
-0.36098729557955367,0.4442441148248212,0.7532468762636035,0.9305629100320338,-0.28352474280306433,3.579292861918651,0.027282876874851217,0.377295331763684,1.4858510397639424,2.100953455096775,0.3990951733764169,2.89018745630926,-0.00631334790272936,-0.12552872201251822,1.0893334570543318,1.0911513672375615,0.11865399688253792,3.0211477351324065,0.23092904177481827,0.4378952335586803,-0.6083399902370646,5.0,1.7187408005515947,-0.8528523718725088,0.37183331397473035,3.345807803680507,0.9313314498463741,-0.4778557269076375,0.007614919587377145,3.00935585276038,1.0708673113337948,6.672903901840254,P
-0.6624642221867392,-0.10594338481592958,0.3262024590860544,0.4144466084504157,-0.18924644517757117,2.9840515150910827,-0.5629830626350826,-0.11825766788751002,3.146318413295171,0.7509648116283641,-0.0021235386738161777,6.397696103378066,-0.2489919717884116,0.39172364789074043,1.0066462763262416,1.0144675292471215,-0.032663821887504864,3.8471648978039013,0.5404187485451977,-0.22248532477039157,-0.33792381354075857,3.868124942535593,0.9449798896914432,-0.4652996011500952,-0.8427269345865547,4.245416628357062,1.7760601926244637,0.3371979204473697,-0.04533578147921968,4.6227083141785315,1.327409921604122,7.490833256714124,P
0.1146321996971933,0.4814358383141541,1.7045825046761551,2.0802843213748328,-0.12288474924078517,0.8064217965619644,-0.7814333633705182,-0.5063567096708047,2.9461885551385745,0.4148900899413862,0.0715846075348513,4.573596447841367,0.583085331974985,-0.13937016451892742,0.6640174512897425,0.9768428594493098,-0.2103638930754598,1.6306504608168728,0.7227483165860416,-0.07879517618274706,-0.40216124418258187,3.255858695104333,0.8891850415496897,-0.3641881818451274,-0.11334421866657388,3.488282609791333,0.8857819894637697,0.47146914336968915,0.25461346857926614,3.6279293475521666,1.7484321797617275,5.744141304895667,P
0.321770910595327,0.09825205252618369,1.3667639612127742,0.8008274490431476,0.11530056236433177,2.3334499531979715,-0.10326716004840614,-0.7080073819237596,0.33034199918788126,0.44847627081876,-0.25305475897021534,5.260829112293064,0.8047348447703955,0.03816678811812743,0.7136385099711834,1.2901689541023647,0.08120112049605402,1.0382442035792834,0.6461221030566979,-0.4497546119659962,0.7403049309968789,6.1539634385480095,1.4284386456738312,-0.796055160823395,-0.41270252656430506,6.307926877096021,1.5205214183388862,-0.884219852863019,0.4754275327162002,6.307926877096021,0.7801702763332229,9.0,P
0.7452236504148471,0.24353028310600078,1.4613461419370521,0.89705679385359,0.21049624040908083,2.237803384680262,-0.15065877892849627,-0.645622227661202,0.9078994533123077,0.3588450114658726,0.24891999865836595,4.6853895165833075,-0.1546133370514646,0.16457124707331564,0.21484071321509682,1.2478824858426223,-0.26923138694378085,5.237754189933818,0.7239732636381823,-0.03968608774444639,-0.6919980415192637,4.675534790301004,1.6841646586929657,0.22079467342897408,0.4774313403419992,4.324465209698996,1.2302829799908208,0.863002903578868,0.700497716459341,5.0,1.5631177588275216,8.351069580602008,N
-0.43673946118275686,0.6744435495114722,0.7694225291442132,0.6150369391276098,0.08723682654154885,1.4137435595590533,0.5056354319935833,0.5353050681179798,0.8245741362342112,0.26021650852613276,-0.1331772541884484,7.004900571832506,-0.08308764366744312,0.41900684745693945,0.11601374848558266,0.7279916382637095,0.05657285281724132,2.9159902549327326,0.3197323602577608,0.4475275669279442,0.25970468966229143,2.8699796882658197,1.5657888376304427,0.3944030738445301,0.4672370908983975,6.434989844132909,1.312839658143326,-0.5812656545925261,-0.2311877255683155,6.565010155867091,1.7120170470214395,8.565010155867089,P
0.4146492864315656,0.1808662453432173,0.6788398647667626,1.5482540483409741,0.2899321345812383,1.2087693157226636,-0.3843829641582778,-0.9674458650881409,1.3818974716478212,0.8358208788413891,0.29275621676897073,0.38681341158730187,0.28820939970492104,0.45932415867818693,0.40717867067364016,2.5297983054762407,0.20245612762612583,0.917493141557968,0.49558242622925175,-0.5376430891698667,-0.31858751943026,5.043614144265969,1.722394875674857,-0.14031957323496602,-0.8428887458781028,4.869157567202093,1.4286624285784744,-0.8066674404495922,-0.6416292047102438,4.95638585573403,0.6200025884953533,7.0872282885319375,P
0.6670436719296611,-0.03831389866293228,0.2738014349924161,0.5929304821610599,-0.32269310835017173,0.9838090019736982,0.8021211562048796,-0.5850411849111266,0.5103940549894581,0.7305257938428615,0.3234473869367309,2.1487974304887634,0.06628585536075962,-0.7551736740516535,0.4055410070720268,1.1368724311482745,-0.03889178688422508,7.399359973311551,0.37658778217842315,0.1015312055570673,-0.3153402657556156,3.1515426599023,1.313450316682503,0.18110755783802457,0.4750724070988519,4.1515426599023,1.6598441172140606,-0.27232268791244263,0.39046048954543777,3.0,1.7239112826159153,5.5757713299511495,N
-0.6401515722481741,0.20533005845122052,1.8106445971911476,1.23084126963817,-0.18114719300866006,1.6886855724281573,0.4416186808325555,0.22286075151778248,1.1256592909022585,0.2572435670515536,-0.2847515001536716,6.473013923084909,-0.2935714862107955,0.5872801384930156,0.31429474117881195,0.5538349113104457,-0.31792453190026354,1.8139819367829741,0.4765137458834888,-0.3970199008954158,-0.24461218120827677,2.759604558314127,1.5676917629134868,-0.2594218611860329,-0.4869422202381456,6.038418233256508,1.7341035329617762,0.11833332165778099,-0.1244086817710014,5.2788136749423815,1.3428274025855607,8.038418233256508,P
0.5503590996794088,0.6095830384813722,2.666854159775188,0.13722985791335457,-0.12792166901757662,3.528590370598986,-0.5375080696400432,0.6032113142281454,2.3389304697954807,0.3226360963764017,-0.30798871342769557,6.638991900320799,-0.6032236238972571,0.5454718368209889,0.20200882802513975,1.3851062184671583,-0.3011088980178194,2.507956610669947,0.8021721919917687,0.5220008390978136,-0.5697889525904852,2.72984110441735,1.4435865494776912,0.19587841192775035,-0.2622858568397063,5.5403177911653,1.3507183758756633,-0.4069325292043877,-0.4106990457716395,2.72984110441735,0.9955320489897155,7.5403177911653,P
-0.15037349603061634,-0.6309616376026707,1.0008340409214493,0.06289823847049805,-0.049148043039968003,1.5165984979262839,-0.07560664704399264,0.20676824534529042,0.9078186213556239,0.4004217699831899,0.2371544673243721,4.185258280549089,0.10593765106560322,0.5595043087368513,0.31872258994664643,2.6890308867711217,-0.03390289820388803,4.356644123393199,0.5713198162710824,-0.38507445531295925,-0.1398761158782682,4.5603535098756005,0.8228764851557318,-0.6783568066368029,0.25480886825874394,5.120707019751203,1.0480184382693798,0.6505212641657632,0.5810054598052763,2.6594697351865983,1.388417574281958,8.3405302648134,N
0.733234072500223,-0.4345059152066246,2.220789964831971,0.8378746601048054,-0.06219607291346929,1.2690178318947114,-0.7809555188546276,-0.9065914266280861,2.4128041558091606,1.7076222365707616,0.0013988650400479502,5.653555389477611,0.799208777292993,-0.474068246850149,0.2099066583596919,0.12180242498511365,0.14791972247587015,0.4286567759006584,0.2764466744584087,0.5604272083624897,0.3353065938758557,5.5383599070925,1.8174031853696542,0.7540509510416846,0.8273804185810025,4.884589976773125,1.5809224071510035,0.3214616041431815,-0.7453305499705273,3.0,0.6066630848366098,8.0,N
0.5925629511204289,-0.8096448295425946,1.6448948717645537,0.6070209108630245,0.09761055143141084,10.390321190177145,0.5528890215453369,-0.6021962360453451,0.24700850339414174,0.6839466125861768,0.11960519606054204,2.2806833473086168,-0.512926106919149,0.6580808754190677,1.3245979361299178,0.9415523879830152,-0.2363918194781165,1.1465286578347151,0.4449306927510736,-0.3075565251445554,0.4685019087188552,2.740433999958902,1.638611787886414,0.055822904337556434,-0.14845868581937438,3.1106509999383523,1.0211515516046665,0.4907483505192282,0.8227494046219048,3.370216999979451,1.462291889604479,6.629783000020549,P
0.4587830058380564,0.012300974335500078,0.8772969631484893,3.2858565042539576,0.1747483154036357,10.572862689956716,0.3589303067307463,-0.8156937184255666,0.3242352058417848,0.2554233822076248,-0.485925784964338,5.100951711358186,0.15197013863607328,0.2658555810092013,0.37513389683525766,0.45092233070686,-0.22405985858148778,6.321019872290623,0.3339544601779053,-0.10222839118861496,-0.03727152466002498,2.172163522392036,0.569704338681156,-0.3786419845536277,-0.44789509481267004,3.0573878407973454,0.8362654527977739,0.6523571439214885,-0.5589869614793992,4.0,1.5478043873739014,5.172163522392037,P
0.6576509195840551,0.4671623928055908,1.3770226607957585,0.7653648500529195,-0.06052522078393449,0.27707740942101444,-0.6912047199163736,-0.0445943359312983,1.4461164402794044,0.1785572070562607,0.19140833737196716,5.554079135330267,-0.772131546518381,-0.12646713397574194,1.3133761033602966,0.973381943432099,-0.18380439217854921,6.469008939638929,0.5114241080482598,-0.05951535374609079,-0.4348242068423814,5.0,1.3108534338990956,-0.13712621357219562,-0.47813611803102174,4.154603447387789,1.2451057939967676,-0.3948411493171704,0.38919027342885976,4.845396552612211,0.9549321677459695,8.0,N
-0.055232014848653074,0.07016073126275203,1.225874332774024,0.501652256355451,-0.06412091335544474,0.9880963863319123,-0.3806935561025295,0.9288524954156786,0.3199969639186648,0.747120848372684,-0.24603580689490517,1.1910100072119354,-0.44556740822906316,0.2237955646064748,2.39146857309868,0.430506977298194,0.44974360640030353,7.745393771698118,0.532670143997551,0.9328936390367721,0.016932689381048686,4.948786216251855,1.298425130034818,-0.627718779280702,0.05421659561459766,4.948786216251855,0.81805859495731,0.7592102984344398,0.8976130568934511,2.0768206756222183,1.0643669717952977,6.0,N
-0.10342090569033,0.28419363674471343,0.6859330962461034,1.80565408789634,0.10922516598493262,1.9774440901908508,0.3225096342384686,-0.03965271068454612,1.4776042971852363,0.32939562468675765,-0.1092909945032519,3.737480065131779,-0.5664404666018541,0.5712875341317172,0.7573414988169986,0.2863066776298144,0.15529237103096638,5.437949733010366,0.7427899701193936,0.7012937301182449,0.7397307075672476,3.5820821466129527,0.6364409678969859,0.608411433573397,0.045170873443718534,3.4179178533870473,0.8013255035652025,0.7882651273769289,0.3364145956567397,3.0,0.9937809383057145,6.164164293225905,P
-0.06906866668416203,0.5144428640675976,0.48090064765622864,0.4892342306760461,-0.01754219760321254,5.518370736008465,-0.25317794872233956,0.3131002227402456,0.18834197500981836,0.29469429641700845,0.01792523809076113,2.323145059123474,0.6306488971988716,0.975139106156949,1.4047187482610128,0.14007295319856006,-0.17898981625001745,0.2721573071130427,0.43307517279315544,-0.21279975860432834,-0.16841420036315852,5.215330121353795,1.522074932149316,-0.7192640026632167,0.32251038341437027,5.0,1.094649859932338,-0.7938848138548361,-0.6023748210615322,3.523113252430803,0.5939359364108507,7.738443373784598,P
-0.38955040708446775,-0.2825872393912187,1.1818200451272545,0.12834669724126435,0.03813339621397702,4.993035483464039,-0.10933080547059537,0.015385062712419892,0.320233674955168,1.9401495403453635,0.08130866038082105,1.2608757204640977,0.7306689325832545,-0.044192953433421084,1.9182205249727016,0.7820207651488935,-0.0033443784619773473,5.447069169747408,0.6249588244496995,0.22131588643956784,0.6484240053973637,3.719015154008197,1.0920621893012872,-0.4271580590155621,0.07899428757181924,5.0,1.7231003068368227,-0.6700228589319065,-0.009551961989526125,4.0,1.1053952001388696,6.0,N
0.12776438493253203,-0.3529272688337832,0.30606395790384316,0.6764576396101357,0.2653124268448842,3.9152296904004165,0.4225981483107404,-0.33144541101908215,0.15999282809934642,0.2220756871360171,0.02180121745417843,2.434598784871234,0.6657816069584896,0.5809404027187259,0.42343891138958717,2.3829365058842615,-0.041767380240613855,3.0323785953935434,0.7047711420749398,0.5015000679837338,-0.4044934237261886,3.723772302830148,1.4830413379462903,-0.46831100720132635,-0.7336455668901878,2.138113848584926,1.7298766840197188,-0.5383643014982006,-0.13038417480261955,2.138113848584926,1.2399530757512391,5.1381138485849265,P
-0.06950297404169675,-0.48699246125621753,0.5221979092786261,1.5741543802659281,-0.36663056419460716,4.7144193992887695,0.2060665273474076,-0.5616729431227109,1.1247613379738386,0.21306353414791096,-0.3334167132202903,1.2114537497810562,0.6150253323675811,-0.5674768493114128,0.6250441530355106,0.39442247391459934,0.01712561787429167,1.189254886564268,0.42146731922223013,-0.20704222584698984,0.3428212470570494,5.323810045319575,1.4040587805093996,-0.2958700629479821,0.6731721898603644,4.028569864041276,0.8924076834918908,0.32794065239909814,-0.22295514434575026,4.0,1.3302370096234037,6.323810045319575,P
0.37568898092268,0.6636731199963141,0.8341024733605611,0.6425660933874917,0.4657278941441265,6.023602036912205,-0.9300003533338441,-0.6616355508600161,0.3638534602183928,0.7483731541203692,-0.27062888514463584,4.287835496264567,0.12984536844292327,0.47200889792456646,0.2932950869489739,1.862213138731084,-0.3375242709296218,4.328453903030841,0.6373105356395278,0.09587288314322039,-0.09496325566382824,3.0,1.6390023055689547,-0.7574490014840016,-0.0853367267110832,2.3406924783533753,1.5479000986057734,0.4588376309803097,-0.11242924516372457,2.9318615043293246,1.6265512163071871,5.204415487012025,P
-0.43194121453825746,0.5458525107441319,0.7539231050055686,0.1744145002038417,0.03420284696256096,4.943230585430421,0.2731915916966269,0.038996946179200576,0.2147108101061454,0.2719809930862388,-0.21270498748826255,2.573720173244006,-0.4236000339987812,-0.4186640454349989,1.3086904340490668,2.3814492028914027,0.08984868766986318,0.7839843181982098,0.3762197360670049,0.20267085006695412,-0.01694132212933047,3.4968802843753672,1.178528388750435,0.34903494036814714,0.0868615046727223,3.0062394312492655,1.1233424265845586,-0.5882761055810705,0.21885716492212562,3.5031197156246328,0.7617369307633566,5.496880284375367,N
-0.6294788822235338,0.3395925069244634,0.25757712716467296,0.06360083762997124,-0.2582467447057543,3.553238779776059,0.656358876654347,0.9365465712974066,0.8640699254461611,0.2024278093971977,0.2554043272472203,7.632493959552076,0.02826849627261146,-0.5543584666554761,0.48511873554595175,0.8173468466512792,0.4086560878217969,10.072512527334817,0.42796966032665507,0.2696212072576126,-0.8158341813028765,6.861821486882404,1.8499643347855543,-0.5925793806625167,0.14525379978493805,3.9539404956274677,1.5337490550229902,0.6707898185872726,-0.3393480759119314,6.769702478137339,0.9970655956682067,7.861821486882404,N
-0.5349291197176417,-0.5093843707717676,0.34401742068968394,0.3952156689275717,-0.32824471126448934,5.515419388559744,-0.6071680626102394,0.4438229511166485,1.5175905599537396,0.3767636571401652,0.06495456821864086,2.4395683962895003,-0.053411561962882104,-0.3446453247433589,0.8242918601619024,0.6290777799943927,0.3103692002558033,1.219954714057299,0.4320737343688855,-0.5419059947050645,0.5347840220259732,2.5510520214411843,1.4704550659196807,0.07970796712357522,-0.0033547753005862407,2.0,0.6764694000708624,-0.25194095102527386,-0.145341357563235,2.4489479785588157,0.9380607936350684,5.0,P
-0.23912360919542658,0.7715644667135436,0.6809140950128098,0.8799274036361097,-0.20231023373092177,2.2144067982778886,-0.089175039523822,0.014929865950531085,0.7483878082082598,0.29908518264533085,0.06176153829267933,2.952096141601703,0.3820302835182009,0.0328311281769158,1.0284236941782159,1.2755352533695286,0.02625914458147449,0.7922753737071526,0.581182679401459,0.42885359261041067,0.13127267342256158,3.0,1.2758252325428068,0.5254823945679222,0.5949292992894443,5.574560769730381,0.7722892973047091,-0.20858870650653805,-0.034381299395788545,6.276317690808857,1.1395253925476536,7.8508784605392385,P
-0.6939312816451003,0.2352745372125029,0.753858335589177,0.21989984506678276,-0.30830680555656487,2.3271827070195643,0.15516910062301414,-0.14048249991057762,0.7397879032194982,2.1819478811882504,-0.02163439434266326,3.915453286907288,0.798296652122714,0.5276643020317958,2.047877870996197,1.3631038731345666,0.39490196538478683,3.754251570658212,0.32320516505372604,0.1826936155686409,0.38383078817977323,5.076716925456506,1.1817363782296093,-0.4566375449493912,0.8794006588778718,3.0767169254565063,1.412958417275386,-0.2849489651760742,0.17126525209066995,5.153433850913013,0.8389782894801583,8.538358462728253,P
-0.4167539489786404,0.07682825489456652,1.3640412470920644,1.1529710171111427,0.4123503621791841,0.9615313288224633,0.5808430686910618,0.2829649363412823,0.7242402110089253,1.23043761239349,-0.20577132923039781,9.034869822775137,-0.8259911764456214,0.8713686427497989,0.08938247275205785,0.9459327990326317,-0.3057456794444713,0.4313216500702468,0.700036501983553,0.4481486163814958,0.20133303831296018,2.5680207767532184,1.3934104780469752,-0.18323947791809733,0.8047579775895687,2.8579948058116953,1.0547020465977164,-0.7006795896584773,-0.668362060096022,6.284010388376609,1.2469495044152787,7.284010388376609,P
0.8311966137847178,-0.1910663344461728,1.9568112732656389,1.0197662016722266,-0.022118764725977458,1.7896368617241682,-0.40417685889770794,0.47864553878834526,2.0919610681135388,0.17432503350224282,0.1362025674736692,1.6585826133182628,0.8865418124771811,0.32388240344768543,0.22770934441089025,0.8124749793529327,-0.017187728423348772,2.7005571117452605,0.2941525941813723,0.2863054107779127,0.08455795294055402,4.793783216146268,1.1593881826764687,0.9064501846224355,-0.7714953980128094,4.603108391926866,0.8086118190228886,0.21709714844355607,-0.8542104095479,2.603108391926866,0.9782125694131674,7.603108391926866,P
0.7680569693531643,0.030707810284746794,0.9573292782845175,0.5464472729582449,0.13270806635714277,0.5261232575868338,-0.025073452675630683,0.3060762438360481,1.0097122945511907,0.5076120095103038,0.26623630965624173,1.0600266805317158,-0.3501281620210387,-0.497804792904991,1.0329445850485703,1.3787528327487988,0.29327046322614564,2.625384081323939,0.5342985881673364,0.7531597629633636,0.878532053555409,2.137315246883758,1.552505525205222,-0.9958319957546907,0.8856080885235611,3.931342376558121,1.2650659815225611,0.5496571668641523,-0.07925487664557183,2.068657623441879,0.5744197847080246,5.274630493767516,P
0.8097486143522759,-0.16228430581866551,1.390173731235495,1.3227898730173817,0.038410322316474,2.8223518840434014,-0.8075077645464991,0.756117274375321,0.43299419406072737,0.14982158845380278,0.1742449854852648,0.5409386045185897,0.6310888844669614,0.7933996063607226,0.27373230108027,3.9828308990105343,0.07370673400278839,2.770321410372479,0.36256211365416857,-0.7939135204840616,-0.04248108840899289,2.3767731367178815,1.4816020007625608,-0.060005619751805496,-0.3659156276174958,5.0,1.4258878587999122,-0.07334358473273778,-0.10173218588209754,3.226063882030729,1.6964723210721835,6.150709254687152,P
-0.7303584191314895,0.16416262433095086,0.4693366337400081,0.09466985917723299,0.017536873544006192,6.28834758945074,-0.31350713415492193,-0.28164801358505787,0.7677400529025818,0.6856098452343878,-0.2382738948662988,1.4702986220620846,0.4225840624135862,-0.07076904837026612,0.3418758370110567,0.39933906342261327,0.24971965599907575,1.7093972720245265,0.39598164815089354,-0.07554608647239647,-0.5217521690434941,2.077543268726883,0.6116851609791674,-0.24585798518727042,-0.47219830755942166,4.844913462546234,1.5477225503648333,-0.17552831640724167,-0.6671740798031071,5.922456731273117,0.5587219481559464,6.922456731273117,N
-0.0986400007033214,0.5272212982159239,0.5200149188627728,1.5787098375659816,0.19367700953356148,3.5920222082946296,0.11538698609421005,0.033270558376011033,0.2555519158243204,1.2299379142477802,-0.39657515181897063,2.775475762666946,0.7297165654874214,0.47562221634690627,0.3710356216879738,2.096915333845949,-0.41814009639632876,3.4555357979172436,0.3572644127560539,0.17015396383455927,0.5463161905571403,3.0,1.4413163676506424,-0.7747482393467424,0.5505323939273898,2.237068333642955,1.068953614974856,-0.10666910619224354,0.6031468526500191,3.5258633327140907,1.5677184546191043,6.525863332714091,P
-0.07555040152414938,0.4957405806091749,1.3673704568382168,1.0578630941739395,0.23879606332516204,2.5486971603755815,0.3097859395830978,0.6689314169604796,0.4611298516982099,0.7893804296853002,0.2355190602965828,0.5202211496501093,-0.015921125214704124,-0.18247980634591515,0.8884929050287044,1.6543505699389758,-0.3358699473604223,7.734898077238695,0.49878903850190537,0.14301581857968426,0.23580631534629076,3.527826261953636,0.8283382279683349,0.30748897416863324,-0.48224961820177875,3.416521214139092,1.031501951487794,-0.41726540263143974,-0.3199219460153609,4.527826261953636,1.8622190986825418,8.055652523907272,N
-0.09554047269987968,0.4057007663501547,0.9916126164781514,1.442380471102736,0.19117347724442704,1.7758661391571922,-0.4430390337887268,-0.4162436712491827,2.754904320175522,1.05212102359675,0.07253360099073344,2.151706347185858,0.14896041590363676,0.0773860136523566,1.9343917152298316,0.43606267087830136,-0.24676134859249504,1.4184065745601844,0.4998711239079252,-0.6838819369670389,-0.1965353937423981,3.5387657701340873,1.2959809688544146,-0.07061743816041016,0.3224851261800754,3.5387657701340873,1.2389255521900946,0.6849841098276929,0.4389677590580061,2.0,0.9991853377540706,7.0,P
0.047446724198295376,0.44484395354408757,0.8140020308740865,1.6003324741139604,0.00833621939349593,1.4328817295422196,0.17145945041919428,0.27581878468805293,0.09775382280287076,0.5906261123534604,-0.03189884447118031,0.7214190213897648,0.07742000339049104,-0.5023863539361398,1.1142800990970465,1.4779259502701825,-0.2807158929469011,2.67455474334429,0.18320630244190647,-0.2773128857224408,0.3601849385809416,2.648860866599419,1.0413686945650091,-0.22665670268803811,-0.17133507356292416,3.351139133400581,1.1714237401747862,0.017253387095981787,0.368582053653314,3.946582599798256,1.3264484464308464,7.595443466397675,P
0.7618817656422084,-0.3462062148050963,1.9503288694557466,0.3337113606656756,0.23427262054416817,1.0000161939232948,-0.1958022274718329,0.10899026242434735,0.7447173016022227,0.43360096032263207,-0.30642817010422946,0.9455374499500173,-0.7760598938056674,-0.1370800177599962,0.5821202462974377,0.9578017292585536,0.01769953550024398,1.6277206303935687,0.4051481850508627,0.014940114456953299,-0.570445799636822,2.8441411904674707,1.7207247443702847,-0.2623320330873683,0.5469877496885686,4.688282380934942,0.8173064549355316,-0.8371063872764629,0.5083829288944908,4.844141190467472,1.6315913941787652,5.844141190467471,P
-0.3972840729299054,-0.622975034661937,1.1419242647035623,1.1404845880738872,-0.22106885720736008,2.745260553644283,-0.3514402400299719,0.15185349487582933,3.0019241510590753,0.38157447026692565,-0.10336491704529516,5.633892474272854,0.16628544627847683,0.7222620035500946,0.538821296512507,0.43234290345472015,0.0004125672449169643,3.080921393901825,0.6892206677541528,0.2517509366226425,-0.5463024280959263,2.4643046664962944,1.070008881091541,-0.5538406098322309,0.09088577239127013,2.767847666751853,1.0979922246018705,-0.35984584929326857,-0.12655293900904674,4.0,1.385288940710943,5.0,N
-0.465471264397656,-0.15388152231040603,0.8854830054161198,2.173308853832528,-0.17030913786076474,4.355853833242863,0.2734585342936432,0.9246938254564827,0.21531961795680615,0.42453719741655144,-0.1921463635990187,3.2176807928274647,-0.3544870866023961,-0.14696409460945323,0.37882061566157227,0.8573305573222345,0.013805217710443483,3.1531455243159647,0.7099796589078727,-0.7653379617922129,-0.2858388679619175,4.870308278997571,1.0420273138138243,-0.13190433177062122,-0.3909008733476166,3.8703082789975713,1.3696437312693108,0.18816784730008645,0.40228106369109323,5.564845860501213,1.0473899827383069,7.435154139498786,N
0.3632126809937378,0.03803035385317133,0.6666776704410863,0.6251654715354683,-0.20487017816745426,3.433303905750902,0.5560085731069343,-0.30153825470423423,1.2538801341724046,0.22831073786433165,-0.3550053219999606,3.7561341089436917,-0.15331229758220316,0.024475761179769906,0.9102517136649552,1.5189634467913276,0.013047277434069346,0.9775820329839862,0.7484109571295757,0.14117562633746086,0.20453786222024875,2.0,1.0932176983394102,-0.4021703613584926,-0.1791899173701998,3.830849313706974,1.8407750871921027,0.5347814085493028,0.1472857237101553,2.0,1.1365629551676726,5.415424656853487,P
0.5710473078143391,-0.893368766643698,0.11717333377617951,0.05250589314064569,-0.010530809956271498,7.14000775816926,-0.740620388184477,0.6271726859306517,0.8750759731241895,0.36863822095789966,-0.20222645462977643,0.48417854865714305,0.6080847888277519,-0.8693390605585591,0.3640942821853991,0.14803374704945688,-0.4016422533918046,0.2033965503939066,0.7184325309820185,-0.8917473801192118,-0.9207950371079774,4.181666335769737,1.2516033677797316,0.6032223318158507,-0.060251766867596486,3.1816663357697372,1.0273962719894083,-0.14723507703853345,0.38230204120804084,2.0,1.4689965829973757,5.242221781026316,P
-0.11394065269271,-0.2860679007490466,0.32868126049806695,0.44695136656137857,0.02592793851871998,0.4316434425579743,-0.4229723224579703,0.8003860876990051,1.416156715136358,0.8214450512533539,0.3710663897636348,0.7466688620863451,-0.4187428505960913,-0.7827411175777049,0.3871550602741545,0.7713191742523385,-0.24707238445112503,1.5081795375776303,0.6288527712724535,-0.22556198338777678,0.5853655225721504,4.0,1.5622644098774279,0.20047541534316357,0.16834209109173212,5.1486784122169045,0.8127820221968034,0.4488879817667278,0.3903537541532363,3.702643175566191,0.9977430409660895,6.297356824433809,P
-0.5266285402500662,0.24950006175564102,0.24596219477157216,1.15895202696931,-0.41185503604659374,4.4737900775832005,-0.4623388435629551,0.6636049203164203,1.2029903114240068,0.5861575279172517,-0.3873796587618745,9.543785130083068,-0.8043303864191518,0.5386317302206358,0.30555468663763685,1.1860872141721475,-0.02879354989860213,2.9056308921529457,0.3223516402655466,-0.4774902677487809,-0.03554407419213515,7.348052470998166,1.8489795018178843,0.2531225544506068,0.47357161010328236,5.8370131177495415,1.3016816873347008,0.6603826766915436,0.5894410566832095,4.325973764500917,1.4152983677461863,9.0,N
