spid,commeqta,llploans,costtoincome,roe,liqassta,size,target
386974,0.095962,0.026856,0.607992,-0.016238,0.355554,16.086467,below_average
362686,0.018797,0.022376,0.471805,0.192075,0.452573,15.564209,excellent
306311,0.082331,0.054004,0.81297,0.286469,0.308758,17.978804,good
260087,0.066997,0.00304,0.709231,0.077836,0.155936,18.886698,very_bad
347306,0.09495,0.006383,0.474933,0.084684,0.280226,20.465253,bad
322931,0.120655,0.046192,1.597987,-0.141899,0.126069,16.127808,outstanding
345539,0.161076,0.072228,1.353005,-0.110026,0.083654,20.257374,above_average
175869,0.092577,0.002249,0.665901,0.112403,0.202698,20.623383,bad
186931,0.041768,0.006519,0.416324,0.22319,0.548954,18.487666,average
369165,0.049819,0.024511,0.684373,-0.053711,0.290592,16.249711,good
142067,0.028867,0.012207,0.823229,0.151069,0.29028,16.109928,good
284329,0.111061,0.035341,0.778823,0.203862,0.173993,15.436971,above_average
251891,0.091617,-3.8e-05,0.434274,0.010186,0.184364,18.564277,poor
332624,0.055802,0.011343,0.600781,0.042781,0.076972,12.775194,very_good
319618,0.023332,0.057278,0.397822,0.193788,0.138796,20.192304,below_average
280439,0.08583,0.007817,0.508583,0.161978,0.280928,18.063827,poor
331711,0.161765,0.011356,0.358664,0.041188,0.232735,19.073477,good
383522,0.291751,0.011921,0.502951,0.109692,0.079668,12.713059,very_good
380384,0.103295,0.000316,0.600675,0.129351,0.345211,17.986688,poor
388257,0.151269,0.024295,2.158305,-0.073388,0.143726,15.78325,outstanding
236071,0.134772,0.018385,2.396716,0.055294,0.160805,17.061263,outstanding
111227,0.192929,0.020624,0.537486,0.057905,0.159829,12.559157,very_good
140082,0.075811,0.004757,0.680714,0.204716,0.281107,18.519138,poor
143668,0.099373,0.012541,0.816319,-0.268019,0.453581,20.607981,above_average
148199,0.091501,0.000356,0.697406,0.138067,0.289927,17.112902,bad
183834,0.158401,0.030536,0.803962,0.124814,0.166675,18.050954,above_average
107199,0.140055,0.031007,2.146409,-0.173617,0.040503,16.862444,outstanding
301574,0.041018,0.004792,0.557201,0.182627,0.0997,17.627155,bad
275553,0.085457,-0.000458,0.67565,0.099401,0.161423,16.012037,bad
186139,0.157768,0.009181,0.122334,0.204285,0.091065,19.145418,poor
178346,0.052815,0.001004,0.325466,0.103716,0.664827,18.428997,very_bad
392367,0.149488,0.000989,0.403675,0.16666,0.464434,20.433004,poor
391983,0.142945,0.011841,0.292132,0.224168,0.111627,20.016601,poor
133030,0.038322,0.011973,0.170068,0.163061,0.344258,17.378827,poor
201421,0.073958,0.020729,0.58878,0.041762,0.253084,17.555233,excellent
125226,0.114867,0.033328,0.553605,0.218662,0.374032,18.487563,excellent
337245,0.08622,0.052845,0.781723,-0.015089,0.439759,17.738335,below_average
314879,0.086101,0.019785,1.408849,-0.288922,0.053951,19.799962,above_average
320055,0.157065,0.010162,0.925022,0.140216,0.585317,17.531769,average
399555,0.02146,0.001529,0.430298,0.191335,0.342411,16.699731,excellent
396311,0.226415,0.00127,0.614646,-0.04714,0.047575,11.664507,very_good
121694,0.122082,0.069927,0.601501,0.091842,0.164933,17.484035,below_average
379552,0.045332,0.001021,0.725637,0.094247,0.632585,18.986006,very_bad
156361,0.082756,0.045516,0.684513,0.200852,0.353426,18.957281,good
294622,0.03572,0.019053,0.753541,0.065597,0.258391,16.170358,good
272178,0.053099,0.007707,0.612214,0.067253,0.235034,19.383381,bad
333573,0.078734,0.024946,0.387029,0.197211,0.174938,18.298651,above_average
205422,0.141802,0.003737,0.087344,0.219483,0.442242,18.650442,poor
139731,0.088207,0.000171,0.457101,0.212974,0.211529,17.698844,bad
120664,0.136619,0.008822,0.853421,-0.06328,0.203215,18.102953,very_good
261412,0.050361,0.004639,0.68854,0.016217,0.419606,19.142954,good
149033,0.109081,0.011405,0.844163,0.234176,0.074187,20.565416,poor
192084,0.159172,0.004882,0.566108,0.007025,0.461564,19.048642,below_average
173670,0.068558,-0.001084,0.067927,0.003154,0.085594,18.916487,poor
235912,0.133645,0.008663,0.296915,0.196668,0.319069,18.108557,poor
390591,0.039037,0.006427,0.695416,0.225558,0.240678,19.797016,average
148649,0.071619,0.005366,0.524385,-0.038303,0.385883,17.483739,poor
269018,0.071877,0.019492,0.611844,0.172555,0.129882,16.34521,very_good
156113,0.313941,0.018486,0.872229,-0.034596,0.166897,13.961254,very_good
331782,0.116854,0.019373,0.706225,0.113581,0.134704,11.067691,very_good
153930,0.211654,0.001886,0.513801,0.109664,0.240753,15.705334,below_average
294935,0.071,0.052826,0.649062,0.282405,0.160587,18.259196,good
303733,0.095133,0.025209,0.358163,0.001885,0.392145,17.005836,excellent
310680,0.026154,0.001263,0.241332,0.110373,0.430303,19.182284,very_bad
184131,0.116119,0.028202,0.50237,0.195228,0.118137,16.051403,good
371523,0.07667,0.001803,0.486157,0.077962,0.181365,19.136504,poor
104442,0.165576,0.032821,0.551146,0.269883,0.072651,16.206053,good
264996,0.079612,0.006332,0.214021,0.070043,0.364035,16.585529,poor
269095,0.043164,0.007759,0.69799,0.158176,0.274749,17.797953,bad
353604,0.135954,0.028716,2.105995,-0.147932,0.056594,15.949508,outstanding
223256,0.129315,0.027125,0.739566,0.061916,0.142858,11.979479,very_good
106456,0.055091,0.026054,0.410437,-0.124106,0.779371,19.560594,above_average
298243,0.018528,0.00611,0.644975,0.075489,0.12676,20.925977,bad
304897,0.137999,0.016333,1.135188,0.471589,0.804844,19.704985,above_average
146779,0.047157,0.006832,0.603534,0.218747,0.090288,16.272992,bad
211915,0.149653,0.006997,1.400463,0.471418,0.165987,20.401192,above_average
121810,0.053027,0.020236,0.730926,0.199821,0.145104,18.706466,excellent
210654,0.071012,0.001749,0.520541,0.091062,0.316477,18.70675,very_bad
373832,0.058655,-0.000943,0.586304,0.127746,0.284697,17.249038,bad
181917,0.052825,0.039759,1.038303,0.08349,0.522647,17.112954,above_average
170117,0.083091,0.082933,0.863729,-0.422047,0.627108,17.740054,above_average
245617,0.014825,0.037758,0.636627,0.166639,0.280707,16.223173,excellent
370703,0.039847,0.034565,0.39003,0.194308,0.401583,15.904748,below_average
361833,0.031162,0.002055,0.294969,0.068643,0.587883,19.133483,very_bad
215007,0.103085,0.016502,0.364359,0.024834,0.237459,20.261201,average
139583,0.049057,0.016088,0.982281,0.231181,0.136206,20.092042,average
109158,0.105228,0.01259,1.164522,0.037863,0.207309,17.524668,average
176895,0.07996,0.023252,0.797089,0.179655,0.035628,17.36888,good
155983,0.153898,0.019,0.411852,0.00494,0.273547,16.365223,good
181400,0.149972,0.008349,0.372899,-0.03427,0.368828,19.082284,poor
196004,0.074299,0.00816,0.455718,-0.008395,0.156249,19.201192,good
354479,0.147424,0.002474,0.870169,-0.00622,0.141962,19.947652,poor
364118,0.034895,0.011068,0.457761,-0.071612,0.452808,20.641641,average
275792,0.021981,0.006146,0.696772,0.217269,0.208915,17.009445,bad
391173,0.093589,0.014563,0.672559,0.245936,0.04274,19.039039,excellent
110985,0.117905,0.062316,1.105479,0.250588,0.452799,15.401474,above_average
399123,0.169763,0.010126,0.539948,0.090897,0.167382,11.165402,very_good
308131,0.083634,0.002664,0.528476,0.093581,0.164389,18.085069,very_bad
374711,0.101152,0.050554,0.606405,-0.077725,0.406958,21.421689,above_average
202195,0.034101,0.052692,0.539907,0.377538,0.116587,17.340274,good
292284,0.21094,0.031168,0.66295,0.169332,0.083744,20.412537,below_average
263846,0.067616,0.029958,1.671437,0.048357,0.176609,16.457544,outstanding
138621,0.070323,0.012757,0.725624,0.12906,0.142022,13.479272,very_good
372433,0.130125,0.001921,0.349778,0.173942,0.071111,17.614573,poor
204525,0.141316,0.009243,1.730615,0.004825,0.097373,15.85672,outstanding
217863,0.057968,0.009625,1.216338,-0.00072,0.188915,16.047703,outstanding
261913,0.054014,0.002515,0.495773,0.099816,0.246705,18.590417,very_bad
361066,0.267438,0.02486,0.739648,0.109994,0.227898,17.455745,very_good
349274,0.16712,0.012588,0.63211,-0.111542,0.131121,17.922557,average
140738,0.057848,0.046318,0.470263,0.018484,0.500227,16.412983,below_average
278258,0.068805,0.00186,0.388536,0.074177,0.742612,18.678261,very_bad
376454,0.112554,0.040367,0.672521,-0.025151,0.439149,18.599024,excellent
106341,0.08013,0.001339,0.397416,0.107644,0.575352,18.645205,very_bad
102668,0.12584,0.082331,0.661942,-0.311638,0.501844,20.197998,above_average
314580,0.153325,0.036827,0.528338,0.08145,0.253042,20.610496,below_average
280480,0.095233,0.050055,0.570251,-0.146726,0.161099,18.998015,above_average
134065,0.065658,0.012222,0.7514,0.367797,0.340346,17.716955,good
274058,0.297834,0.029105,0.757103,0.027232,0.049825,18.496514,very_good
302079,0.070067,0.013273,1.003003,0.041711,0.168177,16.151132,outstanding
179927,0.1583,0.081925,0.65744,0.000469,0.508779,19.940516,above_average
137619,0.10157,0.001461,0.364834,0.157096,0.35633,18.088331,poor
173900,0.136905,0.050006,0.383759,0.029085,0.606525,16.527495,below_average
285459,0.026109,0.004229,0.342863,0.229942,0.092324,16.906975,poor
219146,0.091236,0.085778,0.579675,-0.366003,0.804577,21.316102,above_average
224294,0.051153,0.009483,0.831573,0.217168,0.166301,18.989884,excellent
359026,0.148223,0.030461,0.527793,-0.076246,0.163708,17.991032,very_good
357343,0.153036,0.003671,0.728378,0.053271,0.249896,18.774418,poor
116256,0.148001,0.023128,1.981371,-0.161173,0.132503,16.92379,outstanding
150938,0.160337,0.047002,1.512546,0.017937,0.181096,16.538602,outstanding
262309,0.047713,0.01373,0.903337,-0.002984,0.547257,17.789074,average
296581,0.176763,0.056701,0.339719,0.174451,0.233526,17.389368,good
110058,0.054455,0.019908,1.256285,0.023427,0.099258,16.000006,outstanding
283562,0.114452,0.029186,0.728151,0.186348,0.295613,15.788085,excellent
105719,0.052796,0.000927,0.804092,-0.027827,0.059,17.603399,excellent
355491,0.1321,0.00125,0.753176,0.182248,0.405535,19.440298,poor
277426,0.131503,0.011494,2.324277,0.135252,0.190815,16.344318,outstanding
136218,0.069329,0.001001,0.252962,0.095779,0.440463,18.623627,very_bad
235375,0.052125,0.001212,0.323618,0.104271,0.456917,18.56651,very_bad
311162,0.027872,0.006325,0.449629,0.06813,0.16535,16.681488,bad
213789,0.080863,0.088074,0.25718,0.025729,0.181231,20.48691,above_average
340975,0.059854,0.017722,0.44039,-0.302241,0.335873,17.311301,above_average
203385,0.116674,0.015921,0.955334,0.090812,0.483391,19.228957,average
237133,0.175641,0.008498,0.798538,0.359,0.199326,18.77802,good
394506,0.147715,0.014523,0.32975,-0.089038,0.383473,19.448234,average
263810,0.064002,0.00184,0.274913,0.084142,0.418476,19.014085,very_bad
306880,0.061829,0.000618,0.697947,0.203585,0.136585,16.487944,bad
385912,0.132161,0.013497,0.326087,0.189867,0.228341,17.823845,average
124827,0.10143,0.035281,0.654665,0.218938,0.157313,18.649018,excellent
232922,0.129146,0.010384,0.065755,0.156786,0.212075,18.280404,poor
318396,0.167119,0.004723,0.84455,0.059774,0.166282,15.182911,very_good
283190,0.129668,0.014618,1.406747,-0.480835,0.04543,15.933576,above_average
325463,0.153151,0.017725,0.592823,-0.062452,0.220107,11.903174,very_good
323000,0.137806,0.023643,2.408948,0.033609,0.193595,17.059947,outstanding
328831,0.06554,0.001031,0.459768,0.07926,0.421865,18.619508,very_bad
159584,0.285874,0.017192,0.550811,0.200654,0.143003,14.305728,very_good
296357,0.027725,0.057756,0.469581,0.017316,0.451181,17.695064,good
255935,0.055258,0.021022,0.832344,-0.16977,0.098976,16.587949,outstanding
344808,0.122249,0.006039,0.204742,0.159416,0.37175,20.496836,poor
375148,0.120645,0.056686,0.811015,0.031221,0.334462,17.333522,good
213713,0.094582,0.009693,2.131017,0.124281,0.146904,15.706481,outstanding
356102,0.082738,0.057004,0.502777,-0.063566,0.115824,16.359306,good
352693,0.039161,0.014683,0.643416,0.119776,0.063216,16.32213,below_average
202569,0.130126,0.033038,2.41513,0.121452,0.058529,16.388396,outstanding
253233,0.075106,0.070019,1.449836,-0.007138,0.470987,16.160462,above_average
172291,0.084145,0.002601,0.455684,0.093114,0.683108,18.342709,very_bad
188545,0.057552,0.042292,0.384084,-0.026368,0.414686,19.227813,good
278893,0.146682,0.003182,0.50088,0.158014,0.495417,18.421849,average
180603,0.01379,0.010454,0.767468,0.122218,0.632569,20.56912,average
259249,0.077998,0.005688,0.820323,-0.131659,0.214609,16.551454,average
299987,0.107741,0.088228,0.277135,0.326563,0.783688,18.831178,above_average
111710,0.073283,0.017008,0.356243,0.022786,0.161412,18.472239,good
155345,0.063113,0.008687,0.581109,0.065572,0.198818,18.693724,poor
227691,0.18205,0.00969,0.540727,0.148842,0.044133,18.327173,very_good
371658,0.028465,0.001545,0.57897,0.038879,0.244975,17.073117,poor
175530,0.226466,0.023532,0.597374,0.045647,0.408098,20.525407,below_average
122255,0.127256,0.03163,1.669234,-0.146589,0.133811,15.955057,outstanding
226254,0.081727,0.025153,0.529534,-0.005564,0.114506,18.359748,excellent
191699,0.276811,0.002063,0.581743,0.117227,0.173675,14.339333,very_good
300999,0.208296,0.00576,0.595264,-0.04173,0.584683,16.938567,below_average
126767,0.07095,0.00339,0.524872,0.142062,0.334978,17.165331,bad
217013,0.114059,0.032584,0.783741,0.070007,0.154911,18.289316,above_average
370153,0.073746,0.02819,0.39613,0.017045,0.20484,15.287612,very_good
105709,0.199211,0.036574,0.753605,0.159703,0.391449,19.578715,below_average
253864,0.126498,0.000477,0.67443,0.099054,0.17618,17.466827,poor
313717,0.104204,0.022268,0.625642,-0.047376,0.097685,18.205935,excellent
323494,0.017414,0.007588,0.905124,0.094902,0.483014,16.727631,average
384025,0.169597,0.016996,0.680586,0.067834,0.11848,17.189076,good
274700,0.030677,0.000726,0.495658,0.089204,0.710419,18.872449,very_bad
171487,0.075796,0.038402,0.757358,0.119312,0.028239,16.832708,outstanding
320355,0.136639,0.009953,0.785675,0.137474,0.558528,18.624479,average
108869,0.104271,0.019918,2.103898,0.050423,0.036583,16.95514,outstanding
194934,0.062546,0.001513,0.284433,0.073699,0.250891,18.324244,very_bad
331177,0.241594,0.061533,0.698868,0.194888,0.086881,20.692388,below_average
264791,0.090476,0.00719,0.376169,0.116788,0.377821,17.670427,average
286145,0.22023,0.000378,0.631262,-0.028938,0.201966,15.493773,very_good
393911,0.090208,0.013594,1.104667,-0.428016,0.10664,19.927264,above_average
264570,0.043568,-0.000575,0.593791,0.057544,0.219294,17.298632,bad
102426,0.051413,0.002265,0.367113,0.1904,0.446088,16.67991,poor
184391,0.070469,0.025704,1.184919,-0.070092,0.327826,16.496319,above_average
213713,0.047723,0.031496,0.764244,0.215452,0.181522,15.725474,excellent
149223,0.024574,0.005657,0.657848,-0.012618,0.068397,16.80291,poor
265000,0.106405,0.033146,1.838621,0.040418,0.057054,16.574335,outstanding
313377,0.109327,0.051679,0.508062,0.186473,0.224543,18.96273,good
272907,0.109859,0.009666,0.869227,0.20928,0.343927,17.863127,poor
170766,0.042197,0.011895,0.392199,-0.017723,0.164722,17.432244,poor
265258,0.03106,0.027578,0.497848,0.23396,0.163403,17.803884,good
387423,0.064574,0.00234,0.334849,0.107296,0.497755,19.132648,very_bad
362528,0.013968,0.019793,0.819545,0.071341,0.487652,17.656351,excellent
341903,0.237557,0.004274,0.565432,0.101014,0.113699,12.423524,very_good
229673,0.05379,0.007727,0.685318,0.139895,0.075879,20.31685,bad
263818,0.031467,0.002713,0.619389,0.099859,0.44018,18.99348,very_bad
145186,0.05646,0.014802,2.319301,0.081489,0.163902,16.679127,outstanding
334607,0.095278,0.004526,0.865338,0.111748,0.276949,17.492391,poor
240341,0.032236,0.002957,0.557837,0.073857,0.160511,18.929087,very_bad
162886,0.228173,0.021118,0.703601,0.073283,0.10976,11.125103,very_good
247798,0.077775,0.004962,0.704114,0.122731,0.06541,16.194488,excellent
140743,0.068787,0.008133,0.862803,0.013304,0.053954,10.680095,very_good
305855,0.023264,0.087211,0.428574,-0.481181,0.087457,16.77549,above_average
282191,0.097654,0.038179,0.775545,0.128133,0.11202,17.120851,excellent
245473,0.1362,0.021126,1.838707,0.047349,0.146613,16.169823,outstanding
216061,0.072183,0.027423,0.414269,-0.029872,0.137426,16.951655,very_good
149354,0.162856,0.019126,0.853873,-0.007218,0.155275,11.439949,very_good
386458,0.141596,0.016326,0.851316,0.150153,0.085218,14.539432,very_good
115972,0.023703,0.0162,0.668643,0.147075,0.508341,15.436794,excellent
319053,0.118519,0.016663,0.893935,-0.156707,0.07262,16.061509,outstanding
172545,0.203318,0.071614,0.76143,0.101503,0.069059,17.551849,below_average
334708,0.049401,0.006257,0.583098,0.107951,0.143547,19.954448,poor
360473,0.061546,0.000752,0.412301,0.073385,0.132166,18.250357,very_bad
248749,0.084836,0.000869,0.290218,0.093356,0.780498,18.399817,very_bad
348545,0.057984,0.005988,0.616355,0.138032,0.203316,17.997062,poor
109068,0.092851,0.034583,0.651064,0.210806,0.680875,15.768811,above_average
332085,0.128875,0.051265,0.968758,-0.160031,0.04455,17.358597,above_average
136599,0.013739,0.012473,0.359917,-0.097433,0.190841,20.988013,average
170426,0.313051,0.026913,0.400359,-0.056392,0.218969,15.810886,very_good
111354,0.073179,0.000829,0.680661,0.103472,0.340584,17.018521,poor
117674,0.098614,0.015333,1.859327,0.060522,0.18876,15.888159,outstanding
308280,0.094766,0.033159,0.722479,0.122437,0.49447,15.451643,excellent
211886,0.077496,0.010382,0.618021,0.199117,0.28074,17.785195,average
327640,0.061631,0.00068,0.263102,0.068937,0.761787,19.047382,very_bad
349782,0.132204,0.003007,0.837257,0.086367,0.067399,13.91322,very_good
360667,0.127217,0.037763,1.711353,0.01901,0.156104,15.897765,outstanding
384803,0.167089,0.025923,0.430201,0.38488,0.261732,19.013283,above_average
204510,0.066154,0.003399,0.443713,0.107773,0.051181,16.225896,excellent
141901,0.24153,0.047532,0.365787,0.105767,0.394925,18.564192,below_average
162880,0.132497,0.027304,0.602133,-0.29551,0.62832,20.894568,above_average
304710,0.058596,0.041934,1.756743,-0.074309,0.123197,17.031163,outstanding
303213,0.052225,0.003033,0.290834,0.062034,0.718377,18.474237,very_bad
313543,0.151317,0.005945,0.341172,-0.055009,0.400956,20.802162,average
375070,0.066684,0.048623,0.522073,0.008178,0.287773,20.900105,below_average
321475,0.061566,0.001128,0.687864,0.143924,0.371848,17.179776,bad
393130,0.025186,0.002152,0.715411,0.089843,0.777872,19.171828,very_bad
212228,0.116637,0.012454,0.88146,0.010784,0.186266,16.232192,very_good
166777,0.085995,0.000675,0.515795,0.091907,0.292973,18.065835,very_bad
141119,0.080829,0.007919,0.711677,-0.017997,0.502295,18.682281,average
223580,0.121856,0.032795,0.466961,-0.045369,0.487498,18.986781,excellent
178855,0.089329,0.050792,0.744591,0.292932,0.056757,18.383459,good
115944,0.035398,0.033749,0.411433,0.03381,0.04794,15.666816,excellent
326446,0.082809,0.050795,0.427771,-0.055708,0.213477,18.841331,below_average
277259,0.111216,0.00123,0.446037,0.160659,0.199555,13.306387,very_good
112711,0.126835,0.044375,0.312188,0.181651,0.247557,16.169989,above_average
161250,0.231992,0.013279,0.834912,0.06096,0.173645,17.259513,very_good
229744,0.147913,0.017143,0.723004,-0.010885,0.169822,13.259266,very_good
296716,0.089483,0.002038,1.04213,-0.135192,0.633223,17.694648,average
191440,0.070998,0.022614,1.504225,-0.375187,0.093905,20.229863,above_average
144723,0.107569,1.1e-05,0.06375,0.018756,0.211742,19.467265,poor
321469,0.030704,0.003111,0.472264,0.061367,0.363342,18.225756,very_bad
346509,0.299031,0.028607,0.863004,0.201936,0.132646,15.863237,very_good
388622,0.165725,0.016906,0.428889,0.005302,0.092992,19.181968,good
309032,0.127235,0.01706,0.760601,-0.050837,0.274486,16.63484,good
263736,0.276088,0.022967,0.411877,-0.020007,0.058824,15.976619,very_good
310220,0.103433,0.009972,0.73224,0.433363,0.676095,18.941133,above_average
333641,0.092624,0.037542,0.82071,0.158224,0.491117,16.566625,excellent
361780,0.259886,0.024258,0.354659,0.052768,0.14743,13.087838,very_good
347700,0.061205,0.007596,0.192453,0.05807,0.357528,18.410094,poor
199677,0.056175,0.018368,1.371284,0.052676,0.164258,16.316882,outstanding
138936,0.054238,0.002667,0.317584,0.085922,0.135933,18.945045,very_bad
377853,0.117292,0.009913,0.435907,0.36903,0.054159,19.279674,good
362011,0.162789,0.042858,2.106813,-0.171784,0.175999,16.830259,outstanding
127391,0.151071,0.040543,0.768315,0.173103,0.576683,17.534973,below_average
331824,0.056441,0.031085,1.869856,0.070779,0.087958,15.976871,outstanding
251907,0.069777,0.025398,0.658757,0.047786,0.210141,14.296149,very_good
185547,0.208652,0.010548,0.719188,0.103492,0.232211,15.750166,below_average
390738,0.136345,0.061564,0.39325,-0.387376,0.135857,20.215913,above_average
392234,0.028976,-0.000351,0.627308,0.173025,0.294688,17.530422,bad
111380,0.051903,0.017393,0.368065,0.212452,0.097409,15.496144,excellent
151088,0.041787,0.002461,0.657219,0.102877,0.510429,18.465572,very_bad
161988,0.02507,0.016108,0.31206,0.149554,0.060306,19.392702,average
396691,0.018103,0.089813,0.315348,-0.181763,0.667315,20.789291,above_average
349084,0.035282,0.010312,0.338384,0.23115,0.439153,19.200526,average
303439,0.076415,0.001322,0.481702,0.058405,0.361192,19.012603,very_bad
360565,0.126251,0.033794,0.976395,-0.143728,0.56761,19.704105,above_average
230780,0.108492,0.030729,0.529492,0.123633,0.171053,13.505396,very_good
168090,0.128448,0.028616,2.371857,0.011788,0.049914,15.75321,outstanding
207991,0.093867,0.029861,0.626904,-0.079467,0.193206,14.71119,very_good
318235,0.067791,0.010762,0.742173,0.28012,0.341079,17.607736,good
175501,0.10953,0.089201,1.391074,0.219834,0.430736,18.1862,above_average
180653,0.105579,-0.000926,0.128691,0.165926,0.433497,18.183685,poor
137885,0.053704,0.009642,0.84454,-0.110571,0.564931,20.204,average
369349,0.057115,0.012162,0.403586,0.141993,0.320405,20.599322,poor
128562,0.244827,0.022999,0.654491,0.153711,0.163993,11.931224,very_good
229410,0.143198,0.068272,1.42867,0.055709,0.711801,20.760582,above_average
312072,0.072958,0.00171,0.363189,0.071626,0.663219,18.245793,very_bad
244826,0.04363,0.006694,0.575469,0.115837,0.11282,20.625116,bad
124000,0.083321,0.009679,0.730497,0.107792,0.138958,16.123067,excellent
116162,0.152707,0.050411,0.746821,0.116064,0.143908,17.118044,good
277562,0.021363,0.071708,0.470683,-0.087253,0.683674,20.407067,above_average
140940,0.063711,0.029948,0.646564,0.034201,0.275035,18.605563,above_average
360739,0.018632,0.008347,0.826078,0.189023,0.311971,18.182374,excellent
153369,0.037164,0.002408,0.244453,0.070889,0.695411,18.731794,very_bad
211781,0.183637,0.027654,0.644436,-0.050665,0.082449,13.781097,very_good
143696,0.067657,0.008304,0.677564,0.129522,0.334394,20.209111,bad
295055,0.242018,0.024689,0.729778,0.046551,0.135698,14.324606,very_good
116157,0.025447,0.00136,0.741619,0.106113,0.282111,18.413718,very_bad
228283,0.089707,0.003902,0.496168,0.056023,0.414393,16.463374,bad
202032,0.149274,0.010521,0.205702,0.033714,0.199992,16.513749,poor
231953,0.117212,0.022963,1.150243,-0.093312,0.16148,16.47596,outstanding
113211,0.077359,0.081559,0.576886,-0.457797,0.093267,16.185317,above_average
186272,0.105719,0.010935,0.360976,-0.116777,0.443265,19.578126,average
223976,0.130376,0.006747,0.39614,-0.241663,0.153602,21.103894,above_average
124808,0.099131,0.026567,0.626806,0.134153,0.042931,17.125024,very_good
379142,0.070549,0.013439,0.68055,0.222667,0.532576,17.222938,average
334655,0.071868,0.015614,0.642335,0.004044,0.584417,16.068556,below_average
138060,0.060767,0.000843,0.645958,0.058419,0.576733,18.988709,very_bad
279748,0.055564,0.018628,1.032445,-0.415167,0.079844,15.783498,above_average
332971,0.167912,0.029199,0.555703,0.052649,0.529806,20.375782,below_average
253152,0.055069,0.006479,0.515575,0.221414,0.300397,20.639263,bad
373329,0.079229,0.001134,0.583588,0.065841,0.606799,19.063494,very_bad
277107,0.032668,0.001309,0.60183,0.104972,0.380802,18.78592,very_bad
152719,0.06765,0.036633,0.80665,-0.024473,0.028982,15.453721,excellent
288070,0.26017,0.04398,0.427046,0.205589,0.280338,19.953768,below_average
336413,0.14769,0.070855,0.455899,0.091438,0.120586,15.649251,below_average
387294,0.051874,0.003192,0.466523,0.205893,0.417338,16.37542,average
206718,0.143226,0.03528,0.691648,0.289172,0.094947,18.910038,good
383227,0.127514,0.034087,0.749386,0.147969,0.402443,16.952606,good
224090,0.031419,0.003989,0.556923,0.222517,0.102245,18.78028,bad
136172,0.06969,-0.000548,0.310822,0.128512,0.095829,20.628575,poor
150964,0.112244,0.013122,1.733565,-0.184667,0.033789,16.938873,outstanding
101516,0.075414,0.003288,0.75182,0.167408,0.130694,15.774614,excellent
210453,0.043416,0.044286,0.50893,0.181409,0.418028,20.83991,below_average
317134,0.113675,0.022826,0.424723,0.155611,0.352018,16.906058,excellent
401991,0.133061,0.023232,0.792862,0.106412,0.391549,15.908809,good
371393,0.043103,0.029919,0.416117,-0.03946,0.470761,15.89056,excellent
114142,0.098416,0.018572,1.568547,-0.18396,0.047958,16.982592,outstanding
228529,0.031064,0.037053,0.442634,0.110589,0.276555,15.9613,excellent
150368,0.088486,0.00289,0.344393,0.109518,0.701103,18.360805,very_bad
323404,0.028761,0.002706,0.31111,0.109546,0.338447,18.475017,very_bad
137978,0.028873,0.005463,0.570866,0.16808,0.288605,20.802302,bad
305402,0.058098,0.018972,0.784927,0.157178,0.432633,16.551467,excellent
343911,0.050923,0.038901,0.778613,0.16375,0.29318,17.440249,excellent
169604,0.154073,0.015592,0.754232,0.355965,0.036625,18.836194,good
246708,0.040827,0.001115,0.367979,0.057504,0.246563,18.737396,very_bad
109284,0.100105,0.003375,0.408828,0.221974,0.040801,16.516293,good
194522,0.050727,0.018632,0.48364,0.354104,0.326188,18.712806,good
384277,0.042349,0.00134,0.318576,0.083546,0.693287,18.158879,very_bad
282503,0.167127,0.028349,0.560398,0.144116,0.238262,16.591896,good
171511,0.03672,0.003493,0.159384,0.038978,0.138451,20.181797,poor
382446,0.047035,0.00702,0.504822,0.00761,0.46419,21.237886,average
249194,0.036656,0.046531,0.841287,-0.03873,0.319455,19.052093,good
145668,0.070737,0.001209,0.661019,0.072841,0.203966,18.464858,very_bad
242781,0.040906,0.018885,0.54338,0.01833,0.352716,16.18803,below_average
317243,0.246614,0.055558,0.352724,0.144346,0.386666,20.103442,below_average
309547,0.08798,0.013622,2.315481,0.130991,0.07702,16.968144,outstanding
185287,0.227995,0.026832,0.904928,0.199279,0.179595,12.363662,very_good
162268,0.02673,0.002524,0.625262,0.096411,0.46747,18.674419,very_bad
249741,0.130118,0.00765,0.595019,0.125335,0.149781,18.525816,very_good
393781,0.211182,0.01612,0.43873,-0.019231,0.122832,14.360107,very_good
289042,0.061924,0.002521,0.553159,0.074638,0.69306,18.362667,very_bad
254925,0.067068,0.014527,0.775803,0.073319,0.204192,17.49901,good
395145,0.029303,8.3e-05,0.118256,0.130816,0.157897,18.393016,poor
265940,0.053679,0.081478,1.335505,0.426686,0.065031,15.50867,above_average
348391,0.088185,0.002446,0.421313,0.110196,0.18466,18.611517,very_bad
356886,0.17616,0.03662,0.79016,0.033947,0.352628,19.280402,good
109821,0.118351,0.010743,0.703374,0.135641,0.072792,15.434855,excellent
276347,0.252899,0.022521,0.841232,-0.055119,0.224568,13.988964,very_good
115595,0.034252,0.00214,0.359585,0.074992,0.19688,18.945169,very_bad
278366,0.257642,0.060516,0.6775,0.109483,0.050447,18.228227,below_average
313340,0.064032,0.005123,0.13484,0.08041,0.187869,16.554875,poor
395527,0.161362,0.042689,0.291813,0.129813,0.270729,18.210871,above_average
