age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,target
46.216331483320346,Private,134616.27066916082,Bachelors,11.466788551519873,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,49.18403417123926,United-States,-0.23339427575993632
41.92825925831593,Private,200935.466789238,Some-college,9.185258101822374,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,53.14741898177627,United-States,-1.0
24.222841121985557,Private,141593.44679803282,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,26.777158878014447,United-States,-1.0
44.39152662940366,Private,526604.5629328701,Some-college,9.515496195799479,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,37.577480978997386,United-States,-0.03099239159895495
32.43070742933825,Private,198958.08266746424,HS-grad,9.45568059860294,Married-civ-spouse,Sales,Husband,White,Male,3972.44299139574,0.0,40.0,Japan,0.08863880279411895
35.96643019388836,Private,600541.1779406829,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,467.0902822373537,0.0,47.86572077555344,United-States,-0.9664301938883604
32.591373970156745,Private,185798.58841517096,HS-grad,4.681043383072095,Married-civ-spouse,Craft-repair,Husband,White,Male,1879.6099196870243,0.0,37.724173532288376,United-States,-1.0
19.586018223578662,Private,350182.31040946767,Some-college,9.172036447157321,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,24.763526186954834,United-States,-1.0
25.21354814588907,Private,108658.63580282692,Some-college,10.442709629177815,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,54.42709629177814,United-States,-1.0
18.254534206214405,Local-gov,442060.59350052226,11th,7.339378941619208,Never-married,Adm-clerical,Own-child,White,Male,0.0,135.92126611849295,13.527205237286438,United-States,-1.0
32.559178261277,Private,272209.8013365161,10th,7.284633375995028,Never-married,Priv-house-serv,Own-child,Black,Female,0.0,0.0,28.564222506633527,United-States,-1.0
25.74202363906174,Private,105573.68321756848,HS-grad,12.257976360938262,Married-spouse-absent,Transport-moving,Own-child,White,Male,0.0,0.0,34.072470451172826,United-States,-1.0
33.621665022591564,Private,374761.11765721877,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,36.06483448418591,United-States,-0.12433300451831242
38.21482765717033,Private,455790.9733978812,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,33.25063226669872,United-States,-1.0
30.096858481941457,Private,218233.0460601993,Some-college,9.377164732158349,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,44.98268214273321,United-States,-1.0
57.54687816027234,Private,188911.506706723,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
45.63296698127466,State-gov,218531.34658092013,HS-grad,9.253186792509865,Married-civ-spouse,Other-service,Husband,White,Male,4219.737677365657,0.0,40.843955975032884,United-States,-0.9156044024967118
31.234348293178105,Local-gov,184297.05586115672,Some-college,8.920498680013697,Never-married,Adm-clerical,Own-child,White,Female,0.0,1101.7260761011908,40.795013199863035,United-States,-1.0
67.66687718099024,Private,187465.32454869477,HS-grad,14.443953244356113,Divorced,Other-service,Not-in-family,White,Female,6140.779259633694,0.0,43.99810537108786,United-States,0.5554152126731748
25.358929693413387,Private,176019.20805770546,Some-college,9.174357187736536,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,30.871785938682677,Trinadad&Tobago,-1.0
41.379456465361734,Private,200989.81071215967,HS-grad,9.806321087581004,Never-married,Other-service,Unmarried,White,Male,0.0,0.0,24.03160543790502,Portugal,-1.0
22.295306567403536,Private,199650.61719116697,Assoc-acdm,11.704693432596464,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,14.657759106631824,United-States,-1.0
48.942830366889716,Private,178696.59451942498,Masters,12.51259716673227,Married-civ-spouse,Transport-moving,Husband,White,Male,5400.9694035675375,0.0,54.050388666929074,United-States,0.4050388666929077
66.81696477340974,Private,162902.7738010895,HS-grad,9.473214090636105,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,47.76339295468195,United-States,-0.842261969787965
33.451303890912925,Local-gov,138976.7540472861,Masters,12.408550648485487,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,46.98931168939315,United-States,0.20427532424274353
42.31914248245169,Private,194530.52669482102,Assoc-acdm,10.065160784540309,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,527.2545883474527,46.4494640515323,United-States,-0.2898928103064611
41.62712338826715,Private,66521.67660312043,11th,8.728812768622142,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0.0,0.0,40.0,Dominican-Republic,-1.0
29.203092702384826,Private,257904.3814653979,Assoc-acdm,11.550773175596206,Divorced,Sales,Unmarried,White,Female,0.0,682.3401972623308,43.87693293899052,United-States,-1.0
51.65043948125209,Private,172707.8206218375,Bachelors,9.650439481252093,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1.0
38.83338838062791,Private,201397.64398425282,HS-grad,10.46671070450233,Never-married,Tech-support,Not-in-family,White,Female,8919.711609447299,0.0,36.83338838062791,United-States,0.26664464774883534
28.62274306516019,Private,174520.07430185602,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,49.64072515471527,United-States,-1.0
32.11065437806075,Private,188968.51241364947,Some-college,9.059289708129283,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,34.407102918707174,United-States,-1.0
36.48910120980461,Self-emp-not-inc,155092.76661225234,9th,6.350345688536688,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,42.700691377073376,United-States,1.0
37.571854818221304,Private,124044.0234579924,Bachelors,13.85629036355739,Separated,Exec-managerial,Not-in-family,White,Male,22346.029092505592,0.0,45.0,United-States,1.0
54.93449466941201,Private,174505.83989587813,HS-grad,9.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
37.10289240645936,Private,292621.64909377065,Some-college,10.947146163105565,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,35.26426918447218,Cambodia,0.36856922459629016
31.275726619500112,Private,248861.40416364968,HS-grad,9.340534172562485,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,43.297329137187575,United-States,-1.0
33.79956190131751,Self-emp-inc,218443.891018977,Some-college,10.449890475329378,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,65.50109524670623,Cuba,-1.0
30.0,Private,342729.0220911192,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.23283544780974,United-States,-1.0
49.75429659916142,Private,61922.719120739006,Some-college,9.401987104384286,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.039742087685724,United-States,-0.19602579123142783
29.767008909625112,Private,34352.49074004493,Bachelors,11.92371174010711,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,43.654639675133886,United-States,-1.0
40.86584968205854,Private,175630.13415031793,11th,11.373169936411708,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,33.22154140171545,United-States,0.45772331213723594
33.731636427675596,Private,97623.75054312778,Assoc-acdm,9.2683635723244,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-0.8210909517837333
28.525789474498467,Local-gov,162971.72850877125,Assoc-voc,10.830467836166838,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,54.21991227975179,United-States,-1.0
23.20610013706198,Private,283567.7477078125,Bachelors,11.41220027412396,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,38.01525034265495,United-States,-1.0
35.389589805099185,Private,341728.9045520244,Bachelors,12.415615292351221,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,51.94794902549592,United-States,-0.6104101949008147
54.82381374552109,Private,139819.67585130967,Some-college,8.43496207272202,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-0.0433586181853205
46.599576100301476,Private,57375.476440743696,HS-grad,7.200211949849264,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,-1.0
59.77029426768703,Self-emp-inc,124969.59462202022,Bachelors,15.472983257580154,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.221950018142266,Private,177833.43793157904,9th,11.706872740467102,Never-married,Priv-house-serv,Unmarried,White,Female,0.0,0.0,29.03015455535033,El-Salvador,-1.0
27.142706617586747,Local-gov,192090.1759640411,Bachelors,9.57082647034699,Divorced,Prof-specialty,Not-in-family,White,Female,2199.6871911656144,0.0,42.85413235173495,United-States,-1.0
30.032958492797043,Self-emp-not-inc,189265.4394465706,Assoc-acdm,11.992675890489545,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,39.963379452447725,United-States,-1.0
60.95036251186369,Private,154000.81832219625,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,3734.1125260635426,0.0,40.0,United-States,-0.7375906279659228
32.58113506995949,Local-gov,269613.07540681754,5th-6th,3.372324382258231,Never-married,Other-service,Unmarried,Other,Female,0.0,0.0,40.0,El-Salvador,-1.0
28.54812741781733,Private,178722.86343922015,HS-grad,11.937885359328408,Never-married,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,38.361783495802555,United-States,-1.0
36.10348569470451,State-gov,28926.32822522957,Bachelors,12.448257152647743,Never-married,Adm-clerical,Not-in-family,White,Female,4268.729825595086,0.0,45.517428473522564,United-States,-1.0
35.752144849254826,Local-gov,216680.6714584975,HS-grad,10.959656824119229,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.10085793970193,United-States,-1.0
47.41994988069666,Local-gov,118167.95752704804,Assoc-voc,11.90332498011611,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,44.58005011930334,United-States,-1.0
29.749940851299186,Private,312147.3427962272,HS-grad,9.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,41.79678258015498,United-States,-1.0
38.762654466319475,Local-gov,230263.72997823785,Some-college,9.237345533680525,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,36.186727668402625,United-States,-1.0
69.26318798337526,Private,45590.2820723842,HS-grad,11.735147224197606,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,20.943918481644687,United-States,-0.823431482798404
27.359141606394665,Private,25684.349559123784,10th,8.825220438107635,Never-married,Other-service,Own-child,White,Female,0.0,0.0,38.25220438107635,United-States,-1.0
35.53444074121592,Private,103910.75388668121,Bachelors,12.720664444729548,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,44.53444074121592,Germany,-1.0
57.29448977850178,Private,148510.3738387814,11th,9.86171538744609,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,40.0,United-States,-1.0
30.987272595017938,Private,288420.97274777223,10th,6.012727404982063,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
26.103081237114903,Private,125124.19208518112,Masters,10.728521152524605,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,1766.5360052022306,28.642605762623027,United-States,-1.0
49.89706811866158,Self-emp-not-inc,141257.72179705295,Some-college,9.164117275253536,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,42.46175912880305,United-States,0.6717654494929264
42.113849497402335,Self-emp-not-inc,59981.503080684575,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1390.6204183624668,39.86230915511352,United-States,-1.0
35.640505178825286,Private,96121.79949741754,HS-grad,9.524556994890705,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,29.508860102185878,Portugal,-1.0
72.41918129655849,Private,175823.7467482482,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,50.0,United-States,1.0
33.92347365611187,Local-gov,201543.45915806334,Some-college,9.551304092006214,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,53.15477186426102,United-States,0.10260818401242955
26.10537049965673,Private,249591.3430124377,HS-grad,9.729338642808104,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35.128095570545874,United-States,-1.0
39.59866244900604,Self-emp-not-inc,273437.3364518772,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,38.40133755099396,United-States,0.8934225033995975
49.37990899497656,Self-emp-not-inc,30260.438222109846,Some-college,8.62009100502344,Married-civ-spouse,Prof-specialty,Husband,White,Male,4724.599020049899,0.0,38.100455025117206,United-States,-0.08006067001562722
46.014234271093095,Private,57415.86662590613,HS-grad,9.293280336994524,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,34.34624269595619,United-States,-1.0
36.45728734507179,Private,226303.55481308736,HS-grad,9.256095358894207,Married-civ-spouse,Other-service,Husband,White,Male,0.0,1767.1394258291978,52.56095358894206,United-States,-0.7439046411057935
40.07452607969175,Private,193467.30581323666,HS-grad,9.0,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,29.906842400385315,United-States,-1.0
62.89927151465152,Private,223657.64615670845,9th,9.5960137528176,Married-civ-spouse,Craft-repair,Husband,White,Male,6342.06345319917,0.0,41.2119587415472,Mexico,0.8384055011270397
41.23227391386876,Private,257193.092164833,HS-grad,10.143616446017118,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,39.237589035988584,United-States,0.23758903598858772
19.514462471383112,Private,160041.04295183663,11th,7.264680260145591,Never-married,Sales,Own-child,White,Female,0.0,0.0,17.440843381892677,United-States,-1.0
57.93862124771566,Private,113307.32451118321,HS-grad,9.201753678636695,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
36.11213669095265,Private,194872.32388334765,Assoc-voc,12.555409044149622,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.466935557018445,Self-emp-inc,153071.92064533685,HS-grad,9.506612888596312,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,931.0214792187613,59.86774222807378,South,1.0
43.64145629202064,Federal-gov,257125.44708315583,Bachelors,10.105833688344237,Never-married,Transport-moving,Other-relative,White,Male,0.0,0.0,38.6177078895697,United-States,0.44708315582788183
39.85436118558488,State-gov,156022.1399595683,Bachelors,10.14401617267297,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.4288032345345938
39.0,Private,315692.7119756643,Masters,13.387588056355366,Never-married,Exec-managerial,Not-in-family,Black,Male,3338.683517445118,0.0,56.899295549157074,United-States,-0.22482388728926916
38.95546824525576,Private,162849.7307170051,Some-college,9.562061750115713,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,United-States,-0.12412350023142649
25.734931233831574,Private,219769.9400787313,7th-8th,8.337328084578939,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,17.060275064673696,Guatemala,-1.0
43.68469537677054,Private,143030.74638209838,HS-grad,10.865955245943857,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,38.50723580324492,United-States,-1.0
22.277482381928564,Self-emp-not-inc,306694.79831835727,Bachelors,10.488031938984692,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,26.50709251979589,South,-1.0
44.48594685554369,Local-gov,169250.40529602836,Some-college,11.853767832026842,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,36.17922610675614,United-States,-1.0
62.62698798963894,Private,236012.27739053685,Assoc-acdm,6.219124294704597,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,29.70866878933261,United-States,-0.44521892632385085
51.81205186640608,Private,359684.5416821576,Bachelors,12.56254073941763,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,33.43811109126444,United-States,-0.12508147883525855
36.912412727718014,Private,361945.48200184625,HS-grad,12.649650910872063,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,47.73723818315405,United-States,-0.8248254554360319
38.36548740832945,Private,347494.63652087847,Some-college,10.878170863890183,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,48.536381893516364,United-States,-1.0
36.72712498601052,Private,93735.62139266929,Masters,10.947946418578946,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.324928595410526,United-States,-0.22082143256842168
27.94956054510721,Private,204672.79824218043,HS-grad,9.521006373169179,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,59.756350230524276,Dominican-Republic,-1.0
44.92114203973032,Self-emp-inc,124327.38590530684,Some-college,9.782158775570538,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,33.26761836644193,United-States,-1.0
25.03245781279181,Private,263452.9211803872,Bachelors,11.010819270930604,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,756.766694170045,48.31530121511566,United-States,-0.32612048604626453
36.1262784352967,Federal-gov,366558.7615720698,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,-1.0
39.231212497651406,Local-gov,181360.84051983483,Bachelors,12.398163970726388,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,43.98163970726388,United-States,-1.0
49.14637995504369,Private,205876.5220359011,Bachelors,10.770724008991262,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,-0.11463799550436926
33.8644454122215,Local-gov,147810.03239690597,Assoc-voc,11.8644454122215,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,51.35554587778501,United-States,-1.0
49.94499008403801,Private,466608.84069604665,7th-8th,5.586743010593821,Widowed,Other-service,Unmarried,White,Male,0.0,0.0,32.64457168432303,United-States,-0.6473904420902621
51.88642629564613,Local-gov,178980.08494158825,HS-grad,9.094644753628222,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.56786852176933,United-States,-0.9621420985487115
63.03076859079833,Private,225592.09670722796,HS-grad,9.281318772743095,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,25.6263754548619,United-States,-1.0
36.99751423168744,Private,401998.1804667795,HS-grad,9.0,Widowed,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,20.009943073250255,United-States,-1.0
42.05076652360701,Private,187533.81321939916,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.474616738196495,United-States,-1.0
37.29757023254229,Private,135324.80129880048,Bachelors,11.916045238679759,Never-married,Sales,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0.08395476132024116
68.93083851449273,Local-gov,214526.02683411268,7th-8th,4.496976616226202,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
24.568402507075938,Private,404342.7070503831,Some-college,6.97881754953157,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
21.432575568243905,Private,184752.68358731014,HS-grad,9.9519360479729,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,16.672895328379404,United-States,-1.0
33.79094023166708,Private,171888.88700853832,Bachelors,8.564957308333629,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,33.75709392166601,United-States,-0.7740170766665482
28.163026240022173,Private,284098.8815225479,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.415966584619646,United-States,-0.8336133661521405
63.855424478331145,Self-emp-not-inc,47463.4870625086,Some-college,10.082614583810773,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,35.51634114881733,United-States,-0.9586927080946133
37.93221556027852,Private,125633.93505194882,Bachelors,13.135568879442962,Separated,Exec-managerial,Not-in-family,White,Male,26960.088033806158,0.0,45.0,United-States,1.0
30.42761641516032,Private,87226.8619179242,HS-grad,11.023013679300265,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,54.04602735860053,United-States,-1.0
18.0,Private,152177.87922552865,Some-college,7.2751690211458655,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0.0,0.0,10.550338042291731,United-States,-1.0
33.218611390309924,Private,82395.24683928929,HS-grad,9.060725386197202,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0.0,0.0,39.975709845521116,United-States,-0.9757098455211193
55.135528689768,Private,63941.93413930696,Some-college,8.216117827558,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,42.770147284447496,United-States,-1.0
21.59769539243843,Private,283728.31062116293,Bachelors,10.597695392438428,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
23.989327446339697,Private,262611.50384725543,HS-grad,9.13129809069315,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.039712171884894,United-States,-1.0
53.99509200010861,Private,40228.28397225063,Some-college,11.313420249979634,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0.5621932500067885
46.42257718341964,Private,168253.3386577513,HS-grad,11.845154366839287,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,44.61938253264285,United-States,-0.4225771834196437
36.20995812132647,Private,29819.19560595463,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,51.20995812132647,United-States,-1.0
43.58492173948711,Private,208158.07094565642,Preschool,10.481152174358883,Divorced,Other-service,Not-in-family,Other,Male,0.0,0.0,41.66031304205158,Mexico,-1.0
33.307032442845156,Private,97937.67739870775,Assoc-acdm,12.023617880218858,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,41.83467483846799,United-States,-1.0
55.676617019408596,Private,92702.17910425924,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,12.848258514094102,United-States,-0.4676617019408593
35.03544726101218,Private,36393.82227964562,Some-college,9.241138184746955,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,31.02845461867387,United-States,0.5177236305060904
46.84397885642443,Private,155497.43978856425,Masters,11.890052858938935,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35.65235944078476,United-States,0.15602114357557406
41.15148692366647,Private,343625.40719658777,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,51.37214516795133,United-States,0.3852894503810089
55.84958926484867,Private,225492.01528139279,HS-grad,10.40775549771559,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,30.558166232866924,United-States,-0.29612225114220503
29.0,Private,49087.0,Bachelors,11.75251423626835,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,43.762571181341755,United-States,-1.0
25.617751700754603,Private,47689.02428061904,Masters,13.59556207481135,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,31.06656887782976,United-States,-1.0
30.335129712288953,State-gov,31647.799115468843,Some-college,11.142087266161877,Never-married,Other-service,Own-child,White,Male,0.0,0.0,59.03478776936461,United-States,-0.23860848922541567
54.289651433604604,Self-emp-not-inc,107270.35152598104,HS-grad,10.644825716802302,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,41.77587141598849,United-States,-1.0
28.092090049551118,State-gov,75692.97401890988,Bachelors,10.021251549896412,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,59.85832300069059,United-States,-0.9858323000690592
38.765033015770705,Private,68924.7041833697,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Male,0.0,0.0,44.11775258573249,United-States,-1.0
41.50585751216788,Private,104334.0,Some-college,9.494142487832125,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,44.94142487832124,United-States,-0.011715024335751112
42.97276106527497,Private,180135.11267291915,Masters,9.136194673625134,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.9455221305499468
49.13199747131346,Local-gov,65581.45796249116,Bachelors,12.478000421447756,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.82400337158205,United-States,-0.043999157104487985
25.27026241979433,Private,129417.10412373963,Assoc-voc,10.610037488542048,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0.0,0.0,33.89962511457953,Ecuador,-1.0
38.11529970644424,Self-emp-not-inc,132089.99575484145,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,49.66547800560369,South,-1.0
48.46905042968988,Self-emp-not-inc,123642.06881433574,HS-grad,9.530949570310122,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,35.30949570310123,United-States,0.061899140620245374
40.643245132089824,Private,462935.59682397795,7th-8th,8.862786589265315,Married-civ-spouse,Farming-fishing,Husband,White,Male,2114.3396090125593,0.0,49.72557317853063,Mexico,-1.0
48.20797190937232,State-gov,101436.20992099511,Assoc-acdm,7.68999122167885,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
41.012824183490935,Private,341151.1075789874,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,1918.2522089419883,41.24465659021211,,0.5021373639151561
31.97072446833131,Private,235164.5808787101,Bachelors,10.372367375558253,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,-0.31381631222087325
54.337896773066305,Private,205412.05993306515,Some-college,9.114440725841678,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.57220362920839,United-States,-1.0
30.0,Self-emp-not-inc,176184.57427849006,Some-college,10.04257215099391,Married-spouse-absent,Craft-repair,Own-child,White,Male,0.0,0.0,58.46740256421922,United-States,0.9148556980121789
27.300778479236648,Private,128735.26963930977,9th,6.541342300318064,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,36.91731539936387,United-States,-1.0
28.017582236799562,Private,302440.5199967098,HS-grad,9.101758223679957,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
30.93544729571908,Private,219927.14941985774,Some-college,9.254034544017557,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,48.508069088035114,United-States,-1.0
35.132113151348626,Private,165229.6007605815,Some-college,9.48248157863565,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.85985262908519,United-States,-0.035036842728702444
56.606659110922195,Private,100290.4599319983,Assoc-acdm,10.606659110922195,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,44.09001133361671,United-States,-0.39334088907780607
45.200423435514715,Self-emp-inc,359219.386026628,HS-grad,9.600211717757356,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.99682423363966,Portugal,-1.0
35.46044101259748,Private,32366.51026138565,HS-grad,12.185778585271182,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,48.575112524224565,United-States,-1.0
48.41894708643501,Private,132930.880490131,7th-8th,11.400619360920581,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,42.079504511263536,United-States,-1.0
30.593989585434734,Private,222999.1677163413,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,33.38923878043482,United-States,-1.0
24.61518391387569,Private,298301.5784011387,HS-grad,9.0,Never-married,Transport-moving,Own-child,Black,Male,0.0,0.0,48.07591956937844,United-States,-1.0
19.31994954213087,Private,247683.73525322354,HS-grad,9.015997477106543,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,44.76003784340185,United-States,-1.0
52.87619733629668,Private,419706.272231585,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.50752378360795,United-States,-1.0
37.98476640047625,Private,282460.904028323,Some-college,4.0091401597142475,Separated,Tech-support,Unmarried,White,Male,0.0,0.0,35.00761679976187,United-States,1.0
27.088511837574426,Private,212532.85896283705,Assoc-voc,11.17702367514885,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1761.2428410178622,40.0,United-States,-1.0
