V1,V5,V6,V8,V14,V15,V17,V18,V19,V20,V21,V22,target
280.0,25,31,2,0,0,0,1,1,66.0,6.0,19,1
304.0,0,24,2,2,0,0,0,0,1.0,9.0,19,1
80.0,0,15,2,0,0,2,1,1,402.0,4.0,19,1
98.0,1,21,2,0,0,2,1,0,392.0,147.0,19,1
90.0,6,10,2,0,0,1,0,0,190.0,239.0,19,1
512.0,10,26,2,2,0,2,0,0,192.0,30.0,19,0
217.0,5,11,2,2,0,2,0,0,41.0,54.0,19,1
238.0,0,11,2,2,0,2,1,0,294.0,8.0,19,1
183.0,1,15,2,0,0,2,0,0,33.0,49.0,19,1
330.0,2,8,2,0,0,2,0,0,108.0,52.0,19,1
90.0,2,4,2,0,0,0,1,1,190.0,54.0,19,1
273.0,2,12,2,0,0,1,0,0,1.0,35.0,19,1
67.0,5,6,2,0,0,2,1,0,354.0,55.0,19,0
243.0,3,9,2,2,0,1,1,1,53.0,243.0,19,1
238.0,7,12,2,0,0,1,1,1,6.0,367.0,19,1
76.0,7,9,2,2,0,0,1,1,353.0,48.0,19,0
123.0,3,70,2,2,0,1,1,0,375.0,171.0,19,0
253.0,0,11,2,0,0,0,1,1,3.0,62.0,19,0
76.0,12,15,2,2,0,0,1,0,350.0,58.0,19,1
101.0,6,14,2,0,0,1,1,0,371.0,251.0,19,1
103.0,8,10,2,2,0,2,1,0,335.0,5.0,19,0
253.0,0,11,2,0,0,2,1,1,5.0,404.0,19,1
293.0,6,12,2,2,0,1,0,0,12.0,328.0,19,0
292.0,1,8,2,2,0,2,1,1,119.0,30.0,19,0
215.0,2,9,2,0,0,2,1,0,27.0,12.0,19,1
213.0,7,9,2,0,0,0,1,1,20.0,13.0,19,0
272.0,5,8,2,2,0,0,1,1,104.0,35.0,19,0
243.0,2,4,2,2,0,2,1,0,115.0,27.0,19,0
314.0,2,4,2,0,0,2,0,0,33.0,2.0,19,1
363.0,0,28,0,1,0,2,1,1,4.0,87.0,19,1
293.0,15,23,2,2,0,2,1,0,14.0,3.0,19,1
243.0,0,8,2,2,0,1,0,0,3.0,7.0,19,1
257.0,4,11,2,2,0,0,0,0,3.0,73.0,19,0
180.0,4,24,2,0,0,1,1,1,238.0,297.0,19,1
225.0,33,44,2,2,0,1,0,0,7.0,362.0,19,0
209.0,1,9,2,0,0,2,0,0,2.0,13.0,19,1
303.0,2,24,2,2,0,2,0,0,5.0,46.0,19,1
239.0,1,5,2,1,0,2,0,0,3.0,37.0,19,0
101.0,20,61,2,0,0,1,1,0,368.0,174.0,19,0
95.0,5,10,2,2,0,2,1,0,403.0,2.0,19,0
85.0,47,64,2,0,0,1,1,0,378.0,170.0,19,0
351.0,2,7,2,0,0,0,0,0,218.0,7.0,19,0
225.0,7,17,2,2,0,2,0,0,15.0,11.0,19,1
205.0,14,17,2,2,0,1,0,0,12.0,58.0,19,1
322.0,0,8,2,2,0,0,1,0,61.0,3.0,19,1
110.0,1,3,2,2,0,2,1,1,377.0,167.0,19,0
247.0,0,10,2,2,0,0,0,0,202.0,66.0,19,0
185.0,7,8,2,2,0,2,1,0,59.0,107.0,19,0
224.0,1,6,2,2,0,2,1,1,97.0,2.0,19,1
119.0,19,22,2,0,0,2,1,1,301.0,16.0,19,1
376.0,5,27,2,0,0,2,0,0,123.0,27.0,19,1
243.0,1,10,2,2,0,2,1,0,9.0,1.0,19,0
264.0,9,15,2,2,0,1,0,0,2.0,316.0,19,0
180.0,1,10,2,0,0,1,1,1,241.0,508.0,19,0
235.0,2,9,2,2,0,1,0,0,51.0,190.0,19,0
211.0,5,39,2,2,0,2,1,0,281.0,284.0,19,0
228.0,29,38,2,0,0,1,0,0,11.0,16.0,19,1
207.0,8,17,2,2,0,2,0,0,35.0,11.0,19,1
63.0,5,6,2,0,0,2,1,0,401.0,70.0,19,0
77.0,27,34,2,2,0,2,0,0,347.0,3.0,19,0
150.0,1,68,2,2,0,1,1,0,381.0,175.0,19,0
265.0,3,18,2,0,0,2,0,0,22.0,93.0,5,0
288.0,15,28,2,2,0,2,0,0,163.0,28.0,19,1
243.0,1,24,2,2,0,1,1,0,10.0,260.0,19,1
246.0,3,4,2,2,0,2,0,0,6.0,4.0,19,0
257.0,4,12,2,2,0,2,0,0,3.0,382.0,19,0
263.0,0,14,2,2,0,1,0,0,219.0,32.0,19,1
128.0,20,68,2,2,0,1,1,0,369.0,171.0,19,0
350.0,7,30,2,2,0,1,1,0,93.0,301.0,19,1
293.0,4,5,2,2,0,0,1,0,13.0,60.0,19,0
388.0,4,8,2,0,0,2,0,0,165.0,165.0,19,0
311.0,0,8,2,2,0,2,1,1,113.0,33.0,19,0
198.0,5,8,2,0,0,2,0,0,149.0,25.0,19,1
244.0,1,39,2,0,0,2,1,1,10.0,2.0,19,1
84.0,10,12,2,1,0,0,1,1,339.0,6.0,19,0
104.0,43,61,2,2,0,1,1,0,372.0,171.0,19,0
275.0,1,10,2,2,0,0,0,0,291.0,68.0,19,0
107.0,10,12,2,2,0,1,1,1,331.0,553.0,19,0
248.0,11,16,2,2,0,1,0,0,2.0,232.0,19,1
234.0,1,9,2,0,0,0,0,0,7.0,41.0,19,1
194.0,5,32,2,0,0,1,1,0,9.0,332.0,19,0
230.0,9,17,2,0,0,2,1,1,112.0,2.0,19,1
180.0,6,11,2,0,0,2,0,0,245.0,1.0,19,1
211.0,2,19,2,0,0,2,1,1,1.0,166.0,19,0
92.0,13,18,2,0,0,2,1,1,343.0,2.0,19,1
192.0,6,9,2,0,0,2,1,1,31.0,19.0,19,0
170.0,12,16,2,2,0,1,0,0,53.0,232.0,19,1
218.0,4,9,2,0,0,1,1,0,11.0,311.0,19,0
96.0,36,39,2,0,0,2,1,1,343.0,2.0,19,1
235.0,4,8,2,2,0,0,1,0,40.0,3.0,19,1
224.0,2,9,2,0,0,1,0,0,53.0,227.0,19,0
252.0,1,9,2,0,0,0,1,1,23.0,53.0,19,0
273.0,0,8,2,0,0,2,1,0,176.0,54.0,19,1
351.0,5,11,2,0,0,1,1,0,218.0,281.0,19,1
239.0,0,10,2,1,0,0,0,0,5.0,83.0,19,1
244.0,2,8,2,2,0,2,1,0,16.0,44.0,19,1
180.0,2,6,2,0,0,0,1,0,244.0,9.0,14,1
230.0,8,9,2,2,0,2,0,0,4.0,139.0,19,0
76.0,20,22,2,2,0,2,0,0,355.0,11.0,19,1
98.0,8,40,2,0,0,2,1,1,400.0,11.0,19,1
293.0,1,12,2,2,0,1,0,0,13.0,10.0,19,1
282.0,33,39,2,0,0,2,1,1,190.0,2.0,19,1
329.0,5,8,2,2,0,2,1,0,62.0,5.0,8,0
98.0,12,23,2,0,0,2,1,0,399.0,3.0,19,1
253.0,0,6,2,0,0,2,1,0,4.0,90.0,19,1
319.0,5,18,2,0,0,2,1,1,133.0,2.0,19,1
253.0,0,12,2,0,0,1,1,0,1.0,359.0,19,1
101.0,15,31,2,2,0,1,1,0,386.0,171.0,19,0
192.0,6,10,2,0,0,1,1,1,37.0,9.0,19,1
225.0,11,13,2,2,0,0,1,1,2.0,96.0,19,0
229.0,22,30,2,0,0,2,1,1,109.0,42.0,19,1
312.0,16,39,2,2,0,2,1,1,246.0,2.0,19,1
83.0,4,7,2,0,0,0,1,0,382.0,71.0,19,0
329.0,0,22,2,0,0,1,1,1,56.0,65.0,19,1
163.0,35,40,2,2,0,2,1,1,186.0,210.0,19,0
270.0,2,8,2,2,0,2,0,0,79.0,12.0,19,1
315.0,33,47,2,0,0,1,1,0,176.0,303.0,19,1
191.0,28,30,2,2,0,1,0,0,16.0,356.0,19,0
319.0,4,22,2,2,0,2,0,0,141.0,14.0,19,1
207.0,11,14,2,2,0,0,0,0,1.0,14.0,19,0
269.0,1,28,2,2,0,2,1,1,23.0,87.0,19,1
293.0,2,5,2,2,0,1,0,0,172.0,368.0,19,1
257.0,2,11,2,2,0,1,1,1,2.0,185.0,19,1
76.0,7,42,2,2,0,0,1,1,346.0,18.0,19,0
235.0,1,33,2,2,0,1,0,0,41.0,4.0,19,1
180.0,3,14,2,0,0,2,0,0,236.0,15.0,19,0
256.0,22,28,2,2,0,2,1,0,8.0,369.0,19,1
243.0,0,8,2,2,0,1,0,0,13.0,2.0,19,1
102.0,23,39,2,2,0,2,1,1,362.0,2.0,19,1
84.0,9,15,2,1,0,0,1,0,335.0,58.0,19,1
57.0,4,5,2,0,0,2,1,1,402.0,29.0,19,0
98.0,10,41,2,2,0,2,1,1,402.0,305.0,19,0
295.0,13,26,2,0,0,1,0,0,5.0,31.0,19,1
109.0,5,11,2,0,0,0,1,0,377.0,73.0,19,0
254.0,0,4,2,0,0,2,1,0,26.0,62.0,19,0
260.0,21,39,2,2,0,2,1,1,210.0,2.0,19,1
80.0,3,23,2,0,0,2,1,0,404.0,17.0,19,0
220.0,3,10,2,2,0,1,1,1,54.0,9.0,19,1
245.0,10,15,2,0,0,0,1,1,92.0,35.0,19,0
275.0,12,15,2,0,0,1,0,0,171.0,46.0,19,0
121.0,1,15,2,0,0,2,0,0,313.0,44.0,19,0
232.0,8,31,2,0,0,1,0,0,24.0,7.0,19,0
88.0,7,10,2,2,0,1,1,0,346.0,184.0,19,0
91.0,24,35,2,0,0,2,1,0,351.0,284.0,19,0
214.0,4,16,2,2,0,1,1,1,4.0,330.0,19,0
283.0,6,9,2,2,0,1,1,1,30.0,243.0,19,1
220.0,4,38,2,2,0,1,0,0,84.0,4.0,19,1
315.0,0,4,2,0,0,0,1,0,178.0,3.0,19,0
94.0,23,40,2,2,0,2,1,0,386.0,283.0,19,0
219.0,3,9,2,0,0,2,1,0,85.0,67.0,19,0
85.0,19,25,2,2,0,2,1,1,380.0,160.0,19,1
286.0,1,9,2,0,0,1,1,0,55.0,365.0,19,0
622.0,0,7,0,1,0,0,1,1,1.0,19.0,19,0
249.0,0,16,2,0,0,2,1,1,32.0,43.0,19,1
250.0,6,31,2,2,0,2,1,1,2.0,6.0,19,1
286.0,0,30,2,0,0,0,0,0,57.0,15.0,19,1
95.0,5,40,2,2,0,2,0,0,403.0,15.0,19,1
257.0,0,11,2,0,0,1,0,0,101.0,291.0,19,0
243.0,1,6,2,2,0,1,0,0,10.0,291.0,19,1
225.0,1,10,2,2,0,2,0,0,1.0,3.0,19,1
194.0,13,39,2,0,0,2,1,1,14.0,2.0,19,1
238.0,8,10,2,2,0,1,0,0,298.0,13.0,19,0
288.0,5,11,2,2,0,2,1,1,11.0,16.0,19,0
239.0,4,11,2,1,0,2,1,0,3.0,51.0,19,0
226.0,3,17,2,0,0,2,1,0,104.0,9.0,17,0
180.0,2,9,2,0,0,2,1,1,242.0,13.0,19,0
236.0,2,23,2,0,0,2,1,1,1.0,150.0,19,0
218.0,5,8,2,2,0,2,1,0,17.0,107.0,19,0
304.0,3,17,2,0,0,2,0,0,54.0,35.0,19,1
76.0,8,14,2,2,0,0,0,0,354.0,14.0,19,1
197.0,10,16,2,2,0,2,1,1,13.0,43.0,19,1
217.0,8,16,2,2,0,2,1,0,20.0,50.0,19,1
333.0,5,30,2,0,0,0,0,0,76.0,15.0,19,0
97.0,1,6,2,2,0,2,0,0,384.0,5.0,19,1
301.0,4,7,2,0,0,2,0,0,95.0,26.0,19,0
257.0,1,10,2,2,0,0,1,1,1.0,117.0,19,0
296.0,7,15,2,0,0,2,0,0,156.0,27.0,19,1
80.0,3,19,2,0,0,1,0,0,402.0,337.0,19,0
244.0,3,31,2,0,0,0,1,0,56.0,33.0,19,1
512.0,6,12,2,2,0,1,1,1,206.0,298.0,19,0
98.0,0,12,2,0,0,1,0,0,392.0,290.0,19,1
217.0,0,17,2,0,0,0,1,1,3.0,14.0,19,0
279.0,2,16,2,0,0,2,1,1,125.0,64.0,19,0
304.0,0,9,2,2,0,0,0,0,1.0,1.0,19,0
194.0,8,9,2,2,0,2,1,0,31.0,35.0,19,0
101.0,1,12,2,2,0,1,0,0,351.0,290.0,19,1
398.0,10,18,2,2,0,1,1,0,189.0,338.0,19,1
293.0,1,12,2,2,0,2,0,0,175.0,1.0,19,1
101.0,0,12,2,0,0,0,0,0,381.0,31.0,19,1
101.0,1,9,2,2,0,2,0,0,350.0,29.0,1,0
202.0,6,12,2,0,0,2,1,1,276.0,26.0,19,1
232.0,29,39,2,2,0,2,1,1,169.0,2.0,19,1
268.0,29,32,2,2,0,2,1,0,38.0,281.0,19,0
316.0,3,16,2,0,0,1,1,0,21.0,299.0,19,1
103.0,5,8,2,2,0,0,0,0,335.0,60.0,19,0
571.0,28,42,2,0,0,2,1,1,228.0,212.0,19,0
239.0,1,6,2,1,0,1,0,0,3.0,1.0,19,1
287.0,1,15,2,0,0,2,1,0,175.0,54.0,19,0
207.0,1,4,2,0,0,1,1,1,53.0,11.0,19,1
95.0,1,5,2,2,0,0,0,0,402.0,8.0,19,0
92.0,13,22,2,2,0,2,1,0,348.0,1.0,19,1
197.0,3,8,2,0,0,2,1,0,55.0,6.0,3,1
365.0,4,8,2,2,0,0,0,0,63.0,28.0,18,1
225.0,3,18,2,2,0,1,1,0,1.0,338.0,19,1
239.0,2,5,2,1,0,2,1,1,5.0,20.0,19,1
269.0,6,9,2,0,0,2,0,0,54.0,441.0,19,0
244.0,6,14,2,0,0,2,1,1,5.0,113.0,19,0
85.0,2,7,2,0,0,1,1,0,355.0,294.0,19,0
74.0,6,11,2,0,0,1,0,0,332.0,1.0,19,1
243.0,0,11,2,2,0,2,1,1,11.0,404.0,19,1
63.0,0,6,2,0,0,1,1,0,402.0,375.0,19,0
213.0,7,9,2,2,0,2,1,0,42.0,57.0,19,1
248.0,4,17,2,0,0,0,0,0,23.0,94.0,19,0
228.0,1,22,2,0,0,0,0,0,18.0,1.0,15,0
98.0,37,71,2,2,0,1,1,0,376.0,170.0,19,0
221.0,4,17,2,2,0,1,0,0,53.0,229.0,19,1
438.0,3,16,2,0,0,2,1,0,105.0,157.0,19,1
206.0,4,16,2,1,0,1,0,0,37.0,11.0,19,0
235.0,3,8,2,0,0,1,1,1,45.0,238.0,19,1
176.0,1,9,2,0,0,2,0,0,43.0,75.0,19,1
668.0,0,7,0,1,0,1,1,0,9.0,358.0,19,0
277.0,13,31,2,2,0,1,1,0,4.0,299.0,19,1
290.0,0,17,2,0,0,2,0,0,51.0,35.0,19,1
94.0,16,60,2,2,0,1,1,0,384.0,175.0,19,0
290.0,25,35,2,0,0,2,1,1,142.0,211.0,19,0
228.0,1,11,2,0,0,2,0,0,17.0,95.0,19,0
308.0,14,31,2,2,0,1,1,0,81.0,299.0,19,1
259.0,6,9,2,2,0,1,1,1,55.0,498.0,19,1
101.0,10,15,2,0,0,1,1,0,386.0,250.0,19,1
233.0,1,4,2,2,0,2,1,0,255.0,50.0,19,0
229.0,1,12,2,0,0,2,1,0,1.0,10.0,19,0
212.0,0,8,2,2,0,2,0,0,52.0,10.0,19,1
256.0,1,4,2,0,0,2,1,1,37.0,19.0,19,0
281.0,0,15,2,2,0,2,1,0,12.0,40.0,19,1
254.0,2,4,2,0,0,0,0,0,59.0,35.0,19,1
198.0,4,7,2,0,0,2,1,0,261.0,49.0,19,0
293.0,4,9,2,2,0,2,0,0,176.0,1.0,19,0
229.0,16,40,2,0,0,2,1,0,227.0,283.0,19,0
260.0,1,15,2,1,0,2,1,0,67.0,40.0,19,1
150.0,6,11,2,0,0,1,1,0,312.0,518.0,19,0
239.0,2,10,2,1,0,2,1,1,6.0,11.0,19,1
253.0,0,5,2,0,0,0,0,0,3.0,4.0,19,1
90.0,1,6,2,0,0,2,1,1,184.0,1.0,19,1
255.0,5,8,2,0,0,1,0,0,50.0,2.0,19,1
313.0,1,15,2,0,0,0,1,1,168.0,59.0,19,1
217.0,1,9,2,2,0,0,0,0,21.0,94.0,19,0
295.0,7,8,2,0,0,1,1,0,5.0,367.0,19,0
238.0,2,9,2,0,0,2,0,0,113.0,30.0,19,0
355.0,16,47,2,2,0,1,1,0,282.0,303.0,19,1
253.0,0,5,2,0,0,1,1,0,1.0,27.0,19,1
89.0,4,5,2,0,0,1,1,1,358.0,308.0,19,0
260.0,6,30,2,2,0,2,1,1,100.0,32.0,19,1
94.0,3,5,2,2,0,0,0,0,382.0,67.0,19,0
97.0,7,12,2,0,0,1,0,0,345.0,35.0,19,1
72.0,8,19,2,0,0,1,0,0,329.0,16.0,19,1
223.0,0,5,2,2,0,0,0,0,63.0,11.0,19,0
229.0,2,8,2,1,0,1,1,0,66.0,266.0,19,0
283.0,12,28,2,2,0,2,1,0,149.0,33.0,19,0
253.0,0,42,2,0,0,1,0,0,4.0,538.0,19,1
226.0,2,6,2,0,0,1,1,0,73.0,235.0,19,0
270.0,2,5,2,0,0,1,1,1,21.0,242.0,19,1
90.0,2,23,2,0,0,1,1,0,191.0,360.0,19,0
192.0,11,23,2,2,0,2,0,0,72.0,1.0,19,0
101.0,8,15,2,2,0,1,0,0,330.0,332.0,10,0
106.0,15,21,2,2,0,2,1,0,332.0,41.0,19,0
76.0,9,10,2,2,0,1,1,0,352.0,246.0,19,0
101.0,23,25,2,2,0,2,1,1,378.0,160.0,19,0
253.0,0,11,2,0,0,1,0,0,2.0,222.0,19,0
293.0,0,4,2,2,0,2,1,0,8.0,78.0,19,0
512.0,0,10,2,2,0,1,0,0,199.0,81.0,19,1
303.0,9,17,2,2,0,2,0,0,59.0,35.0,19,1
148.0,6,22,2,2,0,2,0,0,307.0,23.0,19,0
195.0,6,7,2,2,0,0,1,1,200.0,36.0,19,0
319.0,10,27,2,2,0,2,0,0,163.0,27.0,19,0
269.0,6,17,2,2,0,1,0,0,101.0,314.0,19,0
245.0,3,7,2,0,0,0,1,1,1.0,59.0,19,0
214.0,16,38,2,2,0,2,1,0,251.0,285.0,19,0
180.0,4,8,2,0,0,1,0,0,236.0,7.0,19,1
240.0,15,30,2,0,0,2,1,1,33.0,42.0,19,1
63.0,11,24,2,0,0,1,1,0,394.0,294.0,19,0
257.0,2,6,2,2,0,1,0,0,1.0,4.0,19,1
243.0,1,6,2,2,0,1,1,1,10.0,411.0,19,0
193.0,5,9,2,0,0,0,1,0,29.0,5.0,19,1
86.0,4,11,2,2,0,1,0,0,389.0,334.0,19,0
204.0,3,9,2,2,0,0,1,0,63.0,68.0,19,1
283.0,2,4,2,0,0,1,1,0,21.0,510.0,19,0
57.0,4,19,2,0,0,1,0,0,402.0,337.0,19,0
324.0,1,8,2,0,0,2,1,0,117.0,34.0,19,1
240.0,6,31,2,0,0,1,1,0,47.0,299.0,19,1
207.0,6,13,2,2,0,2,1,1,1.0,47.0,19,1
167.0,7,8,2,0,0,2,1,1,65.0,372.0,19,0
314.0,3,16,2,0,0,1,0,0,34.0,232.0,19,1
259.0,3,8,2,2,0,2,0,0,50.0,0.0,19,1
234.0,1,17,2,0,0,2,1,1,112.0,45.0,19,0
90.0,3,5,2,0,0,2,1,1,187.0,553.0,19,0
115.0,48,61,2,2,0,1,1,0,396.0,173.0,19,0
288.0,9,17,2,0,0,1,0,0,29.0,228.0,19,1
180.0,4,41,2,0,0,2,1,1,236.0,9.0,19,0
268.0,5,17,2,2,0,2,1,1,150.0,373.0,19,0
262.0,17,31,2,2,0,0,1,1,50.0,6.0,19,1
99.0,47,71,2,2,0,1,1,0,395.0,170.0,19,0
398.0,8,10,2,2,0,0,1,0,194.0,37.0,19,0
241.0,0,6,2,2,0,2,1,0,128.0,8.0,19,0
239.0,20,30,2,2,0,2,1,1,20.0,42.0,19,1
177.0,2,4,2,2,0,1,0,0,25.0,11.0,19,1
89.0,20,31,2,2,0,1,1,0,370.0,171.0,19,0
248.0,6,10,2,2,0,2,0,0,178.0,26.0,19,0
120.0,23,39,2,2,0,2,1,1,292.0,2.0,19,1
109.0,13,68,2,2,0,1,1,0,378.0,175.0,19,0
235.0,13,17,2,2,0,0,1,1,36.0,22.0,19,0
290.0,1,4,2,2,0,1,1,0,64.0,492.0,19,1
258.0,9,22,2,0,0,1,1,1,64.0,65.0,19,1
241.0,0,4,2,2,0,0,1,0,40.0,9.0,19,1
90.0,3,42,2,0,0,2,1,1,379.0,213.0,19,0
236.0,0,9,2,0,0,2,1,0,136.0,34.0,19,0
95.0,8,13,2,0,0,2,0,0,374.0,207.0,19,0
272.0,11,31,2,0,0,2,0,0,34.0,156.0,19,0
91.0,14,16,2,1,0,2,1,0,401.0,80.0,19,1
332.0,2,8,2,0,0,0,0,0,62.0,49.0,19,0
229.0,7,14,2,0,0,1,1,1,1.0,485.0,19,0
237.0,9,17,2,2,0,1,0,0,30.0,478.0,19,0
235.0,0,4,2,2,0,0,0,0,38.0,12.0,19,0
253.0,0,8,2,2,0,2,0,0,90.0,34.0,19,1
224.0,4,32,2,0,0,0,1,0,27.0,27.0,19,1
101.0,4,5,2,0,0,2,1,0,387.0,46.0,19,0
304.0,5,8,2,0,0,2,1,1,50.0,118.0,19,1
168.0,2,12,2,2,0,1,1,0,402.0,169.0,19,0
257.0,2,14,2,2,0,2,0,0,1.0,20.0,19,1
257.0,3,10,2,2,0,2,0,0,2.0,251.0,19,1
241.0,8,12,2,2,0,2,1,1,245.0,1.0,19,0
203.0,2,10,2,0,0,1,0,0,4.0,493.0,19,1
239.0,0,17,2,2,0,2,0,0,29.0,134.0,19,1
310.0,3,8,2,0,0,2,0,0,165.0,52.0,19,1
98.0,12,21,2,0,0,2,1,1,392.0,57.0,19,0
224.0,3,8,2,2,0,2,0,0,36.0,39.0,19,1
264.0,4,16,2,2,0,2,1,1,14.0,43.0,19,1
289.0,2,16,2,2,0,2,0,0,135.0,25.0,19,1
259.0,2,4,2,2,0,2,1,1,77.0,358.0,19,0
302.0,5,16,2,0,0,2,1,1,87.0,30.0,19,0
82.0,10,14,2,0,0,1,0,0,357.0,218.0,19,0
229.0,0,4,2,2,0,2,1,0,7.0,16.0,19,0
186.0,1,8,2,2,0,2,0,0,25.0,1.0,19,1
303.0,9,40,2,2,0,2,0,0,6.0,15.0,19,1
266.0,0,7,2,2,0,2,0,0,133.0,32.0,19,0
75.0,12,39,2,0,0,2,1,1,361.0,2.0,19,1
199.0,5,33,2,2,0,2,0,0,18.0,9.0,19,1
240.0,7,8,2,2,0,2,1,0,21.0,5.0,8,0
92.0,9,26,2,0,0,2,1,0,402.0,39.0,19,0
243.0,0,13,2,2,0,2,1,0,3.0,9.0,19,1
273.0,3,30,2,2,0,1,1,0,94.0,301.0,19,1
249.0,8,14,2,2,0,1,1,0,304.0,343.0,19,0
315.0,0,41,2,0,0,1,0,0,173.0,292.0,19,1
293.0,15,38,2,2,0,1,0,0,172.0,16.0,19,1
267.0,6,8,2,2,0,2,1,1,30.0,118.0,19,1
76.0,4,47,2,2,0,1,1,0,352.0,303.0,19,1
261.0,2,8,2,0,0,1,1,0,94.0,552.0,19,0
200.0,2,6,2,2,0,2,1,1,1.0,27.0,19,1
243.0,6,16,2,2,0,2,1,0,5.0,50.0,19,1
318.0,6,8,2,2,0,2,0,0,133.0,25.0,19,1
299.0,7,10,2,0,0,1,0,0,181.0,81.0,19,1
261.0,8,41,2,0,0,1,1,1,91.0,300.0,19,0
193.0,2,4,2,2,0,2,1,1,103.0,22.0,14,0
294.0,0,9,2,0,0,2,0,0,97.0,35.0,19,0
63.0,7,18,2,0,0,0,1,1,400.0,48.0,19,0
243.0,1,5,2,2,0,2,0,0,11.0,87.0,19,1
251.0,1,44,2,0,0,2,1,0,280.0,283.0,19,0
351.0,4,11,2,0,0,1,1,1,219.0,185.0,19,0
265.0,0,10,2,2,0,1,0,0,225.0,34.0,19,1
525.0,0,7,2,2,0,2,1,0,255.0,46.0,19,0
217.0,0,9,2,2,0,0,0,0,22.0,65.0,19,0
98.0,16,38,2,0,0,2,1,1,345.0,210.0,19,0
596.0,4,8,2,2,0,2,0,0,60.0,10.0,19,1
341.0,4,16,2,2,0,2,1,0,138.0,44.0,19,0
248.0,1,9,2,2,0,2,0,0,24.0,29.0,19,0
191.0,1,9,2,0,0,1,0,0,18.0,233.0,19,1
175.0,28,41,2,2,0,2,1,1,310.0,305.0,19,0
239.0,4,8,2,2,0,2,0,0,31.0,0.0,19,1
230.0,10,39,2,2,0,2,1,1,6.0,2.0,19,1
252.0,22,31,2,0,0,1,1,0,37.0,299.0,19,1
81.0,5,16,2,0,0,2,1,0,405.0,80.0,19,1
101.0,13,24,2,2,0,1,1,0,351.0,294.0,19,0
273.0,0,5,2,0,0,1,1,0,1.0,294.0,19,0
243.0,0,6,2,2,0,2,1,1,4.0,1.0,19,1
94.0,2,7,2,2,0,1,1,0,389.0,293.0,19,1
90.0,38,62,2,0,0,1,1,0,367.0,172.0,19,0
95.0,3,11,2,2,0,2,1,0,402.0,100.0,19,0
237.0,12,14,2,0,0,1,0,0,16.0,65.0,19,1
351.0,8,22,2,0,0,2,1,0,219.0,30.0,19,1
266.0,1,5,2,2,0,2,1,1,92.0,26.0,19,0
294.0,1,4,2,2,0,2,1,1,59.0,6.0,19,1
224.0,5,17,2,0,0,2,1,0,58.0,98.0,19,1
196.0,20,21,2,0,0,2,1,1,100.0,112.0,19,0
241.0,5,8,2,2,0,2,0,0,41.0,78.0,19,1
202.0,4,16,2,0,0,1,1,0,25.0,332.0,19,0
101.0,5,38,2,0,0,1,0,0,347.0,16.0,19,1
95.0,2,22,2,2,0,1,1,0,399.0,517.0,19,0
398.0,11,47,2,2,0,2,1,0,194.0,282.0,19,0
214.0,0,9,2,0,0,1,1,0,71.0,299.0,19,1
299.0,0,12,2,0,0,2,0,0,184.0,18.0,19,0
343.0,6,8,2,2,0,2,0,0,52.0,12.0,19,0
286.0,5,8,2,2,0,1,1,0,65.0,297.0,19,1
213.0,4,8,2,2,0,1,0,0,44.0,2.0,19,1
91.0,13,45,2,0,0,2,1,1,345.0,207.0,19,0
291.0,17,29,2,2,0,2,1,0,178.0,32.0,19,0
96.0,6,10,2,2,0,1,0,0,389.0,34.0,19,1
292.0,3,12,2,2,0,2,1,1,222.0,26.0,19,1
238.0,2,12,2,2,0,2,0,0,293.0,14.0,19,1
250.0,9,27,2,0,0,2,1,1,259.0,303.0,15,1
290.0,2,6,2,2,0,1,1,1,66.0,323.0,19,1
211.0,2,17,2,0,0,2,1,1,55.0,2.0,19,1
221.0,33,37,2,0,0,2,1,0,209.0,284.0,19,0
351.0,3,5,2,0,0,2,1,0,222.0,1.0,3,1
255.0,2,17,2,1,0,2,0,0,71.0,96.0,19,0
188.0,3,17,2,2,0,1,1,1,34.0,551.0,19,0
193.0,0,5,2,2,0,2,1,0,16.0,3.0,19,1
224.0,4,18,2,0,0,2,1,0,90.0,131.0,19,0
214.0,1,4,2,2,0,2,0,0,9.0,1.0,19,0
78.0,16,38,2,2,0,2,1,1,400.0,8.0,19,0
293.0,7,10,2,2,0,0,0,0,14.0,83.0,19,1
129.0,12,38,2,2,0,2,1,1,365.0,206.0,19,0
398.0,6,10,2,2,0,2,1,0,189.0,147.0,19,1
205.0,10,15,2,2,0,1,1,0,12.0,514.0,19,1
329.0,0,9,2,2,0,2,1,1,255.0,27.0,19,0
101.0,2,11,2,2,0,2,0,0,353.0,22.0,19,0
288.0,1,9,2,0,0,2,1,0,101.0,31.0,19,0
82.0,11,41,2,0,0,2,0,1,357.0,63.0,19,0
133.0,5,7,2,0,0,1,1,0,298.0,176.0,19,0
160.0,10,22,2,0,0,2,0,0,111.0,11.0,19,1
98.0,9,13,2,0,0,2,1,1,393.0,44.0,19,1
237.0,2,8,2,2,0,2,0,0,203.0,160.0,19,0
351.0,1,6,2,0,0,0,0,0,215.0,4.0,19,1
194.0,1,4,2,0,0,1,1,1,14.0,462.0,19,0
217.0,0,4,2,2,0,2,0,0,42.0,58.0,19,0
126.0,16,47,2,2,0,2,1,1,358.0,205.0,19,0
92.0,3,12,2,0,0,2,1,1,382.0,67.0,19,0
227.0,12,16,2,2,0,2,1,1,11.0,43.0,19,1
