sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,decile_score.1,score_text,v_type_of_assessment,v_decile_score,v_score_text,end,target
1,58,1,3,0,0,0,0,-1.0,1.0,3,1,1,0,0,1,1114,-1
0,27,0,2,0,0,0,4,8.0,13.0,8,7,0,0,6,2,8,0
0,54,1,3,0,0,0,0,0.0,0.0,7,0,1,0,0,1,1047,-1
1,39,0,2,0,0,0,1,-3.0,4.0,3,2,1,0,3,1,781,-1
0,33,0,0,0,0,0,0,-1.0,1.0,3,2,1,0,1,1,551,-1
1,22,2,0,0,2,0,9,-1.0,1.0,2,9,0,0,8,0,660,-1
1,30,0,0,1,0,0,9,-1.0,1.0,7,3,1,0,3,1,489,0
1,28,0,0,0,0,0,7,-1.0,1.0,3,6,2,0,5,2,169,0
1,32,0,0,0,1,3,7,-1.0,1.0,3,7,0,0,5,2,215,0
1,21,2,0,0,0,11,2,-1.0,1.0,3,9,0,0,8,0,587,-1
1,36,0,2,0,0,0,11,-1.0,1.0,7,5,2,0,3,1,41,0
1,48,1,0,0,0,0,5,-1.0,1.0,3,4,2,0,2,1,156,-1
1,43,0,2,0,0,0,1,-1.0,1.0,3,5,2,0,3,1,482,0
1,24,2,5,0,0,0,0,-1.0,1.0,3,1,1,0,2,1,472,-1
1,47,1,0,0,0,0,1,-5.0,5.0,3,0,1,0,0,1,504,-1
1,36,0,2,0,0,0,1,23.0,24.0,3,3,1,0,0,1,931,0
1,24,2,0,0,0,1,2,0.0,0.0,3,2,1,0,3,1,239,0
0,36,0,0,0,0,0,0,0.0,0.0,7,1,1,0,2,1,692,-1
1,32,0,0,0,0,0,3,-1.0,1.0,3,6,2,0,2,1,413,0
1,29,0,0,0,0,0,0,0.0,1.0,3,3,1,0,1,1,1115,-1
1,23,2,3,0,0,0,0,0.0,0.0,7,3,1,0,4,2,781,-1
1,30,0,2,0,0,0,0,-7.0,7.0,3,2,1,0,0,1,303,-1
1,22,2,3,0,0,0,1,0.0,1.0,7,6,2,0,4,2,141,0
0,28,0,5,0,0,0,0,-1.0,1.0,3,1,1,0,1,1,865,-1
1,27,0,2,0,0,1,18,-1.0,1.0,3,8,0,0,9,0,521,0
1,29,0,0,0,0,0,5,-1.0,1.0,3,6,2,0,4,2,1183,0
1,20,2,0,0,0,0,1,-1.0,1.0,3,9,0,0,7,0,150,0
1,43,0,0,0,0,0,6,0.0,81.0,9,9,0,0,4,2,475,0
1,30,0,0,0,0,0,0,-1.0,1.0,3,1,1,0,1,1,635,-1
1,47,1,5,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,563,-1
1,31,0,0,0,0,0,7,-1.0,1.0,2,6,2,0,6,2,383,0
1,36,0,2,0,0,0,9,0.0,2172.0,8,3,1,0,2,1,583,0
0,30,0,0,0,0,0,0,0.0,0.0,7,2,1,0,2,1,877,-1
1,22,2,0,0,0,0,5,-1.0,1.0,3,9,0,0,8,0,883,-1
1,49,1,0,0,0,0,19,-1.0,1.0,3,9,0,0,5,2,1109,-1
1,25,0,0,0,0,0,1,-1.0,1.0,7,1,1,0,2,1,31,0
0,34,0,3,0,0,0,0,-1.0,1.0,7,1,1,0,0,1,623,-1
1,22,2,0,0,0,1,1,0.0,0.0,3,9,0,0,9,0,433,0
0,31,0,2,0,0,0,2,-28.0,28.0,3,3,1,0,0,1,737,0
1,35,0,2,0,1,0,16,35.0,288.0,3,5,2,0,2,1,632,0
1,37,0,0,0,0,0,11,-1.0,1.0,3,7,0,0,5,2,857,0
1,29,0,2,0,0,0,1,-24.0,24.0,3,1,1,0,1,1,441,0
1,29,0,0,0,0,0,1,-1.0,1.0,3,0,1,0,1,1,499,-1
0,37,0,3,0,0,0,0,-3.0,3.0,7,2,1,0,2,1,1019,-1
1,33,0,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,242,-1
1,42,0,0,0,0,0,10,-1.0,1.0,3,6,2,0,3,1,185,-1
0,28,0,3,0,0,0,2,-68.0,65.0,7,4,2,0,3,1,842,-1
0,51,1,3,0,0,0,0,-2.0,2.0,3,0,1,0,0,1,619,-1
0,58,1,2,0,0,0,2,-23.0,23.0,7,0,1,0,0,1,183,-1
0,32,0,3,0,0,0,1,-11.0,11.0,7,1,1,0,1,1,731,-1
1,30,0,0,2,0,0,26,-1.0,1.0,3,9,0,0,6,2,175,-1
1,23,2,0,0,0,0,0,0.0,1.0,3,3,1,0,4,2,1094,-1
1,33,0,3,0,0,0,0,-1.0,1.0,7,1,1,0,0,1,1039,-1
0,21,2,0,0,1,0,2,-12.0,12.0,3,5,2,0,6,2,1073,0
1,42,0,2,0,0,0,5,84.0,1.0,2,5,2,0,1,1,84,-1
1,27,0,0,0,0,0,4,0.0,0.0,3,3,1,0,1,1,319,0
1,47,1,2,0,0,0,10,-240.0,240.0,2,7,0,0,3,1,636,-1
1,32,0,5,0,0,0,0,-1.0,1.0,3,0,1,0,1,1,826,-1
1,37,0,0,0,0,0,20,0.0,0.0,3,8,0,0,4,2,389,0
1,46,1,0,0,0,0,5,-1.0,1.0,3,0,1,0,0,1,467,0
1,26,0,0,0,0,0,1,-1.0,1.0,3,2,1,0,2,1,670,-1
0,27,0,2,0,0,0,3,534.0,129.0,2,9,0,0,6,2,534,-1
1,23,2,0,0,0,0,0,-1.0,1.0,7,1,1,0,3,1,126,0
1,46,1,0,0,0,0,5,0.0,0.0,3,4,2,0,6,2,668,0
1,21,2,0,0,0,0,0,-1.0,1.0,3,7,0,0,7,0,706,-1
1,30,0,5,0,0,0,1,-1.0,1.0,2,0,1,0,1,1,949,-1
1,27,0,0,0,0,0,8,0.0,0.0,8,7,0,0,6,2,381,0
0,39,0,2,0,1,0,11,-1.0,1.0,3,5,2,0,2,1,532,0
1,33,0,0,0,0,0,3,-1.0,1.0,7,5,2,0,3,1,328,0
1,36,0,2,0,0,0,0,-1.0,1.0,3,2,1,0,4,2,457,0
1,25,0,0,0,0,0,0,0.0,1.0,3,6,2,0,4,2,219,-1
1,29,0,0,0,0,0,7,0.0,0.0,8,9,0,0,8,0,1053,0
0,47,1,5,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,1041,-1
1,26,0,0,0,0,0,1,-1.0,1.0,2,3,1,0,4,2,708,-1
0,27,0,0,0,0,0,1,-1.0,1.0,3,3,1,0,3,1,254,-1
1,38,0,0,2,3,0,16,28.0,88.0,7,8,0,0,5,2,129,0
1,22,2,2,0,0,0,0,-1.0,1.0,3,4,2,0,4,2,502,0
0,38,0,3,0,0,0,20,-1.0,1.0,3,8,0,0,2,1,23,0
1,31,0,2,0,0,0,1,-1.0,1.0,3,2,1,0,1,1,68,0
1,25,0,0,0,0,0,6,-1.0,1.0,2,5,2,0,4,2,1168,0
1,22,2,0,0,1,2,2,70.0,114.0,3,9,0,0,8,0,1114,0
0,30,0,0,0,3,2,10,0.0,0.0,3,9,0,0,8,0,132,0
0,47,1,3,0,0,0,1,-61.0,61.0,3,0,1,0,0,1,1012,-1
1,50,1,2,0,0,0,10,-1.0,1.0,3,3,1,0,1,1,972,-1
1,22,2,0,0,0,0,0,-1.0,1.0,2,8,0,0,7,0,336,-1
1,43,0,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,649,-1
0,43,0,2,0,0,0,0,0.0,1.0,2,0,1,0,0,1,831,-1
1,22,2,0,0,0,0,3,-1.0,1.0,3,7,0,0,4,2,669,0
1,33,0,2,0,0,0,0,-1.0,1.0,3,0,1,0,1,1,765,-1
1,22,2,2,0,0,0,0,0.0,1.0,3,6,2,0,5,2,628,-1
1,24,2,2,0,0,2,8,-1.0,1.0,3,8,0,0,9,0,728,0
1,57,1,5,0,0,0,0,-1.0,1.0,2,0,1,0,0,1,808,-1
0,43,0,0,0,0,0,3,-44.0,44.0,3,1,1,0,0,1,952,0
1,27,0,0,1,1,2,15,-1.0,1.0,3,9,0,0,8,0,44,0
1,33,0,2,0,0,0,5,0.0,1.0,3,5,2,0,5,2,884,0
1,31,0,0,0,0,0,0,-1.0,1.0,3,2,1,0,1,1,674,-1
1,21,2,2,0,0,0,0,-1.0,1.0,3,2,1,0,4,2,681,-1
1,23,2,5,0,0,0,0,-1.0,1.0,3,1,1,0,3,1,610,-1
1,44,0,2,0,0,0,4,-1.0,1.0,3,1,1,0,2,1,214,-1
1,39,0,5,0,1,0,9,-1.0,1.0,3,1,1,0,0,1,636,-1
1,48,1,2,0,0,0,3,621.0,4.0,3,1,1,0,0,1,977,0
1,46,1,2,0,0,0,5,-93.0,93.0,8,0,1,0,0,1,104,-1
1,29,0,0,0,0,0,7,-1.0,1072.0,8,8,0,0,5,2,560,-1
1,22,2,5,0,0,1,3,-1.0,1.0,3,2,1,0,4,2,898,-1
0,20,2,0,0,0,0,0,0.0,0.0,7,3,1,0,4,2,459,-1
1,25,0,0,0,0,0,1,-1.0,1.0,2,1,1,0,2,1,255,-1
0,34,0,2,0,0,1,15,-4.0,5.0,3,8,0,0,2,1,270,0
1,34,0,2,0,0,1,5,-1.0,2.0,3,5,2,0,4,2,75,0
1,41,0,5,0,0,0,31,0.0,1.0,3,8,0,0,4,2,700,0
1,24,2,3,1,0,0,6,-1.0,1.0,3,9,0,0,8,0,1157,0
1,49,1,2,0,0,0,2,-1.0,1.0,7,1,1,0,0,1,468,-1
0,26,0,0,0,0,0,4,0.0,0.0,3,6,2,0,4,2,158,0
1,31,0,2,0,0,1,5,-103.0,103.0,3,5,2,0,3,1,745,-1
1,22,2,0,0,0,0,0,-1.0,1.0,2,3,1,0,5,2,36,-1
1,23,2,2,0,0,0,1,-1.0,1.0,3,2,1,0,3,1,849,-1
0,23,2,0,0,0,0,0,0.0,1.0,3,2,1,0,3,1,694,0
1,21,2,5,0,0,0,1,0.0,1.0,3,5,2,0,5,2,1077,0
1,53,1,0,0,0,0,2,-1.0,1.0,3,2,1,0,0,1,1118,-1
1,31,0,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,326,0
1,30,0,0,0,0,1,10,-8.0,9.0,3,5,2,0,1,1,86,0
0,33,0,3,0,0,0,2,-10.0,10.0,3,3,1,0,1,1,97,0
1,40,0,2,0,0,0,8,-28.0,28.0,3,7,0,0,8,0,129,0
1,30,0,2,0,0,0,0,0.0,0.0,3,3,1,0,2,1,665,-1
1,51,1,0,0,0,0,8,-1.0,1346.0,9,4,2,0,0,1,1062,-1
1,25,0,0,0,1,1,7,-1.0,1.0,8,4,2,0,4,2,83,0
0,34,0,0,0,0,0,14,-1.0,1.0,3,8,0,0,7,0,646,-1
1,40,0,0,0,0,0,30,-135.0,105.0,7,9,0,0,2,1,574,-1
1,25,0,0,0,0,0,1,-1.0,1.0,3,1,1,0,2,1,276,0
1,26,0,0,0,1,1,8,-1.0,1.0,3,7,0,0,6,2,525,0
1,51,1,2,0,0,0,7,35.0,62.0,3,2,1,0,0,1,848,-1
1,30,0,0,0,0,0,8,-1.0,1.0,7,9,0,0,8,0,55,0
1,44,0,5,0,0,0,6,-1.0,1.0,3,0,1,0,0,1,890,0
1,27,0,0,0,0,0,2,-1.0,1.0,3,1,1,0,1,1,827,0
1,22,2,0,0,0,1,1,0.0,1.0,3,6,2,0,6,2,229,0
1,59,1,0,0,0,0,9,-91.0,1.0,3,8,0,0,3,1,826,0
1,31,0,2,0,0,0,1,-1.0,1.0,3,2,1,0,1,1,923,0
1,53,1,0,0,0,0,1,-5.0,5.0,8,0,1,0,0,1,520,-1
1,22,2,0,0,0,0,2,0.0,1.0,3,8,0,0,9,0,270,0
1,47,1,2,0,0,0,2,-7.0,7.0,3,3,1,0,0,1,776,-1
1,26,0,2,0,0,0,2,-1.0,1.0,3,1,1,0,2,1,804,-1
1,25,0,0,1,1,0,2,-1.0,1.0,3,6,2,0,5,2,172,0
1,32,0,2,0,0,0,0,0.0,0.0,7,0,1,0,0,1,704,-1
0,25,0,2,0,0,0,0,0.0,1.0,3,3,1,0,3,1,1115,0
1,20,2,0,0,1,0,1,-1.0,1.0,3,9,0,0,7,0,77,0
1,33,0,0,0,0,0,2,-1.0,588.0,8,3,1,0,3,1,776,-1
1,56,1,0,0,0,0,13,0.0,1.0,3,7,0,0,2,1,1069,-1
1,20,2,0,0,0,0,3,-1.0,1.0,2,6,2,0,9,0,503,0
1,40,0,5,0,0,0,4,-1.0,1.0,7,0,1,0,0,1,627,0
1,22,2,3,0,0,0,1,-1.0,1.0,3,3,1,0,4,2,586,0
1,35,0,0,3,0,0,24,234.0,86.0,3,9,0,0,7,0,234,-1
1,30,0,0,0,0,0,10,18.0,0.0,3,5,2,0,3,1,63,0
0,24,2,3,0,0,0,1,-2.0,2.0,7,2,1,0,2,1,1117,-1
1,40,0,0,0,0,0,3,-1.0,1.0,3,7,0,0,4,2,9,0
1,27,0,0,0,0,0,0,0.0,0.0,3,5,2,0,5,2,861,0
1,27,0,0,0,0,0,3,-1.0,1.0,7,2,1,0,2,1,139,0
0,24,2,2,0,0,0,2,-96.0,96.0,2,3,1,0,2,1,907,-1
1,24,2,0,0,0,0,5,0.0,1.0,3,5,2,0,3,1,759,-1
1,34,0,0,0,0,0,0,-1.0,1.0,3,8,0,0,7,0,150,0
1,51,1,1,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,608,0
1,38,0,2,0,0,0,1,0.0,1.0,7,5,2,0,2,1,1183,-1
1,42,0,2,0,0,0,4,-1.0,1.0,3,0,1,0,1,1,378,0
1,34,0,0,0,0,0,2,-1.0,1.0,3,1,1,0,0,1,900,-1
1,51,1,2,0,0,0,13,-1.0,1.0,3,2,1,0,2,1,920,-1
1,22,2,0,0,1,0,3,-1.0,1.0,3,3,1,0,5,2,173,0
0,30,0,0,0,1,0,4,-1.0,1.0,3,5,2,0,1,1,1142,-1
1,34,0,2,0,0,0,8,-104.0,104.0,3,6,2,0,3,1,883,-1
0,33,0,2,0,0,0,1,-5.0,5.0,7,5,2,0,2,1,859,0
1,55,1,0,0,0,0,5,-1.0,1.0,3,2,1,0,0,1,506,0
0,49,1,2,0,0,0,3,1025.0,226.0,3,1,1,0,0,1,1025,0
1,40,0,0,0,0,0,1,-1.0,1.0,2,0,1,0,0,1,752,-1
1,29,0,0,0,0,0,8,-41.0,40.0,3,1,1,0,1,1,72,-1
1,29,0,0,0,0,0,2,-1.0,2.0,3,0,1,0,1,1,482,0
1,59,1,3,0,0,0,1,-1.0,7604.0,11,0,1,0,0,1,1070,-1
1,27,0,0,0,0,0,4,-1.0,1.0,3,3,1,0,3,1,700,-1
0,52,1,2,0,0,0,6,0.0,1832.0,7,6,2,0,1,1,1044,-1
0,28,0,0,0,0,0,1,-8.0,8.0,2,1,1,0,1,1,1032,-1
1,23,2,2,0,0,0,0,-1.0,1.0,7,4,2,0,5,2,752,-1
1,49,1,2,0,0,0,6,-1.0,0.0,2,6,2,0,0,1,609,-1
1,55,1,0,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,837,-1
0,58,1,2,0,0,0,0,-1.0,2.0,7,0,1,0,0,1,1046,-1
0,36,0,2,0,0,1,3,0.0,0.0,3,3,1,0,0,1,869,-1
1,25,0,3,0,0,0,0,0.0,0.0,3,0,1,0,1,1,585,-1
1,21,2,3,0,0,0,0,0.0,0.0,7,2,1,0,5,2,809,-1
1,57,1,0,0,0,0,1,-1.0,1.0,3,4,2,0,5,2,59,0
1,24,2,0,0,0,0,7,49.0,112.0,3,6,2,0,6,2,640,-1
1,21,2,3,0,0,0,1,-48.0,49.0,1,2,1,0,5,2,617,-1
0,43,0,2,0,0,0,0,-2.0,2.0,3,0,1,0,0,1,596,0
1,22,2,0,0,0,0,0,-1.0,1.0,2,3,1,0,5,2,607,-1
1,49,1,0,0,0,0,29,-1.0,1.0,3,5,2,0,0,1,208,0
1,40,0,3,0,0,0,2,-1.0,386.0,7,1,1,0,0,1,295,-1
1,30,0,0,0,1,0,13,-13.0,13.0,7,9,0,0,1,1,417,-1
1,23,2,5,0,0,0,0,-1.0,1.0,7,2,1,0,3,1,928,-1
0,48,1,0,0,0,0,0,-1.0,1.0,7,4,2,0,2,1,809,-1
1,34,0,2,0,0,0,10,0.0,1.0,3,5,2,0,0,1,661,-1
1,25,0,2,0,0,0,6,70.0,189.0,3,7,0,0,4,2,350,0
1,32,0,0,0,0,0,0,-1.0,1.0,3,6,2,0,4,2,664,-1
1,18,2,0,2,0,0,2,-5.0,5.0,6,9,0,0,9,0,423,-1
1,34,0,0,0,1,0,10,0.0,0.0,2,6,2,0,1,1,327,0
1,57,1,0,0,0,0,2,-1.0,1.0,1,0,1,0,0,1,698,-1
1,26,0,0,0,0,0,1,-1.0,1.0,7,5,2,0,4,2,145,0
0,23,2,0,0,0,0,2,126.0,0.0,8,7,0,0,5,2,126,0
1,27,0,0,0,0,0,11,-1.0,1.0,2,9,0,0,8,0,1073,0
1,26,0,2,0,0,0,9,-1.0,1.0,7,6,2,0,4,2,651,0
1,24,2,0,0,0,0,0,-1.0,1.0,3,4,2,0,3,1,218,-1
1,26,0,2,0,0,0,11,-56.0,33.0,2,3,1,0,2,1,928,-1
1,39,0,2,0,0,0,17,-1.0,1.0,3,1,1,0,0,1,122,0
0,36,0,3,0,0,0,9,-1.0,1.0,3,0,1,0,0,1,70,0
1,37,0,0,0,0,0,2,0.0,0.0,7,8,0,0,7,0,104,0
1,22,2,0,0,0,0,0,-1.0,1.0,2,6,2,0,6,2,519,0
1,20,2,0,0,0,0,0,-1.0,1.0,3,8,0,0,8,0,894,-1
1,41,0,0,2,0,0,18,-1.0,1.0,7,9,0,0,7,0,801,0
1,22,2,2,0,1,1,1,-1.0,1.0,3,3,1,0,5,2,344,0
1,20,2,0,3,0,0,3,105.0,554.0,3,9,0,0,9,0,922,-1
1,34,0,0,0,0,4,11,0.0,0.0,3,7,0,0,7,0,107,0
1,28,0,0,0,0,0,3,0.0,1.0,7,5,2,0,3,1,680,-1
1,45,1,0,0,0,0,3,104.0,23.0,3,5,2,0,3,1,1177,-1
1,31,0,0,0,0,0,9,181.0,352.0,1,3,1,0,1,1,567,-1
0,27,0,0,0,0,0,3,-1.0,1.0,3,6,2,0,3,1,631,-1
0,25,0,2,0,0,0,2,-1.0,1.0,8,2,1,0,2,1,603,0
1,21,2,0,0,0,0,1,-1.0,1.0,3,5,2,0,5,2,658,0
1,51,1,2,0,0,0,0,0.0,0.0,3,0,1,0,0,1,1152,-1
1,46,1,1,0,0,0,3,-1.0,1.0,3,4,2,0,1,1,1112,0
0,37,0,2,0,0,0,2,-1.0,1.0,2,4,2,0,1,1,497,-1
1,23,2,0,0,0,0,8,-1.0,1.0,3,9,0,0,5,2,566,0
1,41,0,0,0,0,0,1,-1.0,5185.0,8,1,1,0,1,1,1128,-1
1,61,1,0,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,725,-1
1,28,0,0,0,0,0,10,0.0,0.0,3,2,1,0,1,1,819,-1
1,22,2,2,0,0,1,0,0.0,1.0,7,5,2,0,5,2,1027,0
0,42,0,2,0,0,0,0,-1.0,1.0,3,7,0,0,2,1,1044,-1
1,52,1,2,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,486,0
1,21,2,2,0,2,7,2,-3.0,4.0,3,8,0,0,8,0,661,0
1,51,1,0,0,0,0,15,-1.0,1.0,3,7,0,0,3,1,176,0
1,27,0,2,0,0,0,5,-1.0,1.0,3,5,2,0,5,2,1087,0
1,59,1,5,0,0,0,1,-25.0,25.0,7,0,1,0,0,1,918,-1
1,36,0,0,0,0,0,2,-1.0,0.0,3,3,1,0,0,1,168,0
1,36,0,0,0,0,0,11,-1.0,1.0,7,5,2,0,6,2,135,-1
1,25,0,3,0,0,0,2,-1.0,1.0,3,4,2,0,2,1,87,0
1,33,0,0,0,0,0,16,-2.0,2.0,3,8,0,0,2,1,431,0
0,37,0,0,0,0,0,1,-191.0,191.0,3,7,0,0,4,2,707,-1
1,24,2,3,0,0,0,0,-1.0,1.0,2,3,1,0,2,1,492,-1
1,32,0,5,0,0,0,2,-14.0,14.0,3,3,1,0,4,2,725,-1
1,25,0,0,0,0,0,4,-1.0,1.0,3,6,2,0,2,1,146,0
1,21,2,0,0,0,0,2,-1.0,1.0,9,7,0,0,7,0,719,0
0,36,0,2,0,0,0,0,-1.0,1.0,3,8,0,0,6,2,505,-1
0,28,0,0,0,0,0,1,-87.0,87.0,3,2,1,0,2,1,653,0
1,48,1,2,0,0,0,2,-1.0,1.0,8,7,0,0,4,2,288,0
1,60,1,0,0,0,0,0,-1.0,1.0,3,5,2,0,0,1,495,-1
1,23,2,0,0,2,2,4,-1.0,1.0,3,6,2,0,7,0,181,0
1,25,0,0,0,0,0,1,-1.0,1.0,3,5,2,0,4,2,497,0
1,54,1,2,0,0,0,2,66.0,101.0,8,3,1,0,2,1,67,0
1,41,0,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,787,0
1,65,1,2,0,0,0,3,-1.0,1.0,2,1,1,0,1,1,970,-1
1,26,0,0,2,1,0,8,-85.0,85.0,8,9,0,0,6,2,241,0
0,53,1,3,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,951,-1
1,61,1,0,0,0,0,13,-1.0,1.0,3,6,2,0,2,1,62,-1
0,19,2,3,0,0,0,0,0.0,1.0,8,4,2,0,5,2,478,-1
1,32,0,2,0,0,0,2,-27.0,27.0,3,3,1,0,0,1,218,0
1,30,0,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,494,-1
1,42,0,0,0,1,0,5,186.0,202.0,3,8,0,0,4,2,719,0
1,46,1,2,3,1,0,9,-1.0,1.0,3,5,2,0,2,1,1108,-1
1,22,2,0,0,0,0,2,0.0,1.0,3,6,2,0,5,2,598,0
1,20,2,0,0,0,0,1,0.0,0.0,3,9,0,0,9,0,686,0
1,29,0,0,0,0,0,5,-1.0,1.0,3,9,0,0,7,0,1057,0
1,22,2,2,0,0,0,1,-1.0,1.0,2,2,1,0,4,2,744,0
1,42,0,0,0,0,0,17,-1.0,0.0,7,6,2,0,3,1,732,0
1,36,0,0,0,0,0,9,-1.0,1.0,3,6,2,0,6,2,1046,0
1,30,0,0,0,2,2,13,0.0,0.0,3,9,0,0,8,0,760,0
0,22,2,1,0,0,0,0,-1.0,1.0,2,5,2,0,4,2,819,-1
1,21,2,2,0,0,0,0,-1.0,1.0,3,3,1,0,5,2,519,-1
1,26,0,0,0,0,0,4,0.0,1.0,2,5,2,0,2,1,219,0
1,57,1,2,0,0,0,0,-2.0,2.0,3,0,1,0,0,1,1127,-1
1,30,0,0,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,732,-1
1,33,0,5,0,0,0,2,-1.0,1.0,3,6,2,0,1,1,699,-1
1,28,0,0,8,0,1,16,-1.0,1.0,2,7,0,0,8,0,490,0
1,25,0,2,0,0,0,9,-1.0,1.0,3,7,0,0,8,0,186,0
1,41,0,0,0,0,0,7,-2.0,2.0,8,2,1,0,1,1,1104,0
1,49,1,2,0,0,0,4,-8.0,8.0,8,7,0,0,2,1,1048,0
1,37,0,0,0,0,0,12,-74.0,74.0,3,2,1,0,1,1,87,-1
1,27,0,2,0,0,0,0,0.0,0.0,3,8,0,0,7,0,856,0
0,27,0,0,0,0,0,0,-1.0,1.0,2,1,1,0,1,1,511,-1
1,35,0,0,0,0,0,4,96.0,543.0,3,7,0,0,6,2,96,0
1,39,0,2,0,0,0,16,0.0,0.0,3,8,0,0,6,2,1082,0
0,39,0,0,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,647,-1
0,27,0,0,0,0,0,12,-1.0,1.0,3,6,2,0,4,2,241,-1
1,30,0,0,0,0,0,7,-1.0,1.0,3,2,1,0,1,1,663,-1
1,36,0,2,0,0,0,0,-1.0,1.0,3,4,2,0,1,1,559,-1
1,29,0,2,0,0,0,3,-1.0,1.0,3,3,1,0,3,1,46,0
1,26,0,0,0,0,0,3,-1.0,1.0,9,9,0,0,8,0,1170,0
0,31,0,2,0,0,0,1,-22.0,23.0,3,2,1,0,2,1,283,0
1,28,0,0,0,0,0,2,-1.0,1317.0,7,4,2,0,3,1,190,0
1,26,0,0,0,0,0,9,-1.0,1.0,8,3,1,0,3,1,183,0
1,26,0,2,0,0,0,0,0.0,0.0,3,2,1,0,2,1,530,-1
1,43,0,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,905,-1
1,21,2,2,0,0,0,0,-1.0,1.0,3,6,2,0,6,2,356,0
1,23,2,0,0,0,0,0,0.0,1.0,3,2,1,0,2,1,1077,-1
1,52,1,0,0,0,0,0,-1.0,1.0,7,5,2,0,3,1,52,0
1,25,0,0,0,0,0,7,463.0,520.0,3,6,2,0,6,2,463,0
1,57,1,0,0,0,0,12,70.0,1.0,3,8,0,0,3,1,281,0
1,29,0,2,0,0,1,7,-1.0,1.0,7,6,2,0,5,2,142,0
1,29,0,0,0,0,0,0,-1.0,1.0,3,1,1,0,2,1,474,-1
1,34,0,3,0,0,0,14,-1.0,1.0,3,8,0,0,8,0,244,0
1,48,1,2,0,0,0,20,302.0,562.0,3,5,2,0,3,1,334,0
1,37,0,0,0,0,0,4,-1.0,1.0,3,1,1,0,0,1,1097,-1
1,20,2,2,0,0,0,0,-1.0,1.0,3,7,0,0,6,2,268,-1
1,55,1,2,0,0,0,7,0.0,0.0,3,7,0,0,9,0,481,-1
1,23,2,2,0,0,0,0,0.0,0.0,3,1,1,0,4,2,1119,-1
1,59,1,0,0,0,0,17,-189.0,463.0,3,3,1,0,3,1,248,-1
1,21,2,0,0,0,0,0,-1.0,1.0,3,4,2,0,6,2,1053,-1
1,55,1,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,1136,-1
1,38,0,0,0,0,0,2,0.0,0.0,3,6,2,0,5,2,11,0
1,55,1,0,0,0,0,12,-40.0,40.0,3,7,0,0,5,2,659,-1
1,38,0,2,0,0,0,5,-11.0,11.0,2,0,1,0,1,1,847,0
1,25,0,0,0,0,0,11,-1.0,2.0,8,7,0,0,6,2,1087,0
1,30,0,0,0,0,0,3,0.0,0.0,3,1,1,0,1,1,628,0
1,35,0,0,0,0,0,7,-1.0,1.0,3,3,1,0,3,1,1145,-1
1,45,1,0,0,0,0,1,-48.0,49.0,3,1,1,0,0,1,924,0
0,25,0,2,0,0,0,0,-1.0,1.0,7,1,1,0,1,1,535,-1
1,26,0,0,0,2,0,13,-69.0,41.0,3,9,0,0,9,0,826,-1
1,26,0,0,0,1,1,9,-1.0,1.0,7,9,0,0,8,0,789,0
1,24,2,0,0,0,0,1,-1.0,1.0,3,5,2,0,4,2,850,0
0,32,0,2,0,0,0,2,-1.0,1.0,3,9,0,0,3,1,55,0
1,35,0,0,0,0,0,0,0.0,1.0,3,0,1,0,0,1,608,-1
1,24,2,0,0,0,0,0,-1.0,1.0,7,6,2,0,6,2,1113,-1
0,29,0,0,0,0,0,1,0.0,0.0,8,1,1,0,1,1,907,0
1,57,1,2,0,0,0,0,-3.0,3.0,8,0,1,0,0,1,816,-1
1,51,1,2,0,0,0,2,0.0,1.0,2,0,1,0,0,1,969,-1
1,25,0,0,1,2,0,9,43.0,20.0,3,8,0,0,8,0,43,0
1,21,2,0,0,0,0,0,-1.0,1.0,8,2,1,0,4,2,43,0
1,37,0,0,1,0,1,12,-1.0,1.0,8,8,0,0,9,0,1048,0
1,49,1,3,0,0,0,0,-3.0,3.0,3,0,1,0,0,1,1068,-1
1,47,1,2,0,0,0,3,-1.0,1.0,3,1,1,0,0,1,935,-1
0,55,1,0,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,1168,-1
1,56,1,2,0,0,0,1,-65.0,65.0,8,0,1,0,0,1,1009,-1
1,26,0,2,0,0,0,1,-1.0,1.0,3,6,2,0,5,2,140,0
0,29,0,2,0,0,0,0,-1.0,2.0,7,5,2,0,2,1,1093,-1
