date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,target
0.009159,6,0.276596,0.059175,0.213181,0.003467,0.422915,0.414912,DOWN
0.027521,4,0.468085,0.076318,0.527522,0.003467,0.422915,0.414912,UP
0.032034,1,1.0,0.091089,0.319399,0.003467,0.422915,0.414912,UP
0.88558,5,0.659574,0.031644,0.465933,0.002273,0.636458,0.094298,DOWN
0.017875,2,0.978723,0.082293,0.479024,0.003467,0.422915,0.414912,UP
0.899075,4,0.893617,0.054221,0.611128,0.003635,0.552046,0.409211,DOWN
0.903323,3,0.319149,0.037318,0.455668,0.002524,0.468928,0.356579,DOWN
0.438078,1,0.617021,0.060586,0.458494,0.003467,0.422915,0.414912,DOWN
0.438786,3,0.382979,0.070854,0.522315,0.003467,0.422915,0.414912,UP
0.00031,1,0.574468,0.143389,0.491372,0.003467,0.422915,0.414912,UP
0.495686,5,0.06383,0.038069,0.31449,0.002634,0.388918,0.245175,DOWN
0.46874,6,0.659574,0.028792,0.334722,0.00188,0.226049,0.673246,DOWN
0.47436,0,0.0,0.025099,0.158881,0.001674,0.197048,0.764474,DOWN
0.013008,3,0.574468,0.041732,0.514579,0.003467,0.422915,0.414912,DOWN
0.000531,6,0.382979,0.084064,0.365814,0.003467,0.422915,0.414912,UP
0.0,1,0.87234,0.042482,0.412229,0.003467,0.422915,0.414912,DOWN
0.894474,4,0.255319,0.062357,0.448825,0.004119,0.48291,0.49693,DOWN
0.894252,6,0.744681,0.102858,0.757215,0.006718,0.561626,0.614474,UP
0.889607,6,0.851064,0.042783,0.511306,0.002838,0.433713,0.627632,DOWN
0.455909,1,0.12766,0.033025,0.237132,0.002221,0.284568,0.788596,DOWN
0.911641,3,0.510638,0.148613,0.514877,0.010029,0.588814,0.387719,UP
0.88912,2,0.276596,0.029152,0.448378,0.001971,0.467374,0.390789,UP
0.469183,2,0.404255,0.089738,0.56873,0.005847,0.519679,0.581579,UP
0.890359,2,0.042553,0.077099,0.551026,0.0041,0.533661,0.602632,UP
0.867749,1,1.0,0.028552,0.390658,0.001828,0.372087,0.718421,UP
0.009469,6,0.382979,0.041882,0.506397,0.003467,0.422915,0.414912,DOWN
0.898544,6,0.93617,0.090038,0.504612,0.005629,0.375194,0.698684,UP
0.429185,4,0.531915,0.096073,0.626302,0.003467,0.422915,0.414912,UP
0.885492,3,0.446809,0.029302,0.521422,0.001998,0.596841,0.319298,DOWN
0.438166,3,0.021277,0.078269,0.398245,0.003467,0.422915,0.414912,UP
0.871864,4,0.148936,0.025249,0.175394,0.000841,0.259969,0.842105,DOWN
0.000265,0,0.446809,0.074817,0.498959,0.003467,0.422915,0.414912,UP
0.0223,4,0.255319,0.071094,0.26867,0.003467,0.422915,0.414912,UP
0.017743,6,0.957447,0.047346,0.357483,0.003467,0.422915,0.414912,DOWN
0.894297,0,0.659574,0.046866,0.384707,0.002015,0.294666,0.684649,DOWN
0.871953,6,0.489362,0.029362,0.513389,0.001722,0.369239,0.836404,DOWN
0.885625,6,0.531915,0.046205,0.43008,0.003066,0.366132,0.588596,DOWN
0.433388,6,0.021277,0.041131,0.185213,0.003467,0.422915,0.414912,DOWN
0.880359,6,0.170213,0.036568,0.122583,0.002443,0.186173,0.517544,DOWN
0.87213,3,0.702128,0.028281,0.523059,0.001807,0.600984,0.690789,UP
0.867616,5,0.340426,0.029512,0.554002,0.001905,0.492232,0.687281,DOWN
0.876908,4,0.276596,0.037438,0.499851,0.002534,0.597359,0.324123,UP
0.89819,5,0.191489,0.02696,0.258852,0.001735,0.347488,0.764035,DOWN
0.877129,2,0.446809,0.050979,0.619607,0.003554,0.532108,0.23114,UP
0.889872,5,0.574468,0.051969,0.582118,0.003687,0.702486,0.15,DOWN
0.455688,3,0.659574,0.036147,0.52529,0.002491,0.598136,0.485088,DOWN
0.867705,0,0.106383,0.022007,0.105772,0.001346,0.197825,0.902632,DOWN
0.004469,5,0.234043,0.058514,0.169741,0.003467,0.422915,0.414912,UP
0.022654,5,0.425532,0.111625,0.407617,0.003467,0.422915,0.414912,UP
0.022123,0,0.234043,0.062057,0.064713,0.003467,0.422915,0.414912,DOWN
0.429317,0,0.851064,0.059265,0.429039,0.003467,0.422915,0.414912,DOWN
0.022521,2,0.021277,0.080491,0.376674,0.003467,0.422915,0.414912,DOWN
0.903367,4,0.914894,0.036268,0.420559,0.002422,0.466598,0.429825,DOWN
0.464404,5,0.06383,0.030413,0.309283,0.002065,0.363801,0.392105,UP
0.455732,4,1.0,0.040261,0.567986,0.002798,0.49767,0.434211,UP
0.446883,6,0.680851,0.040891,0.362838,0.002713,0.329881,0.701316,UP
0.465289,4,0.829787,0.047016,0.481999,0.00334,0.464008,0.212281,DOWN
0.884695,6,0.255319,0.029062,0.183576,0.000839,0.264889,0.67807,DOWN
0.005044,4,0.12766,0.042122,0.255281,0.003467,0.422915,0.414912,DOWN
0.456086,5,0.340426,0.071544,0.677774,0.004593,0.59943,0.446053,UP
0.013628,3,0.085106,0.051819,0.329069,0.003467,0.422915,0.414912,DOWN
0.915756,5,0.553191,0.094752,0.582862,0.006315,0.54376,0.454386,UP
0.018539,3,0.914894,0.045965,0.361351,0.003467,0.422915,0.414912,DOWN
0.027344,0,0.808511,0.051219,0.410295,0.003467,0.422915,0.414912,DOWN
0.425202,4,0.680851,0.062387,0.429783,0.003467,0.422915,0.414912,DOWN
0.871687,0,0.723404,0.027441,0.343053,0.001683,0.250388,0.830263,UP
0.018229,3,0.702128,0.046866,0.481702,0.003467,0.422915,0.414912,DOWN
0.442768,3,0.638298,0.051489,0.457899,0.003581,0.495598,0.397368,DOWN
0.43383,2,0.87234,0.044884,0.386492,0.003467,0.422915,0.414912,DOWN
0.875979,0,0.382979,0.029422,0.378905,0.001903,0.250129,0.612281,DOWN
0.456219,1,0.510638,0.034016,0.528563,0.002318,0.579234,0.498246,UP
0.429539,5,0.276596,0.07836,0.273431,0.003467,0.422915,0.414912,UP
0.469271,4,1.0,0.046986,0.410443,0.003103,0.364578,0.486404,DOWN
0.455821,6,0.468085,0.033025,0.518149,0.002231,0.386587,0.628509,DOWN
0.424627,5,0.595745,0.080611,0.290539,0.003467,0.422915,0.414912,UP
0.464493,0,0.744681,0.028882,0.273877,0.001951,0.289228,0.489474,UP
0.42976,3,0.829787,0.072715,0.550283,0.003467,0.422915,0.414912,UP
0.872307,0,0.382979,0.028822,0.349152,0.000835,0.224236,0.841667,UP
0.429627,0,0.404255,0.102078,0.625855,0.003467,0.422915,0.414912,UP
0.906863,6,0.276596,0.030924,0.194734,0.001924,0.136199,0.702193,DOWN
0.897969,0,0.978723,0.084604,0.518744,0.005091,0.448472,0.660526,UP
0.473784,1,0.638298,0.030023,0.63731,0.001984,0.521233,0.577632,DOWN
0.442458,3,0.234043,0.045304,0.206189,0.003043,0.212843,0.500526,DOWN
0.031901,5,0.404255,0.058394,0.307795,0.003467,0.422915,0.414912,DOWN
0.452148,6,0.042553,0.038459,0.491074,0.002723,0.446142,0.256579,DOWN
0.902659,2,0.255319,0.087426,0.387087,0.005775,0.37623,0.546491,UP
0.872218,5,0.87234,0.028432,0.389914,0.000837,0.341792,0.797807,DOWN
0.013716,5,0.212766,0.041131,0.157096,0.003467,0.422915,0.414912,DOWN
0.469227,3,0.978723,0.045184,0.426956,0.002973,0.333506,0.563596,UP
0.902703,3,0.978723,0.089288,0.488545,0.005914,0.522009,0.492105,UP
0.00469,3,0.829787,0.152756,0.720321,0.003467,0.422915,0.414912,UP
0.442281,5,0.723404,0.055933,0.40717,0.003467,0.422915,0.414912,DOWN
0.017831,1,0.531915,0.06611,0.473817,0.003467,0.422915,0.414912,DOWN
0.434229,4,0.361702,0.187402,0.549093,0.003467,0.422915,0.414912,UP
0.912128,0,0.404255,0.044194,0.362243,0.002902,0.272657,0.692982,UP
0.473873,3,0.893617,0.038129,0.476941,0.002518,0.349301,0.755263,UP
0.451883,0,0.042553,0.056593,0.383666,0.003847,0.432677,0.45,UP
0.907084,4,0.148936,0.043263,0.196519,0.002896,0.306059,0.522368,DOWN
0.451352,2,0.0,0.041191,0.540018,0.002707,0.454687,0.741228,UP
0.018406,0,0.787234,0.090669,0.548646,0.003467,0.422915,0.414912,UP
0.017787,0,0.680851,0.083794,0.462957,0.003467,0.422915,0.414912,UP
0.469094,0,0.765957,0.029062,0.334573,0.001915,0.230451,0.65614,DOWN
0.880669,6,0.0,0.083824,0.313448,0.004919,0.26463,0.842105,UP
0.460643,4,0.191489,0.027231,0.186254,0.001799,0.253237,0.753509,DOWN
0.47374,0,0.787234,0.028221,0.37474,0.001732,0.237442,0.842982,DOWN
0.86797,6,0.255319,0.028612,0.2349,0.001172,0.225013,0.880263,DOWN
0.030928,4,0.702128,0.074817,0.538679,0.003467,0.422915,0.414912,DOWN
0.00907,4,0.106383,0.045304,0.35778,0.003467,0.422915,0.414912,DOWN
0.977744,2,0.914894,0.031014,0.535406,0.002129,0.479285,0.46886,DOWN
0.013982,4,0.978723,0.074276,0.563076,0.003467,0.422915,0.414912,UP
0.42945,3,0.638298,0.088237,0.574234,0.003467,0.422915,0.414912,UP
0.867218,3,0.06383,0.029272,0.169741,0.001959,0.258415,0.595614,DOWN
0.452281,2,0.404255,0.033175,0.709313,0.002204,0.660539,0.515789,DOWN
0.907792,6,0.489362,0.042512,0.389021,0.002827,0.362248,0.574123,DOWN
0.469979,6,0.659574,0.031104,0.441684,0.002113,0.287934,0.522368,DOWN
0.022875,3,0.574468,0.089888,0.474412,0.003467,0.422915,0.414912,UP
0.912128,0,0.957447,0.043113,0.311514,0.002825,0.238995,0.627632,UP
0.465599,4,0.574468,0.050769,0.530199,0.003538,0.506214,0.317105,UP
0.008893,0,0.765957,0.120151,0.836209,0.003467,0.422915,0.414912,UP
0.425379,1,0.382979,0.098775,0.577655,0.003467,0.422915,0.414912,UP
0.88089,4,0.489362,0.028942,0.487355,0.001907,0.49767,0.644298,DOWN
0.018539,3,0.829787,0.048097,0.478429,0.003467,0.422915,0.414912,DOWN
0.46082,1,0.595745,0.033025,0.480214,0.002264,0.463749,0.275439,DOWN
0.009557,1,0.957447,0.041642,0.533621,0.003467,0.422915,0.414912,DOWN
0.880802,2,0.595745,0.027201,0.408361,0.001813,0.444329,0.626754,DOWN
0.008628,1,0.425532,0.074817,0.646683,0.003467,0.422915,0.414912,DOWN
0.867661,6,0.425532,0.032214,0.442577,0.002079,0.529001,0.600877,UP
0.473784,1,0.659574,0.030833,0.633591,0.002038,0.525375,0.573246,UP
0.876466,1,0.787234,0.028161,0.499256,0.001585,0.407561,0.680263,DOWN
0.473165,1,0.276596,0.040291,0.447188,0.002771,0.490937,0.301316,UP
0.455953,2,0.425532,0.035847,0.621095,0.002428,0.629208,0.390351,DOWN
0.461174,2,0.957447,0.028852,0.447486,0.001907,0.355515,0.497368,DOWN
0.898102,3,0.957447,0.063168,0.601309,0.002277,0.450803,0.577193,DOWN
0.899075,4,0.191489,0.031554,0.235644,0.002021,0.314345,0.657456,DOWN
0.906995,2,0.276596,0.061547,0.344392,0.004225,0.416882,0.341667,UP
0.004602,1,0.893617,0.043833,0.595805,0.003467,0.422915,0.414912,DOWN
0.452104,5,0.510638,0.040141,0.570366,0.00275,0.533661,0.212281,UP
0.446927,0,0.0,0.014861,0.390955,0.000976,0.382185,0.47807,DOWN
0.876997,6,0.531915,0.035967,0.397798,0.002393,0.289228,0.532895,UP
0.030795,1,0.085106,0.05308,0.168105,0.003467,0.422915,0.414912,DOWN
0.442503,4,0.085106,0.050468,0.260488,0.003484,0.370792,0.500526,DOWN
0.912349,5,0.255319,0.075387,0.426956,0.005172,0.553858,0.297807,UP
0.902703,3,0.680851,0.043263,0.47709,0.002881,0.510098,0.419737,DOWN
0.89881,5,0.531915,0.055752,0.50119,0.003635,0.581823,0.492982,DOWN
0.443166,5,0.170213,0.030713,0.183576,0.002013,0.201968,0.699561,DOWN
0.86797,6,0.553191,0.053591,0.453585,0.003454,0.322631,0.861404,UP
0.451484,5,0.978723,0.05281,0.640583,0.003585,0.560073,0.496053,UP
0.464625,3,0.06383,0.068962,0.343201,0.004724,0.370533,0.391228,DOWN
0.907172,6,0.042553,0.081302,0.397054,0.005436,0.508545,0.469298,DOWN
0.447547,0,0.93617,0.041912,0.498066,0.002773,0.327033,0.597807,UP
0.872395,2,0.595745,0.033085,0.595954,0.002108,0.677369,0.487719,UP
0.433786,1,0.212766,0.047886,0.261678,0.003467,0.422915,0.414912,DOWN
0.456042,4,0.702128,0.032515,0.517406,0.0022,0.555671,0.383333,DOWN
0.434361,0,0.361702,0.071484,0.539423,0.003467,0.422915,0.414912,UP
0.031769,2,0.765957,0.055242,0.170039,0.003467,0.422915,0.414912,DOWN
0.443078,3,0.361702,0.061667,0.568134,0.004194,0.571983,0.380263,UP
0.911774,6,0.489362,0.045004,0.404344,0.002939,0.361471,0.686404,DOWN
0.031415,1,0.87234,0.056713,0.357185,0.003467,0.422915,0.414912,DOWN
0.902969,2,0.978723,0.099706,0.510116,0.006761,0.554376,0.335526,UP
0.907172,6,0.87234,0.098775,0.420411,0.006645,0.489902,0.507456,UP
0.898146,4,0.659574,0.138976,0.707379,0.008841,0.582082,0.764474,UP
0.897969,0,0.191489,0.043533,0.187593,0.001884,0.246763,0.794298,DOWN
0.442724,2,0.170213,0.045394,0.19637,0.00296,0.232781,0.764474,DOWN
0.885315,6,0.744681,0.374204,0.559804,0.024831,0.497152,0.62807,UP
0.890138,4,0.085106,0.082653,0.457156,0.005407,0.508804,0.605263,UP
0.430025,2,0.297872,0.089498,0.512645,0.003467,0.422915,0.414912,UP
0.460909,3,0.851064,0.069233,0.672865,0.004747,0.438115,0.489912,DOWN
0.031149,2,0.659574,0.057914,0.4759,0.003467,0.422915,0.414912,DOWN
0.000973,2,0.595745,0.043833,0.451354,0.003467,0.422915,0.414912,DOWN
0.482412,2,0.87234,0.073436,0.421303,0.004747,0.439927,0.235526,UP
0.903633,3,0.404255,0.087426,0.592978,0.005733,0.445883,0.614474,UP
0.000796,5,1.0,0.102978,0.371169,0.003467,0.422915,0.414912,DOWN
0.01323,1,0.787234,0.049538,0.711098,0.003467,0.422915,0.414912,DOWN
0.912305,4,0.787234,0.054311,0.440345,0.003737,0.503884,0.252193,DOWN
0.456661,4,0.553191,0.030984,0.514579,0.002119,0.55101,0.496491,DOWN
0.424937,5,0.170213,0.055242,0.078102,0.003467,0.422915,0.414912,DOWN
0.469448,1,0.808511,0.029002,0.425617,0.001948,0.377525,0.492544,DOWN
0.898279,0,0.723404,0.063438,0.520827,0.003986,0.357587,0.814035,DOWN
0.460112,6,0.765957,0.030203,0.542844,0.001957,0.366649,0.532456,UP
0.881111,2,0.489362,0.035427,0.54091,0.002418,0.539358,0.402632,DOWN
0.018274,4,0.489362,0.093821,0.508331,0.003467,0.422915,0.414912,UP
0.446617,0,0.702128,0.044434,0.496132,0.002921,0.298032,0.677193,DOWN
0.912172,1,0.042553,0.046235,0.188337,0.003101,0.377525,0.437719,UP
0.889739,2,0.893617,0.065059,0.686105,0.00447,0.567582,0.502193,UP
0.912305,4,0.723404,0.07854,0.482297,0.005434,0.636976,0.210526,UP
0.021857,1,0.87234,0.048487,0.456263,0.003467,0.422915,0.414912,DOWN
0.005398,5,0.170213,0.054251,0.194585,0.003467,0.422915,0.414912,DOWN
0.429848,5,0.723404,0.10508,0.506843,0.003467,0.422915,0.414912,UP
0.02261,4,0.978723,0.060046,0.424427,0.003467,0.422915,0.414912,DOWN
0.009292,2,0.0,0.081632,0.601904,0.003467,0.422915,0.414912,DOWN
0.890315,1,0.06383,0.032034,0.338292,0.001986,0.419731,0.67193,DOWN
0.465599,4,0.404255,0.056293,0.534216,0.003905,0.50233,0.336842,UP
0.008628,1,0.170213,0.057734,0.215263,0.003467,0.422915,0.414912,DOWN
0.447591,1,0.234043,0.034376,0.303184,0.001309,0.254013,0.765789,DOWN
0.026282,4,0.170213,0.047526,0.167956,0.003467,0.422915,0.414912,DOWN
0.889607,6,0.489362,0.101357,0.47471,0.00625,0.393578,0.637281,UP
0.460245,2,0.340426,0.071064,0.53258,0.004842,0.592439,0.209211,UP
0.451042,2,0.93617,0.044554,0.634037,0.002906,0.466598,0.642105,UP
0.451396,3,0.93617,0.041371,0.637905,0.002235,0.487053,0.671053,UP
0.911508,0,0.87234,0.040501,0.333085,0.002605,0.327292,0.725,UP
0.867351,6,0.510638,0.029572,0.373401,0.001951,0.358105,0.815789,DOWN
0.902925,1,0.382979,0.088868,0.548795,0.005928,0.586225,0.412281,UP
0.894297,0,0.042553,0.049177,0.347664,0.003203,0.494303,0.53114,DOWN
0.464625,3,0.680851,0.067071,0.430973,0.004641,0.465303,0.266667,UP
0.867572,4,0.957447,0.037048,0.441982,0.000839,0.274469,0.790789,DOWN
0.868103,2,0.723404,0.040651,0.537043,0.002705,0.533661,0.497807,UP
0.456794,0,0.723404,0.022607,0.37474,0.001508,0.264112,0.746491,DOWN
0.890182,5,0.723404,0.030233,0.763612,0.002108,0.665976,0.425,DOWN
0.885271,5,0.042553,0.038669,0.425022,0.002534,0.385552,0.497807,DOWN
0.018406,0,0.425532,0.090669,0.518744,0.003467,0.422915,0.414912,UP
0.43383,2,0.340426,0.047136,0.525736,0.003467,0.422915,0.414912,DOWN
0.43883,4,0.106383,0.05239,0.175394,0.003467,0.422915,0.414912,DOWN
0.889651,0,0.06383,0.029332,0.270455,0.001926,0.397204,0.593421,DOWN
0.437768,1,0.0,0.048367,0.282952,0.003467,0.422915,0.414912,DOWN
0.875802,0,0.87234,0.030323,0.310919,0.0013,0.286898,0.841667,UP
0.460599,3,0.914894,0.028942,0.432014,0.001942,0.42957,0.607456,DOWN
0.44268,1,0.170213,0.046145,0.140881,0.003012,0.181771,0.721053,DOWN
0.881333,0,0.021277,0.029392,0.249777,0.001884,0.299327,0.659649,DOWN
0.894252,6,0.510638,0.087066,0.604731,0.002125,0.403159,0.633333,UP
0.437989,6,0.106383,0.044254,0.095805,0.003467,0.422915,0.414912,DOWN
0.447104,4,0.234043,0.023208,0.342458,0.000908,0.25738,0.765789,DOWN
0.027167,3,0.914894,0.080161,0.39036,0.003467,0.422915,0.414912,UP
0.030751,0,0.510638,0.11862,0.603689,0.003467,0.422915,0.414912,UP
0.013628,3,0.787234,0.045094,0.632252,0.003467,0.422915,0.414912,DOWN
0.893633,6,0.148936,0.042422,0.277745,0.002736,0.370792,0.730702,DOWN
0.00469,3,1.0,0.120001,0.556084,0.003467,0.422915,0.414912,DOWN
0.008628,1,0.276596,0.080911,0.473222,0.003467,0.422915,0.414912,DOWN
0.005221,1,0.510638,0.079711,0.57349,0.003467,0.422915,0.414912,UP
0.0273,6,0.978723,0.059265,0.297382,0.003467,0.422915,0.414912,DOWN
0.9158,6,0.510638,0.053501,0.385451,0.003687,0.335577,0.39693,DOWN
0.465466,1,0.574468,0.070434,0.601458,0.004784,0.484723,0.532456,UP
0.451396,3,0.191489,0.030833,0.217495,0.001658,0.302693,0.816228,DOWN
0.455732,4,0.978723,0.05242,0.577804,0.003608,0.493527,0.383333,UP
0.876687,6,0.404255,0.030803,0.49152,0.001957,0.372605,0.686842,UP
0.026326,5,0.361702,0.089888,0.417138,0.003467,0.422915,0.414912,UP
0.881377,1,0.12766,0.028942,0.132699,0.001803,0.256603,0.72193,DOWN
0.867838,3,0.234043,0.033806,0.345284,0.002067,0.363801,0.712281,UP
0.442768,3,0.87234,0.081962,0.540018,0.005573,0.461419,0.494298,UP
0.893589,5,0.0,0.139006,0.629128,0.009148,0.486794,0.786842,UP
0.465378,6,0.851064,0.027951,0.350045,0.00188,0.328845,0.601316,DOWN
0.023141,2,0.042553,0.06527,0.250074,0.003467,0.422915,0.414912,DOWN
0.86828,6,0.06383,0.027021,0.205147,0.001614,0.322113,0.726316,DOWN
0.027123,2,0.319149,0.073616,0.449866,0.003467,0.422915,0.414912,UP
0.464758,6,0.361702,0.027921,0.370277,0.001888,0.278094,0.570175,DOWN
0.889784,3,0.531915,0.044764,0.665129,0.003174,0.637235,0.247368,DOWN
0.452148,6,0.787234,0.06551,0.650402,0.004474,0.422061,0.351754,UP
0.008672,2,0.659574,0.092771,0.516513,0.003467,0.422915,0.414912,UP
0.022742,0,0.87234,0.090729,0.439601,0.003467,0.422915,0.414912,UP
0.45175,4,0.425532,0.040861,0.712288,0.002732,0.689021,0.371491,DOWN
0.876908,4,0.93617,0.029032,0.44332,0.001518,0.284827,0.663596,DOWN
0.434317,6,0.531915,0.046625,0.30839,0.003467,0.422915,0.414912,DOWN
0.474183,3,0.765957,0.025309,0.308539,0.001685,0.173226,0.8,DOWN
0.872085,2,0.361702,0.024919,0.526778,0.001585,0.530295,0.662719,DOWN
0.911818,0,0.638298,0.043413,0.304374,0.002815,0.259451,0.723246,UP
0.871731,3,0.255319,0.073886,0.379649,0.004803,0.391766,0.619737,UP
0.871377,0,0.489362,0.037348,0.458346,0.00232,0.33972,0.835526,UP
0.425778,3,0.957447,0.084965,0.433651,0.003467,0.422915,0.414912,DOWN
0.005442,6,0.765957,0.077609,0.614698,0.003467,0.422915,0.414912,UP
0.004513,6,0.638298,0.043683,0.277893,0.003467,0.422915,0.414912,DOWN
0.433698,6,0.787234,0.068212,0.343201,0.003467,0.422915,0.414912,UP
0.885625,6,1.0,0.060916,0.405088,0.004007,0.394873,0.662719,DOWN
0.009247,1,0.276596,0.103759,0.598185,0.003467,0.422915,0.414912,UP
0.434273,5,0.361702,0.051039,0.44213,0.003467,0.422915,0.414912,DOWN
0.46936,6,0.06383,0.030113,0.186552,0.002027,0.313827,0.477632,DOWN
0.876775,1,0.87234,0.029272,0.504314,0.001932,0.349301,0.501316,DOWN
0.876864,3,0.106383,0.028612,0.167361,0.001845,0.262817,0.592105,DOWN
0.001018,3,0.659574,0.043833,0.46147,0.003467,0.422915,0.414912,DOWN
0.027432,2,0.191489,0.074517,0.205296,0.003467,0.422915,0.414912,DOWN
0.000177,5,0.617021,0.047256,0.287266,0.003467,0.422915,0.414912,DOWN
0.443033,2,0.808511,0.058514,0.634781,0.00397,0.560849,0.387719,DOWN
0.429362,1,0.468085,0.084094,0.563374,0.003467,0.422915,0.414912,UP
0.017831,1,0.638298,0.075688,0.436477,0.003467,0.422915,0.414912,UP
0.425689,1,0.234043,0.066951,0.313597,0.003467,0.422915,0.414912,DOWN
0.465289,4,0.12766,0.027381,0.193841,0.001878,0.243397,0.40307,DOWN
0.433521,2,0.744681,0.072475,0.438857,0.003467,0.422915,0.414912,UP
0.474404,1,0.255319,0.02642,0.199048,0.001786,0.183843,0.648684,UP
0.867395,0,0.851064,0.036298,0.364921,0.002358,0.37856,0.729825,UP
0.907393,4,0.404255,0.09244,0.512943,0.0063,0.566028,0.349123,UP
0.018627,5,0.0,0.053981,0.431419,0.003467,0.422915,0.414912,UP
0.026371,6,0.723404,0.083373,0.289051,0.003467,0.422915,0.414912,UP
0.026547,3,0.638298,0.098775,0.471883,0.003467,0.422915,0.414912,UP
0.013628,3,0.106383,0.041131,0.288753,0.003467,0.422915,0.414912,DOWN
0.907969,3,0.191489,0.074757,0.264356,0.004859,0.353444,0.660526,UP
0.908101,6,0.212766,0.043773,0.179857,0.002873,0.221129,0.650877,DOWN
0.447547,0,0.87234,0.060106,0.603541,0.004219,0.378819,0.45307,UP
0.013982,4,0.957447,0.074276,0.550283,0.003467,0.422915,0.414912,UP
0.894474,4,0.723404,0.072655,0.726718,0.004923,0.665976,0.450439,UP
0.876421,0,0.340426,0.028522,0.321184,0.000671,0.204039,0.775877,UP
0.915667,3,0.234043,0.067161,0.397203,0.004476,0.399534,0.439474,UP
0.0223,4,0.851064,0.071094,0.452693,0.003467,0.422915,0.414912,UP
0.433742,0,0.723404,0.071664,0.461916,0.003467,0.422915,0.414912,UP
0.903367,4,0.553191,0.087426,0.490181,0.005793,0.550751,0.545175,UP
0.464448,6,0.808511,0.033145,0.420411,0.00227,0.37856,0.469298,UP
0.030884,3,0.106383,0.074787,0.15546,0.003467,0.422915,0.414912,DOWN
0.42507,1,0.510638,0.069893,0.504314,0.003467,0.422915,0.414912,UP
0.434538,4,0.12766,0.040441,0.095656,0.003467,0.422915,0.414912,DOWN
0.469493,2,0.170213,0.028972,0.165873,0.001907,0.209736,0.684649,DOWN
0.468962,4,0.723404,0.046325,0.462362,0.003174,0.505438,0.17193,UP
0.02199,4,0.787234,0.056263,0.470842,0.003467,0.422915,0.414912,UP
0.014336,5,0.234043,0.05308,0.188337,0.003467,0.422915,0.414912,DOWN
0.898102,5,0.787234,0.036568,0.616037,0.002468,0.642672,0.417105,DOWN
0.425158,3,0.531915,0.062748,0.53853,0.003467,0.422915,0.414912,DOWN
0.013008,3,0.234043,0.064519,0.282654,0.003467,0.422915,0.414912,UP
0.442503,4,0.0,0.064579,0.432758,0.004728,0.426204,0.500526,DOWN
0.890049,2,0.744681,0.542933,1.0,0.036501,0.854738,0.446491,UP
0.030795,1,0.553191,0.111174,0.542547,0.003467,0.422915,0.414912,UP
0.451484,5,0.085106,0.046565,0.434841,0.003132,0.483428,0.644298,UP
0.447104,4,0.87234,0.060346,0.672865,0.004215,0.499223,0.506579,UP
0.89881,5,0.829787,0.05239,0.532282,0.003546,0.539617,0.395614,DOWN
0.442326,6,0.255319,0.027891,0.078994,0.003467,0.422915,0.414912,DOWN
0.460599,3,0.659574,0.030623,0.486909,0.002067,0.463231,0.578947,UP
0.442414,2,0.531915,0.075507,0.511604,0.00538,0.520456,0.500526,UP
0.442591,6,0.446809,0.088567,0.539572,0.006005,0.365873,0.500526,UP
0.890226,6,0.489362,0.707398,0.55296,0.001786,0.469446,0.414912,UP
0.032034,1,0.638298,0.063408,0.314043,0.003467,0.422915,0.414912,DOWN
0.000929,1,0.489362,0.044134,0.526034,0.003467,0.422915,0.414912,DOWN
0.884695,6,0.191489,0.027321,0.127343,0.000839,0.269549,0.686842,DOWN
0.031282,5,0.829787,0.054642,0.310622,0.003467,0.422915,0.414912,DOWN
0.0223,4,0.787234,0.074607,0.542844,0.003467,0.422915,0.414912,UP
0.03199,0,0.574468,0.074817,0.3072,0.003467,0.422915,0.414912,UP
0.907084,4,0.085106,0.062628,0.310919,0.004196,0.445106,0.511404,DOWN
0.02261,4,0.021277,0.082112,0.387087,0.003467,0.422915,0.414912,UP
0.898854,6,0.553191,0.090849,0.472627,0.005683,0.370274,0.80307,UP
0.907924,2,0.787234,0.043353,0.501636,0.002946,0.513723,0.302193,DOWN
0.890049,2,0.489362,0.136214,0.737429,0.009551,0.73537,0.28114,UP
0.469581,4,0.87234,0.044284,0.365814,0.003006,0.338426,0.399123,UP
0.455909,1,0.914894,0.036388,0.543439,0.00252,0.45883,0.55614,DOWN
0.008805,5,0.531915,0.041642,0.429337,0.003467,0.422915,0.414912,DOWN
0.018627,5,0.446809,0.090729,0.430824,0.003467,0.422915,0.414912,UP
0.004956,2,0.957447,0.042692,0.526034,0.003467,0.422915,0.414912,DOWN
0.890315,1,0.978723,0.03882,0.614103,0.002576,0.517607,0.617544,DOWN
8.8e-05,3,0.106383,0.041041,0.228206,0.003467,0.422915,0.414912,DOWN
0.031769,2,0.276596,0.07911,0.156947,0.003467,0.422915,0.414912,UP
0.013097,5,0.744681,0.041582,0.519637,0.003467,0.422915,0.414912,DOWN
0.434052,0,0.297872,0.051039,0.469949,0.003467,0.422915,0.414912,DOWN
0.460201,1,0.765957,0.064459,0.646385,0.004416,0.617297,0.249561,UP
0.447856,0,1.0,0.037378,0.423386,0.002385,0.389953,0.708333,UP
0.9035,0,0.595745,0.027291,0.247248,0.001726,0.168824,0.85,DOWN
0.429627,0,0.510638,0.092771,0.633294,0.003467,0.422915,0.414912,UP
0.894695,2,0.744681,0.187883,0.900922,0.01232,0.812015,0.427193,UP
