Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile,target
2,9,18,0,0,0,1.0,46,8,1364.0,1,1,455113.0,220016.0,-1.200828,51.875998,43,37,36,481.0,40.0,0.0,2.0,9,4,1.0,40,7,0,0,9,10,1.0
1,9,7,0,0,0,1.0,59,9,1390.0,1,6,433760.0,279700.0,-1.505078,52.414262,20,1,1,302.0,0.0,4109.0,1.0,1,1,1.0,59,9,5,1,0,2,2.0
2,9,3,0,0,0,1.0,29,6,1396.0,1,12,448013.0,311117.0,-1.291006,52.695613,33,2,1,361.0,50.0,1.0,2.0,2,1,2.0,29,6,0,0,9,9,2.0
1,9,18,0,0,0,1.0,32,6,1896.0,2,7,412070.0,287667.0,-1.823682,52.486789,20,2,2,300.0,0.0,0.0,1.0,1,2,2.0,22,5,0,0,9,2,2.0
3,9,18,0,0,0,1.0,23,5,1781.0,1,11,451346.0,519130.0,-1.207425,54.564801,17,4,3,243.0,118.0,0.0,1.0,3,2,2.0,23,5,0,0,9,1,2.0
2,9,18,0,0,0,1.0,28,6,2993.0,2,9,403820.0,290780.0,-1.945139,52.51489399999999,20,2,1,300.0,4040.0,0.0,1.0,1,1,1.0,14,3,0,0,1,2,1.0
1,9,18,0,0,3,1.0,17,4,1149.0,1,12,492515.0,371967.0,-0.615319,53.236685,32,1,1,353.0,108.0,108.0,2.0,1,1,2.0,17,4,0,0,9,9,2.0
1,9,9,0,0,0,1.0,26,6,1998.0,2,11,361094.0,389277.0,-2.586589,53.398876,7,1,1,128.0,574.0,5210.0,1.0,1,1,1.0,73,10,5,3,0,2,1.0
1,9,18,0,0,0,1.0,41,7,1798.0,1,5,575206.0,223576.0,0.544241,51.883214,42,1,1,451.0,0.0,0.0,1.0,1,1,1.0,9,2,1,3,0,3,2.0
1,9,18,0,0,0,1.0,24,5,1995.0,2,3,443654.0,389313.0,-1.344933,53.398846,14,4,3,213.0,1.0,0.0,2.0,4,2,2.0,47,8,0,0,9,8,2.0
9,9,18,0,0,0,1.0,40,7,1975.0,1,8,455113.0,220016.0,-1.200828,51.875998,43,37,36,481.0,40.0,0.0,2.0,6,3,2.0,44,7,0,0,9,6,1.0
1,9,18,0,0,0,1.0,19,4,1598.0,2,1,384770.0,437040.0,-2.232874,53.829397,4,2,2,77.0,682.0,0.0,2.0,2,2,2.0,60,9,0,0,9,1,1.0
4,19,12,0,0,0,1.0,58,9,1968.0,2,1,521185.0,196717.0,-0.249531,51.656186,41,4,1,33.0,1.0,5135.0,1.0,3,1,1.0,43,7,0,0,19,3,1.0
1,9,18,0,0,0,1.0,25,5,1998.0,1,13,461961.0,431962.0,-1.061185,53.780309,12,2,2,187.0,1140.0,0.0,1.0,1,1,1.0,25,5,0,0,9,2,1.0
1,9,17,0,0,0,1.0,46,8,1598.0,1,8,534650.0,189460.0,-0.057780999999999985,51.587913,1,2,1,31.0,503.0,0.0,2.0,1,1,2.0,46,8,0,0,9,2,2.0
2,9,18,0,0,0,1.0,29,6,1199.0,1,11,373160.0,427600.0,-2.408437,53.74408,4,2,1,75.0,6234.0,6231.0,1.0,2,1,2.0,29,6,0,0,9,1,2.0
1,9,18,0,0,0,1.0,36,7,1686.0,2,3,525600.0,176810.0,-0.192849,51.476316,1,2,4,11.0,308.0,217.0,1.0,1,1,1.0,65,9,0,0,9,2,1.0
1,9,5,0,0,0,1.0,17,4,1595.0,2,5,426694.0,551743.0,-1.585688,54.85976899999999,11,2,3,169.0,6313.0,0.0,1.0,1,3,1.0,22,5,0,0,9,4,1.0
2,19,18,0,0,0,1.0,56,9,2198.0,2,2,588014.0,218168.0,0.727175,51.830478,42,3,2,455.0,1023.0,0.0,2.0,2,2,1.0,56,9,0,0,19,10,1.0
2,9,18,0,0,0,1.0,53,8,1246.0,1,9,359740.0,417940.0,-2.610647,53.65639300000001,4,3,3,73.0,61.0,0.0,2.0,1,1,1.0,50,8,0,0,9,4,1.0
1,9,3,0,0,0,1.0,31,6,1149.0,1,9,543380.0,186090.0,0.066774,51.55548,1,2,1,14.0,406.0,118.0,1.0,1,1,2.0,31,6,0,0,9,7,2.0
2,9,9,0,0,0,1.0,45,7,1968.0,2,10,536860.0,170860.0,-0.033111,51.420239,1,2,1,19.0,0.0,0.0,1.0,1,1,1.0,33,6,0,0,9,1,2.0
1,9,9,0,0,0,1.0,31,6,1388.0,1,9,386600.0,274520.0,-2.19823,52.368562,22,2,3,278.0,448.0,0.0,2.0,2,3,2.0,64,9,0,0,5,7,1.0
2,2,18,8,0,0,1.0,56,9,49.0,1,7,508170.0,176460.0,-0.443827,51.476768,1,2,1,57.0,0.0,0.0,1.0,2,1,1.0,56,9,0,0,2,4,1.0
1,9,5,0,0,0,1.0,25,5,1968.0,2,9,456035.0,297022.0,-1.174707,52.568147,33,2,1,360.0,426.0,4711.0,2.0,2,1,1.0,30,6,0,0,3,1,1.0
2,9,18,0,0,0,1.0,49,8,1968.0,2,1,336636.0,400124.0,-2.956566,53.493987,5,2,3,93.0,5758.0,0.0,2.0,2,1,1.0,49,8,0,0,9,9,1.0
2,9,3,0,0,0,1.0,62,9,3000.0,1,17,367806.0,87555.0,-2.457092,50.68675,55,4,4,645.0,354.0,0.0,2.0,1,3,2.0,51,8,0,0,9,7,2.0
1,11,18,0,0,0,1.0,37,7,6700.0,2,4,542550.0,183630.0,0.053814,51.533586,1,2,3,17.0,117.0,0.0,1.0,2,1,1.0,28,6,0,0,9,6,1.0
4,9,2,0,0,0,1.0,69,10,1781.0,1,15,428347.0,586309.0,-1.556526,55.170283,10,4,2,139.0,1334.0,0.0,1.0,1,1,1.0,24,5,0,0,9,6,2.0
1,9,9,0,0,0,1.0,53,8,2496.0,2,11,423452.0,562921.0,-1.635284,54.960377,10,2,2,147.0,1562.0,1562.0,1.0,2,2,1.0,18,4,0,0,9,3,2.0
1,9,4,0,0,0,1.0,49,8,1951.0,2,14,244176.0,58180.0,-4.194039,50.402783,50,2,2,583.0,0.0,0.0,1.0,1,1,2.0,49,8,0,0,9,7,2.0
1,9,18,0,0,0,1.0,24,5,2401.0,2,13,455804.0,412827.0,-1.1580469999999998,53.609035,14,1,4,211.0,0.0,0.0,2.0,1,4,1.0,57,9,5,1,0,3,1.0
1,9,18,9,0,11,1.0,19,4,1198.0,1,10,433018.0,179208.0,-1.525616,51.510841,43,1,2,471.0,4001.0,0.0,2.0,1,1,1.0,19,4,0,0,9,7,1.0
1,9,4,0,0,0,1.0,47,8,1796.0,1,14,353440.0,422640.0,-2.706671,53.69811,4,2,1,83.0,5256.0,0.0,1.0,2,1,2.0,33,6,0,0,9,6,2.0
1,9,18,0,0,0,1.0,80,11,1390.0,1,9,434528.0,457183.0,-1.474637,54.009517,12,2,1,182.0,59.0,1078.0,1.0,1,1,2.0,80,11,0,0,9,7,2.0
1,9,18,0,0,0,1.0,58,9,1753.0,2,12,339513.0,385167.0,-2.910329,53.35990200000001,5,1,2,91.0,561.0,0.0,1.0,1,2,2.0,70,10,1,3,0,5,1.0
2,9,17,0,0,0,1.0,19,4,1198.0,1,6,436070.0,337760.0,-1.46478,52.936033,30,2,3,323.0,608.0,353.0,1.0,2,3,2.0,17,4,0,0,9,5,1.0
1,9,9,0,0,0,1.0,49,8,1997.0,2,6,521410.0,188800.0,-0.249021,51.584987,1,3,3,30.0,5.0,0.0,1.0,2,2,1.0,49,8,0,0,9,2,1.0
1,9,10,0,0,0,1.0,22,5,1600.0,1,16,301928.0,86562.0,-3.389183,50.670435,50,2,1,580.0,3179.0,0.0,2.0,2,1,2.0,55,8,0,0,9,8,2.0
1,9,18,0,0,0,1.0,34,6,1242.0,1,5,417251.0,446156.0,-1.738877,53.911273,13,2,1,200.0,660.0,65.0,2.0,2,1,1.0,43,7,0,0,1,7,1.0
1,2,18,0,12,0,1.0,45,7,50.0,1,1,498628.0,371436.0,-0.523925,53.230815,32,1,1,352.0,1308.0,0.0,1.0,1,1,2.0,45,7,0,0,2,10,2.0
2,9,4,0,0,0,1.0,29,6,1753.0,2,10,541163.0,373651.0,0.113863,53.241123,32,2,2,351.0,16.0,1104.0,2.0,2,2,2.0,8,2,0,0,9,3,2.0
3,9,4,0,0,0,1.0,64,9,1388.0,1,4,251791.0,56614.0,-4.086343,50.390681,50,3,4,583.0,38.0,374.0,1.0,2,2,1.0,53,8,0,0,9,3,1.0
1,9,18,0,0,0,1.0,28,6,1796.0,1,1,429063.0,457644.0,-1.557979,54.013996,12,3,6,182.0,61.0,0.0,2.0,1,1,2.0,28,6,0,0,9,5,2.0
1,9,7,0,0,10,1.0,22,5,1595.0,1,11,519620.0,260280.0,-0.250054,52.227739,35,1,1,393.0,1428.0,0.0,1.0,1,1,1.0,22,5,0,0,9,5,2.0
1,4,16,0,0,0,1.0,45,7,197.0,1,30,385175.0,133803.0,-2.213116,51.103333,54,2,2,635.0,303.0,0.0,2.0,2,2,1.0,53,8,0,0,9,5,1.0
1,9,9,0,0,0,1.0,30,6,1598.0,1,3,439203.0,391271.0,-1.411627,53.41679300000001,14,2,3,215.0,6109.0,0.0,1.0,1,1,2.0,30,6,0,0,9,1,2.0
1,9,4,0,0,0,1.0,37,7,1984.0,1,10,430053.0,411449.0,-1.5473629999999998,53.59875400000001,14,2,4,210.0,1.0,0.0,2.0,1,1,1.0,37,7,0,0,9,1,1.0
2,9,18,0,0,0,1.0,43,7,1984.0,2,1,470847.0,174900.0,-0.981446,51.468642,43,2,2,472.0,7201.0,7201.0,1.0,1,1,1.0,24,5,0,0,1,2,2.0
1,9,9,0,0,0,1.0,22,5,1395.0,1,1,486128.0,239153.0,-0.7456050000000001,52.044092,43,2,1,479.0,8206.0,1158.0,2.0,2,1,1.0,18,4,0,0,3,3,1.0
1,20,16,0,0,0,1.0,29,6,5880.0,2,9,521400.0,177910.0,-0.252917,51.487118,1,2,1,25.0,4.0,316.0,1.0,2,1,1.0,27,6,0,0,3,3,1.0
1,9,18,0,0,0,1.0,21,5,1598.0,1,10,384170.0,399010.0,-2.240038,53.487562,6,2,2,102.0,665.0,6042.0,1.0,2,2,1.0,23,5,0,0,8,2,1.0
2,3,18,0,0,0,1.0,19,4,125.0,1,1,392220.0,291080.0,-2.1160810000000003,52.517546,20,2,1,303.0,0.0,0.0,1.0,2,1,1.0,19,4,0,0,3,3,1.0
2,19,4,0,0,0,1.0,50,8,2198.0,2,2,336710.0,387875.0,-2.952984,53.383911,5,3,2,91.0,5089.0,0.0,1.0,1,1,1.0,2,1,0,0,9,3,1.0
1,9,9,0,0,0,1.0,23,5,1598.0,1,8,487548.0,269572.0,-0.717063,52.317281,34,2,2,386.0,509.0,9426.0,2.0,2,2,1.0,19,4,0,0,9,5,2.0
1,11,4,0,0,0,1.0,30,6,9000.0,2,5,517930.0,169420.0,-0.305697,51.411547,1,1,1,23.0,0.0,0.0,1.0,1,1,2.0,30,6,0,0,11,6,1.0
1,9,18,0,0,0,1.0,31,6,2204.0,2,8,520640.0,271480.0,-0.231125,52.32816,35,2,2,393.0,1514.0,14.0,2.0,1,2,1.0,31,6,0,0,9,4,1.0
2,9,18,0,0,0,1.0,35,6,1248.0,1,6,399410.0,356125.0,-2.010265,53.102322,21,3,2,256.0,523.0,289.0,1.0,2,2,1.0,35,6,0,0,9,7,1.0
1,9,18,0,0,0,1.0,68,10,1995.0,2,10,527652.0,410019.0,-0.073763,53.571251,16,2,1,233.0,1213.0,0.0,1.0,2,1,1.0,24,5,0,0,1,3,1.0
1,9,18,0,0,2,1.0,24,5,1388.0,1,16,551670.0,184470.0,0.185563,51.53875900000001,1,1,1,15.0,125.0,0.0,1.0,1,1,1.0,24,5,0,0,9,4,1.0
2,9,4,0,0,0,1.0,26,6,998.0,1,10,471604.0,168665.0,-0.971809,51.412494,43,2,1,472.0,4.0,0.0,2.0,2,1,1.0,26,6,0,0,9,2,1.0
2,9,18,0,0,0,1.0,57,9,1995.0,2,2,380803.0,153706.0,-2.276629,51.282167,52,2,1,606.0,0.0,0.0,2.0,2,1,2.0,57,9,0,0,9,9,2.0
2,9,3,0,0,0,1.0,36,7,1587.0,1,9,495967.0,182081.0,-0.617954,51.529494,43,2,2,473.0,7302.0,335.0,1.0,2,2,2.0,6,2,0,0,9,4,2.0
1,9,16,0,0,9,1.0,44,7,1997.0,2,12,607922.0,243787.0,1.031156,52.053444,37,1,1,410.0,1071.0,0.0,2.0,1,1,1.0,44,7,0,0,9,7,1.0
1,9,9,0,0,0,1.0,50,8,1198.0,1,7,530224.0,408938.0,-0.035397000000000005,53.560909,16,2,1,233.0,180.0,46.0,1.0,2,1,1.0,33,6,0,0,1,6,1.0
3,9,18,0,0,0,1.0,29,6,1956.0,2,5,426888.0,426039.0,-1.593928,53.730059,13,4,3,204.0,62.0,0.0,1.0,1,1,1.0,48,8,0,0,9,1,1.0
1,98,4,0,0,0,1.0,43,7,12580.0,2,9,386307.0,342647.0,-2.20539,52.980989,21,3,3,257.0,500.0,0.0,2.0,3,3,1.0,54,8,0,0,9,4,2.0
3,9,4,0,0,0,1.0,42,7,1997.0,1,29,418780.0,279820.0,-1.725307,52.416057,20,3,2,306.0,42.0,0.0,2.0,3,1,2.0,42,7,0,0,9,9,2.0
5,9,18,0,0,0,1.0,41,7,1598.0,1,11,512086.0,198838.0,-0.380329,51.677135,41,5,1,437.0,41.0,0.0,1.0,3,1,2.0,25,5,0,0,9,7,2.0
2,21,17,0,0,0,1.0,56,9,12000.0,2,13,407692.0,535507.0,-1.882123,54.714513,11,2,1,169.0,0.0,0.0,2.0,1,1,2.0,28,6,0,0,9,6,1.0
1,9,18,0,0,0,1.0,39,7,1968.0,2,1,423082.0,180480.0,-1.6687040000000002,51.522769,54,5,4,633.0,4.0,0.0,2.0,3,4,2.0,26,6,0,0,9,10,2.0
2,9,4,0,0,0,1.0,27,6,1349.0,1,3,433834.0,569025.0,-1.472438,55.01463199999999,10,2,1,148.0,1058.0,0.0,1.0,2,1,2.0,27,6,0,0,9,7,2.0
2,9,18,0,0,0,1.0,50,8,1796.0,1,14,341180.0,481020.0,-2.903617,54.221509,3,2,1,65.0,590.0,0.0,2.0,2,1,2.0,50,8,0,0,9,1,2.0
1,9,3,0,0,0,1.0,35,6,1398.0,1,7,379650.0,410900.0,-2.308934,53.594275,6,2,1,101.0,58.0,58.0,1.0,1,1,2.0,35,6,0,0,9,2,2.0
1,19,2,0,0,0,1.0,47,8,2148.0,2,9,533340.0,193080.0,-0.075303,51.620754,1,2,1,32.0,0.0,0.0,1.0,1,1,1.0,47,8,9,5,0,2,1.0
1,9,9,0,0,0,1.0,59,9,1560.0,2,1,541200.0,181080.0,0.033343,51.511011,1,2,1,17.0,112.0,0.0,1.0,2,1,1.0,23,5,0,0,3,4,1.0
1,9,18,0,0,0,1.0,84,11,1956.0,2,5,438235.0,384557.0,-1.427001,53.35651800000001,14,3,2,215.0,6102.0,0.0,1.0,2,1,1.0,52,8,0,0,19,4,2.0
2,9,18,0,0,0,1.0,49,8,1598.0,2,2,411550.0,289660.0,-1.831271,52.504718,20,2,1,300.0,47.0,4040.0,1.0,2,1,2.0,49,8,0,0,9,8,2.0
2,9,4,0,0,0,1.0,30,6,1598.0,1,5,318856.0,103228.0,-3.153368,50.822886,50,2,1,580.0,30.0,0.0,2.0,2,1,2.0,30,6,0,0,9,6,2.0
1,9,9,0,0,0,1.0,27,6,1598.0,2,3,431066.0,555786.0,-1.51715,54.895848,10,2,2,150.0,503.0,5171.0,1.0,1,1,1.0,27,6,0,0,9,7,1.0
2,9,18,0,0,0,1.0,82,11,1596.0,1,6,628610.0,330951.0,1.391967,52.827561,36,2,3,405.0,636.0,0.0,1.0,1,1,1.0,84,11,0,0,9,7,1.0
1,9,18,0,0,0,1.0,28,6,1796.0,1,1,429063.0,457644.0,-1.557979,54.013996,12,3,6,182.0,61.0,0.0,2.0,3,4,1.0,46,8,0,0,11,7,2.0
1,9,5,0,0,0,1.0,47,8,1968.0,2,9,419749.0,412618.0,-1.702983,53.609749,13,2,1,203.0,0.0,0.0,1.0,2,1,1.0,19,4,0,0,3,5,2.0
1,21,18,0,0,0,1.0,30,6,11705.0,2,14,394550.0,399310.0,-2.08361,53.49047,6,1,2,110.0,6194.0,0.0,1.0,1,2,2.0,17,4,5,1,0,3,1.0
2,9,16,0,0,0,1.0,47,8,1461.0,2,4,487320.0,475968.0,-0.663853,54.172086,12,2,2,185.0,1258.0,0.0,2.0,1,1,2.0,26,6,0,0,9,8,2.0
3,9,18,0,1,0,1.0,44,7,1956.0,2,3,372080.0,177730.0,-2.403593,51.497814,52,3,2,612.0,4.0,0.0,2.0,1,1,1.0,42,7,0,0,9,4,1.0
3,9,10,0,0,0,1.0,45,7,2967.0,2,1,393475.0,338741.0,-2.098551,52.946014,21,3,6,255.0,5066.0,0.0,2.0,2,4,2.0,5,1,0,0,9,8,1.0
2,9,18,0,0,0,1.0,25,5,1995.0,2,8,532440.0,179220.0,-0.093512,51.496415,1,2,1,8.0,240.0,0.0,1.0,1,1,1.0,20,4,0,0,9,2,1.0
2,9,3,0,0,0,1.0,55,8,2231.0,2,8,530800.0,195110.0,-0.111214,51.639592,1,2,1,32.0,0.0,0.0,1.0,1,1,1.0,49,8,0,0,5,5,1.0
1,9,9,0,0,0,1.0,40,7,1598.0,1,9,434497.0,568300.0,-1.462158,55.008072,10,4,2,148.0,193.0,2049.0,1.0,3,2,1.0,36,7,0,0,9,1,2.0
2,19,3,0,0,0,1.0,50,8,2198.0,2,5,388630.0,411870.0,-2.173295,53.603267,6,5,6,106.0,664.0,58.0,1.0,1,1,1.0,18,4,0,0,9,8,1.0
3,9,3,0,0,0,1.0,34,6,1598.0,1,17,406860.0,280160.0,-1.900557,52.419391,20,3,2,300.0,0.0,0.0,1.0,2,2,1.0,31,6,0,0,9,3,1.0
1,9,17,0,12,0,1.0,58,9,1970.0,1,10,354740.0,238480.0,-2.661308,52.042858,22,2,1,285.0,4224.0,0.0,2.0,1,1,2.0,58,9,0,0,9,8,2.0
1,19,4,0,0,0,1.0,39,7,1995.0,2,8,446474.0,391705.0,-1.302174,53.42010500000001,14,3,2,213.0,631.0,0.0,1.0,2,1,2.0,82,11,0,0,9,7,1.0
2,9,18,0,0,0,1.0,91,11,1798.0,1,7,594274.0,225740.0,0.8221620000000001,51.896335,42,2,1,455.0,1124.0,0.0,1.0,2,1,1.0,91,11,0,0,9,6,1.0
1,9,18,0,0,3,1.0,23,5,1998.0,1,13,384809.0,151382.0,-2.219093,51.261392,54,2,2,635.0,229.0,0.0,2.0,1,1,1.0,23,5,0,0,9,6,1.0
1,9,9,0,0,0,1.0,86,11,2495.0,1,8,431525.0,440091.0,-1.522214,53.856095,13,1,1,204.0,0.0,0.0,1.0,1,1,2.0,85,11,5,1,0,10,2.0
1,9,3,0,0,0,1.0,28,6,1896.0,2,15,395062.0,287393.0,-2.074144,52.484434,20,2,1,303.0,0.0,459.0,1.0,2,1,1.0,46,8,0,0,9,2,1.0
2,9,18,0,0,0,1.0,48,8,1368.0,1,8,484504.0,193553.0,-0.780402,51.634449,43,3,2,480.0,4809.0,0.0,1.0,1,1,1.0,17,4,0,0,9,10,2.0
1,9,5,0,0,0,1.0,25,5,1598.0,1,12,302220.0,533740.0,-3.518394,54.689176,3,1,1,60.0,0.0,0.0,2.0,1,1,2.0,23,5,9,5,0,6,1.0
3,9,4,0,0,0,1.0,30,6,998.0,1,7,387080.0,406590.0,-2.196498,53.555773,6,4,2,106.0,664.0,0.0,1.0,2,2,2.0,46,8,0,0,9,4,2.0
2,9,4,0,4,0,1.0,55,8,1364.0,1,7,532836.0,330164.0,-0.028742,52.852594,32,3,1,354.0,17.0,0.0,2.0,2,1,2.0,55,8,0,0,9,4,1.0
2,9,18,0,0,0,1.0,27,6,1328.0,1,5,388006.0,347219.0,-2.180256,53.022128,21,2,4,257.0,0.0,0.0,1.0,2,2,2.0,27,6,0,0,9,4,2.0
3,9,18,0,0,0,1.0,38,7,1595.0,1,7,414930.0,286780.0,-1.7816040000000002,52.478745,20,3,1,300.0,0.0,0.0,1.0,3,1,2.0,20,4,0,0,9,1,2.0
1,9,18,0,0,0,1.0,22,5,998.0,1,2,391180.0,302650.0,-2.131719,52.62154200000001,20,2,1,309.0,0.0,0.0,1.0,2,1,1.0,12,3,0,0,1,1,2.0
1,20,18,0,0,6,1.0,32,6,3920.0,2,6,419378.0,182714.0,-1.721968,51.542994,54,2,1,633.0,419.0,0.0,1.0,1,1,1.0,32,6,0,0,20,2,1.0
4,9,18,0,0,0,1.0,27,6,1995.0,2,8,387646.0,343513.0,-2.18548,52.988807,21,4,8,257.0,500.0,0.0,2.0,4,11,1.0,27,6,0,0,9,1,1.0
2,9,18,0,0,0,1.0,64,9,1998.0,7,8,531560.0,161910.0,-0.1126,51.341061,1,2,1,20.0,235.0,235.0,1.0,1,1,2.0,45,7,0,0,9,6,1.0
2,9,3,0,0,0,1.0,50,8,1400.0,1,15,385661.0,305305.0,-2.213359,52.64529,21,3,2,254.0,54.0,0.0,2.0,2,1,2.0,50,8,0,0,9,6,2.0
2,9,18,0,0,0,1.0,26,6,1856.0,2,5,540650.0,171260.0,0.021518,51.422906,1,2,1,19.0,2212.0,0.0,1.0,1,1,1.0,55,8,0,0,9,4,1.0
2,9,4,0,0,7,1.0,45,7,998.0,1,12,500591.0,307435.0,-0.514362,52.655322,33,2,1,368.0,606.0,1.0,2.0,2,1,1.0,45,7,0,0,9,9,1.0
1,9,13,0,0,0,1.0,29,6,1248.0,2,2,460192.0,223199.0,-1.126505,51.904089,43,3,1,481.0,4421.0,0.0,2.0,2,1,2.0,52,8,0,0,9,10,1.0
2,9,18,0,0,0,1.0,22,5,1364.0,1,1,330970.0,432830.0,-3.049227,53.787191,4,2,2,71.0,0.0,0.0,1.0,2,2,2.0,22,5,0,0,9,1,2.0
1,9,5,0,0,0,1.0,57,9,1339.0,1,13,393310.0,411480.0,-2.102563,53.599844,6,1,1,106.0,0.0,0.0,1.0,1,1,1.0,5,1,10,3,0,4,2.0
1,19,18,0,0,0,1.0,41,7,1997.0,2,9,347726.0,393365.0,-2.788297,53.434461,5,2,2,92.0,57.0,0.0,1.0,2,2,2.0,52,8,0,0,9,1,1.0
1,9,18,0,4,0,1.0,33,6,1108.0,1,15,436917.0,493726.0,-1.433719,54.337763,12,3,1,181.0,1333.0,0.0,1.0,1,1,2.0,33,6,0,0,9,8,2.0
2,9,18,0,0,0,1.0,34,6,1560.0,2,2,579548.0,223339.0,0.6071350000000001,51.879705,42,4,2,451.0,120.0,0.0,2.0,1,1,1.0,46,8,0,0,9,3,1.0
1,9,18,0,0,10,1.0,31,6,1248.0,2,5,440236.0,461164.0,-1.387019,54.044883,12,1,3,182.0,1.0,0.0,2.0,1,2,2.0,23,5,0,0,9,5,2.0
2,9,3,0,0,0,1.0,35,6,1591.0,1,6,335160.0,439050.0,-2.986955,53.843628,4,2,1,85.0,586.0,586.0,1.0,2,1,1.0,35,6,0,0,9,2,1.0
1,9,10,0,0,0,1.0,36,7,1995.0,2,11,489128.0,408867.0,-0.6556390000000001,53.56885,16,2,1,232.0,0.0,0.0,1.0,2,1,1.0,13,3,0,0,1,3,2.0
1,9,2,9,0,0,1.0,31,6,599.0,1,12,434390.0,337260.0,-1.4898280000000002,52.931648,30,2,1,323.0,0.0,1.0,1.0,2,1,2.0,26,6,0,0,1,6,2.0
1,3,18,0,0,0,1.0,29,6,124.0,1,13,517880.0,178190.0,-0.303496,51.490379,1,2,1,25.0,455.0,0.0,1.0,1,1,1.0,29,6,0,0,3,8,1.0
1,9,3,0,0,0,1.0,46,8,1390.0,1,6,416464.0,93392.0,-1.768042,50.739907,55,2,2,641.0,35.0,3059.0,2.0,2,2,1.0,40,7,0,0,98,1,2.0
2,9,3,0,0,0,1.0,25,5,1364.0,1,8,508661.0,218426.0,-0.423723,51.853858,40,3,1,424.0,1.0,0.0,2.0,2,1,2.0,25,5,0,0,9,6,2.0
1,9,18,0,0,0,1.0,39,7,1968.0,2,8,427774.0,436226.0,-1.5795860000000002,53.821571,13,2,1,204.0,0.0,0.0,1.0,2,1,2.0,84,11,0,0,9,9,1.0
2,9,3,0,0,0,1.0,49,8,1794.0,1,9,406820.0,285610.0,-1.901036,52.468387,20,2,2,300.0,38.0,0.0,1.0,2,2,1.0,10,2,0,0,9,2,1.0
2,9,13,0,0,0,1.0,48,8,1206.0,1,6,511086.0,429163.0,-0.316966,53.747012,16,2,3,228.0,0.0,0.0,1.0,1,1,2.0,35,6,0,0,9,1,2.0
1,9,15,0,0,0,1.0,22,5,3189.0,1,8,530410.0,173240.0,-0.124943,51.443147,1,2,1,9.0,23.0,0.0,1.0,1,1,1.0,22,5,0,0,9,2,1.0
1,11,4,0,0,0,1.0,54,8,4760.0,2,4,532130.0,178720.0,-0.098162,51.491995,1,1,1,8.0,215.0,0.0,1.0,1,1,2.0,45,7,0,0,11,2,1.0
3,9,3,0,0,6,1.0,37,7,1995.0,2,7,503320.0,178184.0,-0.513133,51.49317,43,4,3,473.0,4.0,0.0,2.0,3,3,2.0,37,7,0,0,9,5,2.0
2,11,18,0,0,0,1.0,28,6,3900.0,2,9,415467.0,416288.0,-1.76752,53.642878,13,2,3,203.0,629.0,0.0,1.0,1,3,2.0,8,2,0,0,9,9,1.0
1,9,4,0,0,0,1.0,39,7,998.0,1,1,426079.0,456895.0,-1.6035780000000002,54.007423,12,2,1,182.0,59.0,257.0,2.0,1,1,2.0,39,7,0,0,9,6,2.0
2,9,4,0,0,10,1.0,49,8,1199.0,1,16,369030.0,429450.0,-2.471242,53.760477,4,2,2,70.0,666.0,0.0,1.0,2,2,1.0,19,4,0,0,9,1,1.0
3,9,18,0,0,0,1.0,53,8,2231.0,2,8,404249.0,317593.0,-1.938482,52.755932,21,3,1,250.0,460.0,0.0,1.0,1,1,1.0,35,6,0,0,9,3,2.0
2,9,4,0,0,0,1.0,43,7,1339.0,1,9,364991.0,176948.0,-2.505632,51.490387,52,3,1,612.0,0.0,0.0,1.0,2,1,2.0,43,7,0,0,9,5,2.0
1,9,9,0,0,0,1.0,49,8,1997.0,1,15,360317.0,169800.0,-2.572145,51.425809,52,2,2,601.0,0.0,0.0,1.0,2,1,1.0,50,8,0,0,9,6,1.0
1,9,18,0,0,0,1.0,63,9,1598.0,1,7,403250.0,281510.0,-1.953626,52.43156,20,2,1,300.0,0.0,0.0,1.0,2,1,2.0,60,9,0,0,9,1,2.0
1,9,4,0,0,0,1.0,53,8,1995.0,2,1,549930.0,174150.0,0.156113,51.446497,1,4,4,18.0,2.0,0.0,1.0,4,4,1.0,31,6,0,0,9,9,1.0
4,9,18,0,0,0,1.0,52,8,1242.0,1,2,516341.0,256185.0,-0.299444,52.191641,40,6,5,420.0,1.0,0.0,2.0,5,3,2.0,23,5,0,0,9,1,2.0
3,19,9,0,0,0,1.0,61,9,1686.0,2,12,534370.0,197470.0,-0.05875,51.659958,1,3,2,32.0,0.0,10.0,1.0,1,2,2.0,23,5,0,0,9,7,1.0
