Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile,target
1,9,9,0,0,0,1.0,47,8,1461.0,2,12,383590.0,395940.0,-2.248617,53.459949,6,2,1,102.0,5219.0,0.0,1.0,2,1,1.0,29,6,0,0,5,5,1.0
2,9,18,0,0,0,1.0,24,5,1242.0,1,12,392329.0,287117.0,-2.114382,52.48192,20,2,3,303.0,0.0,0.0,1.0,1,1,2.0,90,11,0,0,9,9,2.0
1,9,18,0,7,10,1.0,33,6,1798.0,1,7,392210.0,405190.0,-2.119026,53.543292,6,2,2,104.0,627.0,0.0,1.0,1,1,2.0,33,6,0,0,9,1,2.0
2,3,18,0,0,0,1.0,27,6,124.0,1,13,529650.0,180820.0,-0.13309300000000002,51.51144,1,2,2,1.0,401.0,0.0,1.0,2,1,1.0,27,6,0,0,3,2,1.0
1,9,4,0,0,0,1.0,41,7,998.0,1,2,521330.0,188940.0,-0.250127,51.586262,1,2,1,30.0,0.0,5.0,1.0,1,1,1.0,41,7,0,0,9,7,1.0
1,3,18,0,4,0,1.0,17,4,125.0,1,5,532470.0,185100.0,-0.090871,51.549249,1,2,1,3.0,0.0,0.0,1.0,1,1,1.0,17,4,0,0,3,2,1.0
2,9,18,0,0,0,1.0,48,8,1968.0,2,10,486272.0,185646.0,-0.7568050000000001,51.56310300000001,43,2,2,474.0,7401.0,0.0,2.0,2,2,2.0,71,10,0,0,9,10,2.0
2,9,2,0,0,0,1.0,37,7,1796.0,1,21,448909.0,515335.0,-1.24574,54.53094,17,2,1,243.0,1380.0,0.0,1.0,2,1,1.0,37,7,0,0,9,8,1.0
1,9,18,0,0,0,1.0,29,6,1248.0,1,3,298180.0,520390.0,-3.576395,54.568447,3,2,3,63.0,595.0,0.0,2.0,2,3,2.0,81,11,0,0,9,3,2.0
2,9,4,0,0,0,1.0,39,7,1896.0,2,14,513880.0,189880.0,-0.357306,51.596264,1,2,2,29.0,0.0,0.0,1.0,2,2,2.0,2,1,0,0,9,10,1.0
2,9,2,0,0,0,1.0,35,6,1998.0,1,12,396325.0,81510.0,-2.0533240000000004,50.633274,55,2,5,644.0,351.0,0.0,2.0,2,4,2.0,30,6,0,0,9,8,2.0
2,9,18,0,0,0,1.0,28,6,1598.0,1,1,257907.0,132224.0,-4.029528,51.071705,50,2,1,582.0,361.0,0.0,2.0,2,1,2.0,28,6,0,0,9,5,1.0
2,9,9,0,0,0,1.0,28,6,1400.0,1,8,530760.0,186270.0,-0.115084,51.560161,1,2,5,3.0,503.0,103.0,1.0,1,4,1.0,3,1,0,0,9,3,2.0
2,9,18,0,0,0,1.0,44,7,2148.0,2,13,435331.0,207750.0,-1.489416,51.767319,43,3,2,485.0,415.0,0.0,2.0,1,1,1.0,45,7,0,0,9,9,2.0
2,9,17,0,0,0,1.0,27,6,1364.0,1,8,358988.0,359309.0,-2.614385,53.12935699999999,7,2,2,129.0,51.0,0.0,2.0,2,1,1.0,64,9,0,0,9,1,1.0
1,9,18,0,0,0,1.0,51,8,998.0,1,1,421873.0,568795.0,-1.6594970000000002,55.013232,10,3,3,147.0,1.0,0.0,1.0,1,1,1.0,51,8,0,0,9,9,1.0
1,9,3,0,0,0,1.0,29,6,1197.0,1,1,534950.0,184800.0,-0.055241,51.545966,1,3,3,4.0,107.0,113.0,1.0,3,3,2.0,31,6,0,0,9,3,1.0
3,9,18,0,0,0,1.0,21,5,1968.0,2,5,419279.0,558650.0,-1.700737,54.922175,10,4,2,146.0,306.0,0.0,2.0,2,1,2.0,18,4,0,0,9,3,1.0
2,9,9,0,0,6,1.0,44,7,1299.0,1,14,406950.0,288310.0,-1.899067,52.492658,20,2,2,300.0,4540.0,0.0,1.0,1,1,1.0,19,4,0,0,9,1,2.0
1,9,17,0,0,0,1.0,21,5,998.0,1,3,389492.0,358703.0,-2.158482,53.12539,21,2,2,256.0,78.0,285.0,1.0,1,2,2.0,21,5,0,0,9,8,2.0
4,9,18,0,0,0,1.0,23,5,1248.0,2,7,446471.0,218887.0,-1.326504,51.866633,43,4,1,485.0,4260.0,0.0,2.0,2,1,1.0,29,6,0,0,5,8,1.0
1,9,9,0,0,0,1.0,54,8,4367.0,2,4,522090.0,175280.0,-0.243892,51.463333,1,2,1,10.0,306.0,0.0,1.0,2,1,1.0,40,7,0,0,1,3,2.0
1,9,18,0,0,0,1.0,19,4,999.0,1,1,593192.0,270250.0,0.8316690000000001,52.296395,37,3,1,414.0,575.0,0.0,2.0,1,1,2.0,19,4,0,0,9,5,2.0
2,9,4,0,0,0,1.0,61,9,2401.0,2,13,378880.0,245360.0,-2.309781,52.106163,22,2,1,273.0,0.0,0.0,1.0,1,1,1.0,18,4,0,0,1,8,1.0
2,9,7,0,0,0,1.0,27,6,1461.0,2,8,437048.0,554077.0,-1.424103,54.880085,10,2,3,150.0,5107.0,5107.0,1.0,1,1,1.0,20,4,0,0,9,4,2.0
2,9,18,0,0,0,1.0,31,6,1598.0,2,3,539420.0,184560.0,0.009085,51.542723,1,2,1,17.0,118.0,164.0,1.0,2,1,2.0,31,6,0,0,9,1,2.0
1,9,4,0,0,0,1.0,50,8,1956.0,2,1,377637.0,357943.0,-2.335585,53.11819000000001,7,3,1,129.0,6.0,0.0,2.0,2,1,1.0,11,3,0,0,9,10,2.0
1,9,3,0,0,0,1.0,49,8,1968.0,2,4,410354.0,108204.0,-1.854218,50.873244,55,4,2,647.0,3081.0,0.0,1.0,2,2,2.0,37,7,0,0,9,5,2.0
1,3,7,0,0,0,1.0,24,5,125.0,1,15,508540.0,173610.0,-0.439375,51.451081,1,2,1,25.0,315.0,0.0,1.0,1,1,1.0,24,5,0,0,3,2,1.0
2,9,4,0,0,0,1.0,61,9,998.0,1,11,337109.0,376688.0,-2.944761,53.283416,7,2,1,130.0,41.0,0.0,1.0,2,1,2.0,61,9,0,0,9,2,2.0
1,9,16,0,0,0,1.0,57,9,2967.0,1,7,563382.0,199013.0,0.361061,51.666143,42,3,1,452.0,0.0,0.0,2.0,2,1,1.0,57,9,0,0,9,6,1.0
1,9,18,0,10,1,1.0,27,6,998.0,1,14,378400.0,431650.0,-2.329273,53.780725,4,1,1,72.0,56.0,65.0,2.0,1,1,1.0,27,6,0,0,9,9,1.0
1,9,18,0,10,0,1.0,35,6,1461.0,2,1,616893.0,217192.0,1.145039,51.811261,42,1,1,461.0,133.0,0.0,2.0,1,1,1.0,35,6,0,0,9,2,1.0
2,19,5,0,0,0,1.0,46,8,2198.0,2,1,531350.0,182160.0,-0.10811,51.52309,1,2,1,3.0,201.0,0.0,1.0,1,1,1.0,33,6,0,0,1,3,1.0
2,9,8,0,0,0,1.0,40,7,1229.0,1,11,364944.0,391624.0,-2.528952,53.420242,7,2,1,128.0,0.0,574.0,2.0,2,1,1.0,50,8,0,0,9,1,2.0
2,9,10,0,0,0,1.0,40,7,1997.0,2,3,339354.0,392100.0,-2.914053,53.42219300000001,5,2,2,91.0,5058.0,0.0,1.0,2,1,2.0,40,7,0,0,9,1,2.0
2,9,16,0,10,0,1.0,28,6,1332.0,1,6,518860.0,301890.0,-0.246405,52.601806,35,2,2,394.0,56.0,0.0,1.0,2,2,2.0,28,6,0,0,9,1,2.0
2,9,13,0,0,0,1.0,80,11,1870.0,2,13,429171.0,417992.0,-1.560079,53.657612,13,2,1,206.0,642.0,0.0,1.0,1,1,1.0,73,10,0,0,1,8,1.0
4,19,4,0,0,0,1.0,30,6,1598.0,2,7,532266.0,388453.0,-0.013202,53.37638199999999,32,6,5,351.0,16.0,0.0,2.0,4,4,1.0,30,6,0,0,19,6,1.0
2,9,8,0,0,0,1.0,49,8,2179.0,2,4,488804.0,192905.0,-0.7184520000000001,51.627962,43,2,2,480.0,2809.0,3087.0,1.0,2,2,1.0,49,8,0,0,9,4,1.0
2,9,18,0,0,0,1.0,40,7,2993.0,2,2,420252.0,428627.0,-1.6943419999999998,53.753618,13,4,1,203.0,651.0,0.0,1.0,1,1,1.0,19,4,0,0,9,3,1.0
1,90,13,0,0,0,1.0,40,7,2148.0,2,6,427195.0,559441.0,-1.57716,54.928916,10,2,1,146.0,1296.0,4060.0,1.0,2,1,2.0,48,8,0,0,9,7,2.0
1,9,3,0,0,0,1.0,40,7,1461.0,2,6,428267.0,431558.0,-1.572524,53.77959,13,2,4,204.0,621.0,0.0,1.0,2,2,1.0,21,5,0,0,9,8,2.0
2,9,18,0,0,0,1.0,19,4,1299.0,1,7,625388.0,221726.0,1.271012,51.848602,42,3,3,461.0,1034.0,0.0,1.0,2,3,1.0,19,4,0,0,9,5,1.0
2,9,18,0,0,0,1.0,21,5,1248.0,1,6,474576.0,258623.0,-0.909743,52.220778,34,2,3,384.0,5123.0,5123.0,1.0,2,2,1.0,21,5,0,0,9,8,2.0
1,9,18,0,0,0,1.0,34,6,1598.0,1,9,532141.0,212594.0,-0.085221,51.796392,41,1,1,432.0,176.0,0.0,1.0,1,1,2.0,24,5,9,5,0,10,2.0
1,9,18,0,0,0,1.0,50,8,1910.0,2,7,488024.0,267346.0,-0.710663,52.297198,34,2,1,386.0,5128.0,9426.0,1.0,2,1,1.0,57,9,0,0,9,3,2.0
1,9,4,0,0,0,1.0,23,5,1560.0,2,7,423990.0,323312.0,-1.6455669999999998,52.80683000000001,21,2,3,251.0,5121.0,0.0,1.0,2,3,2.0,29,6,0,0,9,2,1.0
1,9,16,0,0,10,1.0,22,5,1587.0,1,9,453846.0,401280.0,-1.189622,53.505462,14,1,1,211.0,0.0,0.0,2.0,1,1,1.0,22,5,0,0,9,2,1.0
2,9,17,0,0,0,1.0,31,6,1388.0,1,12,407880.0,284490.0,-1.885459,52.45830400000001,20,2,5,300.0,435.0,0.0,1.0,1,1,1.0,20,4,0,0,9,9,2.0
2,9,3,0,0,0,1.0,57,9,1968.0,2,4,491259.0,179458.0,-0.686483,51.506695,43,4,1,474.0,4.0,0.0,2.0,1,1,2.0,28,6,0,0,9,4,1.0
1,9,18,0,0,9,1.0,65,9,1995.0,2,1,313079.0,649421.0,-3.3856370000000005,55.730364,95,2,3,914.0,702.0,0.0,2.0,1,1,1.0,65,9,0,0,9,10,1.0
2,9,10,0,0,0,1.0,33,6,1229.0,1,2,420886.0,584829.0,-1.673761,55.15735400000001,10,2,3,139.0,196.0,6067.0,2.0,2,2,2.0,33,6,0,0,9,4,2.0
2,9,18,0,0,0,1.0,27,6,1598.0,1,11,413854.0,185821.0,-1.801501,51.571091,54,2,1,633.0,4006.0,0.0,1.0,1,1,1.0,29,6,0,0,1,4,2.0
1,9,18,0,0,0,1.0,45,7,1596.0,1,13,432240.0,247320.0,-1.530508,52.123258,23,3,3,293.0,422.0,0.0,2.0,2,2,2.0,68,10,0,0,9,7,1.0
3,9,18,0,0,0,1.0,60,9,1591.0,1,1,334315.0,391536.0,-2.989749,53.41652,5,3,2,91.0,5038.0,0.0,1.0,3,2,1.0,19,4,0,0,9,1,1.0
2,9,18,0,0,0,1.0,45,7,1390.0,1,13,444510.0,347220.0,-1.337916,53.020433,30,2,5,320.0,0.0,0.0,1.0,2,1,1.0,22,5,0,0,9,2,1.0
1,4,18,0,0,0,1.0,24,5,124.0,1,6,455303.0,520396.0,-1.145998,54.575761,17,3,2,241.0,0.0,0.0,1.0,1,1,1.0,24,5,0,0,4,1,1.0
3,9,16,0,0,0,1.0,24,5,1390.0,1,9,450350.0,375800.0,-1.246381,53.276799,30,3,1,321.0,616.0,0.0,2.0,3,1,2.0,24,5,0,0,9,4,2.0
2,9,16,0,0,0,1.0,51,8,2143.0,2,2,450363.0,317511.0,-1.255259,52.752874,33,2,2,362.0,7205.0,0.0,1.0,2,2,1.0,51,8,0,0,9,10,1.0
2,9,10,0,0,0,1.0,46,8,1991.0,2,12,460665.0,451309.0,-1.0770309999999998,53.954327,12,2,4,189.0,0.0,0.0,1.0,2,3,2.0,69,10,0,0,9,9,2.0
2,9,18,0,0,0,1.0,26,6,1364.0,1,6,390290.0,280020.0,-2.144197,52.418086,22,2,5,270.0,456.0,4187.0,1.0,1,3,1.0,16,4,0,0,9,2,2.0
1,8,18,0,0,0,1.0,51,8,2499.0,2,6,527440.0,178420.0,-0.16578800000000002,51.490374,1,2,1,12.0,0.0,0.0,1.0,2,1,1.0,25,5,0,0,1,6,1.0
1,9,18,0,0,0,1.0,64,9,1910.0,2,9,527940.0,180690.0,-0.15776800000000002,51.510661,1,2,1,1.0,4202.0,4202.0,1.0,2,1,1.0,41,7,0,0,3,2,1.0
1,9,18,0,0,0,1.0,58,9,1339.0,8,8,417001.0,433017.0,-1.743405,53.793191,13,2,2,200.0,647.0,650.0,1.0,2,2,2.0,16,4,0,0,8,3,2.0
2,9,3,0,0,0,1.0,34,6,1968.0,2,5,526920.0,180810.0,-0.172415,51.51197,1,2,1,1.0,402.0,402.0,1.0,2,1,1.0,34,6,0,0,9,5,1.0
2,9,18,0,0,0,1.0,28,6,1598.0,1,10,498082.0,197881.0,-0.583062,51.67115,43,2,3,478.0,404.0,0.0,1.0,2,3,2.0,61,9,0,0,9,10,2.0
2,9,18,0,0,0,1.0,59,9,1461.0,2,4,506699.0,306821.0,-0.4243,52.648639,32,2,2,355.0,446.0,0.0,2.0,1,1,2.0,48,8,0,0,9,7,2.0
1,21,11,0,0,0,1.0,61,9,10308.0,2,2,557499.0,177655.0,0.266502,51.475935,42,2,2,462.0,282.0,0.0,1.0,2,2,1.0,26,6,0,0,9,5,1.0
1,9,18,0,0,0,1.0,62,9,996.0,1,3,254793.0,91808.0,-4.0578699999999985,50.707725,50,2,1,589.0,30.0,0.0,2.0,1,1,2.0,62,9,0,0,9,5,2.0
1,11,5,0,0,0,1.0,48,8,7300.0,2,10,527630.0,171770.0,-0.165451,51.430568,1,1,1,10.0,24.0,0.0,1.0,1,1,2.0,25,5,9,9,0,4,1.0
1,9,4,0,0,0,1.0,47,8,1896.0,2,8,404630.0,283090.0,-1.933308,52.44575500000001,20,1,1,300.0,384.0,0.0,1.0,1,1,1.0,51,8,9,9,0,1,2.0
1,9,4,0,0,0,1.0,30,6,1968.0,2,7,422168.0,321699.0,-1.6727029999999998,52.792408,21,2,4,251.0,38.0,38.0,2.0,1,1,1.0,30,6,0,0,9,3,1.0
2,9,18,0,0,0,1.0,67,10,1497.0,1,12,544920.0,188290.0,0.089878,51.574855,1,2,2,14.0,12.0,0.0,1.0,2,1,2.0,67,10,0,0,9,6,2.0
1,9,9,0,0,0,1.0,21,5,1149.0,1,10,371650.0,410010.0,-2.429719,53.585902,6,2,1,100.0,6206.0,0.0,1.0,2,1,1.0,28,6,0,0,3,2,2.0
1,9,4,0,0,0,1.0,19,4,1149.0,1,12,508185.0,233742.0,-0.425824,51.991601,40,2,2,424.0,6.0,114.0,2.0,2,2,1.0,29,6,0,0,19,9,1.0
2,9,3,0,0,0,1.0,54,8,1596.0,1,9,424112.0,322818.0,-1.643793,52.802384,21,2,2,251.0,5017.0,5189.0,1.0,2,2,2.0,54,8,0,0,9,6,2.0
2,9,17,0,0,0,1.0,42,7,2204.0,2,10,468296.0,106731.0,-1.031088,50.85607,44,2,1,495.0,0.0,0.0,2.0,1,1,1.0,50,8,0,0,9,6,1.0
1,9,4,0,0,0,1.0,18,4,1242.0,1,3,420894.0,434532.0,-1.684208,53.806666,13,4,1,204.0,6120.0,0.0,1.0,1,1,2.0,18,4,0,0,9,7,2.0
1,9,13,0,10,0,1.0,23,5,1242.0,1,14,349480.0,405470.0,-2.763852,53.543427,4,2,2,84.0,0.0,0.0,1.0,2,2,1.0,63,9,0,0,9,7,2.0
2,9,7,0,0,0,1.0,30,6,2204.0,2,8,329651.0,155890.0,-3.010396,51.297771,52,2,1,607.0,0.0,0.0,1.0,1,1,2.0,26,6,0,0,9,5,1.0
1,5,18,0,0,0,1.0,46,8,899.0,1,19,568672.0,244486.0,0.459671,52.073051,37,2,1,414.0,143.0,0.0,2.0,1,1,1.0,46,8,0,0,5,6,1.0
2,4,18,0,0,0,1.0,50,8,249.0,1,5,401927.0,308251.0,-1.972938,52.671964,21,2,1,250.0,4154.0,45.0,2.0,2,1,1.0,50,8,0,0,4,5,1.0
1,9,18,0,0,0,1.0,45,7,2902.0,2,11,346566.0,259320.0,-2.783757,52.229473,22,3,2,285.0,4360.0,0.0,2.0,2,1,2.0,40,7,0,0,9,5,1.0
1,9,11,0,0,0,1.0,47,8,1984.0,1,14,517080.0,178060.0,-0.31505700000000003,51.48937700000001,1,2,5,25.0,3002.0,0.0,1.0,2,1,1.0,42,7,0,0,9,2,2.0
1,9,13,0,10,11,1.0,25,5,1390.0,1,14,302096.0,112215.0,-3.393648,50.901082,50,2,2,586.0,0.0,0.0,2.0,1,1,1.0,25,5,0,0,9,9,1.0
2,19,18,2,0,0,1.0,30,6,2198.0,2,1,359828.0,172024.0,-2.579431,51.445771,52,2,1,601.0,4.0,0.0,1.0,1,1,1.0,44,7,0,0,4,6,1.0
1,9,13,0,0,0,1.0,53,8,1149.0,1,9,445992.0,173210.0,-1.339456,51.456009,43,2,1,471.0,4494.0,7161.0,2.0,2,1,2.0,50,8,0,0,1,7,2.0
1,9,18,0,0,0,1.0,61,9,1995.0,2,13,481591.0,389663.0,-0.774401,53.397501,32,1,1,356.0,0.0,0.0,1.0,1,1,2.0,85,11,5,1,0,5,1.0
1,9,7,0,0,0,1.0,32,6,1996.0,1,14,363768.0,175578.0,-2.523105,51.477992,52,2,2,601.0,0.0,0.0,1.0,2,2,2.0,54,8,0,0,9,5,2.0
1,9,18,0,0,0,1.0,19,4,998.0,1,4,379290.0,295670.0,-2.306912,52.55846800000001,22,2,1,286.0,454.0,0.0,2.0,2,1,1.0,71,10,0,0,9,4,2.0
1,10,9,0,0,2,1.0,47,8,1998.0,2,9,333750.0,434490.0,-3.007397,53.802471,4,2,2,71.0,583.0,0.0,1.0,2,2,1.0,51,8,0,0,9,1,1.0
2,9,4,0,0,0,1.0,30,6,1242.0,1,9,568154.0,189268.0,0.425323,51.577195,42,3,1,450.0,148.0,0.0,1.0,1,1,2.0,10,2,0,0,9,3,2.0
2,19,7,0,0,0,1.0,42,7,1968.0,2,3,540360.0,170350.0,0.01699,51.414801,1,2,1,19.0,2212.0,0.0,1.0,1,1,2.0,47,8,0,0,9,3,1.0
1,9,3,0,0,0,1.0,29,6,2987.0,2,5,537160.0,176950.0,-0.026441000000000003,51.474892,1,2,2,7.0,2.0,2.0,1.0,1,2,1.0,35,6,0,0,9,3,2.0
1,9,18,0,0,0,1.0,44,7,1399.0,2,5,446319.0,148284.0,-1.337986,51.23187,44,2,2,490.0,0.0,0.0,2.0,1,1,2.0,44,7,0,0,9,9,2.0
2,9,3,0,0,0,1.0,49,8,1399.0,2,9,537580.0,189750.0,-0.015401,51.589812,1,4,3,13.0,503.0,0.0,1.0,1,1,2.0,42,7,0,0,9,2,1.0
1,9,18,0,0,0,1.0,40,7,1360.0,1,9,302756.0,100023.0,-3.381024,50.791589,50,2,1,580.0,0.0,0.0,2.0,1,1,1.0,40,7,0,0,9,3,1.0
2,9,18,0,0,0,1.0,73,10,1339.0,1,7,461445.0,301264.0,-1.094113,52.60569399999999,33,5,5,367.0,563.0,0.0,2.0,4,2,1.0,76,11,0,0,9,9,2.0
1,9,18,0,0,0,1.0,18,4,1242.0,1,8,450512.0,513665.0,-1.221257,54.515776,17,2,2,243.0,1365.0,0.0,2.0,2,1,2.0,27,6,0,0,9,1,1.0
1,9,18,0,0,0,1.0,21,5,1242.0,1,13,511399.0,430042.0,-0.31190500000000004,53.754842,16,2,1,228.0,165.0,0.0,1.0,2,1,1.0,26,6,0,0,1,9,2.0
1,9,9,0,0,0,1.0,33,6,1329.0,1,2,433620.0,335680.0,-1.5014459999999998,52.917494,30,3,2,323.0,516.0,0.0,1.0,2,2,1.0,22,5,0,0,3,9,1.0
1,9,4,0,0,0,1.0,32,6,1984.0,1,9,324960.0,475720.0,-3.151007,54.171763,3,3,5,61.0,590.0,590.0,2.0,2,3,1.0,32,6,0,0,9,6,1.0
1,9,2,0,0,0,1.0,23,5,2996.0,2,5,522680.0,182920.0,-0.232749,51.531868,1,2,1,28.0,404.0,0.0,1.0,2,1,1.0,27,6,0,0,1,3,1.0
1,9,18,0,0,0,1.0,30,6,1388.0,1,3,511540.0,183270.0,-0.39317,51.537322,1,2,2,27.0,455.0,0.0,1.0,1,1,2.0,30,6,0,0,9,6,2.0
1,3,14,0,0,0,1.0,22,5,125.0,1,8,486630.0,293307.0,-0.7243850000000001,52.530753,33,2,1,368.0,6003.0,7401.0,2.0,1,1,1.0,22,5,0,0,3,5,1.0
1,9,1,0,0,4,1.0,71,10,1560.0,2,3,435823.0,385306.0,-1.463154,53.36341899999999,14,1,1,215.0,0.0,0.0,1.0,1,1,2.0,71,10,0,0,9,5,2.0
2,9,3,0,0,0,1.0,46,8,1242.0,1,15,354628.0,395176.0,-2.684678,53.45137800000001,5,3,4,92.0,572.0,0.0,1.0,2,2,2.0,40,7,0,0,9,2,1.0
1,9,11,0,0,6,1.0,56,9,1998.0,2,11,462213.0,208760.0,-1.099725,51.774063,43,4,4,484.0,40.0,0.0,2.0,1,1,2.0,56,9,0,0,9,9,2.0
3,9,4,0,0,0,1.0,35,6,1798.0,8,2,391240.0,263410.0,-2.1297900000000003,52.268776,22,3,8,277.0,5.0,0.0,2.0,1,6,1.0,53,8,0,0,90,6,1.0
1,9,18,0,0,0,1.0,22,5,1997.0,2,7,474548.0,422756.0,-0.872423,53.695934,16,2,2,231.0,161.0,0.0,1.0,2,2,2.0,49,8,0,0,9,4,1.0
1,9,9,0,0,0,1.0,26,6,1396.0,1,13,434890.0,279680.0,-1.488468,52.414012,20,3,2,302.0,4110.0,0.0,1.0,1,1,2.0,26,6,0,0,9,4,2.0
1,9,4,0,0,0,1.0,21,5,1242.0,1,4,393070.0,411890.0,-2.106199,53.603526,6,3,3,106.0,62.0,0.0,2.0,2,1,2.0,13,3,0,0,9,10,1.0
1,9,18,0,0,9,1.0,45,7,4196.0,1,8,450284.0,337458.0,-1.253361,52.932178,31,1,1,342.0,52.0,0.0,1.0,1,1,2.0,45,7,0,0,9,9,2.0
2,9,3,0,0,0,1.0,44,7,1968.0,2,4,388250.0,257110.0,-2.173384,52.21208,22,4,3,276.0,4639.0,0.0,1.0,1,3,1.0,9,2,0,0,9,9,2.0
1,9,9,0,0,0,1.0,22,5,1896.0,2,11,360030.0,224470.0,-2.582547,51.917312,22,2,1,285.0,0.0,0.0,1.0,2,1,1.0,20,4,0,0,4,6,2.0
1,3,18,0,0,0,1.0,22,5,102.0,1,1,373340.0,428280.0,-2.405767,53.750201,4,1,2,75.0,679.0,0.0,1.0,1,2,1.0,77,11,5,3,0,2,1.0
3,10,4,0,0,0,1.0,51,8,2799.0,2,14,356050.0,433110.0,-2.668636,53.792435,4,4,5,79.0,6.0,0.0,2.0,4,3,1.0,24,5,0,0,9,7,1.0
1,9,9,0,0,0,1.0,19,4,1149.0,1,17,484601.0,213227.0,-0.774228,51.811285,43,2,2,476.0,41.0,2044.0,2.0,1,1,2.0,19,4,0,0,9,9,2.0
2,9,18,0,0,0,1.0,24,5,1995.0,2,5,436526.0,387705.0,-1.452314,53.384933,14,2,1,215.0,57.0,0.0,1.0,1,1,1.0,18,4,0,0,8,5,1.0
2,9,9,0,0,0,1.0,35,6,1242.0,1,1,355123.0,116476.0,-2.640165,50.945964,52,2,3,610.0,0.0,0.0,1.0,1,3,2.0,75,10,0,0,9,8,2.0
1,9,18,0,0,0,1.0,53,8,1461.0,2,4,434149.0,392560.0,-1.487525,53.428729,14,2,1,215.0,6087.0,0.0,1.0,2,1,1.0,52,8,0,0,1,9,1.0
2,9,3,0,0,0,1.0,26,6,1896.0,2,11,524790.0,189420.0,-0.200041,51.589821,1,3,1,30.0,406.0,598.0,1.0,2,1,2.0,26,6,0,0,9,3,2.0
1,9,18,0,0,0,1.0,42,7,1997.0,2,10,480354.0,241008.0,-0.8293379999999999,52.061632,43,2,1,479.0,140.0,155.0,2.0,2,1,1.0,50,8,0,0,1,8,2.0
3,9,18,0,0,0,1.0,44,7,1388.0,1,13,570921.0,206435.0,0.4736,51.730573,42,3,1,454.0,1060.0,0.0,1.0,2,1,2.0,42,7,0,0,9,4,2.0
2,9,3,0,0,0,1.0,21,5,1595.0,1,16,529160.0,272360.0,-0.105834,52.334129,35,3,5,393.0,1123.0,0.0,2.0,2,4,1.0,35,6,0,0,9,9,2.0
2,9,18,0,0,0,1.0,31,6,1360.0,1,13,398284.0,308726.0,-2.026816,52.676234,21,2,3,250.0,51.0,51.0,1.0,2,3,2.0,31,6,0,0,9,9,2.0
1,9,18,0,0,0,1.0,35,6,1242.0,1,15,398510.0,356503.0,-2.023709,53.105718,21,1,1,256.0,287.0,0.0,1.0,1,1,1.0,35,6,5,1,0,8,2.0
5,9,18,0,0,0,1.0,44,7,1596.0,1,10,574923.0,190951.0,0.523748,51.590255,42,5,2,450.0,127.0,0.0,1.0,3,1,1.0,23,5,0,0,9,3,1.0
1,9,11,0,0,11,1.0,23,5,1242.0,1,4,432200.0,484005.0,-1.507307,54.25072,12,1,1,181.0,1.0,0.0,2.0,1,1,2.0,23,5,0,0,9,4,2.0
1,19,13,0,0,0,1.0,45,7,2143.0,2,5,510108.0,428587.0,-0.331994,53.74204399999999,16,2,1,228.0,0.0,0.0,1.0,2,1,2.0,50,8,0,0,9,8,1.0
1,9,4,0,0,0,1.0,20,4,1560.0,2,9,300260.0,528160.0,-3.546881,54.638664,3,3,1,60.0,0.0,0.0,1.0,2,1,2.0,40,7,0,0,9,7,1.0
1,3,17,0,10,2,1.0,29,6,125.0,1,3,466633.0,408106.0,-0.995409,53.56534499999999,14,1,1,211.0,0.0,0.0,2.0,1,1,1.0,29,6,0,0,3,1,1.0
1,9,9,0,0,0,1.0,53,8,1596.0,1,9,515090.0,206910.0,-0.334239,51.749074,41,2,2,434.0,1081.0,142.0,1.0,1,1,2.0,53,8,0,0,9,8,2.0
1,9,18,0,10,6,1.0,40,7,1686.0,2,11,554260.0,189830.0,0.225229,51.586215,1,1,3,15.0,127.0,0.0,1.0,1,3,1.0,68,10,0,0,9,3,1.0
2,9,18,0,7,0,1.0,58,9,1968.0,2,4,470103.0,339113.0,-0.958198,52.944835,31,2,3,347.0,52.0,0.0,2.0,1,1,2.0,84,11,0,0,9,10,1.0
2,9,7,0,0,0,1.0,33,6,1753.0,2,9,422204.0,301419.0,-1.673531,52.6101,21,2,1,258.0,5404.0,5440.0,1.0,2,1,1.0,25,5,0,0,9,5,1.0
1,9,18,0,0,0,1.0,62,9,1984.0,1,6,146922.0,26363.0,-5.539057,50.083364,50,1,1,596.0,0.0,0.0,2.0,1,1,1.0,45,7,9,5,0,4,2.0
1,9,18,0,0,0,1.0,34,6,1968.0,2,5,444405.0,518690.0,-1.314828,54.561502,17,2,2,245.0,0.0,1305.0,1.0,2,1,1.0,47,8,0,0,9,3,1.0
2,9,9,0,0,0,1.0,40,7,1595.0,1,2,536090.0,170030.0,-0.044496,51.412965,1,2,1,19.0,0.0,0.0,1.0,1,1,1.0,30,6,0,0,5,3,2.0
