lineNo,assgNo,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,target
5864.0,174.0,1,0,179.0,179.0,179.0,139.0,653.3062,95.6935,683.4574,27.8657,6.3246,199.0,199.0,557.0,0,557.0,0.127,0.127,0.02,3,2,0
8841.0,279.0,1,0,199.0,139.0,139.0,139.0,163.01,229.2477,248.7609,88.2043,84.9264,139.0,139.0,0.0,0,0.0,0.0208,0.0708,0.0173,7,2,0
10690.0,328.0,1,1,238.0,199.0,199.0,80.0,666.0903,209.6115,774.3546,105.3008,108.2647,119.0,119.0,6261.0,0,438.0,0.0277,0.0482,0.0118,2,1,1
3565.0,110.0,1,1,139.0,278.0,278.0,119.0,354.9704,52.6806,366.6197,11.5434,21.7083,278.0,278.0,0.0,0,0.0,0.142,0.003,0.0429,8,2,1
10311.0,315.0,1,0,179.0,258.0,258.0,139.0,112.3221,159.5384,57.0351,54.555,75.3077,258.0,258.0,0.0,0,0.0,0.3628,0.2533,0.0343,1,2,1
2141.0,68.0,1,0,20.0,439.0,439.0,20.0,136.3607,180.5028,124.4709,13.4629,36.3352,439.0,439.0,0.0,0,0.0,0.5789,2.3504,0.1034,5,2,1
2414.0,76.0,0,0,179.0,179.0,179.0,239.0,102.2069,1242.8944,78.7718,27.3542,26.8561,179.0,179.0,0.0,0,0.0,-0.7568,0.7267,0.02,3,6,1
760.0,22.0,1,1,159.0,100.0,100.0,80.0,114.5524,0.0,95.1893,63.6965,70.1783,80.0,80.0,0.0,0,776.0,0.0756,0.0756,0.0048,9,3,0
2572.0,78.0,1,1,199.0,339.0,339.0,179.0,96.6087,194.5829,169.071,75.8238,89.8888,199.0,199.0,219.0,1,1651.0,1.7125,1.127,0.005,4,1,1
5500.0,165.0,1,0,139.0,139.0,258.0,318.0,196.9378,270.2041,291.9726,111.9732,49.2062,258.0,129.0,0.0,0,0.0,0.0825,0.133,0.0269,1,1,0
3037.0,93.0,1,0,20.0,199.0,199.0,239.0,83.1039,177.0664,123.9758,58.8727,70.9119,199.0,199.0,0.0,0,0.0,-0.1774,0.5216,0.0151,1,1,1
8168.0,255.0,1,0,139.0,80.0,80.0,239.0,157.8171,187.7292,126.0198,36.6742,36.2802,80.0,80.0,0.0,1,0.0,0.2504,0.2699,0.0097,7,2,0
4211.0,134.0,0,0,338.0,219.0,219.0,318.0,109.5046,765.1283,87.367,34.5398,20.0998,219.0,219.0,0.0,0,0.0,0.1935,0.2075,0.0113,2,9,1
7691.0,237.0,1,1,0.0,119.0,199.0,99.0,0.0,92.1263,0.0,105.9835,115.9321,199.0,99.5,0.0,0,0.0,0.2086,0.2521,0.1022,1,1,0
2902.0,88.0,0,1,279.0,179.0,179.0,179.0,240.5546,1097.7561,251.4538,15.8824,26.5047,119.0,119.0,0.0,1,238.0,-0.0103,0.3597,0.0185,3,3,0
5511.0,165.0,0,1,179.0,139.0,139.0,278.0,140.788,707.259,83.1505,59.5336,51.1981,139.0,139.0,0.0,0,0.0,0.062,0.062,0.0145,2,7,1
887.0,27.0,1,0,159.0,318.0,318.0,159.0,89.8137,161.9452,65.9242,27.074,32.9621,318.0,318.0,0.0,0,0.0,0.1029,0.1054,0.0741,5,3,0
1014.0,31.0,1,1,119.0,199.0,199.0,239.0,231.2407,142.4114,307.5614,90.8639,93.5361,199.0,199.0,955.0,1,199.0,0.0329,0.1294,0.0171,5,1,1
1533.0,46.0,1,0,139.0,119.0,278.0,139.0,370.3093,92.5662,479.9021,164.0831,57.5022,278.0,139.0,0.0,0,0.0,0.1926,0.1926,0.0714,9,1,1
10719.0,329.0,1,0,119.0,159.0,319.0,139.0,207.5488,250.0125,126.0992,81.1942,65.622,319.0,106.3333,0.0,0,0.0,0.006,0.2015,0.0561,5,3,0
5762.0,171.0,1,0,99.0,139.0,318.0,199.0,617.4079,195.523,706.5522,83.0136,38.6167,318.0,159.0,0.0,0,0.0,0.122,0.122,0.0321,2,1,1
1839.0,57.0,0,1,159.0,219.0,219.0,100.0,635.4725,556.4396,674.1454,29.0904,36.6674,219.0,219.0,0.0,1,0.0,0.0949,0.1308,0.0244,9,2,1
5356.0,161.0,1,0,358.0,179.0,179.0,318.0,187.8224,473.6465,103.0194,75.4255,85.6519,179.0,179.0,0.0,0,0.0,0.1332,0.0472,0.0215,5,3,1
9962.0,306.0,1,1,179.0,179.0,179.0,99.0,59.7097,173.518,118.2709,60.2516,60.6712,179.0,179.0,0.0,1,979.0,0.168,0.2,0.012,4,1,1
1948.0,61.0,1,0,99.0,119.0,119.0,119.0,118.6518,503.2974,37.3631,79.9828,87.6727,119.0,119.0,0.0,0,0.0,0.1624,0.1319,0.0096,10,7,0
2794.0,85.0,1,0,259.0,100.0,100.0,319.0,204.5,560.7069,148.0304,55.5203,62.8828,100.0,100.0,0.0,0,0.0,0.1722,0.5822,0.0091,7,4,0
7505.0,229.0,1,1,179.0,278.0,278.0,199.0,97.0477,148.3139,109.6221,49.4899,68.0147,278.0,278.0,298.0,0,377.0,0.0282,0.1212,0.04,4,1,0
10523.0,321.0,0,1,80.0,80.0,80.0,80.0,94.5939,158.5008,117.0043,64.5136,51.0612,119.0,119.0,0.0,1,199.0,-0.0493,-0.0083,0.0119,4,2,0
7293.0,224.0,0,1,139.0,318.0,318.0,179.0,50.9215,101.1237,97.1854,76.0428,61.1739,318.0,318.0,0.0,0,0.0,0.0238,0.1138,0.0473,1,1,1
4167.0,133.0,1,1,179.0,338.0,338.0,278.0,58.1227,208.8373,99.4887,76.896,83.0437,179.0,179.0,0.0,0,0.0,0.0165,0.1475,0.0128,6,1,1
6443.0,190.0,1,1,80.0,119.0,119.0,139.0,164.0564,927.045,125.2557,46.8855,55.644,199.0,199.0,1670.0,0,0.0,-0.0131,-0.0131,0.0405,10,6,0
9008.0,283.0,1,0,139.0,119.0,119.0,139.0,374.5013,598.7088,225.282,146.3728,145.8098,119.0,119.0,0.0,0,0.0,0.0482,0.3507,0.0167,6,4,1
7173.0,219.0,1,0,199.0,179.0,179.0,219.0,570.0634,117.618,591.1024,22.4722,32.9848,179.0,179.0,0.0,0,179.0,0.0781,0.3306,0.0285,8,1,1
7698.0,237.0,1,0,199.0,139.0,139.0,199.0,209.0215,411.4903,141.7921,73.9138,80.5993,139.0,139.0,0.0,0,0.0,0.1991,0.4061,0.0714,3,4,1
10259.0,312.0,1,0,119.0,119.0,119.0,239.0,314.8877,64.0703,355.9508,36.6231,51.4417,119.0,119.0,0.0,0,0.0,0.0133,0.2118,0.0172,5,1,1
10359.0,316.0,1,0,119.0,239.0,239.0,239.0,150.0533,286.6971,109.8362,44.4325,39.538,239.0,239.0,0.0,0,0.0,0.3178,0.2018,0.0444,3,5,1
9829.0,303.0,1,0,99.0,258.0,258.0,179.0,129.8249,264.2546,52.469,80.0656,101.6071,258.0,258.0,0.0,0,0.0,0.128,0.2395,0.0505,3,4,0
6730.0,201.0,1,0,99.0,80.0,80.0,139.0,147.3516,94.9658,47.1699,97.2754,82.5545,80.0,80.0,0.0,0,0.0,0.0209,0.0209,0.0497,4,2,1
5512.0,165.0,1,0,139.0,278.0,278.0,259.0,707.259,191.3459,729.2914,17.0294,15.8114,278.0,278.0,0.0,0,0.0,0.062,0.062,0.029,3,2,1
10130.0,309.0,1,0,239.0,179.0,179.0,179.0,240.6502,128.5243,283.7199,43.9118,56.1471,179.0,179.0,0.0,0,0.0,-0.0703,0.0647,0.0212,5,1,0
10484.0,320.0,1,0,100.0,179.0,179.0,99.0,327.6236,83.5135,261.0077,74.3539,91.325,179.0,179.0,0.0,0,0.0,-0.0013,0.1647,0.0552,8,3,1
9283.0,289.0,1,1,99.0,100.0,100.0,139.0,430.0291,183.7621,552.2327,125.001,122.6469,80.0,80.0,3160.0,1,438.0,0.2182,0.1557,0.0039,6,1,0
3350.0,102.0,0,1,80.0,318.0,318.0,80.0,438.9727,25.0799,431.3931,2.5,29.0,318.0,318.0,80.0,0,0.0,0.068,-0.1885,0.0568,4,2,0
2289.0,73.0,0,1,339.0,20.0,20.0,239.0,126.321,80.8486,102.7716,26.8328,90.667,239.0,239.0,6098.0,1,259.0,-0.2448,-0.3453,0.0148,5,3,1
4822.0,148.0,1,1,119.0,100.0,200.0,219.0,196.8076,148.5842,160.0031,36.5,37.2324,200.0,100.0,0.0,0,199.0,0.2506,0.2776,0.0114,9,4,1
7945.0,246.0,0,1,139.0,99.0,278.0,139.0,140.6983,581.0491,63.561,68.3977,69.7316,278.0,139.0,0.0,0,278.0,0.1813,0.4633,0.0474,2,2,1
3311.0,100.0,1,0,219.0,338.0,597.0,199.0,489.5575,152.8807,487.2012,67.1509,67.1193,119.0,119.0,656.0,0,0.0,0.4355,0.3375,0.0161,4,1,0
3817.0,122.0,1,0,139.0,338.0,338.0,139.0,1054.0126,134.1827,142.2146,1136.7273,77.0276,338.0,338.0,0.0,0,0.0,-0.0562,0.2633,0.0601,6,3,0
5128.0,155.0,1,0,99.0,99.0,99.0,159.0,61.5731,194.0103,102.4207,45.5247,51.1004,99.0,99.0,0.0,0,0.0,0.0443,0.1538,0.0089,6,1,0
7365.0,225.0,1,0,139.0,219.0,219.0,139.0,300.72,221.5457,308.1315,11.0114,17.088,278.0,278.0,0.0,0,278.0,0.0233,0.4033,0.0277,9,4,0
1125.0,34.0,0,1,219.0,219.0,219.0,179.0,384.1774,59.7369,471.7213,94.0213,95.2733,219.0,219.0,755.0,0,0.0,0.3158,0.2948,0.0283,3,1,1
159.0,5.0,1,1,80.0,278.0,278.0,397.0,62.0987,116.4174,118.6971,91.3592,97.5141,278.0,278.0,0.0,0,139.0,0.132,0.1855,0.0248,8,1,1
9320.0,289.0,1,1,99.0,99.0,99.0,99.0,244.0005,429.3673,142.1724,101.005,88.3883,298.0,298.0,796.0,1,1370.0,0.1172,0.1172,0.0144,4,4,0
10164.0,310.0,0,1,99.0,139.0,338.0,99.0,148.6178,374.7212,51.0392,100.3195,149.3067,338.0,169.0,0.0,0,0.0,0.3097,0.4172,0.0435,2,7,0
6210.0,183.0,1,0,199.0,219.0,219.0,179.0,136.533,128.0088,78.5175,66.9645,66.577,219.0,219.0,0.0,0,0.0,0.0461,0.0136,0.021,3,6,1
9778.0,301.0,1,0,119.0,159.0,159.0,199.0,155.3552,555.502,9.2195,140.7,139.6084,159.0,159.0,0.0,0,0.0,0.279,0.289,0.0183,7,2,1
7197.0,220.0,1,0,179.0,139.0,139.0,179.0,218.7287,168.2624,164.0488,54.884,67.6702,139.0,139.0,0.0,0,238.0,0.1876,0.1831,0.0305,9,6,0
9166.0,287.0,1,0,179.0,119.0,119.0,139.0,262.2103,215.0145,74.2428,181.5172,179.0,119.0,119.0,0.0,0,0.0,0.3097,0.2002,0.0122,10,2,0
4225.0,134.0,1,1,139.0,219.0,219.0,179.0,77.1524,294.6375,154.7676,96.1769,107.5012,219.0,219.0,0.0,0,0.0,0.029,0.005,0.0113,4,1,0
4949.0,150.0,1,0,179.0,179.0,179.0,179.0,266.62,0.0,241.0747,26.6177,7.433,179.0,179.0,0.0,0,0.0,0.4681,0.4681,0.0161,9,5,1
7304.0,224.0,1,1,99.0,139.0,258.0,99.0,138.067,41.4367,84.22,204.925,191.0321,80.0,80.0,3678.0,0,119.0,0.0183,0.0753,0.0119,5,1,0
881.0,27.0,1,0,119.0,179.0,179.0,139.0,90.8983,164.0732,80.9506,35.4013,32.249,179.0,179.0,438.0,0,777.0,0.1294,0.1469,0.0417,1,3,1
7970.0,248.0,1,0,119.0,99.0,99.0,119.0,131.539,212.667,68.3081,79.2465,99.2824,99.0,99.0,0.0,0,0.0,0.1103,0.2298,0.0135,2,4,1
6214.0,183.0,0,1,179.0,159.0,159.0,179.0,174.7069,278.0112,53.1507,118.0011,116.5172,119.0,119.0,298.0,0,119.0,0.0136,-0.0039,0.0114,4,2,1
2007.0,64.0,1,0,119.0,139.0,219.0,219.0,96.1067,81.1187,39.2938,61.0328,61.1003,219.0,109.5,0.0,0,0.0,0.2449,0.2614,0.0702,9,2,0
6507.0,193.0,1,0,100.0,159.0,159.0,80.0,125.4193,77.2431,107.7868,57.4891,60.2536,159.0,159.0,0.0,0,0.0,0.1059,0.2109,0.0672,2,2,0
666.0,21.0,0,1,99.0,159.0,159.0,100.0,259.525,131.5485,411.7596,153.1837,156.5288,159.0,159.0,0.0,1,159.0,0.1706,0.4941,0.0147,8,1,0
1892.0,59.0,1,0,99.0,258.0,258.0,139.0,110.1635,66.9216,105.5509,63.0635,78.7433,258.0,258.0,0.0,0,0.0,0.0404,0.1404,0.0792,3,1,1
10301.0,314.0,0,1,119.0,119.0,119.0,139.0,147.7176,148.0076,155.541,45.7957,42.7376,119.0,119.0,0.0,0,119.0,0.2433,0.5893,0.0407,5,2,0
9690.0,298.0,1,0,80.0,80.0,80.0,119.0,500.536,713.472,488.3697,20.1122,25.4951,80.0,80.0,0.0,0,0.0,0.2631,0.2651,0.0118,6,8,0
372.0,11.0,1,1,179.0,99.0,278.0,219.0,709.8204,86.7006,796.2826,85.4283,27.8568,278.0,139.0,0.0,0,1074.0,-0.0176,0.0634,0.0256,2,2,0
3989.0,129.0,1,0,239.0,199.0,199.0,139.0,93.8416,394.7851,104.4462,40.3764,45.0139,199.0,199.0,0.0,0,0.0,0.0941,0.1886,0.0174,1,1,1
10541.0,321.0,0,0,199.0,139.0,139.0,219.0,182.5027,83.3577,166.1927,23.817,1.4142,139.0,139.0,219.0,0,139.0,0.1057,0.1612,0.0139,7,4,1
1026.0,31.0,1,1,338.0,159.0,159.0,159.0,231.6948,279.6788,184.22,48.5644,61.5833,159.0,159.0,0.0,0,0.0,0.1009,0.1254,0.0136,1,3,0
10587.0,324.0,1,0,99.0,139.0,139.0,239.0,452.0426,96.566,540.3795,91.2277,88.0696,238.0,119.0,1213.0,0,0.0,0.1637,0.4267,0.0414,5,1,1
1984.0,62.0,1,0,0.0,80.0,80.0,99.0,0.0,102.2008,0.0,66.9813,52.4047,80.0,80.0,99.0,0,0.0,0.0634,0.0904,0.0384,5,2,1
9155.0,287.0,1,0,238.0,99.0,99.0,139.0,290.7275,487.0547,228.0351,66.8169,81.1372,99.0,99.0,0.0,0,0.0,0.1622,0.2357,0.0101,5,6,1
10332.0,315.0,0,1,100.0,80.0,179.0,139.0,167.0464,90.312,182.0989,11.7686,61.3861,179.0,89.5,0.0,0,0.0,-0.0707,0.2028,0.0238,5,6,1
2514.0,78.0,1,1,199.0,279.0,279.0,199.0,135.9458,338.634,231.2163,96.6863,97.0155,219.0,219.0,11655.0,1,4861.0,0.335,1.0685,0.0055,6,2,0
8163.0,255.0,0,1,99.0,99.0,99.0,159.0,171.1432,399.4277,113.0398,59.1037,61.0,99.0,99.0,0.0,0,0.0,0.0964,0.2504,0.012,4,7,1
7555.0,231.0,1,0,179.0,99.0,99.0,219.0,116.1034,324.0174,91.444,46.8241,43.8207,99.0,99.0,0.0,0,0.0,0.3047,0.2927,0.0166,1,4,0
295.0,9.0,1,0,99.0,99.0,99.0,99.0,210.0595,293.5068,124.3262,83.3847,71.0862,99.0,99.0,0.0,0,0.0,0.2759,0.3034,0.0127,8,2,1
9119.0,286.0,1,0,139.0,159.0,159.0,80.0,315.833,698.2036,168.1904,143.2236,119.3399,159.0,159.0,0.0,0,0.0,0.0837,0.2052,0.0176,6,5,0
8436.0,266.0,1,0,100.0,199.0,199.0,159.0,69.5072,132.0947,124.904,51.1297,59.0699,199.0,199.0,0.0,1,199.0,0.0102,0.0437,0.0364,1,1,0
10898.0,336.0,1,0,219.0,159.0,159.0,119.0,122.501,57.2647,90.05,30.0416,49.8623,159.0,159.0,0.0,0,0.0,-0.162,-0.0165,0.0136,3,3,1
3715.0,117.0,1,0,238.0,139.0,139.0,139.0,230.2851,257.7518,206.1941,46.3816,26.5047,139.0,139.0,0.0,0,0.0,0.2111,0.4406,0.0395,4,4,0
1925.0,61.0,1,1,0.0,159.0,159.0,139.0,81.0062,108.5564,30.4138,52.9741,73.1317,160.0,80.0,736.0,0,419.0,0.1029,0.1029,0.0129,4,4,0
4997.0,153.0,1,1,219.0,159.0,159.0,318.0,621.8957,48.1274,601.3094,48.6338,20.0811,159.0,159.0,4633.0,0,199.0,0.0751,0.1771,0.0133,4,2,1
7775.0,240.0,1,0,0.0,99.0,99.0,119.0,0.0,329.5743,0.0,73.2888,70.1231,99.0,99.0,874.0,0,815.0,0.0441,0.1411,0.0094,2,1,1
2625.0,79.0,1,0,20.0,239.0,239.0,339.0,259.2822,135.0454,301.2308,43.0116,72.0295,239.0,239.0,0.0,0,0.0,0.283,1.1785,0.0253,1,1,0
8017.0,249.0,1,0,179.0,199.0,199.0,219.0,86.5231,108.2647,80.0562,30.6105,17.7553,199.0,199.0,0.0,0,0.0,0.2813,0.2813,0.0357,5,1,1
6619.0,197.0,1,0,119.0,80.0,80.0,119.0,171.7942,124.6154,126.5701,40.6971,42.1456,80.0,80.0,0.0,1,0.0,0.1155,0.1191,0.015,7,3,0
3416.0,104.0,1,1,278.0,179.0,398.0,238.0,101.3817,307.1404,69.8713,40.6356,230.6729,398.0,199.0,0.0,0,796.0,0.3893,0.3893,0.0878,2,2,0
2353.0,74.0,1,0,179.0,558.0,558.0,279.0,217.6718,399.0492,109.8954,100.6628,71.5891,558.0,558.0,0.0,0,0.0,0.6117,0.0737,0.0473,5,3,1
844.0,25.0,1,0,219.0,258.0,258.0,398.0,124.139,248.8785,95.462,117.0171,121.0372,258.0,258.0,0.0,0,516.0,0.1771,0.2001,0.0441,2,1,1
1681.0,52.0,1,1,139.0,119.0,119.0,258.0,85.5058,129.3136,101.3903,51.3079,47.5395,119.0,119.0,0.0,0,199.0,0.1986,0.0766,0.0105,8,1,0
7626.0,235.0,1,0,179.0,159.0,159.0,100.0,49.023,459.0103,72.2011,39.08,35.107,159.0,159.0,0.0,0,0.0,0.2431,0.2431,0.0319,8,5,0
6424.0,190.0,1,0,258.0,80.0,80.0,80.0,325.8105,449.2029,412.4961,86.5794,72.892,80.0,80.0,0.0,0,0.0,0.2374,0.1989,0.0163,2,1,0
5647.0,167.0,1,0,298.0,139.0,139.0,99.0,121.064,53.5093,181.7058,57.3629,61.0328,139.0,139.0,0.0,0,0.0,0.125,0.125,0.0093,7,1,1
7418.0,226.0,1,1,119.0,119.0,119.0,139.0,191.5131,121.1249,74.4312,159.249,64.1327,437.0,218.5,0.0,1,556.0,0.0613,0.6053,0.0534,2,3,0
2309.0,73.0,1,0,199.0,259.0,379.0,219.0,134.6124,1442.3623,157.0,12.51,142.7533,379.0,189.5,1137.0,1,837.0,1.8132,1.7537,0.0234,10,5,0
5754.0,171.0,1,1,0.0,139.0,139.0,219.0,0.0,289.3596,0.0,135.2793,131.3097,139.0,139.0,0.0,0,0.0,0.067,0.122,0.014,4,1,0
8110.0,253.0,1,0,179.0,119.0,119.0,219.0,54.2794,74.9283,66.1287,31.5634,39.9155,119.0,119.0,0.0,0,0.0,0.0489,0.3684,0.0219,7,1,1
9510.0,293.0,1,1,139.0,119.0,119.0,139.0,128.2078,547.5386,65.7343,91.2688,102.6462,179.0,179.0,0.0,1,2169.0,0.1086,0.2401,0.0124,2,2,0
4791.0,148.0,0,1,298.0,139.0,139.0,199.0,183.5007,803.5006,134.2386,42.2404,44.0256,139.0,139.0,2604.0,0,139.0,0.3586,0.3586,0.0079,1,9,1
9256.0,289.0,0,1,179.0,80.0,80.0,179.0,151.758,312.6024,59.6825,93.094,95.1972,80.0,80.0,10396.0,1,2426.0,0.1062,0.2227,0.0039,2,2,1
8210.0,256.0,1,0,119.0,238.0,238.0,119.0,135.8538,85.6461,154.4345,49.5101,55.4301,238.0,238.0,0.0,0,0.0,0.2719,0.2254,0.0204,3,1,1
8282.0,258.0,1,0,119.0,99.0,99.0,179.0,183.0027,329.9898,102.1225,74.6358,79.1281,99.0,99.0,0.0,0,0.0,0.0109,0.1074,0.0162,10,4,1
6854.0,206.0,0,1,99.0,139.0,139.0,99.0,199.6246,136.5147,252.7449,81.4325,72.8371,139.0,139.0,0.0,0,139.0,0.1279,0.0869,0.0603,2,2,1
3462.0,106.0,1,0,119.0,159.0,278.0,80.0,293.8388,189.8486,184.1738,111.6356,113.5077,238.0,119.0,0.0,1,238.0,0.3328,0.2153,0.0654,3,3,0
6934.0,210.0,1,0,99.0,159.0,159.0,139.0,169.1065,899.2031,96.4624,80.0156,76.0592,159.0,159.0,0.0,0,159.0,0.3973,0.2793,0.0426,1,9,1
10786.0,332.0,1,0,159.0,99.0,357.0,99.0,84.5931,83.0241,40.1123,46.0027,29.6142,357.0,119.0,0.0,0,0.0,0.089,0.1515,0.0795,6,2,1
5228.0,158.0,1,0,119.0,159.0,159.0,119.0,89.237,567.5795,70.3847,38.0132,49.6412,159.0,159.0,119.0,0,0.0,0.1423,0.1183,0.0283,1,6,1
9476.0,293.0,1,1,139.0,179.0,179.0,159.0,576.885,1015.529,584.9188,16.4012,1228.9772,278.0,139.0,854.0,0,0.0,0.3051,0.2171,0.0193,10,3,1
7839.0,241.0,1,0,80.0,80.0,80.0,119.0,220.0119,457.8398,157.0127,66.5451,82.1523,80.0,80.0,0.0,0,0.0,0.3498,0.2903,0.0376,2,2,0
7020.0,213.0,1,1,0.0,239.0,239.0,139.0,460.0024,113.2089,507.001,48.3865,62.0846,160.0,80.0,0.0,0,160.0,0.1468,0.0703,0.0326,1,1,0
1465.0,44.0,1,1,179.0,278.0,278.0,179.0,73.5527,289.9418,80.2122,58.4059,60.1519,278.0,278.0,1710.0,0,1946.0,0.0141,0.0956,0.0186,4,1,1
6946.0,210.0,1,0,80.0,80.0,80.0,99.0,470.0234,855.5298,437.4837,38.5519,31.0161,80.0,80.0,0.0,0,80.0,0.1058,0.2873,0.0214,4,8,0
8113.0,253.0,1,0,99.0,179.0,179.0,179.0,110.7892,393.9264,45.0444,72.892,65.7001,179.0,179.0,0.0,0,0.0,0.1289,0.3684,0.0329,8,4,0
3666.0,114.0,1,0,80.0,239.0,239.0,119.0,95.0053,298.0759,152.3187,57.0898,59.036,239.0,239.0,0.0,1,478.0,0.287,0.5515,0.0746,3,3,0
6784.0,203.0,1,0,99.0,159.0,159.0,199.0,71.8766,806.7455,104.0625,55.394,57.0789,159.0,159.0,358.0,0,0.0,0.1124,0.2184,0.0163,8,1,0
6314.0,186.0,1,0,179.0,258.0,258.0,139.0,490.5928,300.6996,586.931,96.7187,98.3933,258.0,258.0,0.0,0,0.0,0.2195,0.3765,0.1312,2,1,1
6064.0,179.0,1,0,278.0,159.0,239.0,80.0,166.0271,137.2334,108.9312,68.5292,46.8402,239.0,119.5,0.0,0,0.0,0.1096,0.2841,0.0256,7,2,0
4618.0,143.0,1,0,80.0,239.0,239.0,199.0,507.5355,165.339,322.0388,188.7651,184.7119,239.0,239.0,0.0,0,0.0,0.2132,0.2312,0.0278,9,3,1
2351.0,74.0,1,0,179.0,558.0,558.0,179.0,431.8154,222.797,477.001,73.8241,63.8905,558.0,558.0,0.0,0,0.0,0.6042,0.6117,0.0473,5,1,1
8821.0,279.0,1,1,159.0,179.0,179.0,139.0,684.4043,235.9158,781.7448,98.2357,110.5226,179.0,179.0,0.0,0,0.0,0.1288,0.1708,0.0222,3,1,0
4216.0,134.0,0,0,179.0,179.0,179.0,179.0,110.6526,125.6433,43.4626,71.5437,73.3348,179.0,179.0,0.0,0,0.0,0.2075,0.1135,0.0092,2,3,1
5457.0,164.0,0,1,100.0,119.0,119.0,119.0,192.5526,142.6403,144.5337,56.5442,58.3824,119.0,119.0,0.0,0,0.0,0.1457,0.0947,0.0101,4,7,1
2940.0,90.0,1,0,0.0,498.0,498.0,219.0,0.0,105.0762,0.0,103.1855,71.6415,498.0,498.0,0.0,0,0.0,-0.4403,0.5647,0.1033,1,1,1
324.0,10.0,1,0,179.0,219.0,219.0,239.0,67.1863,146.5341,50.6952,26.0432,34.1248,219.0,219.0,0.0,0,0.0,-0.0006,0.0354,0.0375,1,2,1
3804.0,122.0,1,0,219.0,139.0,139.0,278.0,276.2829,288.1189,243.1317,38.2688,25.0799,139.0,139.0,0.0,0,0.0,0.1523,0.3958,0.0247,10,4,1
3410.0,104.0,1,0,139.0,239.0,239.0,238.0,142.5491,76.8798,188.7671,44.8386,37.716,239.0,239.0,0.0,0,239.0,0.0843,0.3023,0.0527,5,1,1
6937.0,210.0,1,0,80.0,119.0,119.0,80.0,342.4708,70.0179,447.9754,111.0518,101.4458,119.0,119.0,0.0,0,119.0,0.3783,0.1893,0.0319,3,1,0
5467.0,164.0,1,0,199.0,139.0,278.0,179.0,456.7631,135.9871,564.838,104.1393,44.9055,278.0,139.0,0.0,0,0.0,0.0772,0.1437,0.0237,6,1,1
10102.0,308.0,1,0,80.0,219.0,219.0,159.0,85.5862,155.0395,19.4165,67.0298,63.5708,219.0,219.0,0.0,0,0.0,-0.0538,0.2507,0.0234,8,2,1
3324.0,101.0,1,0,99.0,99.0,99.0,159.0,695.034,99.4208,812.8887,118.6634,117.72,180.0,90.0,0.0,0,180.0,0.5545,0.407,0.0464,3,1,1
2725.0,83.0,0,1,239.0,20.0,20.0,239.0,105.9552,170.7527,61.0983,86.5852,89.7845,219.0,219.0,458.0,0,219.0,0.298,0.194,0.0219,2,2,1
1769.0,55.0,1,0,159.0,139.0,139.0,139.0,39.8811,86.1423,77.4145,42.5265,53.4813,139.0,139.0,0.0,1,139.0,0.1023,0.4533,0.0234,2,2,0
6916.0,209.0,1,0,80.0,99.0,99.0,99.0,192.814,117.4787,73.9797,129.5415,118.5422,119.0,119.0,218.0,0,119.0,0.2303,0.3223,0.0379,3,3,0
7261.0,222.0,0,1,159.0,199.0,199.0,159.0,144.0668,165.4093,100.3195,37.769,39.8121,199.0,199.0,0.0,0,199.0,0.0568,0.0928,0.0252,9,2,1
4700.0,145.0,0,1,80.0,179.0,179.0,139.0,172.1228,703.4732,121.1487,48.0416,51.7929,179.0,179.0,0.0,0,0.0,-0.1383,-0.0228,0.0216,4,8,0
6044.0,179.0,1,0,179.0,179.0,179.0,219.0,123.0447,140.0036,43.4166,85.2115,86.6444,179.0,179.0,0.0,0,0.0,0.1961,0.2416,0.0192,2,3,0
399.0,12.0,1,0,239.0,239.0,239.0,179.0,152.9256,102.5,135.8823,72.8457,65.2936,239.0,239.0,0.0,0,0.0,0.2373,0.2978,0.0431,4,1,1
6760.0,203.0,1,1,139.0,80.0,80.0,80.0,225.7,29.4109,259.0444,62.5979,62.9623,80.0,80.0,0.0,0,0.0,0.1124,0.0984,0.0082,2,1,1
10785.0,332.0,1,0,139.0,159.0,159.0,99.0,163.5008,84.5931,200.8233,58.5235,47.9505,159.0,159.0,0.0,0,0.0,0.0205,0.1515,0.0354,6,1,1
10503.0,321.0,1,0,99.0,80.0,80.0,80.0,133.2113,209.2893,170.6605,41.7732,57.3629,99.0,99.0,0.0,1,298.0,0.2282,0.3742,0.0099,7,1,1
5508.0,165.0,1,1,0.0,139.0,139.0,139.0,117.4266,148.6893,130.0154,13.7295,1.5811,179.0,179.0,0.0,0,179.0,0.0765,0.062,0.0187,2,2,1
2788.0,85.0,1,0,239.0,279.0,279.0,438.0,283.9036,144.105,334.0733,50.5594,100.7137,279.0,279.0,0.0,0,0.0,-0.0108,0.4217,0.0253,6,1,1
7552.0,231.0,1,0,0.0,139.0,139.0,99.0,0.0,22.102,0.0,45.8912,50.3115,139.0,139.0,278.0,0,179.0,0.3047,0.3047,0.0233,1,2,0
3893.0,125.0,1,0,119.0,139.0,139.0,100.0,198.4263,588.5688,123.4909,70.0286,64.2359,139.0,139.0,100.0,0,139.0,0.2923,0.2953,0.0218,1,6,0
