Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile,target
2,9,18,0,0,11,1.0,42,7,1896.0,2,7,464569.0,252252.0,-1.057418,52.164769,34,2,4,385.0,4149.0,61.0,2.0,2,2,1.0,11,3,0,0,9,8,2.0
1,9,16,0,0,7,1.0,37,7,1240.0,1,12,450775.0,200159.0,-1.266736,51.697889,43,2,2,483.0,34.0,0.0,2.0,2,2,2.0,47,8,0,0,9,9,2.0
2,9,18,0,0,0,1.0,47,8,1798.0,1,5,531890.0,179050.0,-0.101494,51.495016,1,2,1,8.0,302.0,3.0,1.0,1,1,1.0,44,7,0,0,3,2,1.0
1,9,18,0,0,0,1.0,24,5,1910.0,2,9,442988.0,425642.0,-1.349964,53.72541700000001,13,1,1,206.0,0.0,0.0,1.0,1,1,2.0,14,3,5,3,0,3,2.0
2,9,3,0,0,0,1.0,25,5,973.0,1,15,558300.0,188710.0,0.282989,51.57503300000001,1,5,3,15.0,25.0,0.0,2.0,5,2,1.0,70,10,0,0,9,7,2.0
2,9,18,0,0,0,1.0,67,10,1998.0,2,11,330880.0,438680.0,-3.051909,53.83975,4,3,2,71.0,0.0,0.0,1.0,2,2,1.0,67,10,0,0,9,3,1.0
1,9,9,0,0,0,1.0,59,9,1598.0,2,1,432524.0,427558.0,-1.508345,53.74339200000001,13,2,1,204.0,61.0,0.0,1.0,1,1,2.0,59,9,0,0,9,6,2.0
4,19,3,0,0,0,1.0,55,8,2198.0,2,1,432997.0,425921.0,-1.501348,53.728649,13,5,4,204.0,62.0,0.0,1.0,4,4,1.0,55,8,0,0,19,1,1.0
2,4,18,0,0,0,1.0,20,4,124.0,1,6,368650.0,307940.0,-2.465019,52.668258,22,2,2,284.0,0.0,0.0,1.0,2,2,1.0,20,4,0,0,4,2,1.0
2,9,4,0,0,0,1.0,37,7,1598.0,1,5,430587.0,581964.0,-1.521829,55.131108,10,2,2,139.0,193.0,1329.0,1.0,2,1,2.0,37,7,0,0,9,2,2.0
2,9,18,0,0,0,1.0,33,6,1995.0,2,13,394382.0,308608.0,-2.084524,52.675146,21,2,2,254.0,6.0,0.0,2.0,2,1,2.0,33,6,0,0,9,7,2.0
1,9,18,0,0,0,1.0,37,7,1896.0,2,15,151558.0,33331.0,-5.478915,50.147872,50,1,1,596.0,0.0,0.0,2.0,1,1,1.0,17,4,10,9,0,4,2.0
2,9,18,0,0,0,1.0,52,8,2976.0,1,12,483554.0,210006.0,-0.790187,51.782489,43,2,2,476.0,4010.0,0.0,1.0,1,1,1.0,78,11,0,0,9,10,1.0
2,9,4,0,0,0,1.0,52,8,1390.0,1,12,350836.0,121443.0,-2.7018560000000003,50.990275,52,3,1,610.0,303.0,0.0,2.0,2,1,2.0,74,10,0,0,9,5,1.0
1,4,16,0,0,0,1.0,48,8,278.0,1,7,545610.0,177030.0,0.095178,51.473502,1,2,1,6.0,0.0,0.0,1.0,1,1,1.0,48,8,0,0,4,4,1.0
1,3,18,0,0,0,1.0,19,4,125.0,1,3,545320.0,245720.0,0.119741,52.090753,35,1,1,395.0,505.0,0.0,2.0,1,1,1.0,19,4,0,0,3,9,1.0
1,9,18,0,0,0,1.0,70,10,1598.0,1,16,486842.0,169092.0,-0.7526510000000001,51.414206,43,1,1,470.0,7002.0,7002.0,1.0,1,1,1.0,43,7,1,1,0,6,2.0
3,9,3,0,0,0,1.0,24,5,1598.0,1,5,458731.0,305074.0,-1.133508,52.64024000000001,33,3,2,364.0,594.0,29.0,1.0,2,2,2.0,11,3,0,0,9,2,2.0
1,9,9,0,0,0,1.0,18,4,1242.0,1,8,430299.0,566231.0,-1.528011,54.989753,10,2,3,148.0,187.0,6605.0,1.0,1,3,2.0,29,6,0,0,9,9,1.0
2,3,4,0,0,0,1.0,40,7,899.0,1,15,545340.0,307450.0,0.146758,52.645323,35,2,1,392.0,47.0,0.0,2.0,1,1,2.0,40,7,0,0,2,4,2.0
1,9,5,0,0,0,1.0,59,9,1468.0,1,25,152338.0,38746.0,-5.471542,50.196809,50,2,1,596.0,3074.0,0.0,2.0,2,1,1.0,23,5,0,0,3,2,2.0
2,9,18,0,0,0,1.0,27,6,1995.0,2,5,514650.0,189480.0,-0.346325,51.592513,1,2,3,29.0,0.0,0.0,1.0,1,2,2.0,14,3,0,0,9,9,1.0
2,3,18,0,0,0,1.0,18,4,124.0,1,5,456794.0,454098.0,-1.135494,53.979829,12,2,1,189.0,1237.0,0.0,2.0,2,1,1.0,18,4,0,0,3,8,1.0
1,9,18,0,0,0,1.0,26,6,1596.0,1,3,440353.0,405235.0,-1.392536,53.542214,14,2,1,210.0,635.0,0.0,2.0,2,1,1.0,59,9,0,0,1,4,2.0
2,9,4,0,0,0,1.0,25,5,1399.0,2,3,518440.0,299910.0,-0.253311,52.58410600000001,35,2,2,394.0,15.0,0.0,1.0,2,2,2.0,21,5,0,0,9,3,2.0
1,9,9,0,0,0,1.0,33,6,1595.0,1,6,530940.0,165840.0,-0.120051,51.376522,1,2,2,20.0,23.0,0.0,1.0,1,1,2.0,33,6,0,0,9,5,2.0
1,9,18,0,0,6,1.0,27,6,1596.0,1,10,371770.0,428490.0,-2.429594,53.752005,4,1,2,75.0,65.0,65.0,2.0,1,1,2.0,27,6,0,0,9,1,2.0
1,9,9,0,0,0,1.0,29,6,1968.0,2,11,333670.0,442970.0,-3.0104450000000003,53.878666,4,2,1,85.0,5268.0,0.0,1.0,2,1,1.0,62,9,0,0,3,7,2.0
1,9,18,0,0,0,1.0,59,9,2771.0,1,17,296916.0,93151.0,-3.461925,50.728802,50,2,1,580.0,30.0,5.0,2.0,2,1,1.0,20,4,0,0,9,6,2.0
1,10,4,0,0,0,1.0,65,9,2198.0,2,1,355040.0,225100.0,-2.655176,51.922595,22,2,2,285.0,49.0,0.0,2.0,1,2,2.0,64,9,0,0,10,7,1.0
2,9,3,0,0,0,1.0,32,6,1199.0,1,11,553770.0,192470.0,0.219318,51.610068,1,3,2,15.0,0.0,0.0,1.0,1,1,1.0,38,7,0,0,9,2,2.0
2,4,4,0,0,0,1.0,74,10,400.0,1,6,526000.0,191630.0,-0.181791,51.609413,1,2,1,30.0,598.0,0.0,1.0,2,1,1.0,74,10,0,0,4,6,1.0
1,9,16,0,0,11,1.0,21,5,1364.0,1,6,422724.0,426596.0,-1.657001,53.735263,13,1,2,203.0,62.0,0.0,1.0,1,1,2.0,21,5,0,0,9,7,2.0
2,9,18,0,0,0,1.0,45,7,1686.0,2,10,359309.0,182299.0,-2.588086,51.538116,52,2,2,612.0,5.0,0.0,2.0,2,2,2.0,21,5,0,0,9,9,2.0
2,9,18,0,0,0,1.0,24,5,1390.0,1,9,408650.0,286110.0,-1.874085,52.47285600000001,20,2,4,300.0,45.0,4540.0,1.0,2,4,2.0,24,5,0,0,9,1,2.0
1,9,5,0,0,0,1.0,24,5,1242.0,1,7,433750.0,276990.0,-1.505498,52.389901,20,2,1,302.0,0.0,0.0,1.0,2,1,1.0,14,3,0,0,1,5,2.0
1,9,18,0,0,0,1.0,35,6,1896.0,2,13,413623.0,434363.0,-1.7946240000000002,53.805387,13,1,1,200.0,111.0,0.0,1.0,1,1,1.0,21,5,4,1,0,1,1.0
3,9,18,0,0,0,1.0,30,6,1598.0,1,11,510453.0,431894.0,-0.32558400000000004,53.771682,16,3,3,228.0,1237.0,0.0,1.0,2,2,1.0,77,11,0,0,9,4,2.0
1,9,7,0,0,0,1.0,42,7,1995.0,2,1,518990.0,203420.0,-0.278964,51.716895,41,2,1,434.0,1081.0,1261.0,2.0,2,1,1.0,51,8,0,0,1,7,2.0
1,5,18,0,0,0,1.0,41,7,599.0,1,18,398830.0,288250.0,-2.0186610000000003,52.49216,20,2,1,305.0,5.0,4123.0,1.0,1,1,1.0,41,7,0,0,5,9,1.0
2,9,18,0,0,0,1.0,39,7,1598.0,2,4,417059.0,121581.0,-1.758305,50.993376,54,2,3,635.0,338.0,0.0,2.0,2,3,2.0,12,3,0,0,9,10,2.0
1,9,4,0,0,0,1.0,22,5,1398.0,2,2,320900.0,469540.0,-3.211563,54.115623,3,1,1,61.0,0.0,0.0,1.0,1,1,1.0,6,2,4,1,0,1,2.0
2,9,18,0,0,0,1.0,23,5,1597.0,1,26,433610.0,281220.0,-1.507131,52.427936,20,2,2,302.0,0.0,0.0,1.0,2,2,1.0,23,5,0,0,9,2,1.0
1,9,18,0,0,0,1.0,36,7,1299.0,1,7,339505.0,391159.0,-2.9116,53.413754,5,2,4,91.0,0.0,57.0,1.0,2,2,2.0,47,8,0,0,9,6,1.0
2,9,4,0,0,0,1.0,43,7,1896.0,2,8,483879.0,235693.0,-0.7792359999999999,52.013336,43,3,4,479.0,9.0,0.0,1.0,3,4,1.0,15,3,0,0,9,7,2.0
3,9,18,0,0,0,1.0,42,7,1587.0,7,8,453398.0,217303.0,-1.226157,51.851774,43,4,2,481.0,34.0,0.0,2.0,1,1,1.0,20,4,0,0,9,8,1.0
2,9,18,0,0,9,1.0,44,7,1598.0,1,13,542228.0,207083.0,0.058698,51.74440300000001,42,2,2,456.0,0.0,0.0,1.0,2,2,2.0,44,7,0,0,9,2,2.0
2,9,2,0,0,0,1.0,39,7,1598.0,1,3,327949.0,389535.0,-3.085054,53.397705,5,2,3,95.0,0.0,0.0,2.0,2,3,1.0,0,1,0,0,9,3,2.0
1,9,6,8,0,0,1.0,36,7,1197.0,1,1,373523.0,366948.0,-2.397799,53.198944,7,2,1,129.0,54.0,0.0,2.0,2,1,2.0,42,7,0,0,9,10,1.0
1,9,5,0,0,0,1.0,68,10,1997.0,1,8,333670.0,437420.0,-3.009244,53.828791,4,2,1,85.0,0.0,0.0,1.0,2,1,1.0,17,4,0,0,2,4,1.0
1,9,18,0,0,0,1.0,18,4,1587.0,1,13,507375.0,431012.0,-0.372572,53.764401,16,2,5,228.0,0.0,0.0,1.0,2,5,1.0,38,7,0,0,8,1,2.0
2,9,18,0,0,0,1.0,34,6,1796.0,1,6,543810.0,177860.0,0.069616,51.48142,1,2,2,6.0,0.0,0.0,1.0,2,2,2.0,24,5,0,0,9,4,1.0
1,19,9,0,0,0,1.0,36,7,2143.0,2,3,361837.0,382684.0,-2.574617,53.339672,7,2,1,128.0,49.0,5356.0,2.0,2,1,1.0,55,8,0,0,9,8,1.0
1,9,18,0,0,0,1.0,24,5,2000.0,1,9,550790.0,188470.0,0.174598,51.574934000000006,1,2,1,15.0,118.0,0.0,1.0,1,1,1.0,24,5,0,0,9,3,1.0
1,3,18,0,0,0,1.0,21,5,124.0,1,3,386760.0,362463.0,-2.199465,53.15912700000001,7,2,1,129.0,0.0,0.0,1.0,1,1,1.0,21,5,0,0,3,2,1.0
2,9,3,0,0,0,1.0,28,6,1753.0,2,8,419690.0,429856.0,-1.7027869999999998,53.764686,13,3,1,200.0,650.0,651.0,1.0,2,1,2.0,28,6,0,0,9,3,2.0
2,9,18,0,0,0,1.0,28,6,1598.0,1,13,508266.0,233521.0,-0.424714,51.989599,40,2,4,424.0,6.0,0.0,2.0,2,4,1.0,5,1,0,0,9,4,1.0
1,9,5,0,0,0,1.0,43,7,1997.0,1,10,374340.0,429920.0,-2.39074,53.764991,4,2,1,75.0,6185.0,65.0,2.0,1,1,2.0,43,7,0,0,9,8,2.0
1,9,18,0,0,0,1.0,50,8,1596.0,1,7,398586.0,308330.0,-2.022347,52.672675,21,2,1,250.0,5.0,5.0,2.0,2,1,1.0,54,8,0,0,9,2,1.0
2,9,18,0,0,0,1.0,34,6,1364.0,1,8,458792.0,388325.0,-1.117476,53.388501,31,2,2,341.0,60.0,6463.0,2.0,2,2,1.0,36,7,0,0,9,1,2.0
3,9,2,0,4,0,1.0,45,7,1596.0,1,12,383680.0,254810.0,-2.240155,52.191285,22,3,1,276.0,0.0,0.0,1.0,1,1,2.0,49,8,0,0,9,8,2.0
2,9,18,0,0,0,1.0,32,6,1995.0,2,11,442330.0,352830.0,-1.369677,53.071035,30,2,1,320.0,6016.0,0.0,1.0,1,1,2.0,53,8,0,0,9,8,1.0
1,9,5,0,0,0,1.0,47,8,1598.0,1,14,518607.0,229738.0,-0.275493,51.953493,41,1,1,433.0,505.0,505.0,1.0,1,1,1.0,14,3,5,1,0,6,1.0
1,9,6,0,0,0,1.0,34,6,1995.0,2,7,513130.0,174430.0,-0.373086,51.457554,1,2,1,25.0,3063.0,0.0,1.0,2,1,1.0,48,8,0,0,3,5,1.0
1,9,9,0,10,11,1.0,54,8,1364.0,1,6,504575.0,426898.0,-0.416421,53.728007,16,1,1,228.0,0.0,0.0,1.0,1,1,1.0,54,8,0,0,9,6,1.0
1,9,16,0,10,0,1.0,22,5,1149.0,1,12,468336.0,339612.0,-0.984385,52.949548,31,2,4,347.0,52.0,46.0,2.0,1,3,2.0,60,9,0,0,9,4,2.0
2,9,18,0,0,0,1.0,53,8,1998.0,2,8,429227.0,514100.0,-1.549986,54.52135500000001,11,2,1,161.0,0.0,0.0,1.0,2,1,2.0,53,8,0,0,9,2,2.0
1,9,18,0,0,0,1.0,20,4,1896.0,2,8,406160.0,441464.0,-1.907805,53.86935,13,3,7,200.0,0.0,0.0,1.0,2,2,1.0,39,7,0,0,9,1,1.0
1,9,18,0,0,0,1.0,42,7,1598.0,1,6,519870.0,261050.0,-0.246123,52.234604,35,2,1,393.0,0.0,0.0,1.0,2,1,2.0,43,7,0,0,9,7,2.0
2,9,3,0,0,0,1.0,42,7,1390.0,1,14,400700.0,289390.0,-1.991117,52.50241,20,2,1,305.0,0.0,457.0,1.0,2,1,1.0,14,3,0,0,9,3,2.0
1,5,18,0,0,0,1.0,21,5,599.0,1,16,529070.0,159410.0,-0.149233,51.319164,1,2,1,20.0,2032.0,0.0,1.0,1,1,1.0,21,5,0,0,5,2,1.0
3,9,13,0,10,0,1.0,22,5,1999.0,1,9,570561.0,189841.0,0.460304,51.58162,42,3,1,450.0,1235.0,0.0,2.0,3,1,1.0,22,5,0,0,9,6,1.0
2,3,18,0,0,0,1.0,20,4,124.0,1,27,182622.0,60254.0,-5.060272,50.401862,50,2,2,596.0,0.0,0.0,1.0,1,1,1.0,34,6,0,0,9,7,1.0
3,9,2,0,0,0,1.0,35,6,1956.0,2,4,382209.0,346342.0,-2.266629,53.01408299999999,21,4,1,253.0,67.0,0.0,1.0,1,1,2.0,42,7,0,0,9,4,2.0
1,9,13,0,0,0,1.0,19,4,1360.0,1,12,493028.0,334531.0,-0.6184430000000001,52.90018000000001,32,2,1,355.0,52.0,0.0,2.0,2,1,1.0,51,8,0,0,1,5,1.0
4,9,3,0,0,0,1.0,44,7,1598.0,1,3,503423.0,178214.0,-0.511641,51.49342100000001,43,5,2,473.0,4.0,0.0,2.0,2,1,1.0,49,8,0,0,9,9,1.0
1,9,18,0,0,0,1.0,67,10,1753.0,2,8,274654.0,66798.0,-3.768295,50.487546,50,2,2,585.0,38.0,38.0,2.0,1,2,2.0,63,9,0,0,9,5,1.0
1,9,18,0,0,0,1.0,27,6,1997.0,2,6,423895.0,571953.0,-1.627616,55.041517000000006,10,1,1,148.0,226.0,0.0,2.0,1,1,1.0,12,3,5,3,0,7,1.0
2,9,18,0,0,0,1.0,53,8,1242.0,1,9,507744.0,247988.0,-0.427756,52.119719,40,2,2,420.0,421.0,0.0,2.0,1,1,2.0,19,4,0,0,9,5,2.0
1,9,17,0,0,10,1.0,30,6,998.0,1,7,447427.0,397025.0,-1.287035,53.467836,14,2,3,213.0,6090.0,0.0,2.0,1,1,2.0,30,6,0,0,9,7,2.0
1,9,18,0,0,0,1.0,28,6,973.0,1,13,477352.0,263317.0,-0.868042,52.262588,34,3,2,384.0,5123.0,8177.0,1.0,2,1,1.0,27,6,0,0,9,3,1.0
2,9,4,0,0,0,1.0,55,8,1797.0,8,1,439250.0,351300.0,-1.41583,53.057517,30,2,2,320.0,610.0,610.0,2.0,1,2,2.0,70,10,0,0,9,8,1.0
1,9,9,0,0,1,1.0,20,4,1242.0,1,3,487560.0,236482.0,-0.725413,52.01986,43,2,3,479.0,158.0,1069.0,1.0,1,2,1.0,20,4,0,0,9,9,1.0
2,9,3,0,0,0,1.0,30,6,1595.0,1,14,430877.0,537415.0,-1.5220479999999998,54.730775,11,3,3,169.0,177.0,688.0,2.0,2,1,1.0,30,6,0,0,9,6,1.0
1,9,18,0,0,4,1.0,66,10,1968.0,2,3,510475.0,309017.0,-0.367775,52.66761700000001,32,1,2,355.0,16.0,0.0,2.0,1,1,1.0,66,10,0,0,9,8,1.0
1,3,15,0,0,0,1.0,25,5,125.0,1,5,510250.0,174840.0,-0.414393,51.461807,1,2,1,25.0,312.0,0.0,1.0,1,1,1.0,25,5,0,0,3,3,1.0
2,3,18,0,0,0,1.0,28,6,125.0,1,10,539920.0,191890.0,0.019208000000000003,51.608465,1,2,1,13.0,1009.0,0.0,1.0,2,1,1.0,28,6,0,0,3,7,1.0
4,9,18,0,0,0,1.0,23,5,1910.0,2,10,581971.0,205193.0,0.632783,51.715943,42,4,3,458.0,414.0,0.0,2.0,2,1,1.0,26,6,0,0,9,8,1.0
2,9,3,0,0,0,1.0,43,7,1124.0,1,12,566401.0,245649.0,0.427135,52.084184,37,3,2,414.0,0.0,0.0,1.0,3,1,2.0,26,6,9,9,0,3,2.0
1,9,18,0,0,0,1.0,52,8,1984.0,1,9,222829.0,107670.0,-4.517784,50.841362,50,2,1,596.0,0.0,0.0,2.0,2,1,1.0,35,6,0,0,3,4,1.0
2,9,18,0,0,0,1.0,62,9,2171.0,1,12,480427.0,334959.0,-0.8056220000000001,52.906057,33,2,4,365.0,8304.0,8308.0,2.0,2,2,1.0,62,9,0,0,9,7,1.0
2,9,18,0,0,0,1.0,69,10,998.0,1,4,428044.0,287287.0,-1.5884790000000002,52.48279,23,2,1,290.0,4098.0,4102.0,2.0,2,1,2.0,69,10,0,0,9,1,2.0
1,9,5,0,0,0,1.0,21,5,998.0,1,3,523477.0,231052.0,-0.204192,51.964243,41,2,3,433.0,505.0,505.0,2.0,1,1,2.0,21,5,0,0,9,5,2.0
1,9,18,0,0,0,1.0,60,9,1598.0,2,1,595104.0,300856.0,0.877525,52.570524,36,2,4,400.0,1108.0,0.0,2.0,1,4,1.0,72,10,0,0,9,4,2.0
2,9,2,0,0,0,1.0,28,6,1598.0,1,5,417950.0,346790.0,-1.733875,53.018112,30,2,1,329.0,5034.0,0.0,2.0,1,1,1.0,87,11,0,0,9,7,1.0
2,9,4,0,0,0,1.0,67,10,1398.0,1,2,429490.0,194581.0,-1.575165,51.649255,43,3,3,483.0,420.0,417.0,2.0,2,3,1.0,67,10,0,0,9,6,1.0
4,9,4,0,0,0,1.0,51,8,1339.0,1,1,444314.0,534270.0,-1.313883,54.701513,11,4,2,169.0,179.0,19.0,2.0,2,2,2.0,31,6,0,0,9,7,2.0
1,8,3,0,0,0,1.0,35,6,1910.0,2,5,530500.0,180750.0,-0.120877,51.510616,1,2,1,1.0,4.0,0.0,1.0,1,1,1.0,35,6,0,0,8,3,1.0
1,9,18,0,0,0,1.0,24,5,1299.0,1,12,244769.0,79806.0,-4.194694,50.597281,50,2,2,589.0,0.0,0.0,2.0,1,1,2.0,24,5,0,0,9,8,2.0
1,2,18,0,0,0,1.0,17,4,49.0,1,8,454112.0,345749.0,-1.195034,53.006329,31,1,1,346.0,0.0,0.0,1.0,1,1,2.0,13,3,5,3,0,1,1.0
1,9,11,0,0,0,1.0,42,7,1598.0,1,11,532050.0,192530.0,-0.094133,51.616116,1,2,2,32.0,406.0,0.0,1.0,1,2,2.0,11,3,0,0,9,1,2.0
1,9,18,0,0,0,1.0,57,9,1910.0,2,12,252359.0,122660.0,-4.104762,50.984361,50,2,1,588.0,0.0,0.0,2.0,2,1,1.0,28,6,0,0,9,3,2.0
2,9,5,0,0,0,1.0,69,10,2495.0,2,12,411348.0,133539.0,-1.839308,51.101044,54,2,1,635.0,360.0,57.0,2.0,1,1,2.0,66,10,0,0,9,5,1.0
1,9,18,0,0,6,1.0,32,6,1598.0,1,12,357430.0,515130.0,-2.659308,54.529649,3,1,2,64.0,6.0,0.0,2.0,1,2,1.0,12,3,0,0,9,2,2.0
2,9,5,0,0,0,1.0,34,6,1149.0,1,9,435970.0,385981.0,-1.460868,53.369476,14,2,1,215.0,0.0,0.0,1.0,2,1,2.0,34,6,0,0,9,8,2.0
1,9,5,0,0,0,1.0,27,6,1995.0,2,9,471255.0,173521.0,-0.975851,51.456194,43,1,1,472.0,7201.0,0.0,1.0,1,1,1.0,21,5,9,5,0,3,1.0
1,9,16,0,0,0,1.0,33,6,1796.0,1,5,262010.0,136666.0,-3.9727,51.112626,50,1,3,582.0,0.0,0.0,2.0,1,1,1.0,33,6,0,0,9,5,1.0
1,9,13,0,0,0,1.0,75,10,1490.0,1,7,328273.0,570137.0,-3.123385,55.02058,98,3,3,917.0,7076.0,74.0,2.0,2,2,1.0,20,4,0,0,9,6,2.0
1,9,16,0,0,9,1.0,89,11,998.0,1,14,478091.0,387140.0,-0.827649,53.375356,31,1,1,341.0,620.0,0.0,2.0,1,1,2.0,89,11,0,0,9,8,2.0
2,9,4,0,0,0,1.0,58,9,1560.0,2,2,512536.0,195418.0,-0.374924,51.64630800000001,41,2,2,33.0,411.0,0.0,1.0,2,2,2.0,24,5,0,0,9,6,2.0
2,9,18,0,0,0,1.0,33,6,1991.0,2,12,397646.0,161259.0,-2.035188,51.350404,54,2,3,635.0,361.0,3101.0,2.0,2,2,2.0,33,6,0,0,9,9,2.0
2,9,18,0,0,0,1.0,29,6,1968.0,2,7,424614.0,566843.0,-1.616803,54.995564,10,2,1,147.0,1318.0,189.0,1.0,2,1,1.0,29,6,0,0,9,6,1.0
2,9,4,0,0,0,1.0,63,9,1598.0,1,13,511701.0,196558.0,-0.386623,51.65672,41,2,1,33.0,4008.0,0.0,1.0,2,1,2.0,63,9,0,0,9,8,2.0
3,9,4,0,0,0,1.0,53,8,1598.0,2,3,588319.0,186881.0,0.714725,51.549387,42,4,2,460.0,1015.0,0.0,1.0,2,2,1.0,21,5,0,0,9,6,2.0
2,9,18,0,0,0,1.0,52,8,1896.0,2,12,388960.0,412100.0,-2.168316,53.60534200000001,6,2,3,106.0,58.0,0.0,1.0,2,1,2.0,23,5,0,0,9,2,2.0
2,9,18,0,0,0,1.0,18,4,1299.0,1,13,571399.0,206108.0,0.480354,51.727489,42,2,2,454.0,0.0,1114.0,1.0,1,1,1.0,71,10,0,0,9,7,2.0
3,9,3,0,0,0,1.0,41,7,1390.0,1,16,391929.0,310431.0,-2.120848,52.691502,21,4,2,254.0,5.0,0.0,2.0,3,2,2.0,6,2,0,0,9,3,2.0
2,9,18,0,0,0,1.0,77,11,1390.0,1,11,525508.0,212907.0,-0.18124,51.800731,41,2,1,438.0,195.0,564.0,1.0,2,1,2.0,77,11,0,0,9,6,2.0
2,9,4,0,0,0,1.0,57,9,1973.0,1,14,330814.0,391913.0,-3.042498,53.41946,5,2,2,95.0,551.0,0.0,1.0,2,2,2.0,26,6,0,0,9,5,1.0
1,9,13,0,0,0,1.0,45,7,1198.0,1,10,517801.0,390494.0,-0.229763,53.398139,32,2,1,356.0,1225.0,0.0,2.0,1,1,2.0,45,7,0,0,9,6,2.0
1,9,3,0,0,0,1.0,32,6,1968.0,2,8,519370.0,182260.0,-0.280669,51.526645,1,3,3,27.0,40.0,0.0,1.0,2,1,1.0,50,8,0,0,9,2,1.0
1,9,18,0,0,0,1.0,32,6,1796.0,1,12,390210.0,405050.0,-2.149202,53.542,6,2,1,104.0,663.0,0.0,1.0,2,1,1.0,43,7,0,0,9,9,2.0
1,9,9,0,0,0,1.0,49,8,1198.0,1,8,536530.0,171790.0,-0.037496,51.428676,1,2,1,7.0,212.0,2218.0,1.0,2,1,1.0,53,8,0,0,9,2,2.0
2,9,18,0,0,0,1.0,68,10,1600.0,1,15,472682.0,172061.0,-0.955616,51.442887,43,2,2,472.0,327.0,0.0,1.0,1,2,1.0,58,9,0,0,9,4,2.0
1,9,2,0,0,0,1.0,19,4,1242.0,1,10,530734.0,408972.0,-0.027688,53.561088,16,2,3,233.0,0.0,0.0,1.0,1,1,2.0,19,4,0,0,9,1,2.0
2,9,18,0,0,0,1.0,33,6,1598.0,1,13,387709.0,346538.0,-2.184658,53.016000000000005,21,2,1,257.0,0.0,0.0,1.0,2,1,2.0,33,6,0,0,9,1,2.0
1,5,14,0,0,0,1.0,26,6,599.0,1,6,530800.0,181580.0,-0.116249,51.518005,1,1,1,2.0,40.0,0.0,1.0,1,1,2.0,26,6,4,2,0,9,1.0
3,9,18,0,0,0,1.0,22,5,1388.0,1,15,508775.0,222006.0,-0.420942,51.886011,40,3,4,421.0,6.0,0.0,1.0,2,2,2.0,54,8,0,0,9,2,1.0
1,9,18,0,0,0,1.0,18,4,998.0,1,12,455206.0,519261.0,-1.147711,54.565573,17,1,1,241.0,0.0,0.0,1.0,1,1,1.0,74,10,4,1,0,1,2.0
3,19,3,0,0,0,1.0,25,5,2143.0,2,1,431979.0,568324.0,-1.501523,55.00845500000001,10,4,4,148.0,1058.0,1058.0,1.0,1,4,2.0,18,4,0,0,9,3,1.0
1,9,18,0,0,0,1.0,39,7,1968.0,2,1,423082.0,180480.0,-1.6687040000000002,51.522769,54,5,4,633.0,4.0,0.0,2.0,2,1,1.0,26,6,0,0,9,6,2.0
3,9,9,0,0,0,1.0,46,8,1896.0,2,8,524300.0,185100.0,-0.208637,51.551106,1,3,1,28.0,5.0,0.0,1.0,1,1,1.0,31,6,0,0,3,2,1.0
3,9,3,0,0,0,1.0,85,11,1390.0,1,13,300134.0,81663.0,-3.413239,50.626088,50,3,3,580.0,376.0,0.0,1.0,3,2,1.0,85,11,0,0,9,9,1.0
1,9,18,0,0,0,1.0,25,5,1229.0,1,3,414290.0,286440.0,-1.791041,52.475706,20,2,2,300.0,0.0,0.0,1.0,1,1,2.0,25,5,0,0,9,6,2.0
4,9,18,0,0,0,1.0,46,8,1498.0,1,6,405153.0,422840.0,-1.923424,53.70196899999999,13,4,7,202.0,58.0,0.0,1.0,4,3,1.0,46,8,0,0,9,10,1.0
1,20,9,0,0,0,1.0,61,9,3920.0,2,6,399990.0,296860.0,-2.00158,52.569564,20,1,1,307.0,461.0,4148.0,1.0,1,1,2.0,31,6,6,9,0,4,1.0
2,9,12,0,0,0,1.0,36,7,1998.0,2,7,398030.0,273190.0,-2.03035,52.356768,22,2,1,270.0,42.0,0.0,2.0,1,1,2.0,8,2,0,0,9,2,1.0
1,9,18,0,0,6,1.0,37,7,1388.0,1,7,349630.0,463690.0,-2.771134,54.066673,4,5,2,76.0,6.0,0.0,2.0,1,2,2.0,58,9,0,0,9,2,2.0
1,9,18,0,0,0,1.0,18,4,2967.0,1,14,450936.0,531858.0,-1.211557,54.679215,17,2,1,240.0,689.0,0.0,1.0,2,1,2.0,34,6,0,0,9,3,1.0
2,9,4,0,0,0,1.0,45,7,1997.0,2,5,248851.0,54438.0,-4.126798,50.370376,50,2,5,583.0,374.0,0.0,1.0,1,1,2.0,37,7,0,0,9,2,2.0
