Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile,target
1,9,18,0,0,0,1.0,32,6,1997.0,2,4,378140.0,398410.0,-2.330871,53.481951,6,2,1,107.0,57.0,576.0,1.0,2,1,2.0,42,7,0,0,9,5,1.0
2,9,9,0,0,0,1.0,60,9,1560.0,2,6,440460.0,352540.0,-1.397622,53.068573,30,3,1,320.0,6179.0,0.0,1.0,1,1,2.0,22,5,0,0,9,10,2.0
1,9,18,0,0,0,1.0,33,6,1598.0,1,4,495924.0,237514.0,-0.603275,52.027755,40,2,1,424.0,94.0,76.0,2.0,2,1,1.0,67,10,0,0,1,10,2.0
1,9,18,0,0,7,1.0,27,6,2402.0,2,5,436536.0,172605.0,-1.475606,51.451256,43,1,2,471.0,4.0,0.0,2.0,1,2,1.0,23,5,0,0,9,6,1.0
1,9,1,0,0,0,1.0,30,6,1840.0,1,14,509142.0,221068.0,-0.415909,51.877509,40,2,1,421.0,0.0,0.0,1.0,2,1,1.0,48,8,0,0,8,2,2.0
2,9,18,0,0,11,1.0,52,8,1299.0,1,11,210984.0,83906.0,-4.673643,50.624145,50,2,2,596.0,39.0,0.0,2.0,2,2,2.0,52,8,0,0,9,5,2.0
1,9,9,0,0,0,1.0,25,5,1998.0,2,11,244682.0,126373.0,-4.215637999999998,51.015703,50,2,6,588.0,0.0,0.0,1.0,2,2,2.0,63,9,0,0,9,9,1.0
2,3,18,0,0,0,1.0,23,5,109.0,1,2,536540.0,189630.0,-0.03045,51.588986,1,2,1,13.0,503.0,0.0,1.0,2,1,1.0,23,5,0,0,3,4,1.0
2,9,18,0,0,0,1.0,71,10,2987.0,2,8,584114.0,186595.0,0.653997,51.548205,42,2,3,460.0,13.0,0.0,1.0,2,3,1.0,71,10,0,0,9,5,2.0
1,9,4,0,0,0,1.0,52,8,1968.0,2,1,517780.0,178270.0,-0.30490900000000004,51.491119,1,3,3,25.0,4.0,0.0,1.0,2,2,1.0,43,7,0,0,8,8,2.0
3,9,3,0,0,0,1.0,65,9,1198.0,1,5,453514.0,514020.0,-1.174826,54.518659,17,5,4,243.0,172.0,0.0,1.0,4,4,1.0,53,8,0,0,9,9,2.0
1,9,18,0,0,0,1.0,25,5,1984.0,1,9,404900.0,288920.0,-1.929251,52.498164,20,2,2,300.0,0.0,0.0,1.0,2,2,1.0,44,7,0,0,9,2,1.0
2,9,18,0,0,0,1.0,24,5,1560.0,2,1,544150.0,188210.0,0.07874099999999999,51.574333,1,2,4,14.0,12.0,0.0,1.0,2,1,1.0,24,5,0,0,9,8,1.0
2,9,4,0,0,0,1.0,37,7,998.0,1,16,622898.0,241067.0,1.247444,52.023213,37,2,2,415.0,1156.0,1156.0,2.0,1,1,1.0,50,8,0,0,19,9,1.0
3,9,18,0,0,0,1.0,46,8,1229.0,1,2,369209.0,156600.0,-2.443109,51.30767700000001,52,3,5,611.0,367.0,0.0,2.0,2,4,1.0,22,5,0,0,9,8,2.0
2,9,4,0,0,4,1.0,45,7,2993.0,2,4,529310.0,195240.0,-0.132686,51.641105,1,2,3,32.0,0.0,0.0,1.0,2,2,1.0,31,6,0,0,9,5,1.0
1,9,2,0,0,0,1.0,55,8,1388.0,1,9,444388.0,513541.0,-1.315865,54.515234,17,2,2,245.0,0.0,0.0,1.0,1,2,1.0,37,7,0,0,9,9,2.0
1,11,4,2,0,0,1.0,49,8,6700.0,2,5,424122.0,560900.0,-1.62499,54.942184,10,1,1,146.0,324.0,0.0,1.0,1,1,1.0,36,7,5,1,0,1,1.0
2,9,4,0,0,0,1.0,53,8,1896.0,2,7,452721.0,348243.0,-1.215355,53.028884,31,3,1,340.0,611.0,6009.0,1.0,2,1,2.0,53,8,0,0,9,2,2.0
4,3,18,0,0,0,1.0,26,6,108.0,1,2,449720.0,377120.0,-1.255622,53.288722,30,4,2,321.0,619.0,0.0,2.0,4,2,1.0,26,6,0,0,3,5,1.0
1,9,18,0,0,0,1.0,20,4,1761.0,1,14,189518.0,63447.0,-4.965164,50.43305,50,3,1,596.0,3059.0,0.0,2.0,2,1,2.0,72,10,0,0,9,3,2.0
1,9,5,0,0,0,1.0,19,4,1229.0,1,1,434927.0,555130.0,-1.457031,54.889699,10,2,3,150.0,183.0,19.0,2.0,1,1,2.0,19,4,0,0,9,7,2.0
3,9,4,0,0,4,1.0,21,5,1248.0,2,7,362740.0,423830.0,-2.565966,53.709554,4,3,2,73.0,674.0,674.0,2.0,1,1,1.0,44,7,0,0,9,4,2.0
2,9,18,0,0,0,2.0,48,8,1997.0,1,14,392574.0,99352.0,-2.106727,50.793684000000006,55,3,4,647.0,31.0,0.0,2.0,1,3,1.0,78,11,0,0,9,10,1.0
2,9,2,0,0,0,1.0,43,7,1896.0,2,10,202687.0,52641.0,-4.774296,50.34056,50,2,2,596.0,0.0,0.0,1.0,1,1,1.0,20,4,0,0,3,9,2.0
2,9,18,0,0,0,1.0,39,7,2188.0,2,11,388612.0,347416.0,-2.1712290000000003,53.023913,21,2,2,257.0,50.0,0.0,1.0,2,2,2.0,39,7,0,0,9,3,2.0
2,9,3,0,0,0,1.0,60,9,1329.0,1,5,425337.0,563750.0,-1.605774,54.967734,10,3,5,146.0,167.0,0.0,2.0,3,2,1.0,44,7,0,0,9,1,2.0
2,19,8,0,0,0,1.0,32,6,1248.0,2,2,616567.0,243458.0,1.156833,52.047183,37,2,2,412.0,137.0,0.0,1.0,2,2,2.0,32,6,0,0,19,4,2.0
1,9,18,0,10,1,1.0,21,5,998.0,1,2,412000.0,294540.0,-1.824467,52.548578000000006,20,1,3,300.0,5127.0,0.0,1.0,1,3,1.0,20,4,0,0,9,1,2.0
1,9,18,0,0,0,1.0,59,9,1560.0,2,3,339322.0,387416.0,-2.913632,53.380093,5,1,1,91.0,0.0,0.0,1.0,1,1,2.0,11,3,1,3,0,8,1.0
1,9,18,0,0,0,1.0,58,9,1896.0,2,6,508160.0,196060.0,-0.437945,51.652936,41,2,1,436.0,74.0,0.0,1.0,2,1,1.0,4,1,0,0,1,10,2.0
2,9,18,0,0,0,1.0,22,5,998.0,1,1,366018.0,179423.0,-2.49108,51.512703,52,2,2,612.0,0.0,0.0,1.0,1,1,2.0,33,6,0,0,9,5,2.0
2,9,9,0,0,0,1.0,47,8,1242.0,1,14,335943.0,386803.0,-2.964296,53.374184,5,2,3,91.0,0.0,0.0,1.0,2,3,2.0,49,8,0,0,9,1,1.0
2,9,18,0,0,0,1.0,65,9,1198.0,1,4,372870.0,400730.0,-2.410483,53.50255799999999,6,3,1,107.0,572.0,0.0,1.0,2,1,2.0,65,9,0,0,9,3,2.0
2,9,18,0,0,0,1.0,44,7,1560.0,2,8,296668.0,91300.0,-3.464918,50.712118,50,2,1,581.0,379.0,0.0,2.0,2,1,2.0,44,7,0,0,9,4,2.0
2,9,18,0,0,0,1.0,48,8,1586.0,1,11,402750.0,279510.0,-1.960996,52.413583,20,3,1,300.0,4121.0,0.0,1.0,2,1,2.0,48,8,0,0,9,1,2.0
2,9,4,0,0,0,1.0,35,6,1368.0,1,9,368949.0,355404.0,-2.465144,53.094931,7,2,2,129.0,0.0,0.0,1.0,2,1,2.0,35,6,0,0,9,3,2.0
2,9,18,0,0,0,1.0,30,6,1997.0,2,16,524110.0,178660.0,-0.213642,51.493271,1,2,2,11.0,0.0,0.0,1.0,2,2,2.0,34,6,0,0,9,5,1.0
1,9,8,0,0,0,1.0,24,5,1242.0,1,10,530920.0,175780.0,-0.116669,51.465855,1,2,3,9.0,203.0,203.0,1.0,1,1,2.0,24,5,0,0,9,3,2.0
1,9,18,0,0,0,1.0,39,7,1242.0,1,7,518830.0,188800.0,-0.286241,51.585536,1,3,1,28.0,4006.0,0.0,1.0,2,1,1.0,55,8,0,0,19,9,2.0
2,9,18,0,0,0,1.0,27,6,1598.0,1,9,491521.0,335717.0,-0.640506,52.91109599999999,32,2,2,355.0,0.0,0.0,1.0,1,1,2.0,84,11,0,0,9,8,2.0
1,9,7,0,0,0,1.0,22,5,1686.0,2,2,450696.0,214119.0,-1.265847,51.823401,43,2,1,481.0,43.0,0.0,2.0,2,1,1.0,49,8,0,0,1,9,2.0
1,9,7,0,0,0,1.0,52,8,1951.0,2,9,378370.0,247650.0,-2.317373,52.126731,22,2,1,273.0,0.0,0.0,1.0,2,1,2.0,43,7,0,0,1,8,1.0
2,9,18,0,0,0,1.0,77,11,1995.0,2,7,521560.0,183470.0,-0.248698,51.537053,1,2,2,28.0,404.0,0.0,1.0,1,1,2.0,20,4,0,0,9,3,1.0
1,9,9,0,0,0,1.0,30,6,1398.0,1,16,505037.0,411138.0,-0.414743,53.586315,16,2,1,232.0,15.0,180.0,2.0,1,1,2.0,31,6,0,0,9,4,1.0
1,11,4,0,0,0,1.0,30,6,4461.0,2,2,527660.0,181060.0,-0.161666,51.51405,1,1,1,1.0,5.0,5204.0,1.0,1,1,2.0,51,8,0,0,11,8,1.0
1,9,9,0,0,0,1.0,41,7,1242.0,1,1,455969.0,278933.0,-1.178713,52.405551,33,2,3,363.0,14.0,6.0,2.0,2,2,1.0,41,7,0,0,9,1,2.0
2,9,18,0,0,0,1.0,31,6,1984.0,1,1,546030.0,170880.0,0.098685,51.41813300000001,1,2,1,18.0,20.0,0.0,1.0,1,1,2.0,58,9,0,0,9,9,1.0
2,9,18,0,0,0,1.0,47,8,999.0,1,8,420921.0,528770.0,-1.6772630000000002,54.653598,11,2,1,169.0,0.0,0.0,1.0,1,1,1.0,9,2,0,0,1,4,1.0
1,9,18,0,4,0,1.0,19,4,1968.0,2,8,540150.0,173380.0,0.01517,51.44208,1,2,2,7.0,2212.0,0.0,1.0,1,1,1.0,19,4,0,0,9,10,1.0
2,9,9,0,0,0,1.0,63,9,1598.0,1,4,517570.0,209370.0,-0.2975,51.770668,41,2,1,434.0,1280.0,1283.0,1.0,1,1,2.0,46,8,0,0,9,10,2.0
1,9,18,0,0,0,1.0,39,7,1968.0,2,1,423082.0,180480.0,-1.6687040000000002,51.522769,54,5,4,633.0,4.0,0.0,2.0,5,3,1.0,19,4,0,0,9,7,2.0
4,9,17,0,0,0,1.0,39,7,1360.0,1,5,445580.0,375070.0,-1.318014,53.27066800000001,30,4,13,322.0,6419.0,0.0,2.0,4,13,2.0,5,1,0,0,9,2,2.0
1,9,18,0,0,0,1.0,39,7,1461.0,2,1,332302.0,385621.0,-3.01876,53.36310600000001,5,2,2,95.0,0.0,0.0,1.0,1,1,2.0,39,7,0,0,9,1,2.0
2,9,18,0,0,0,1.0,29,6,1796.0,1,13,340613.0,732120.0,-2.965716,56.477434,93,3,1,918.0,244.0,0.0,1.0,3,1,1.0,50,8,0,0,9,7,1.0
2,9,18,0,7,0,1.0,31,6,1398.0,1,9,399970.0,276360.0,-2.001866,52.38527,20,2,1,300.0,4120.0,0.0,1.0,2,1,2.0,31,6,0,0,9,10,2.0
2,9,18,0,0,0,1.0,32,6,1995.0,2,13,449227.0,315246.0,-1.272427,52.73261899999999,33,2,3,362.0,591.0,7204.0,2.0,1,1,1.0,66,10,0,0,9,4,2.0
2,9,18,0,0,0,1.0,33,6,1339.0,1,6,329359.0,392715.0,-3.064567,53.426474,5,2,1,95.0,0.0,0.0,1.0,1,1,1.0,19,4,0,0,9,7,2.0
2,9,17,0,0,0,1.0,54,8,2926.0,2,13,439619.0,307409.0,-1.415646,52.662958,33,2,2,361.0,7112.0,0.0,2.0,2,2,1.0,53,8,0,0,9,8,1.0
1,9,18,0,0,0,1.0,32,6,1910.0,2,7,523740.0,169080.0,-0.222317,51.407255,1,2,5,22.0,298.0,0.0,1.0,1,1,1.0,32,6,0,0,9,10,1.0
1,21,16,0,0,0,1.0,37,7,12809.0,2,2,386418.0,113664.0,-2.194603,50.922271,55,2,1,642.0,350.0,0.0,2.0,2,1,1.0,59,9,0,0,11,5,1.0
2,9,18,0,0,0,1.0,20,4,1242.0,1,6,407227.0,259254.0,-1.895603,52.231438,23,2,1,293.0,4090.0,0.0,2.0,2,1,2.0,20,4,0,0,9,9,2.0
1,9,18,0,7,1,1.0,29,6,1997.0,2,4,530380.0,186060.0,-0.120641,51.558362,1,2,2,3.0,1.0,0.0,1.0,2,2,1.0,38,7,0,0,9,2,1.0
2,9,16,0,0,0,1.0,45,7,1896.0,2,12,376780.0,405800.0,-2.351914,53.548316,6,4,5,101.0,667.0,0.0,2.0,3,3,2.0,44,7,0,0,9,6,2.0
1,9,10,0,0,0,1.0,39,7,1596.0,1,8,530020.0,175700.0,-0.129648,51.465343,1,2,3,9.0,3.0,221.0,1.0,1,2,1.0,59,9,0,0,9,5,2.0
2,9,1,0,0,0,1.0,71,10,1560.0,2,2,506834.0,266021.0,-0.43536,52.281959,40,2,4,420.0,5.0,0.0,2.0,2,4,2.0,11,3,0,0,9,7,2.0
2,9,3,0,0,0,1.0,48,8,1995.0,1,10,545850.0,188900.0,0.103541,51.58009600000001,1,3,2,14.0,12.0,0.0,1.0,3,2,1.0,8,2,0,0,9,2,1.0
2,9,18,0,0,0,1.0,77,11,1582.0,2,6,568447.0,273105.0,0.470613,52.330177,37,2,4,411.0,1102.0,0.0,2.0,2,4,2.0,75,10,0,0,9,4,1.0
1,9,18,0,0,0,1.0,22,5,1229.0,1,8,339389.0,374726.0,-2.910193,53.266049,7,3,5,130.0,5032.0,0.0,1.0,2,4,1.0,21,5,0,0,9,7,2.0
2,9,3,0,0,0,1.0,37,7,1582.0,2,2,370150.0,400280.0,-2.451445,53.498365,6,4,5,114.0,580.0,0.0,2.0,1,1,2.0,82,11,0,0,9,9,1.0
3,9,4,0,0,0,1.0,23,5,998.0,1,2,336012.0,386782.0,-2.963254,53.374003,5,3,8,91.0,0.0,0.0,1.0,1,2,1.0,59,9,0,0,9,9,2.0
1,9,17,0,0,9,1.0,51,8,1299.0,1,16,441840.0,373640.0,-1.374277,53.258122,30,1,1,322.0,325.0,0.0,2.0,1,1,1.0,51,8,0,0,9,4,1.0
2,9,2,0,0,0,1.0,28,6,1299.0,1,13,201530.0,52472.0,-4.790447,50.338653,50,2,1,596.0,0.0,0.0,1.0,2,1,2.0,28,6,0,0,9,3,2.0
2,5,5,0,0,0,1.0,48,8,1255.0,1,5,527010.0,181740.0,-0.170784,51.520307,1,2,1,1.0,5.0,0.0,1.0,2,1,1.0,48,8,0,0,5,10,1.0
1,9,18,0,4,0,1.0,32,6,1461.0,2,5,535690.0,172570.0,-0.049273,51.435887,1,2,1,7.0,227.0,0.0,1.0,1,1,1.0,32,6,0,0,9,2,1.0
2,9,16,0,0,0,1.0,29,6,1399.0,2,3,362700.0,566700.0,-2.584523,54.993476,3,2,1,62.0,6318.0,0.0,2.0,2,1,2.0,29,6,0,0,9,5,2.0
1,9,4,0,0,0,1.0,26,6,1397.0,1,12,537298.0,132433.0,-0.041542,51.074807,47,2,2,563.0,0.0,0.0,2.0,2,1,2.0,23,5,0,0,9,10,1.0
2,4,18,0,0,0,1.0,43,7,471.0,1,2,328138.0,386668.0,-3.081559,53.371965,5,2,1,95.0,0.0,0.0,1.0,2,1,1.0,43,7,0,0,4,1,1.0
2,9,18,0,0,0,1.0,62,9,998.0,1,1,432904.0,421196.0,-1.503258,53.686188,13,2,3,206.0,650.0,0.0,1.0,1,2,2.0,39,7,0,0,9,5,2.0
1,9,4,0,0,0,1.0,23,5,1229.0,1,2,392717.0,325964.0,-2.10954,52.831148,21,4,1,255.0,513.0,68.0,2.0,2,1,2.0,25,5,0,0,9,10,2.0
2,9,5,0,0,0,1.0,54,8,1582.0,2,3,447442.0,327518.0,-1.297085,52.843089,33,2,2,366.0,453.0,453.0,2.0,2,2,2.0,54,8,0,0,9,1,2.0
1,9,4,0,0,0,2.0,63,9,1896.0,2,10,430612.0,570445.0,-1.52267,55.0276,10,3,4,148.0,19.0,0.0,2.0,3,3,2.0,23,5,0,0,9,9,1.0
2,9,9,0,0,0,1.0,62,9,1339.0,1,1,495518.0,180594.0,-0.6248279999999999,51.516204,43,2,2,473.0,4.0,7302.0,1.0,2,1,2.0,62,9,0,0,9,5,2.0
1,9,5,0,0,0,1.0,27,6,1598.0,1,9,391927.0,222115.0,-2.118731,51.897522,53,2,1,620.0,40.0,4013.0,1.0,1,1,2.0,27,6,0,0,9,8,2.0
3,9,3,0,0,0,1.0,22,5,1968.0,2,6,443219.0,401481.0,-1.349807,53.508247,14,3,5,213.0,633.0,0.0,2.0,2,5,1.0,0,1,0,0,9,3,1.0
2,9,18,0,0,0,1.0,20,4,1896.0,2,14,429206.0,560312.0,-1.545692,54.93663000000001,10,2,1,146.0,4099.0,0.0,1.0,1,1,1.0,19,4,0,0,1,1,1.0
3,9,3,0,0,0,1.0,31,6,1796.0,1,7,342999.0,383781.0,-2.8577060000000003,53.347833,5,3,9,91.0,0.0,0.0,1.0,2,4,2.0,51,8,0,0,9,1,2.0
1,9,18,0,0,0,1.0,54,8,1242.0,1,4,618693.0,287951.0,1.216564,52.44573000000001,36,2,2,406.0,140.0,0.0,2.0,1,1,2.0,54,8,0,0,9,8,2.0
1,9,18,0,0,0,1.0,21,5,1598.0,1,1,336260.0,418247.0,-2.965939,53.656813,5,2,1,93.0,5267.0,0.0,1.0,1,1,1.0,21,5,0,0,9,6,1.0
3,9,4,0,0,0,1.0,33,6,998.0,1,1,369230.0,426700.0,-2.4679330000000004,53.735773,4,3,2,70.0,0.0,0.0,1.0,3,2,1.0,33,6,0,0,9,1,1.0
3,9,18,0,0,9,1.0,43,7,2179.0,2,8,476694.0,512961.0,-0.817088,54.506172,12,4,4,186.0,171.0,1266.0,2.0,3,1,2.0,43,7,0,0,9,8,2.0
1,9,5,0,0,0,1.0,28,6,1229.0,1,10,507407.0,428716.0,-0.372884,53.743766,16,1,1,228.0,1105.0,0.0,1.0,1,1,2.0,4,1,1,3,0,1,2.0
2,9,18,0,0,0,1.0,52,8,2976.0,1,12,483554.0,210006.0,-0.790187,51.782489,43,2,2,476.0,4010.0,0.0,1.0,1,1,1.0,78,11,0,0,9,10,1.0
1,9,18,0,0,0,1.0,62,9,1984.0,1,6,146922.0,26363.0,-5.539057,50.083364,50,1,1,596.0,0.0,0.0,2.0,1,1,1.0,45,7,9,5,0,4,2.0
2,8,4,0,0,0,1.0,59,9,1997.0,2,7,524120.0,178380.0,-0.213597,51.490752,1,6,2,11.0,4.0,4.0,1.0,4,2,1.0,38,7,0,0,9,4,1.0
1,9,12,0,0,6,1.0,78,11,1910.0,2,8,523917.0,221252.0,-0.201315,51.876078,41,3,2,433.0,1.0,0.0,2.0,1,2,1.0,78,11,0,0,9,5,1.0
3,9,7,0,0,0,1.0,38,7,1299.0,1,15,533110.0,194080.0,-0.07824400000000001,51.629795,1,3,1,32.0,10.0,154.0,1.0,1,1,2.0,0,1,0,0,9,2,1.0
2,9,18,0,0,0,1.0,36,7,998.0,1,21,515730.0,182980.0,-0.332879,51.533873,1,2,1,27.0,40.0,0.0,1.0,2,1,2.0,36,7,0,0,9,6,2.0
4,9,3,0,0,0,1.0,31,6,1896.0,2,9,429925.0,571280.0,-1.5333290000000002,55.03514499999999,10,4,3,148.0,19.0,0.0,2.0,1,1,1.0,17,4,0,0,9,9,2.0
1,9,3,0,0,0,1.0,34,6,1596.0,1,8,333936.0,161941.0,-2.950069,51.352687,52,2,1,605.0,0.0,0.0,1.0,1,1,2.0,34,6,0,0,9,7,2.0
3,9,10,0,0,0,1.0,47,8,1591.0,1,3,396390.0,394990.0,-2.055826,53.45165600000001,6,3,6,110.0,57.0,0.0,1.0,3,3,1.0,47,8,0,0,9,4,1.0
1,9,18,0,0,7,1.0,79,11,1598.0,1,13,467991.0,109211.0,-1.03496,50.87840300000001,44,1,1,495.0,3.0,0.0,1.0,1,1,2.0,72,10,0,0,9,10,1.0
2,9,18,0,0,11,1.0,55,8,2706.0,1,1,452850.0,337472.0,-1.215188,52.932058,31,2,1,342.0,0.0,0.0,1.0,2,1,2.0,55,8,0,0,9,10,2.0
1,9,18,0,0,0,1.0,28,6,1796.0,1,13,461094.0,305308.0,-1.098549,52.64208299999999,33,2,2,364.0,47.0,6416.0,1.0,1,1,2.0,28,6,0,0,9,1,2.0
1,9,18,0,0,0,1.0,27,6,1582.0,2,3,341000.0,369167.0,-2.885011,53.21626800000001,7,2,1,130.0,0.0,0.0,1.0,2,1,2.0,43,7,0,0,9,6,2.0
2,9,18,0,0,0,1.0,38,7,1997.0,2,6,511708.0,430948.0,-0.306893,53.762916,16,3,6,228.0,0.0,0.0,1.0,2,3,2.0,44,7,0,0,9,1,1.0
2,9,18,0,0,0,1.0,67,10,2987.0,2,9,602118.0,302214.0,0.981702,52.58015699999999,36,2,3,406.0,1108.0,136.0,2.0,1,2,2.0,18,4,0,0,9,2,1.0
2,9,3,0,0,0,1.0,43,7,1364.0,1,5,390330.0,289360.0,-2.143883,52.502053,20,3,1,303.0,4101.0,0.0,1.0,2,1,2.0,43,7,0,0,9,10,2.0
2,9,18,2,0,0,1.0,35,6,1968.0,2,4,436796.0,388293.0,-1.448186,53.3902,14,2,1,215.0,6178.0,0.0,1.0,2,1,1.0,35,6,0,0,9,3,1.0
1,9,3,0,0,0,1.0,57,9,1686.0,2,12,373285.0,373929.0,-2.40195,53.26168199999999,7,4,3,130.0,6.0,0.0,2.0,4,2,1.0,39,7,0,0,9,2,2.0
1,9,9,0,0,0,1.0,40,7,1560.0,2,3,402570.0,284890.0,-1.963602,52.46195,20,2,2,300.0,4040.0,0.0,1.0,2,1,2.0,43,7,0,0,9,1,2.0
1,9,9,0,0,0,1.0,36,7,1299.0,1,15,533920.0,183890.0,-0.070431,51.538033,1,2,1,4.0,108.0,0.0,1.0,1,1,2.0,36,7,0,0,9,5,2.0
2,9,4,0,0,0,1.0,32,6,1364.0,1,9,431605.0,306510.0,-1.534219,52.655401,33,3,1,361.0,444.0,8102.0,2.0,1,1,1.0,48,8,0,0,9,8,1.0
1,9,9,0,0,0,1.0,76,11,1242.0,1,10,526510.0,174820.0,-0.180464,51.45823,1,2,1,10.0,3.0,0.0,1.0,2,1,1.0,36,7,0,0,5,5,2.0
1,9,18,0,0,0,1.0,46,8,1349.0,1,4,387000.0,250510.0,-2.191423,52.152716,22,2,1,273.0,5.0,0.0,2.0,1,1,2.0,46,8,0,0,9,10,2.0
1,9,9,0,0,0,1.0,29,6,1388.0,1,5,412260.0,282790.0,-1.821061,52.44294100000001,20,2,2,300.0,4514.0,0.0,1.0,2,2,2.0,35,6,0,0,9,1,2.0
1,9,18,0,0,9,1.0,40,7,1560.0,2,1,396116.0,179946.0,-2.057369,51.51842,54,1,1,635.0,4.0,0.0,2.0,1,1,1.0,40,7,0,0,9,6,1.0
2,9,3,0,0,0,1.0,45,7,1499.0,2,2,358680.0,417290.0,-2.626598,53.650468,4,3,7,73.0,6.0,0.0,1.0,3,7,2.0,7,2,0,0,9,1,2.0
1,3,18,0,0,0,1.0,29,6,124.0,1,3,527370.0,181370.0,-0.165731,51.516901,1,2,1,1.0,5.0,5.0,1.0,1,1,1.0,29,6,0,0,3,3,1.0
2,9,18,0,0,0,1.0,32,6,998.0,1,1,515390.0,168680.0,-0.342443,51.405418,1,3,2,24.0,308.0,0.0,1.0,2,2,2.0,32,6,0,0,9,4,2.0
1,9,13,0,0,4,1.0,33,6,3799.0,1,6,526410.0,186740.0,-0.177633,51.565376,1,2,2,2.0,519.0,0.0,1.0,1,1,1.0,33,6,0,0,9,8,1.0
2,9,4,0,0,0,1.0,31,6,1364.0,1,6,409740.0,284250.0,-1.858093,52.456117000000006,20,2,1,300.0,0.0,0.0,1.0,1,1,1.0,14,3,0,0,1,1,2.0
1,9,18,0,0,0,1.0,21,5,1398.0,2,12,367590.0,428900.0,-2.493025,53.755446,4,2,3,70.0,0.0,0.0,1.0,2,2,2.0,15,3,0,0,9,1,1.0
1,9,9,0,0,0,1.0,64,9,998.0,1,1,355514.0,354545.0,-2.665639,53.086257,7,2,1,129.0,49.0,534.0,2.0,1,1,1.0,95,11,0,0,9,5,2.0
2,9,3,0,0,0,1.0,30,6,1686.0,2,7,374190.0,427890.0,-2.392845,53.746739,4,2,1,75.0,6234.0,0.0,1.0,2,1,1.0,9,2,0,0,9,1,1.0
2,9,18,0,0,0,1.0,51,8,1956.0,2,1,427692.0,542096.0,-1.571061,54.773025,11,2,1,169.0,0.0,980.0,1.0,2,1,2.0,46,8,0,0,9,5,1.0
2,9,18,0,0,0,1.0,37,7,1896.0,2,11,614792.0,246127.0,1.132667,52.07183300000001,37,2,1,412.0,0.0,1156.0,1.0,1,1,2.0,44,7,0,0,9,2,2.0
2,9,17,0,0,0,1.0,19,4,1242.0,1,4,374550.0,394050.0,-2.384612,53.442601,6,2,4,112.0,5158.0,5213.0,1.0,2,2,1.0,19,4,0,0,9,10,1.0
1,9,17,0,0,1,1.0,39,7,1596.0,1,14,361647.0,211858.0,-2.557633,51.804039,53,2,5,622.0,4226.0,0.0,2.0,1,2,1.0,3,1,0,0,9,3,2.0
2,2,14,0,0,0,1.0,29,6,108.0,1,3,514370.0,189420.0,-0.350385,51.592031,1,2,1,29.0,0.0,0.0,1.0,2,1,2.0,29,6,0,0,2,4,2.0
1,9,2,0,0,0,1.0,33,6,1390.0,1,11,448761.0,533741.0,-1.244972,54.69635,17,2,3,240.0,0.0,0.0,1.0,1,1,2.0,33,6,0,0,9,3,2.0
1,4,4,0,4,0,1.0,17,4,124.0,1,13,302110.0,515000.0,-3.513838,54.520802,3,2,1,63.0,0.0,0.0,2.0,1,1,1.0,17,4,0,0,4,3,1.0
2,9,18,0,0,0,1.0,47,8,1399.0,2,11,408466.0,565841.0,-1.869232,54.98709300000001,10,3,4,139.0,6528.0,0.0,2.0,2,4,2.0,14,3,0,0,9,7,2.0
1,9,17,0,0,4,1.0,36,7,1598.0,1,13,603288.0,241204.0,0.962132,52.03197,37,1,2,410.0,1070.0,0.0,2.0,1,2,2.0,35,6,0,0,9,4,1.0
1,9,18,0,0,0,1.0,21,5,998.0,1,5,529910.0,182680.0,-0.128663,51.52809600000001,1,1,1,2.0,501.0,0.0,1.0,1,1,1.0,48,8,5,2,0,7,2.0
2,9,4,0,0,0,1.0,26,6,973.0,1,12,536390.0,197100.0,-0.029709,51.656148,1,2,2,32.0,1055.0,0.0,1.0,2,2,1.0,32,6,0,0,9,3,2.0
1,9,13,0,0,4,1.0,40,7,973.0,1,13,484862.0,301014.0,-0.748471,52.600299,33,2,3,368.0,47.0,0.0,2.0,1,1,2.0,18,4,0,0,9,1,2.0
3,9,3,0,0,0,1.0,57,9,1753.0,2,13,508426.0,432938.0,-0.355959,53.781487,16,3,4,228.0,0.0,0.0,1.0,2,1,2.0,42,7,0,0,9,3,2.0
1,9,18,0,0,0,1.0,84,11,1240.0,1,10,433525.0,571867.0,-1.4769370000000002,55.040191,10,2,2,148.0,192.0,0.0,1.0,1,1,2.0,84,11,0,0,9,8,2.0
1,9,7,0,0,0,1.0,77,11,1796.0,1,15,535870.0,189830.0,-0.040038,51.590945,1,2,1,13.0,179.0,0.0,1.0,2,1,1.0,72,10,0,0,1,2,1.0
