RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,target
0.807999769,83,0,0.534098582,2961.0,8,0,1,0,0,0
0.386038373,28,1,0.186232505,3500.0,7,0,0,0,0,1
0.998313659,36,1,0.027992002,3500.0,2,0,0,0,0,1
0.687680165,50,1,0.314634865,13583.0,15,0,1,0,6,1
0.008105938,66,0,0.202874401,4800.0,15,0,1,0,0,0
0.552322384,76,0,0.070730976,30000.0,5,0,1,0,0,0
0.9999999,54,0,0.372751401,3390.0,2,0,1,0,1,0
0.750118415,48,0,0.085382923,5000.0,4,0,0,0,0,0
0.609501569,47,0,0.52409417,10873.0,11,0,2,0,6,0
0.197679343,44,0,0.373932012,5500.0,7,0,1,0,1,0
0.061043028,62,0,0.179280655,7200.0,14,0,1,0,3,0
0.020532649,71,0,0.002214567,8127.0,1,0,0,0,0,0
0.141397344,57,1,0.27514919,9383.0,11,0,2,0,1,0
0.554229498,41,0,0.554776375,6416.0,7,0,3,0,1,0
0.9999999,46,1,0.673163418,2000.0,5,3,0,2,0,1
0.023271154,62,0,0.237863339,6570.0,6,0,1,0,0,0
0.074122966,74,0,0.486915147,2521.0,4,0,1,0,0,0
0.065096758,58,0,1.202319588,775.0,8,0,1,0,0,0
0.520696491,58,0,1.092363055,2500.0,13,0,0,0,0,1
0.9999999,43,0,0.098250336,5200.0,2,0,0,1,1,1
0.10994004,54,0,0.574071835,8268.0,20,0,1,0,0,0
0.9999999,51,98,0.0,7500.0,0,98,0,98,0,1
0.920668743,46,1,0.315042926,2678.0,5,1,0,0,1,0
0.365023081,39,0,0.727171077,8048.0,21,0,2,0,2,1
0.010889665,37,0,0.286315199,3565.0,4,0,1,0,2,1
0.700643115,35,0,0.311172207,4000.0,9,0,0,0,0,0
0.615972526,42,0,0.273454952,5371.0,9,0,1,0,1,0
0.9999999,38,2,0.506845101,6500.0,8,0,2,0,2,1
0.715034513,39,0,0.615311369,5250.0,8,0,2,0,2,0
0.737003058,48,2,0.51206553,4516.0,8,0,1,0,2,1
0.141997264,53,0,0.172322093,9400.0,11,1,2,0,1,1
0.0,26,0,0.030570253,3401.0,2,0,0,0,2,0
0.0,70,0,0.03701444,4916.0,12,0,1,0,0,0
0.504983389,24,1,0.193370166,3800.0,5,0,0,0,0,1
0.122247235,59,0,0.302848576,2000.0,8,0,0,0,3,0
0.500566629,49,1,0.348109811,4443.0,6,1,0,2,2,1
0.225214856,81,0,0.148388129,12500.0,15,0,1,0,0,0
0.218611666,34,0,0.488677581,10200.0,16,0,3,0,1,1
0.25874825,43,0,1.136430462,3400.0,5,0,1,0,2,0
0.0,28,0,1931.0,0.0,14,0,2,0,0,0
0.0,62,1,0.175516224,2033.0,7,0,0,0,0,0
0.968507873,56,0,0.409102868,3800.0,5,0,1,0,0,1
0.469562471,45,0,0.313098129,7000.0,5,0,1,0,6,0
0.947052947,31,0,0.006234692,4490.0,1,2,0,0,3,1
0.880312296,37,1,0.132509142,5742.0,9,0,0,0,2,1
0.0,47,0,0.493923951,5101.0,4,0,2,2,3,1
0.9999999,30,0,0.517078488,2751.0,2,2,1,0,2,0
0.0,40,0,0.012329267,85000.0,13,0,0,0,4,0
0.526616081,46,0,0.358412951,7535.0,6,0,0,0,4,0
0.387065977,51,0,0.350874186,5833.0,12,0,1,2,1,1
0.128687131,37,1,0.118195489,3324.0,5,0,0,0,0,0
0.238726369,58,0,0.332953683,7901.0,15,0,2,0,0,1
0.589234189,52,0,0.329283489,3209.0,8,1,0,0,2,1
0.810012257,43,0,0.121751825,6849.0,4,0,0,0,4,0
0.84717608,23,1,0.003997716,1750.0,1,0,0,0,0,1
1.01173136,36,1,0.524147374,8033.0,10,0,1,3,1,1
0.129398447,66,0,0.042218614,11700.0,9,0,1,2,1,1
0.906510633,41,0,0.327093832,4166.0,7,0,0,0,0,0
0.479594409,49,0,0.194161168,5000.0,7,0,0,0,1,0
0.9999999,48,1,0.050987253,4000.0,2,0,0,0,0,0
0.474305505,40,0,0.320607713,7700.0,10,0,1,0,2,1
0.790818215,53,3,0.554016164,6062.0,8,1,1,3,1,1
0.917347109,40,1,0.025629077,6437.0,4,0,0,0,1,0
0.075530816,51,0,1.81479014,1500.0,6,0,1,0,0,0
0.508872782,55,1,0.274368644,8750.0,5,2,1,0,3,1
0.180352456,65,1,0.439140215,4000.0,6,0,1,0,2,0
0.896394159,68,2,0.56183687,6031.0,18,0,1,0,2,0
0.026583936,38,0,0.437380218,12000.0,14,0,2,0,0,0
1.219560878,25,1,0.26982012,1500.0,3,3,0,1,2,0
0.0,44,0,0.505399568,4166.0,6,0,2,0,1,0
0.96270252,54,1,0.169832155,13583.0,15,2,0,1,0,1
0.685546465,47,0,0.529867533,4000.0,11,0,1,1,2,1
0.9999999,47,0,0.370691923,3800.0,6,0,0,0,1,0
0.679778976,72,0,1.536859642,2400.0,9,0,2,0,0,0
0.9999999,28,1,0.155201627,2950.0,3,3,0,1,0,1
0.088119566,49,1,0.356298012,8200.0,18,0,2,0,0,1
0.034288204,50,0,0.188120792,15000.0,11,0,3,0,5,0
0.958229171,46,1,0.351491676,12133.0,5,3,1,1,3,1
0.171965607,52,0,0.33391132,4036.0,3,0,1,0,2,1
0.741857191,51,4,0.453969372,5680.0,14,0,1,1,0,1
0.760518622,66,0,0.63196252,3841.0,8,0,0,0,0,0
0.076695292,72,0,0.311617312,4389.0,3,0,1,0,0,0
0.548373656,38,0,1.566368237,2568.0,10,0,2,0,2,0
0.026996625,23,0,0.007308161,820.0,4,0,0,0,0,0
0.460783701,50,0,0.226864506,10243.0,7,0,2,0,1,0
0.265208548,60,0,0.699732011,25000.0,33,0,2,0,0,0
0.9999999,47,2,0.653738505,2500.0,2,1,1,1,0,1
0.31665219,67,1,0.457023933,4804.0,12,0,1,0,0,1
0.708064633,66,0,0.684863524,2820.0,5,0,1,0,0,0
0.181363727,37,1,0.013493253,2000.0,2,0,0,0,0,0
0.121185719,63,0,0.199955565,4500.0,13,0,1,0,0,0
0.0,23,0,0.134054954,1200.0,4,0,0,0,0,1
0.015085427,76,0,0.041234168,10500.0,9,0,1,0,0,0
0.9999999,44,1,0.410317936,5000.0,10,0,2,0,0,0
0.079992382,80,0,0.005318017,4700.0,4,0,0,0,0,0
0.9999999,38,0,0.011030333,3988.0,0,1,0,0,2,1
0.870283962,45,0,0.463192101,8000.0,8,0,2,0,0,0
0.395377889,47,0,0.169519343,4264.0,10,0,1,0,1,1
1.024519049,54,1,0.654676259,3196.0,6,0,1,0,1,1
0.066722704,58,0,0.174510065,7500.0,5,0,1,0,0,0
0.693070168,37,0,0.270384359,4500.0,11,0,0,0,0,0
0.9999999,31,0,0.147570486,5000.0,2,0,0,0,0,0
0.02910541,39,0,0.449355898,3958.0,4,0,2,0,2,0
0.972585273,43,4,0.445900911,4500.0,6,0,1,1,0,1
0.970514711,51,3,0.164798546,3300.0,7,1,0,0,0,1
0.020979021,25,1,0.244958678,3024.0,5,3,0,3,3,1
0.014465702,57,0,0.374583426,4500.0,6,0,1,0,0,0
0.043497035,84,0,0.151985525,10500.0,23,0,1,0,0,0
0.117703076,51,2,0.107120353,4760.0,9,0,0,1,0,1
0.634046053,56,1,1.372788494,8760.0,10,0,4,4,2,1
0.0,88,5,0.0,9500.0,9,1,0,1,0,1
0.276037685,61,0,0.990401536,6250.0,22,0,2,0,1,0
0.979484941,39,0,1.696563415,6488.0,9,0,5,0,5,1
1.041323205,42,2,1.682057276,1710.0,11,7,0,1,3,1
0.025565437,75,0,0.003801097,16047.0,12,0,0,0,0,0
0.678235034,41,6,0.506274997,7250.0,11,0,2,0,3,1
0.9999999,64,1,0.0,2400.0,1,1,0,0,0,0
0.578269597,61,0,0.203479178,5690.0,13,0,2,0,0,1
0.9999999,44,1,0.263248451,2905.0,3,1,0,1,5,1
0.990764426,36,2,0.361340457,4117.0,4,0,0,0,1,1
1.22713507,31,4,0.160144689,3040.0,8,0,0,0,2,1
0.891015569,25,1,1.621285418,1446.0,6,0,1,0,0,1
0.0,52,0,0.042591482,5000.0,6,0,1,0,2,0
0.521478521,24,0,0.008375209,1790.0,3,0,0,0,0,1
0.058503506,34,0,0.533938172,2975.0,13,0,1,0,2,1
0.085201007,65,0,0.356352665,2982.0,11,0,2,0,0,0
0.9999999,55,1,0.062473969,2400.0,0,0,0,0,1,1
0.607758101,40,2,0.250833187,5700.0,6,0,0,0,2,1
1.171414293,61,1,1.120230382,4166.0,6,0,2,0,0,0
0.9999999,52,1,0.575474842,3000.0,5,5,0,0,2,1
0.108283334,86,0,0.161908702,7250.0,7,0,1,0,1,0
1.091908092,42,0,0.068450849,3885.0,4,0,0,0,4,1
0.263921219,58,0,0.820049986,3600.0,25,0,2,0,1,0
0.0982305,73,0,0.137343133,20000.0,8,0,1,0,0,0
0.184624289,44,1,0.243225226,30000.0,6,0,2,0,0,0
0.140664049,42,0,0.329747774,2695.0,3,2,1,0,1,1
0.723130709,64,1,0.118395811,44308.0,16,0,2,0,0,0
0.096864269,52,0,0.323558814,3000.0,6,0,1,0,1,0
0.008831861,57,1,0.125968508,4000.0,3,0,0,0,5,1
0.439780785,43,0,0.104196967,9625.0,7,0,0,0,0,1
0.9999999,27,0,0.0,2600.0,0,0,0,0,0,1
1577.0,37,0,0.479826307,5526.0,11,0,2,0,2,1
0.694392906,47,0,0.505164945,3000.0,12,0,0,0,0,0
0.217849739,68,0,0.547308879,5833.0,17,0,1,0,1,0
0.88721738,44,1,1.11555278,1600.0,12,0,0,0,0,1
0.958639497,42,2,0.198770976,4230.0,11,0,0,1,2,1
0.644071186,49,1,0.926122108,3586.0,3,3,1,0,1,1
0.100228403,64,0,0.10479476,20000.0,9,0,2,0,0,0
0.093930202,43,0,0.433839479,5992.0,4,0,1,0,0,0
0.241456569,37,1,0.808063979,3000.0,12,0,1,0,2,1
0.0,57,0,0.240447566,8400.0,5,0,1,0,0,0
0.0,71,0,0.00119952,2500.0,6,0,0,0,0,0
0.0,42,0,0.261736853,4962.0,3,0,1,0,0,1
0.388914682,55,1,0.563907871,3950.0,7,0,1,0,0,1
0.718728036,41,0,0.976726727,3995.0,8,0,1,0,1,0
0.9999999,29,0,0.024991669,3000.0,2,0,0,0,3,1
0.633447881,59,2,0.415387299,5731.0,10,0,1,0,0,0
0.9999999,61,1,0.034893993,6791.0,1,2,0,1,3,1
0.9999999,67,0,0.317820909,4533.0,3,0,1,0,0,0
0.48946316,34,0,0.326466916,1601.0,4,1,0,0,0,1
0.0,62,0,0.0,5644.0,1,0,0,0,0,0
0.876992271,39,0,0.228391722,14785.0,8,0,1,0,0,0
1.898004435,41,0,0.495292597,5416.0,3,5,1,1,3,1
0.9920016,78,0,0.509517241,3624.0,10,1,1,0,1,1
0.600470035,37,0,0.151017494,2800.0,5,0,0,0,0,1
1.08062805,48,1,0.535996671,7208.0,16,0,2,0,1,1
0.043014507,36,0,0.003809161,10500.0,9,0,0,0,0,0
0.080716771,64,0,0.290235081,9953.0,11,0,3,0,1,0
0.004144601,48,0,0.248632965,8960.0,5,0,2,0,3,0
0.922155689,46,0,0.004331889,3000.0,1,0,0,0,2,1
0.920265781,36,0,0.063548733,2800.0,3,1,0,0,0,0
0.96660334,61,1,0.350549817,3000.0,4,0,1,0,0,0
0.957268101,51,1,0.49068323,6600.0,16,1,1,0,1,1
0.024099197,88,0,0.006151142,3413.0,1,0,0,0,0,0
0.064546488,62,3,0.014492754,3380.0,12,1,0,0,1,1
0.9999999,42,0,0.392871287,5049.0,4,2,2,0,2,1
0.044977511,24,0,0.115147112,2752.0,2,0,0,0,0,0
0.0,26,0,0.219129193,1400.0,4,0,0,0,1,1
0.35621127,46,0,0.492053468,9500.0,6,0,2,0,2,0
1.698433855,43,1,0.479265092,1904.0,6,0,1,0,0,1
0.317346638,54,1,0.291574181,11262.0,13,0,1,0,1,0
0.854568914,37,1,0.431463181,6273.0,8,1,1,0,0,1
0.873321916,47,1,0.276965687,6498.0,11,0,1,0,6,1
0.985807442,46,1,0.090409133,12000.0,4,2,0,0,4,0
0.647272448,60,3,0.940190723,10800.0,11,2,1,4,1,1
0.9999999,52,1,0.581565158,11640.0,3,4,2,1,0,1
0.417311018,56,2,0.154978647,8897.0,7,0,1,0,0,1
0.152442474,59,0,0.292005983,6016.0,6,0,2,0,0,0
1.002285388,35,3,0.322116162,6180.0,11,0,0,0,1,1
0.066551922,53,2,0.586611606,4600.0,5,1,1,0,3,1
0.00614878,49,0,0.098918999,6752.0,9,0,0,0,0,0
0.262457429,63,0,0.200921852,4772.0,9,0,0,0,1,0
0.884873589,25,0,0.320441989,3800.0,7,0,0,0,1,1
0.244880762,63,2,0.406865061,6350.0,14,0,3,0,0,1
0.009292616,39,0,0.373756042,7033.0,12,0,1,0,1,0
0.001184954,53,0,0.128146453,10050.0,11,0,1,0,0,0
0.0,58,0,0.294682127,2500.0,11,0,1,0,2,0
0.830633873,32,0,0.029757619,4166.0,1,3,0,0,0,1
0.319440025,46,3,0.295405856,4200.0,15,0,0,0,1,1
0.171529037,36,0,0.738963532,4167.0,11,0,1,0,2,0
0.659990718,49,1,0.337325995,9266.0,8,0,1,0,5,1
0.547564444,39,2,1.681366048,3015.0,7,1,1,0,3,1
0.039878317,29,0,0.026086957,1494.0,3,0,0,0,0,0
0.9999999,32,0,0.301204819,912.0,1,0,0,0,0,0
0.771474878,27,2,0.077538325,4500.0,5,0,0,0,2,1
0.432751081,52,0,0.285417167,12500.0,17,0,2,0,1,0
0.083645818,46,0,0.128124554,7000.0,3,0,0,0,2,0
0.547672616,57,0,0.337865941,6250.0,8,0,1,0,1,1
0.856311939,39,0,0.33561891,11083.0,10,0,1,0,1,0
0.107253227,43,0,7.124167171,1650.0,11,0,0,0,1,0
1.048293089,51,0,0.198844701,4500.0,8,1,0,1,0,1
0.100786181,46,0,0.04350114,5700.0,16,0,0,0,0,0
0.861569215,40,0,0.200879472,5002.0,8,0,0,0,1,1
0.548639817,35,0,0.684463107,5000.0,11,0,1,0,1,0
0.88109977,30,0,0.615912013,7000.0,16,0,2,0,0,0
0.158058065,38,0,0.203689816,6666.0,12,0,2,0,0,0
0.142881688,63,0,1.207117153,2500.0,8,0,1,0,0,0
0.713096126,43,0,0.666084748,6300.0,10,0,1,0,2,0
0.9999999,27,0,0.0,3258.0,0,0,0,0,0,1
0.01545427,36,0,0.614824447,3844.0,9,0,2,0,0,0
0.62037962,25,1,0.16191904,2000.0,2,0,0,1,4,1
0.948893095,29,0,0.31467413,2500.0,8,1,0,2,0,1
0.9999999,39,5,1.430356737,4400.0,9,0,5,0,0,1
0.790978842,44,2,0.464841829,6100.0,9,0,3,0,2,1
0.008207738,41,1,0.102539063,3071.0,14,0,0,0,1,1
0.21086204,49,0,0.213049609,7800.0,10,0,0,0,2,0
0.810380874,52,0,0.774550047,3166.0,7,0,1,0,0,0
0.015720839,87,0,0.002464403,3651.0,6,0,0,0,0,1
0.091205212,51,0,0.43766182,20083.0,9,0,2,0,2,0
0.861961274,42,0,0.106588197,6116.0,4,0,0,0,2,1
0.113670623,53,0,0.623365757,9560.0,9,0,2,0,0,0
0.207956278,52,0,0.241442966,13000.0,5,0,1,0,0,0
0.368242587,81,0,0.475114106,4600.0,9,0,1,0,0,1
0.099687296,52,0,0.208958208,5000.0,5,0,0,0,0,0
0.9999999,40,0,0.051987003,4000.0,4,0,0,0,0,1
0.040927876,64,0,0.421377672,4209.0,8,0,3,0,0,0
0.756737263,39,1,1.289884046,2500.0,15,1,1,0,0,1
0.825470412,64,0,0.37274835,5606.0,10,0,2,0,0,0
0.849140459,49,0,0.452035887,7244.0,9,0,1,0,1,0
0.786035661,68,0,0.510542757,5121.0,4,0,1,0,0,0
0.744849184,27,0,0.324642127,5867.0,19,0,0,0,0,1
0.789725209,50,0,0.183585881,11416.0,8,0,2,0,1,1
0.027953487,74,0,0.346326837,2000.0,13,0,1,0,0,0
0.831411239,46,0,0.432589825,9100.0,6,0,2,0,2,1
0.115114261,72,0,0.01995184,5813.0,6,0,0,0,0,1
0.9999999,34,0,0.203699075,4000.0,6,0,0,0,2,0
0.031773553,57,0,0.721073631,2756.0,11,0,1,0,1,0
0.0,61,0,0.475161987,4166.0,11,0,2,0,2,0
0.9999999,32,2,0.193472508,3400.0,8,0,0,0,0,1
0.624375624,22,0,0.119337707,3200.0,3,0,0,0,0,0
0.010698073,66,0,0.001562256,6400.0,2,0,0,0,0,0
0.9999999,46,1,0.768675368,3600.0,2,2,1,1,3,1
0.419899171,38,2,0.437962376,4730.0,6,0,0,0,2,1
0.010979544,56,0,0.003237787,10500.0,10,0,0,0,0,0
0.145933474,54,0,0.130992053,3900.0,2,0,0,0,0,0
0.9999999,58,0,0.135549872,2736.0,1,0,0,0,0,1
0.9999999,44,1,0.604059376,3300.0,3,0,1,2,5,1
0.031825036,51,0,0.187091576,11170.0,9,0,1,0,1,0
0.162761637,25,0,0.136911281,1825.0,3,0,0,0,0,0
0.782811459,50,2,0.607763485,4430.0,13,1,1,0,0,1
0.044614505,56,0,0.312045112,15250.0,10,0,2,0,0,0
0.0,73,0,0.251902701,6700.0,7,0,1,0,0,0
0.363916053,54,0,0.645784738,3000.0,12,0,3,1,1,0
0.223163343,29,0,0.225948639,5217.0,12,0,2,0,0,0
0.015214827,43,0,0.102297461,4134.0,9,0,0,0,4,0
0.9999999,53,0,0.04443457,4500.0,2,0,0,0,2,0
0.9999999,44,1,0.530616467,4833.0,10,0,1,0,0,1
0.213922299,63,0,0.297075078,7418.0,13,0,1,0,0,0
0.9999999,49,0,0.788971451,12784.0,5,0,4,0,3,0
0.9999999,48,4,1.195921631,2500.0,5,1,3,1,0,1
0.9999999,56,0,0.041154791,1627.0,0,1,0,0,0,1
1.093812375,36,0,0.370745836,1380.0,6,1,0,0,2,1
1.03654485,31,0,0.176986146,3536.0,4,1,0,0,0,1
0.9999999,28,0,0.036973345,1162.0,2,0,0,0,1,1
0.009524677,66,0,0.147067647,13333.0,10,0,1,0,0,0
0.179820504,60,0,0.107446277,2000.0,3,0,0,0,0,0
0.772330346,66,1,0.667166417,2667.0,14,0,1,1,0,1
0.909003988,45,6,0.659060876,11350.0,15,1,3,0,0,1
0.007742376,46,0,0.199786681,15000.0,17,0,1,0,4,0
0.994167639,42,0,0.32830706,2917.0,5,0,1,0,3,1
0.285088431,37,0,0.093381324,5000.0,4,0,0,1,2,1
0.997667444,50,0,0.266369994,6291.0,9,5,0,2,2,1
0.37284649,60,0,0.252062328,12000.0,8,0,2,0,2,0
0.0,49,2,0.644830717,7708.0,11,0,2,0,3,1
0.451073268,51,0,0.265250719,12523.0,11,0,2,0,3,1
0.314700097,57,0,0.258133333,11249.0,10,0,2,0,0,0
0.9999999,43,1,0.240474703,1600.0,3,4,0,0,0,1
0.783875453,56,1,1.030062394,3525.0,8,0,1,0,0,0
0.420747206,49,0,0.670870627,7373.0,15,0,1,0,1,0
0.007388478,62,0,0.048064761,11858.0,9,0,1,0,0,0
0.118690488,71,1,0.50950794,5100.0,18,0,3,0,0,1
0.138502804,28,0,0.890306122,1175.0,5,0,1,0,0,0
0.774500907,48,0,0.39514152,8973.0,11,1,2,0,0,1
1.0,48,0,0.628058104,2615.0,9,0,0,0,0,1
0.9999999,58,2,0.103474131,4000.0,2,2,0,0,2,1
0.000296274,30,1,0.0,3405.0,1,0,0,0,0,0
0.534900927,52,0,0.347727914,3542.0,14,0,1,0,0,1
0.994738227,37,1,0.235432806,5937.0,11,0,0,0,2,1
0.819911869,55,1,0.736346516,2123.0,18,0,1,0,1,1
0.047002588,59,0,0.452591235,6000.0,23,0,3,0,0,1
0.585012278,59,1,0.190483184,6808.0,5,0,0,0,1,1
0.43283074,61,0,0.658562257,9500.0,19,0,2,0,1,0
0.434132069,52,0,0.257217848,8000.0,6,0,1,0,1,0
0.9999999,42,2,0.557238639,4026.0,5,1,1,2,2,1
1.068627941,36,6,0.696375958,6787.0,9,3,1,1,4,1
0.331180461,61,0,0.422610803,5775.0,13,0,2,0,0,0
0.008277855,65,0,0.004329004,7160.0,6,0,0,0,0,0
1.048790242,28,3,0.439531285,4522.0,7,0,1,1,0,1
0.9999999,34,0,0.254256527,6166.0,5,1,1,1,2,1
0.085145798,36,0,0.537455776,6500.0,16,0,1,0,1,0
0.030669039,36,1,0.201496705,8952.0,13,0,0,0,0,0
0.94401711,32,0,0.650234218,4482.0,12,0,1,0,2,1
0.91692481,45,0,0.077991932,2230.0,4,0,0,0,2,1
0.830339321,30,0,0.202389661,4100.0,2,0,1,0,2,1
0.519153182,58,0,0.220229344,3400.0,9,0,0,0,0,1
0.293498119,50,0,0.726341332,3708.0,9,0,2,0,0,0
0.780146163,49,0,0.153227742,8333.0,2,2,1,0,0,1
0.554412023,70,1,0.35550287,8013.0,9,0,1,0,0,0
0.998001998,30,1,0.73012851,2100.0,4,0,0,0,6,1
0.793741314,44,0,0.540592606,10900.0,20,0,3,0,1,1
0.9999999,53,0,0.233478508,5280.0,6,0,0,0,0,1
0.209494224,25,0,0.326076439,6200.0,7,0,1,0,0,1
0.013802821,79,0,0.023554604,1400.0,11,0,0,0,0,0
0.0,58,0,0.218361095,10445.0,13,0,1,0,1,0
0.0,81,0,3.994011976,500.0,6,0,1,0,0,0
1.544845515,47,1,0.961153956,3500.0,8,0,1,0,2,1
0.0,22,0,0.139825218,800.0,2,0,0,0,0,1
0.006825282,41,0,1.45989179,4250.0,16,0,3,0,3,1
0.000387087,57,0,0.155235924,5700.0,9,0,1,0,1,0
0.007659642,76,0,0.027479446,13500.0,13,0,0,0,0,0
0.488401757,59,0,0.32528578,10934.0,10,0,2,0,1,0
0.865891764,50,6,0.772233878,10962.0,8,3,1,2,4,1
0.542234332,26,0,0.156705064,4600.0,3,3,0,0,2,0
0.434987409,46,0,0.43978011,2000.0,15,0,1,0,0,0
0.14184017,45,2,0.428599528,5083.0,25,0,2,1,2,1
0.114832188,69,0,1.411149826,6600.0,20,0,8,0,0,1
0.256761056,53,0,0.121049813,5600.0,8,0,0,0,0,0
1.043182727,22,0,0.224462955,2280.0,3,0,0,0,0,1
0.9999999,49,0,0.378006873,3200.0,3,2,2,0,0,1
0.02832022,73,1,1.118658352,5932.0,10,0,3,0,1,1
0.061792231,56,0,0.007141837,7000.0,3,0,0,0,0,0
0.048092692,44,0,0.288948069,8260.0,12,0,4,0,0,0
0.017316721,57,1,1.45726848,10916.0,9,0,3,0,2,1
0.25341879,63,1,0.31376673,10459.0,14,0,1,0,0,0
0.515468824,38,0,0.282490598,2392.0,4,0,0,0,2,0
0.901972601,35,0,0.613186541,8083.0,12,0,1,0,0,0
0.0,56,0,0.278712158,2080.0,4,0,0,0,0,0
0.9999999,40,0,0.024168236,3185.0,1,3,0,0,2,1
0.180672773,51,0,0.334490239,6914.0,13,0,1,0,2,0
0.956810631,29,2,0.241394431,4560.0,5,3,0,0,0,1
0.9999999,51,2,0.249894399,11836.0,5,0,1,0,2,0
0.0,56,2,0.382423515,3333.0,6,0,1,0,2,0
0.300466241,60,0,0.497899733,18330.0,16,0,5,0,0,0
0.560314747,48,0,0.130661395,5563.0,5,0,0,0,1,0
0.098407733,58,0,0.253139861,8200.0,4,0,1,0,0,0
0.289410777,72,0,0.436123348,5674.0,13,0,2,0,0,0
0.9999999,42,3,0.49390122,5000.0,6,0,1,0,0,1
0.9999999,28,0,0.0,4400.0,1,0,0,0,3,0
0.254776219,47,0,0.475972002,17000.0,14,0,3,0,3,0
0.045118455,76,1,0.378688125,4100.0,9,0,1,0,0,0
0.146107157,40,0,0.266479225,3200.0,6,0,0,0,1,0
0.135232153,51,0,0.467505241,6200.0,12,0,1,0,0,0
0.807172946,55,5,0.332384699,11946.0,14,0,3,0,1,1
0.158116285,53,1,0.608894391,10500.0,18,1,4,0,2,1
0.212262579,36,0,0.532733369,5666.0,8,0,2,0,2,0
0.025401538,54,0,0.382436261,6000.0,5,0,1,0,0,0
0.888238522,50,1,0.200285685,9800.0,15,0,1,1,0,1
0.9999999,58,98,0.0,2500.0,0,98,0,98,0,1
0.450459749,43,0,0.578342166,10000.0,13,0,2,0,1,1
0.01064057,74,0,0.38456173,4300.0,5,0,1,0,0,0
0.262712392,49,2,0.519513905,8557.0,19,1,3,0,3,0
0.429076645,47,0,0.455773561,3108.0,4,0,0,0,0,0
0.497972343,65,0,0.767904012,2666.0,8,0,1,0,0,0
0.078127436,36,1,0.271186441,6548.0,8,0,1,0,2,0
0.199960008,41,0,0.74921451,3500.0,5,0,2,0,0,1
0.621792736,46,5,0.391497131,3833.0,6,2,2,0,2,1
0.210372839,30,1,0.147660154,2200.0,7,0,0,0,0,0
0.028589227,71,0,0.002063328,12600.0,5,0,0,0,0,0
0.9999999,62,0,0.208811551,2700.0,1,0,1,0,1,0
0.009749756,47,0,0.008207071,3167.0,9,0,0,1,2,0
0.025252787,60,0,0.218878112,10000.0,11,0,1,0,0,0
0.038201248,70,0,0.07793765,833.0,5,0,0,0,0,0
0.005748274,35,0,0.446221511,2500.0,15,0,2,0,3,0
0.090767177,65,0,0.377803171,7000.0,13,0,3,0,0,0
0.424011124,53,0,0.230346207,8000.0,11,0,1,0,0,0
0.737737639,34,0,0.363659085,4000.0,13,0,0,0,3,0
0.089750282,41,0,2.219414894,751.0,7,0,1,0,1,1
0.099224293,48,0,0.709657608,6512.0,9,0,2,0,3,1
0.239842149,54,1,0.132178563,8601.0,27,1,0,0,1,1
0.407130067,50,1,0.454956618,10833.0,15,0,2,0,3,1
0.257976332,62,0,0.309822747,2707.0,7,1,0,0,0,0
0.262862488,30,0,0.228489825,2800.0,6,0,0,0,0,0
1.164029975,26,2,0.159227182,1500.0,3,0,0,0,0,1
1.132116471,43,0,0.031643336,8500.0,5,0,0,0,2,1
0.178903425,52,0,0.069824669,3250.0,8,0,0,0,1,0
0.9999999,33,1,0.105213045,4200.0,1,0,0,0,3,0
0.890013748,34,0,0.039669421,5444.0,3,0,0,0,0,0
0.82644118,38,0,0.6536804,5800.0,9,0,1,0,2,1
0.06878109,65,0,0.041591682,5000.0,6,0,0,1,0,0
0.937151835,49,0,0.266933267,4000.0,1,3,0,0,7,1
0.0,23,0,0.0,898.0,2,0,0,0,0,0
0.797965868,55,0,0.418902187,2422.0,9,0,0,0,1,0
0.076674867,48,0,0.347121297,5366.0,7,0,1,0,3,0
0.024358638,30,0,0.047234177,9526.0,14,0,0,0,1,0
0.923257865,50,1,0.083954928,6300.0,4,2,0,1,0,1
0.844315568,48,0,0.100414849,9400.0,4,1,0,0,0,0
0.133592557,33,0,0.089370177,4016.0,5,0,0,0,2,0
0.020942606,77,0,0.012383901,1291.0,10,0,0,0,0,0
0.934374143,67,1,0.735373473,14083.0,22,0,2,0,1,1
0.705073732,35,0,0.114564831,3377.0,5,0,0,0,3,1
1.010786635,35,0,0.304461942,2666.0,4,0,0,0,2,1
0.003764003,77,0,0.00359928,5000.0,9,0,0,0,0,0
0.719581053,62,0,0.440239963,6500.0,11,0,2,0,1,0
0.107586019,67,0,3233.0,0.0,7,0,1,0,0,1
0.952095808,30,1,0.089636788,3000.0,10,0,0,0,0,1
0.554942194,47,0,0.875380426,6242.0,5,0,1,0,0,0
0.9999999,66,0,0.173842896,9916.0,3,0,2,0,1,1
0.851395312,49,0,0.321243523,11000.0,14,1,0,0,0,0
0.8965826,29,0,0.151780137,1600.0,6,0,0,0,0,1
0.275543976,41,0,0.4404,2499.0,7,0,1,0,0,0
0.358296799,31,0,0.155503329,2552.0,9,0,0,1,0,1
0.642277379,28,0,0.64583854,4000.0,9,0,1,0,0,1
